partid,parents_partid,qty
P316,P127,1
P317,P127,1
P318,P127,1
P319,P128,1
P320,P128,1
P321,P128,1
P322,P128,1
P323,P128,1
P324,P129,1
P325,P129,1
P326,P129,1
P327,P129,1
P328,P129,1
P329,P130,1
P330,P130,1
P331,P130,1
P332,P130,1
P333,P130,1
P334,P132,1
P335,P132,1
P336,P134,1
P337,P134,1
P338,P134,1
P339,P134,1
P340,P135,1
P341,P135,1
P342,P136,1
P343,P136,1
P344,P136,1
P345,P137,1
P346,P137,1
P347,P137,1
P348,P139,1
P349,P139,1
P350,P142,1
P351,P142,1
P352,P142,1
P353,P142,1
P354,P146,1
P355,P146,1
P356,P147,1
P357,P147,1
P358,P148,1
P359,P148,1
P360,P148,1
P361,P148,1
P362,P149,1
P363,P149,1
P364,P150,1
P365,P150,1
P366,P150,1
P367,P151,1
P368,P151,1
P369,P151,1
P370,P151,1
P371,P151,1
P372,P152,1
P373,P152,1
P374,P152,1
P375,P152,1
P376,P153,1
P377,P153,1
P378,P153,1
P379,P153,1
P380,P153,1
P381,P154,1
P382,P154,1
P383,P154,1
P384,P155,1
P385,P155,1
P386,P157,1
P387,P157,1
P388,P159,1
P389,P159,1
P390,P159,1
P391,P159,1
P392,P160,1
P393,P160,1
P394,P160,1
P395,P161,1
P396,P161,1
P397,P161,1
P398,P161,1
P399,P161,1
P400,P163,1
P401,P163,1
P402,P163,1
P403,P163,1
P404,P163,1
P405,P164,1
P406,P164,1
P407,P167,1
P408,P167,1
P409,P167,1
P410,P168,1
P411,P168,1
P412,P168,1
P413,P169,1
P414,P169,1
P415,P170,1
P416,P170,1
P417,P170,1
P418,P170,1
P419,P172,1
P420,P172,1
P421,P172,1
P422,P175,1
P423,P175,1
P424,P175,1
P425,P175,1
P426,P176,1
P427,P176,1
P428,P176,1
P429,P177,1
P430,P177,1
P431,P177,1
P432,P178,1
P433,P178,1
P434,P178,1
P435,P178,1
P436,P178,1
P437,P179,1
P438,P179,1
P439,P179,1
P440,P179,1
P441,P180,1
P442,P180,1
P443,P180,1
P444,P180,1
P445,P181,1
P446,P181,1
P447,P181,1
P448,P181,4
P449,P181,1
P450,P182,1
P451,P182,1
P452,P182,1
P453,P182,1
P454,P182,1
P455,P184,1
P456,P184,1
P457,P184,1
P458,P184,1
P459,P185,1
P460,P185,1
P461,P186,1
P462,P186,1
P463,P186,1
P464,P186,1
P465,P186,1
P466,P187,1
P467,P187,1
P468,P187,1
P469,P187,1
P470,P187,1
P471,P189,1
P472,P189,1
P473,P189,1
P474,P190,1
P475,P190,1
P476,P190,1
P477,P190,1
P478,P191,1
P479,P191,1
P480,P191,1
P481,P191,1
P482,P192,1
P483,P192,1
P484,P192,1
P485,P192,1
P486,P195,1
P487,P195,1
P488,P195,1
P489,P195,1
P490,P196,1
P491,P196,1
P492,P196,1
P493,P198,1
P494,P198,1
P495,P198,1
P496,P198,1
P497,P200,1
P498,P200,1
P499,P200,1
P500,P200,1
P501,P201,1
P502,P201,1
P503,P201,1
P504,P202,1
P505,P202,1
P506,P203,1
P507,P203,1
P508,P204,1
P509,P204,1
P510,P204,1
P511,P206,1
P512,P206,1
P513,P206,1
P514,P206,1
P515,P207,1
P516,P207,1
P517,P207,1
P518,P207,1
P519,P207,1
P520,P208,1
P521,P208,1
P522,P208,1
P523,P209,1
P524,P209,1
P525,P209,1
P526,P209,1
P527,P209,1
P528,P210,1
P529,P210,1
P530,P210,1
P531,P211,1
P532,P211,1
P533,P211,1
P534,P211,1
P535,P211,1
P536,P213,1
P537,P213,1
P538,P213,1
P539,P213,1
P540,P213,1
P541,P214,1
P542,P214,1
P543,P214,1
P544,P214,1
P545,P214,1
P546,P215,1
P547,P215,1
P548,P215,1
P549,P216,1
P550,P216,1
P551,P216,1
P552,P217,1
P553,P217,1
P554,P218,1
P555,P218,1
P556,P218,1
P557,P218,1
P558,P219,1
P559,P219,1
P560,P219,1
P561,P219,1
P562,P220,1
P563,P220,1
P564,P220,1
P565,P221,1
P566,P221,1
P567,P221,1
P568,P221,1
P569,P221,1
P570,P222,1
P571,P222,1
P572,P222,1
P573,P223,1
P574,P223,1
P575,P224,1
P576,P224,1
P577,P224,1
P578,P224,1
P579,P224,1
P580,P227,1
P581,P227,1
P582,P227,1
P583,P228,1
P584,P228,1
P585,P228,1
P586,P231,1
P587,P231,1
P588,P232,1
P589,P232,1
P590,P233,1
P591,P233,1
P592,P233,1
P593,P234,1
P594,P234,1
P595,P234,1
P596,P234,1
P597,P234,1
P598,P235,1
P599,P235,1
P600,P235,1
P601,P235,1
P602,P235,1
P603,P236,1
P604,P236,1
P605,P236,1
P606,P236,1
P607,P236,1
P608,P237,1
P609,P237,1
P610,P238,1
P611,P238,1
P612,P238,1
P613,P239,1
P614,P239,1
P615,P239,1
P616,P239,1
P617,P239,1
P618,P242,1
P619,P242,1
P620,P242,1
P621,P244,1
P622,P244,1
P623,P244,1
P624,P249,1
P625,P249,1
P626,P251,2
P627,P251,1
P628,P251,1
P629,P252,1
P630,P252,1
P631,P252,1
P632,P252,1
P633,P252,1
P634,P253,1
P635,P253,1
P636,P253,1
P637,P253,1
P638,P253,1
P639,P256,1
P640,P256,1
P641,P256,1
P642,P256,1
P643,P256,1
P644,P258,1
P645,P258,1
P646,P260,1
P647,P260,1
P648,P260,1
P649,P260,1
P650,P263,1
P651,P263,1
P652,P266,1
P653,P266,1
P654,P266,1
P655,P267,1
P656,P267,1
P657,P267,1
P658,P267,1
P659,P268,1
P660,P268,1
P661,P268,1
P662,P268,1
P663,P269,1
P664,P269,1
P665,P269,1
P666,P269,1
P667,P269,1
P668,P270,1
P669,P270,1
P670,P270,1
P671,P271,1
P672,P271,1
P673,P271,1
P674,P271,1
P675,P272,1
P676,P272,1
P677,P272,1
P678,P272,1
P679,P272,1
P680,P273,1
P681,P273,1
P682,P273,1
P683,P275,1
P684,P275,1
P685,P275,1
P686,P275,1
P687,P277,1
P688,P277,1
P689,P277,1
P690,P278,1
P691,P278,1
P692,P280,1
P693,P280,1
P694,P281,1
P695,P281,1
P696,P282,1
P697,P282,1
P698,P282,1
P699,P282,1
P700,P282,1
P701,P284,1
P702,P284,1
P703,P284,1
P704,P284,1
P705,P284,1
P706,P285,1
P707,P285,1
P708,P285,1
P709,P285,1
P710,P286,1
P711,P286,1
P712,P286,1
P713,P287,1
P714,P287,1
P715,P288,1
P716,P288,1
P717,P288,1
P718,P292,1
P719,P292,1
P720,P294,1
P721,P294,1
P722,P294,1
P723,P294,1
P724,P297,1
P725,P297,1
P726,P297,1
P727,P297,1
P728,P299,1
P729,P299,1
P730,P299,1
P731,P299,1
P732,P301,1
P733,P301,1
P734,P301,1
P735,P301,1
P736,P301,1
P737,P302,1
P738,P302,1
P739,P302,1
P740,P302,1
P741,P303,1
P742,P303,1
P743,P303,1
P744,P303,1
P745,P303,1
P746,P305,1
P747,P305,1
P748,P305,1
P749,P305,1
P750,P306,1
P751,P306,1
P752,P309,1
P753,P309,1
P754,P309,1
P755,P309,1
P756,P309,1
P757,P311,1
P758,P311,1
P759,P311,1
P760,P311,1
P761,P312,1
P762,P312,1
P763,P312,1
P764,P313,1
P765,P313,1
P766,P315,1
P767,P315,1
P768,P315,1
P769,P315,1
P770,P316,1
P771,P316,1
P772,P317,1
P773,P317,1
P774,P317,1
P775,P317,1
P776,P318,1
P777,P318,1
P778,P318,1
P779,P318,1
P780,P320,1
P781,P320,1
P782,P320,1
P783,P320,1
P784,P321,1
P785,P321,1
P786,P321,1
P787,P321,1
P788,P321,1
P789,P324,1
P790,P324,1
P791,P324,1
P792,P324,1
P793,P324,1
P794,P325,1
P795,P325,1
P796,P325,1
P797,P325,1
P798,P326,1
P799,P326,1
P800,P326,1
P801,P326,1
P802,P326,1
P803,P327,1
P804,P327,1
P805,P327,1
P806,P329,1
P807,P329,1
P808,P329,1
P809,P329,1
P810,P330,1
P811,P330,1
P812,P330,1
P813,P331,1
P814,P331,1
P815,P331,1
P816,P331,1
P817,P331,1
P818,P332,1
P819,P332,1
P820,P332,1
P821,P332,1
P822,P335,1
P823,P335,1
P824,P335,1
P825,P335,1
P826,P335,1
P827,P337,1
P828,P337,1
P829,P337,1
P830,P338,1
P831,P338,1
P832,P338,1
P833,P339,1
P834,P339,1
P835,P339,1
P836,P339,1
P837,P339,1
P838,P340,1
P839,P340,1
P840,P340,1
P841,P340,1
P842,P342,1
P843,P342,1
P844,P342,2
P845,P342,1
P846,P342,1
P847,P343,1
P848,P343,1
P849,P343,1
P850,P343,1
P851,P343,1
P852,P345,1
P853,P345,1
P854,P346,1
P855,P346,1
P856,P346,1
P857,P349,1
P858,P349,1
P859,P350,1
P860,P350,1
P861,P350,1
P862,P350,1
P863,P351,1
P864,P351,1
P865,P351,1
P866,P353,1
P867,P353,1
P868,P353,1
P869,P353,1
P870,P353,1
P871,P354,1
P872,P354,1
P873,P354,1
P874,P354,1
P875,P356,1
P876,P356,1
P877,P356,1
P878,P356,1
P879,P356,1
P880,P357,1
P881,P357,1
P882,P358,1
P883,P358,1
P884,P359,1
P885,P359,1
P886,P359,1
P887,P361,1
P888,P361,1
P889,P362,1
P890,P362,1
P891,P362,1
P892,P362,1
P893,P362,1
P894,P364,1
P895,P364,1
P896,P364,1
P897,P365,1
P898,P365,1
P899,P365,1
P900,P366,1
P901,P366,1
P902,P366,1
P903,P367,1
P904,P367,1
P905,P368,1
P906,P368,1
P907,P369,1
P908,P369,1
P909,P371,1
P910,P371,1
P911,P371,1
P912,P371,1
P913,P371,1
P914,P372,1
P915,P372,1
P916,P372,1
P917,P373,1
P918,P373,1
P919,P374,1
P920,P374,1
P921,P374,1
P922,P374,1
P923,P374,1
P924,P377,1
P925,P377,1
P926,P377,1
P927,P378,1
P928,P378,1
P929,P378,1
P930,P378,1
P931,P379,1
P932,P379,1
P933,P379,1
P934,P379,1
P935,P383,1
P936,P383,1
P937,P383,1
P938,P383,1
P939,P383,1
P940,P384,1
P941,P384,1
P942,P385,1
P943,P385,1
P944,P385,1
P945,P385,1
P946,P385,1
P947,P386,1
P948,P386,1
P949,P386,1
P950,P386,1
P951,P388,1
P952,P388,1
P953,P388,1
P954,P388,1
P955,P390,1
P956,P390,1
P957,P392,1
P958,P392,1
P959,P392,1
P960,P393,1
P961,P393,1
P962,P393,1
P963,P393,1
P964,P396,1
P965,P396,1
P966,P397,1
P967,P397,1
P968,P397,1
P969,P397,1
P970,P397,1
P971,P398,1
P972,P398,1
P973,P402,1
P974,P402,1
P975,P402,1
P976,P403,1
P977,P403,1
P978,P403,1
P979,P403,1
P980,P403,1
P981,P404,1
P982,P404,1
P983,P405,1
P984,P405,1
P985,P406,1
P986,P406,1
P987,P406,1
P988,P407,1
P989,P407,1
P990,P407,1
P991,P407,1
P992,P407,1
P993,P408,1
P994,P408,1
P995,P408,1
P996,P408,1
P997,P409,1
P998,P409,1
P999,P409,1
P1000,P409,1
P1001,P409,1
P1002,P410,1
P1003,P410,1
P1004,P411,1
P1005,P411,1
P1006,P411,1
P1007,P411,1
P1008,P413,1
P1009,P413,1
P1010,P415,1
P1011,P415,1
P1012,P416,1
P1013,P416,1
P1014,P416,1
P1015,P417,1
P1016,P417,1
P1017,P417,1
P1018,P417,1
P1019,P419,1
P1020,P419,1
P1021,P419,1
P1022,P419,1
P1023,P421,1
P1024,P421,1
P1025,P422,1
P1026,P422,1
P1027,P425,1
P1028,P425,1
P1029,P425,1
P1030,P425,1
P1031,P426,1
P1032,P426,1
P1033,P428,1
P1034,P428,1
P1035,P428,1
P1036,P429,1
P1037,P429,1
P1038,P429,1
P1039,P429,1
P1040,P429,1
P1041,P430,1
P1042,P430,1
P1043,P433,1
P1044,P433,1
P1045,P433,1
P1046,P433,1
P1047,P433,1
P1048,P435,1
P1049,P435,1
P1050,P435,1
P1051,P435,1
P1052,P435,1
P1053,P437,1
P1054,P437,1
P1055,P437,1
P1056,P437,1
P1057,P441,1
P1058,P441,1
P1059,P441,1
P1060,P441,1
P1061,P442,1
P1062,P442,1
P1063,P442,1
P1064,P442,1
P1065,P442,1
P1066,P443,1
P1067,P443,1
P1068,P443,1
P1069,P443,1
P1070,P445,1
P1071,P445,1
P1072,P447,1
P1073,P447,1
P1074,P447,1
P1075,P447,1
P1076,P447,1
P1077,P449,1
P1078,P449,1
P1079,P451,1
P1080,P451,1
P1081,P452,1
P1082,P452,1
P1083,P452,1
P1084,P452,1
P1085,P452,1
P1086,P453,1
P1087,P453,1
P1088,P453,1
P1089,P453,1
P1090,P456,1
P1091,P456,1
P1092,P456,1
P1093,P456,1
P1094,P456,1
P1095,P458,1
P1096,P458,1
P1097,P458,1
P1098,P459,1
P1099,P459,1
P1100,P460,1
P1101,P460,1
P1102,P460,1
P1103,P461,1
P1104,P461,1
P1105,P462,1
P1106,P462,1
P1107,P462,1
P1108,P465,1
P1109,P465,1
P1110,P466,1
P1111,P466,1
P1112,P466,1
P1113,P466,1
P1114,P466,1
P1115,P467,1
P1116,P467,1
P1117,P467,1
P1118,P467,1
P1119,P467,1
P1120,P469,1
P1121,P469,1
P1122,P469,1
P1123,P469,1
P1124,P469,1
P1125,P470,1
P1126,P470,1
P1127,P470,1
P1128,P470,1
P1129,P471,1
P1130,P471,1
P1131,P471,1
P1132,P471,1
P1133,P471,1
P1134,P472,1
P1135,P472,1
P1136,P472,1
P1137,P472,1
P1138,P472,1
P1139,P473,1
P1140,P473,1
P1141,P473,1
P1142,P473,1
P1143,P474,1
P1144,P474,1
P1145,P474,1
P1146,P476,1
P1147,P476,1
P1148,P477,1
P1149,P477,1
P1150,P477,1
P1151,P478,1
P1152,P478,1
P1153,P479,1
P1154,P479,1
P1155,P479,1
P1156,P481,1
P1157,P481,1
P1158,P483,1
P1159,P483,1
P1160,P483,1
P1161,P484,1
P1162,P484,1
P1163,P484,1
P1164,P484,1
P1165,P485,1
P1166,P485,1
P1167,P485,1
P1168,P485,1
P1169,P485,1
P1170,P486,1
P1171,P486,1
P1172,P486,1
P1173,P486,1
P1174,P487,1
P1175,P487,1
P1176,P490,1
P1177,P490,1
P1178,P490,1
P1179,P490,1
P1180,P491,1
P1181,P491,1
P1182,P492,1
P1183,P492,1
P1184,P493,1
P1185,P493,1
P1186,P493,1
P1187,P493,1
P1188,P493,1
P1189,P494,1
P1190,P494,1
P1191,P494,1
P1192,P494,1
P1193,P494,1
P1194,P496,1
P1195,P496,1
P1196,P496,1
P1197,P497,1
P1198,P497,1
P1199,P497,1
P1200,P497,1
P1201,P497,1
P1202,P498,1
P1203,P498,1
P1204,P498,1
P1205,P498,1
P1206,P499,1
P1207,P499,1
P1208,P500,1
P1209,P500,1
P1210,P501,1
P1211,P501,1
P1212,P501,1
P1213,P503,1
P1214,P503,1
P1215,P503,1
P1216,P503,1
P1217,P506,1
P1218,P506,1
P1219,P506,1
P1220,P506,1
P1221,P508,1
P1222,P508,1
P1223,P508,1
P1224,P508,1
P1225,P508,1
P1226,P510,1
P1227,P510,4
P1228,P510,1
P1229,P511,1
P1230,P511,1
P1231,P512,1
P1232,P512,1
P1233,P513,1
P1234,P513,1
P1235,P513,1
P1236,P513,1
P1237,P513,1
P1238,P514,1
P1239,P514,1
P1240,P514,1
P1241,P515,1
P1242,P515,1
P1243,P515,1
P1244,P515,1
P1245,P516,1
P1246,P516,1
P1247,P516,1
P1248,P516,1
P1249,P517,1
P1250,P517,1
P1251,P517,1
P1252,P517,1
P1253,P517,1
P1254,P518,1
P1255,P518,1
P1256,P518,1
P1257,P518,1
P1258,P519,1
P1259,P519,1
P1260,P520,1
P1261,P520,1
P1262,P520,1
P1263,P520,1
P1264,P521,1
P1265,P521,1
P1266,P521,1
P1267,P522,1
P1268,P522,1
P1269,P523,1
P1270,P523,1
P1271,P523,1
P1272,P524,1
P1273,P524,1
P1274,P524,1
P1275,P524,1
P1276,P527,1
P1277,P527,1
P1278,P527,1
P1279,P527,1
P1280,P528,1
P1281,P528,1
P1282,P528,1
P1283,P528,1
P1284,P529,1
P1285,P529,1
P1286,P529,1
P1287,P529,1
P1288,P529,1
P1289,P530,1
P1290,P530,1
P1291,P531,1
P1292,P531,1
P1293,P531,1
P1294,P532,1
P1295,P532,1
P1296,P534,1
P1297,P534,1
P1298,P534,1
P1299,P534,1
P1300,P536,1
P1301,P536,1
P1302,P537,1
P1303,P537,1
P1304,P537,1
P1305,P538,1
P1306,P538,1
P1307,P538,1
P1308,P538,1
P1309,P540,1
P1310,P540,1
P1311,P540,1
P1312,P540,1
P1313,P543,1
P1314,P543,1
P1315,P546,1
P1316,P546,1
P1317,P546,1
P1318,P546,1
P1319,P547,1
P1320,P547,1
P1321,P547,1
P1322,P548,1
P1323,P548,1
P1324,P548,1
P1325,P549,1
P1326,P549,1
P1327,P549,1
P1328,P550,1
P1329,P550,1
P1330,P550,1
P1331,P550,1
P1332,P550,1
P1333,P551,1
P1334,P551,1
P1335,P551,1
P1336,P551,2
P1337,P553,1
P1338,P553,4
P1339,P554,1
P1340,P554,1
P1341,P554,1
P1342,P554,1
P1343,P554,1
P1344,P555,1
P1345,P555,1
P1346,P555,1
P1347,P555,1
P1348,P556,1
P1349,P556,1
P1350,P556,1
P1351,P556,1
P1352,P557,1
P1353,P557,1
P1354,P557,1
P1355,P557,1
P1356,P557,1
P1357,P558,1
P1358,P558,1
P1359,P558,1
P1360,P558,1
P1361,P559,1
P1362,P559,1
P1363,P561,1
P1364,P561,1
P1365,P562,1
P1366,P562,1
P1367,P562,1
P1368,P562,1
P1369,P562,1
P1370,P563,1
P1371,P563,1
P1372,P563,1
P1373,P563,1
P1374,P563,1
P1375,P564,1
P1376,P564,1
P1377,P564,1
P1378,P564,1
P1379,P564,1
P1380,P565,1
P1381,P565,1
P1382,P565,1
P1383,P565,1
P1384,P565,1
P1385,P566,1
P1386,P566,1
P1387,P566,1
P1388,P566,1
P1389,P567,1
P1390,P567,1
P1391,P567,1
P1392,P567,1
P1393,P567,1
P1394,P569,1
P1395,P569,1
P1396,P569,1
P1397,P569,1
P1398,P570,1
P1399,P570,1
P1400,P570,1
P1401,P570,1
P1402,P570,1
P1403,P571,1
P1404,P571,1
P1405,P571,1
P1406,P571,1
P1407,P574,1
P1408,P574,1
P1409,P574,1
P1410,P574,1
P1411,P578,1
P1412,P578,1
P1413,P578,1
P1414,P578,1
P1415,P580,1
P1416,P580,1
P1417,P580,1
P1418,P580,1
P1419,P583,1
P1420,P583,1
P1421,P584,1
P1422,P584,1
P1423,P585,1
P1424,P585,1
P1425,P585,1
P1426,P585,1
P1427,P585,1
P1428,P586,1
P1429,P586,1
P1430,P586,1
P1431,P586,1
P1432,P586,1
P1433,P587,1
P1434,P587,1
P1435,P588,1
P1436,P588,1
P1437,P588,1
P1438,P588,1
P1439,P590,1
P1440,P590,1
P1441,P590,1
P1442,P590,1
P1443,P590,1
P1444,P592,1
P1445,P592,1
P1446,P593,1
P1447,P593,1
P1448,P593,1
P1449,P593,1
P1450,P593,1
P1451,P594,1
P1452,P594,1
P1453,P594,1
P1454,P594,1
P1455,P594,1
P1456,P595,1
P1457,P595,1
P1458,P595,1
P1459,P595,1
P1460,P595,1
P1461,P597,1
P1462,P597,1
P1463,P597,1
P1464,P597,1
P1465,P598,1
P1466,P598,1
P1467,P598,1
P1468,P600,1
P1469,P600,1
P1470,P606,1
P1471,P606,1
P1472,P606,1
P1473,P606,1
P1474,P606,1
P1475,P607,1
P1476,P607,1
P1477,P607,1
P1478,P607,1
P1479,P608,1
P1480,P608,1
P1481,P611,1
P1482,P611,1
P1483,P616,1
P1484,P616,1
P1485,P616,1
P1486,P616,1
P1487,P616,1
P1488,P618,1
P1489,P618,1
P1490,P618,1
P1491,P619,1
P1492,P619,1
P1493,P619,1
P1494,P620,1
P1495,P620,1
P1496,P620,1
P1497,P621,1
P1498,P621,1
P1499,P621,1
P1500,P623,1
P1501,P623,1
P1502,P623,1
P1503,P626,1
P1504,P626,1
P1505,P626,1
P1506,P626,1
P1507,P627,1
P1508,P627,1
P1509,P629,1
P1510,P629,1
P1511,P629,1
P1512,P629,1
P1513,P630,1
P1514,P630,1
P1515,P630,1
P1516,P634,1
P1517,P634,1
P1518,P634,1
P1519,P634,1
P1520,P635,1
P1521,P635,1
P1522,P635,1
P1523,P637,1
P1524,P637,1
P1525,P637,1
P1526,P638,1
P1527,P638,1
P1528,P639,1
P1529,P639,1
P1530,P639,1
P1531,P639,1
P1532,P640,1
P1533,P640,1
P1534,P640,1
P1535,P641,1
P1536,P641,1
P1537,P641,1
P1538,P641,1
P1539,P641,1
P1540,P643,1
P1541,P643,1
P1542,P643,1
P1543,P643,1
P1544,P643,1
P1545,P644,1
P1546,P644,1
P1547,P644,1
P1548,P644,1
P1549,P644,1
P1550,P647,1
P1551,P647,1
P1552,P647,1
P1553,P647,1
P1554,P647,1
P1555,P649,1
P1556,P649,1
P1557,P650,1
P1558,P650,1
P1559,P650,1
P1560,P652,1
P1561,P652,1
P1562,P652,1
P1563,P652,1
P1564,P652,1
P1565,P653,1
P1566,P653,1
P1567,P653,1
P1568,P653,1
P1569,P655,1
P1570,P655,1
P1571,P655,1
P1572,P656,1
P1573,P656,1
P1574,P657,2
P1575,P657,1
P1576,P657,1
P1577,P657,1
P1578,P658,1
P1579,P658,1
P1580,P658,1
P1581,P658,1
P1582,P658,1
P1583,P660,1
P1584,P660,1
P1585,P660,1
P1586,P661,1
P1587,P661,1
P1588,P661,1
P1589,P663,1
P1590,P663,1
P1591,P663,1
P1592,P663,1
P1593,P663,1
P1594,P665,1
P1595,P665,1
P1596,P665,1
P1597,P668,1
P1598,P668,1
P1599,P668,1
P1600,P668,1
P1601,P669,1
P1602,P669,1
P1603,P669,1
P1604,P670,1
P1605,P670,1
P1606,P670,1
P1607,P670,1
P1608,P670,1
P1609,P671,1
P1610,P671,1
P1611,P671,1
P1612,P671,1
P1613,P672,1
P1614,P672,1
P1615,P672,1
P1616,P675,1
P1617,P675,1
P1618,P675,1
P1619,P675,1
P1620,P676,1
P1621,P676,1
P1622,P676,1
P1623,P677,1
P1624,P677,1
P1625,P677,1
P1626,P679,1
P1627,P679,1
P1628,P679,1
P1629,P681,1
P1630,P681,1
P1631,P681,1
P1632,P681,1
P1633,P681,1
P1634,P683,1
P1635,P683,1
P1636,P683,1
P1637,P683,1
P1638,P683,1
P1639,P684,1
P1640,P684,1
P1641,P686,1
P1642,P686,1
P1643,P686,1
P1644,P686,1
P1645,P686,1
P1646,P687,1
P1647,P687,1
P1648,P687,1
P1649,P687,1
P1650,P687,1
P1651,P688,1
P1652,P688,1
P1653,P688,1
P1654,P688,1
P1655,P688,1
P1656,P689,1
P1657,P689,1
P1658,P689,1
P1659,P689,1
P1660,P689,1
P1661,P691,1
P1662,P691,1
P1663,P691,1
