partid,assembler
P5727,postgresB
P7879,postgresC
P20565,postgresB
P751,postgresB
P4105,postgresC
P4388,postgresC
P16223,postgresC
P13582,postgresB
P11556,postgresB
P12718,postgresB
P21031,postgresB
P8347,postgresC
P15051,postgresC
P3528,postgresB
P15966,postgresC
P7345,postgresC
P5688,postgresC
P5912,postgresB
P18537,postgresC
P4985,postgresC
P20303,postgresC
P16308,postgresC
P1445,postgresB
P20987,postgresB
P21653,postgresC
P23805,postgresC
P1854,postgresB
P15733,postgresB
P13691,postgresC
P7370,postgresB
P11170,postgresB
P9443,postgresC
P17225,postgresB
P15609,postgresC
P20425,postgresB
P13150,postgresC
P985,postgresC
P4341,postgresC
P21509,postgresB
P22863,postgresB
P4993,postgresC
P20361,postgresB
P13378,postgresC
P22684,postgresB
P8572,postgresC
P7715,postgresB
P17806,postgresC
P23787,postgresB
P10131,postgresB
P12982,postgresB
P6746,postgresB
P18604,postgresC
P18657,postgresB
P19158,postgresB
P19137,postgresC
P14050,postgresC
P13630,postgresB
P18015,postgresC
P15513,postgresC
P526,postgresB
P14064,postgresB
P15205,postgresC
P1212,postgresB
P20302,postgresB
P11797,postgresC
P6131,postgresC
P9242,postgresC
P10881,postgresB
P724,postgresB
P2894,postgresC
P20108,postgresB
P16781,postgresB
P16482,postgresB
P16560,postgresC
P17598,postgresC
P13810,postgresB
P19489,postgresB
P18913,postgresB
P3261,postgresB
P1621,postgresB
P3523,postgresB
P13336,postgresC
P24097,postgresC
P22917,postgresB
P21530,postgresC
P9462,postgresB
P12617,postgresB
P6026,postgresB
P6553,postgresB
P3905,postgresC
P22051,postgresC
P10231,postgresB
P15143,postgresB
P4522,postgresB
P22005,postgresC
P21477,postgresC
P8304,postgresB
P12341,postgresC
P3700,postgresC
P11494,postgresC
P19733,postgresC
P23087,postgresC
P945,postgresB
P23056,postgresC
P16487,postgresB
P12176,postgresB
P20085,postgresB
P11793,postgresB
P15436,postgresB
P7837,postgresC
P737,postgresB
P6609,postgresB
P13403,postgresC
P6547,postgresC
P6162,postgresC
P24128,postgresC
P20219,postgresB
P9240,postgresB
P24076,postgresC
P3087,postgresC
P8852,postgresB
P7659,postgresC
P9871,postgresB
P11730,postgresC
P19087,postgresB
P10227,postgresC
P10748,postgresC
P22106,postgresC
P2234,postgresB
P16209,postgresC
P3827,postgresB
P9466,postgresB
P14931,postgresC
P9862,postgresB
P13299,postgresC
P11138,postgresB
P1416,postgresC
P8722,postgresB
P6640,postgresC
P10853,postgresC
P8620,postgresB
P6224,postgresC
P12500,postgresC
P19490,postgresB
P23741,postgresC
P24093,postgresB
P20656,postgresC
P12479,postgresB
P551,postgresB
P2726,postgresB
P20,postgresC
P14027,postgresC
P17496,postgresC
P5496,postgresB
P23229,postgresB
P2807,postgresC
P277,postgresC
P11959,postgresB
P15047,postgresB
P9629,postgresC
P22291,postgresB
P16589,postgresB
P1787,postgresB
P23849,postgresC
P19084,postgresB
P23281,postgresC
P12337,postgresB
P1438,postgresC
P17579,postgresC
P4259,postgresC
P18957,postgresB
P24050,postgresC
P20977,postgresC
P1517,postgresB
P8260,postgresC
P20891,postgresC
P22400,postgresB
P164,postgresB
P20636,postgresC
P20715,postgresC
P20034,postgresB
P8405,postgresC
P17674,postgresB
P8902,postgresB
P19842,postgresB
P23002,postgresB
P7708,postgresB
P15642,postgresC
P23263,postgresB
P23277,postgresB
P16835,postgresC
P8086,postgresB
P12957,postgresB
P10362,postgresC
P1986,postgresB
P23058,postgresC
P1112,postgresB
P9252,postgresC
P1560,postgresC
P24210,postgresB
P12054,postgresC
P21320,postgresC
P5695,postgresB
P6642,postgresB
P9442,postgresC
P16797,postgresC
P1670,postgresB
P23158,postgresB
P5347,postgresB
P14745,postgresB
P12956,postgresB
P6926,postgresC
P14229,postgresB
P5022,postgresC
P21068,postgresC
P3597,postgresB
P7057,postgresC
P1651,postgresC
P4722,postgresB
P3842,postgresC
P9260,postgresC
P24340,postgresC
P394,postgresB
P13761,postgresC
P8581,postgresC
P11051,postgresC
P6330,postgresB
P18620,postgresB
P17811,postgresC
P9757,postgresB
P16049,postgresC
P13262,postgresB
P2788,postgresC
P11245,postgresC
P15303,postgresB
P8236,postgresC
P3856,postgresC
P17027,postgresB
P19632,postgresC
P6769,postgresB
P6704,postgresB
P6292,postgresB
P8853,postgresB
P16077,postgresB
P13873,postgresC
P12955,postgresC
P1360,postgresB
P14634,postgresB
P9944,postgresC
P18574,postgresB
P1966,postgresB
P13621,postgresC
P23864,postgresB
P4342,postgresB
P24158,postgresC
P16456,postgresC
P4572,postgresB
P15120,postgresC
P6082,postgresB
P12858,postgresB
P18541,postgresB
P705,postgresC
P229,postgresB
P13156,postgresC
P224,postgresC
P14959,postgresB
P24043,postgresC
P329,postgresC
P18073,postgresC
P6101,postgresC
P5039,postgresB
P8345,postgresC
P10135,postgresB
P3925,postgresB
P24522,postgresB
P482,postgresB
P15518,postgresC
P3300,postgresB
P24088,postgresC
P20001,postgresC
P2360,postgresB
P1569,postgresC
P4618,postgresB
P9114,postgresB
P9168,postgresB
P21445,postgresB
P14908,postgresB
P8931,postgresB
P4490,postgresB
P19726,postgresC
P14991,postgresB
P11741,postgresC
P18204,postgresB
P5522,postgresC
P5149,postgresB
P5349,postgresC
P12111,postgresC
P14192,postgresB
P4011,postgresC
P419,postgresB
P20741,postgresC
P19421,postgresB
P5839,postgresC
P8348,postgresC
P14171,postgresB
P9770,postgresC
P15794,postgresC
P10474,postgresB
P211,postgresC
P3948,postgresC
P21587,postgresC
P9193,postgresC
P24540,postgresC
P9316,postgresB
P15903,postgresC
P10939,postgresC
P23665,postgresC
P8068,postgresC
P6220,postgresB
P9582,postgresB
P736,postgresB
P4415,postgresB
P21880,postgresC
P4111,postgresC
P3741,postgresB
P2012,postgresB
P17594,postgresC
P24206,postgresC
P15042,postgresB
P6140,postgresB
P10549,postgresC
P11557,postgresB
P9051,postgresB
P6608,postgresB
P9239,postgresC
P2019,postgresC
P20063,postgresB
P18350,postgresB
P4781,postgresB
P18266,postgresB
P23692,postgresC
P12943,postgresB
P23271,postgresC
P24458,postgresC
P6480,postgresC
P18205,postgresC
P4550,postgresC
P7054,postgresC
P19288,postgresB
P9473,postgresC
P15108,postgresC
P20421,postgresC
P8549,postgresC
P17519,postgresB
P3112,postgresC
P14159,postgresC
P8049,postgresC
P3134,postgresB
P6440,postgresC
P8461,postgresB
P11606,postgresC
P11987,postgresC
P6255,postgresB
P3922,postgresC
P12482,postgresB
P4038,postgresB
P9461,postgresB
P5735,postgresB
P21142,postgresC
P12545,postgresC
P206,postgresB
P20128,postgresB
P20213,postgresB
P12529,postgresB
P1973,postgresB
P6853,postgresB
P23324,postgresC
P17433,postgresB
P24191,postgresC
P597,postgresC
P2873,postgresB
P13037,postgresB
P13876,postgresC
P20156,postgresB
P11736,postgresC
P3456,postgresB
P21574,postgresC
P17399,postgresB
P12889,postgresB
P21437,postgresB
P17344,postgresB
P2241,postgresC
P24223,postgresC
P13774,postgresC
P14250,postgresC
P1506,postgresB
P15379,postgresC
P605,postgresB
P5276,postgresC
P2578,postgresB
P7598,postgresC
P903,postgresC
P19138,postgresB
P4116,postgresC
P6531,postgresB
P2501,postgresC
P22154,postgresC
P10146,postgresB
P17324,postgresC
P3384,postgresC
P7343,postgresB
P23159,postgresB
P7379,postgresB
P1100,postgresC
P11544,postgresB
P19899,postgresB
P24185,postgresB
P1246,postgresB
P8692,postgresC
P13567,postgresC
P3372,postgresC
P21741,postgresC
P18634,postgresB
P8685,postgresB
P1050,postgresB
P20359,postgresC
P24550,postgresB
P9339,postgresC
P6616,postgresC
P21720,postgresC
P1912,postgresC
P18663,postgresC
P8058,postgresC
P1404,postgresC
P9430,postgresB
P3085,postgresB
P6040,postgresB
P3830,postgresC
P1695,postgresC
P9894,postgresC
P23104,postgresB
P4804,postgresB
P23143,postgresB
P3422,postgresB
P472,postgresB
P1131,postgresC
P12953,postgresC
P1146,postgresB
P5748,postgresB
P7392,postgresC
P16036,postgresC
P17652,postgresB
P7237,postgresC
P7864,postgresB
P21698,postgresC
P13046,postgresB
P13644,postgresC
P11367,postgresC
P17835,postgresC
P15759,postgresB
P22973,postgresB
P16468,postgresC
P5195,postgresC
P1320,postgresC
P601,postgresC
P21464,postgresB
P14970,postgresC
P11763,postgresC
P9976,postgresB
P13033,postgresC
P16363,postgresB
P23592,postgresB
P21147,postgresC
P19443,postgresC
P22826,postgresB
P2007,postgresC
P20056,postgresC
P21101,postgresB
P14678,postgresB
P20869,postgresB
P21197,postgresB
P20012,postgresC
P11136,postgresC
P6814,postgresB
P2247,postgresC
P41,postgresC
P10292,postgresC
P22012,postgresB
P15723,postgresB
P1223,postgresB
P13936,postgresC
P14022,postgresB
P170,postgresC
P18579,postgresC
P12995,postgresB
P8551,postgresC
P10254,postgresC
P4192,postgresC
P21019,postgresB
P3576,postgresB
P15950,postgresC
P10869,postgresC
P21349,postgresB
P4540,postgresB
P5654,postgresB
P22220,postgresC
P16262,postgresC
P14810,postgresB
P17039,postgresB
P7535,postgresC
P9936,postgresC
P16100,postgresB
P2858,postgresB
P2993,postgresC
P23197,postgresB
P18616,postgresC
P18117,postgresB
P10003,postgresB
P22197,postgresB
P12282,postgresC
P12847,postgresC
P11812,postgresB
P1939,postgresB
P8360,postgresC
P14711,postgresB
P12678,postgresC
P16124,postgresB
P23942,postgresC
P17714,postgresC
P583,postgresB
P10820,postgresC
P5847,postgresB
P17141,postgresC
P19491,postgresB
P5886,postgresB
P23415,postgresB
P14592,postgresC
P21565,postgresB
P6218,postgresB
P9325,postgresB
P21774,postgresC
P19183,postgresC
P8270,postgresB
P18077,postgresB
P8497,postgresB
P3403,postgresC
P123,postgresB
P14717,postgresB
P16573,postgresC
P17120,postgresC
P12880,postgresC
P12107,postgresB
P17372,postgresB
P23813,postgresB
P7308,postgresB
P21011,postgresC
P13414,postgresC
P3646,postgresC
P10480,postgresC
P9261,postgresB
P14497,postgresC
P18223,postgresC
P18562,postgresC
P13549,postgresB
P15284,postgresB
P3239,postgresB
P11901,postgresC
P24224,postgresB
P8501,postgresC
P16154,postgresB
P7262,postgresC
P6453,postgresC
P19321,postgresC
P15705,postgresB
P9267,postgresB
P22424,postgresC
P22491,postgresC
P2802,postgresB
P23628,postgresC
P24003,postgresC
P1523,postgresC
P23055,postgresB
P13570,postgresC
P18545,postgresB
P22687,postgresB
P18018,postgresC
P4691,postgresC
P10494,postgresB
P15126,postgresC
P6639,postgresB
P7304,postgresB
P4853,postgresB
P15545,postgresC
P3750,postgresC
P3407,postgresB
P13042,postgresC
P12368,postgresB
P22380,postgresC
P5351,postgresB
P21488,postgresB
P690,postgresB
P1832,postgresB
P22539,postgresB
P5579,postgresC
P20837,postgresC
P9478,postgresB
P15862,postgresB
P13397,postgresB
P19762,postgresC
P24454,postgresB
P21995,postgresB
P20956,postgresC
P16348,postgresC
P5690,postgresC
P1750,postgresB
P54,postgresC
P22734,postgresB
P6851,postgresB
P13270,postgresB
P1086,postgresC
P12754,postgresB
P7278,postgresC
P6543,postgresC
P12543,postgresC
P3677,postgresB
P11361,postgresB
P21743,postgresB
P4521,postgresB
P3882,postgresB
P13510,postgresC
P9115,postgresC
P16069,postgresC
P14331,postgresB
P9732,postgresC
P15562,postgresB
P3871,postgresC
P7094,postgresB
P10899,postgresB
P19773,postgresC
P11920,postgresB
P19813,postgresC
P5491,postgresC
P15551,postgresC
P9489,postgresC
P8363,postgresB
P16458,postgresC
P2168,postgresB
P11276,postgresB
P16414,postgresB
P16782,postgresB
P8202,postgresC
P10756,postgresB
P12098,postgresC
P6677,postgresB
P6752,postgresB
P1171,postgresB
P181,postgresB
P23129,postgresC
P18148,postgresB
P7600,postgresC
P12747,postgresC
P15266,postgresC
P2150,postgresC
P12910,postgresC
P21589,postgresB
P17676,postgresB
P15634,postgresC
P19936,postgresC
P16174,postgresC
P8344,postgresC
P2219,postgresC
P5933,postgresB
P21596,postgresB
P15777,postgresC
P9598,postgresB
P16136,postgresB
P9633,postgresC
P9926,postgresB
P24121,postgresC
P18746,postgresB
P8786,postgresC
P22955,postgresC
P5978,postgresB
P14128,postgresB
P24047,postgresC
P19164,postgresC
P5268,postgresB
P10928,postgresC
P3472,postgresC
P14125,postgresC
P6825,postgresB
P7213,postgresC
P14673,postgresB
P3220,postgresC
P13089,postgresB
P15566,postgresC
P1553,postgresC
P24264,postgresC
P3158,postgresC
P8180,postgresC
P12083,postgresC
P7920,postgresB
P13742,postgresB
P15776,postgresC
P13199,postgresB
P19855,postgresB
P12637,postgresB
P11932,postgresB
P368,postgresB
P14372,postgresB
P11317,postgresC
P3297,postgresB
P20202,postgresC
P4398,postgresC
P21747,postgresC
P10693,postgresB
P6617,postgresB
P10739,postgresC
P2209,postgresB
P16710,postgresC
P3740,postgresB
P12734,postgresB
P11478,postgresC
P4677,postgresC
P18182,postgresC
P23306,postgresC
P16005,postgresC
P14888,postgresB
P16491,postgresC
P10381,postgresC
P548,postgresB
P22104,postgresB
P6600,postgresB
P20922,postgresB
P23091,postgresC
P16398,postgresB
P1636,postgresC
P21581,postgresC
P7032,postgresB
P6563,postgresB
P4410,postgresB
P7196,postgresC
P13091,postgresB
P1844,postgresB
P9507,postgresC
P20643,postgresB
P7282,postgresC
P16489,postgresB
P2981,postgresB
P16238,postgresB
P5537,postgresB
P10063,postgresB
P11443,postgresC
P3418,postgresB
P23289,postgresB
P7239,postgresB
P733,postgresC
P8944,postgresC
P17382,postgresB
P18789,postgresB
P20574,postgresC
P1065,postgresB
P18594,postgresB
P10057,postgresB
P15034,postgresB
P4548,postgresC
P1478,postgresB
P7824,postgresB
P23151,postgresC
P21535,postgresB
P3609,postgresB
P401,postgresC
P23414,postgresB
P22140,postgresB
P3048,postgresC
P3695,postgresB
P18031,postgresC
P9132,postgresB
P22681,postgresB
P448,postgresC
P16696,postgresB
P6645,postgresC
P19244,postgresC
P19064,postgresB
P7470,postgresB
P23374,postgresB
P13605,postgresB
P6041,postgresB
P3160,postgresC
P6321,postgresB
P18986,postgresC
P1335,postgresC
P1139,postgresC
P18071,postgresB
P18399,postgresB
P11852,postgresB
P23285,postgresB
P21440,postgresB
P20571,postgresC
P14223,postgresB
P16777,postgresC
P5931,postgresB
P5603,postgresB
P9183,postgresB
P17734,postgresC
P1738,postgresB
P2042,postgresC
P3241,postgresC
P5810,postgresC
P18322,postgresC
P23827,postgresC
P2720,postgresB
P12779,postgresC
P19583,postgresB
P14836,postgresB
P556,postgresB
P22950,postgresB
P10710,postgresC
P18516,postgresC
P2348,postgresC
P11422,postgresB
P8258,postgresB
P2091,postgresC
P2963,postgresB
P6745,postgresC
P17047,postgresB
P22095,postgresC
P15130,postgresC
P11012,postgresB
P13071,postgresB
P2072,postgresB
P11479,postgresC
P14047,postgresB
P22566,postgresB
P14640,postgresB
P614,postgresB
P25,postgresB
P12487,postgresB
P6862,postgresC
P19008,postgresB
P24328,postgresB
P19534,postgresC
P12610,postgresB
P20710,postgresC
P19840,postgresB
P23945,postgresB
P2987,postgresC
P14962,postgresB
P18123,postgresB
P14090,postgresC
P19428,postgresB
P787,postgresC
P10792,postgresC
P4177,postgresB
P9382,postgresB
P11401,postgresC
P14705,postgresC
P22063,postgresB
P3174,postgresB
P18763,postgresB
P17466,postgresC
P2541,postgresB
P9488,postgresB
P16562,postgresC
P24380,postgresC
P14618,postgresB
P9440,postgresB
P8698,postgresB
P8930,postgresB
P2237,postgresC
P11497,postgresC
P21733,postgresB
P14609,postgresC
P6002,postgresC
P18838,postgresC
P3540,postgresB
P8481,postgresC
P10368,postgresB
P19006,postgresB
P5623,postgresC
P1048,postgresB
P20852,postgresC
P23559,postgresB
P20601,postgresC
P12115,postgresB
P16247,postgresB
P7699,postgresB
P11685,postgresB
P2002,postgresC
P18640,postgresC
P23148,postgresB
P24581,postgresC
P14345,postgresC
P14795,postgresC
P22085,postgresC
P20189,postgresC
P6978,postgresB
P8196,postgresC
P12031,postgresB
P24554,postgresB
P6161,postgresB
P6932,postgresB
P18613,postgresB
P12129,postgresC
P10615,postgresB
P4077,postgresC
P21756,postgresB
P12716,postgresC
P9815,postgresB
P731,postgresB
P23488,postgresB
P8641,postgresC
P3274,postgresC
P18035,postgresB
P23038,postgresC
P6718,postgresB
P2822,postgresB
P4749,postgresB
P21906,postgresB
P11403,postgresC
P19952,postgresB
P14812,postgresB
P4833,postgresB
P5281,postgresC
P20362,postgresB
P11774,postgresC
P21761,postgresB
P13922,postgresB
P18833,postgresB
P21594,postgresB
P3291,postgresB
P19872,postgresC
P23419,postgresB
P19825,postgresB
P9413,postgresB
P3017,postgresB
P20299,postgresC
P4707,postgresB
P10042,postgresC
P19368,postgresB
P5523,postgresC
P7477,postgresC
P17374,postgresC
P2592,postgresC
P21982,postgresC
P2227,postgresB
P15652,postgresC
P4952,postgresB
P4886,postgresB
P216,postgresB
P20991,postgresC
P19549,postgresB
P17423,postgresB
P1837,postgresC
P14279,postgresC
P11024,postgresC
P20530,postgresB
P13522,postgresC
P1607,postgresB
P11522,postgresC
P8440,postgresB
P17106,postgresB
P10073,postgresB
P1124,postgresC
P23347,postgresC
P23508,postgresB
P15952,postgresC
P8009,postgresC
P22119,postgresB
P18038,postgresB
P11173,postgresC
P16732,postgresB
P7259,postgresB
P13146,postgresC
P21042,postgresB
P13921,postgresC
P22463,postgresC
P16617,postgresC
P11371,postgresC
P12491,postgresC
P24311,postgresC
P2169,postgresC
P10771,postgresB
P2434,postgresC
P4314,postgresB
P20803,postgresB
P1862,postgresB
P4206,postgresB
P4768,postgresC
P18764,postgresC
P17391,postgresB
P18165,postgresC
P11499,postgresB
P21793,postgresB
P2682,postgresB
P23291,postgresB
P12149,postgresC
P22814,postgresC
P11625,postgresB
P11656,postgresB
P18186,postgresC
P15233,postgresB
P20867,postgresC
P14356,postgresC
P17393,postgresC
P7273,postgresC
P3996,postgresB
P19670,postgresB
P6535,postgresC
P1208,postgresC
P4921,postgresB
P16776,postgresB
P19516,postgresB
P11040,postgresB
P8312,postgresB
P12395,postgresB
P24045,postgresC
P21134,postgresC
P22827,postgresC
P21916,postgresB
P9178,postgresB
P15294,postgresC
P13189,postgresB
P5319,postgresB
P5308,postgresC
P16522,postgresC
P2447,postgresC
P22273,postgresC
P9295,postgresC
P23362,postgresB
P3895,postgresB
P11415,postgresB
P23521,postgresB
P16909,postgresB
P14896,postgresB
P19645,postgresB
P12167,postgresC
P15137,postgresB
P18591,postgresB
P6671,postgresC
P1305,postgresB
P15293,postgresB
P17105,postgresC
P5478,postgresB
P2484,postgresB
P5192,postgresB
P3050,postgresC
P22733,postgresB
P22506,postgresB
P17388,postgresB
P10666,postgresC
P17349,postgresC
P15062,postgresC
P23626,postgresB
P12696,postgresC
P6762,postgresB
P7672,postgresC
P18871,postgresB
P17115,postgresB
P22299,postgresB
P23097,postgresC
P7849,postgresC
P5238,postgresC
P21017,postgresB
P17725,postgresB
P6976,postgresC
P5017,postgresC
P1,postgresB
P21358,postgresB
P24457,postgresC
P14488,postgresB
P11368,postgresB
P4629,postgresB
P3607,postgresB
P5325,postgresC
P19542,postgresC
P5109,postgresC
P6400,postgresB
P7155,postgresB
P19863,postgresC
P11125,postgresC
P22430,postgresB
P137,postgresC
P3116,postgresB
P2794,postgresB
P23012,postgresB
P12286,postgresB
P7083,postgresB
P8714,postgresB
P19157,postgresC
P7662,postgresB
P10428,postgresB
P22335,postgresB
P266,postgresC
P4295,postgresC
P4167,postgresB
P23861,postgresC
P9346,postgresC
P21719,postgresB
P10134,postgresB
P14056,postgresB
P24426,postgresB
P1685,postgresB
P16496,postgresB
P21122,postgresC
P9373,postgresB
P9081,postgresC
P17450,postgresB
P2910,postgresB
P12045,postgresC
P1959,postgresC
P3013,postgresC
P7832,postgresC
P4963,postgresC
P21490,postgresB
P9792,postgresC
P1116,postgresC
P10437,postgresB
P1840,postgresB
P14239,postgresC
P12439,postgresB
P14235,postgresC
P14106,postgresC
P2533,postgresC
P23231,postgresB
P11458,postgresB
P7937,postgresB
P4619,postgresC
P242,postgresB
P6644,postgresC
P17608,postgresC
P7765,postgresB
P7071,postgresC
P7889,postgresC
P17660,postgresB
P8529,postgresC
P15844,postgresB
P16804,postgresC
P14258,postgresC
P6228,postgresC
P7264,postgresC
P12674,postgresC
P5422,postgresC
P6458,postgresC
P21915,postgresB
P14800,postgresC
P11565,postgresC
P4990,postgresB
P20013,postgresB
P3128,postgresB
P7287,postgresB
P12353,postgresB
P9500,postgresC
P7332,postgresB
P15311,postgresC
P16012,postgresC
P18924,postgresB
P4974,postgresB
P13335,postgresB
P15290,postgresB
P19479,postgresC
P16009,postgresB
P990,postgresC
P8751,postgresC
P391,postgresC
P12974,postgresB
P19203,postgresC
P8493,postgresC
P1265,postgresB
P18269,postgresB
P1333,postgresB
P412,postgresC
P1101,postgresC
P17829,postgresC
P21775,postgresC
P7622,postgresB
P180,postgresC
P7072,postgresB
P20396,postgresB
P18914,postgresC
P15588,postgresC
P2931,postgresB
P17743,postgresB
P1937,postgresB
P11135,postgresB
P120,postgresB
P559,postgresB
P713,postgresC
P23330,postgresB
P1472,postgresC
P9036,postgresC
P21964,postgresB
P15265,postgresB
P22611,postgresB
P22479,postgresB
P22196,postgresC
P2982,postgresC
P24202,postgresC
P11338,postgresB
P24467,postgresB
P16050,postgresC
P5045,postgresC
P11311,postgresB
P12670,postgresC
P23837,postgresB
P7191,postgresB
P7514,postgresB
P21683,postgresB
P13692,postgresC
P6833,postgresC
P14048,postgresC
P18254,postgresC
P5382,postgresB
P8275,postgresB
P5245,postgresC
P14268,postgresC
P21096,postgresB
P17920,postgresB
P1704,postgresC
P5475,postgresB
P5515,postgresC
P19473,postgresB
P22868,postgresB
P12515,postgresB
P19926,postgresC
P5511,postgresB
P301,postgresB
P6378,postgresC
P22004,postgresB
P5041,postgresC
P2044,postgresB
P9828,postgresC
P16425,postgresB
P7516,postgresB
P1900,postgresC
P6363,postgresB
P11771,postgresB
P7520,postgresB
P22487,postgresB
P740,postgresC
P2302,postgresC
P21731,postgresC
P10465,postgresC
P12125,postgresB
P10431,postgresC
P12821,postgresB
P7021,postgresB
P20235,postgresB
P20214,postgresB
P8113,postgresC
P15658,postgresC
P11757,postgresC
P9109,postgresC
P21365,postgresB
P5446,postgresB
P8280,postgresB
P3402,postgresB
P5108,postgresB
P19625,postgresC
P17507,postgresC
P15281,postgresB
P15524,postgresC
P10223,postgresC
P456,postgresC
P11243,postgresC
P4005,postgresC
P185,postgresC
P5518,postgresC
P18184,postgresB
P19277,postgresB
P14078,postgresC
P508,postgresC
P19425,postgresB
P18940,postgresC
P284,postgresC
P10504,postgresB
P18287,postgresB
P5361,postgresB
P6672,postgresC
P15754,postgresC
P304,postgresC
P10191,postgresC
P22239,postgresC
P22474,postgresC
P8659,postgresC
P2927,postgresB
P11739,postgresB
P22447,postgresC
P23698,postgresC
P4604,postgresB
P8884,postgresB
P19873,postgresB
P21080,postgresC
P24432,postgresC
P19294,postgresC
P7507,postgresC
P23219,postgresB
P2774,postgresC
P21544,postgresC
P15857,postgresB
P6045,postgresB
P2947,postgresC
P17897,postgresC
P11448,postgresC
P13377,postgresC
P23694,postgresB
P12452,postgresB
P24570,postgresB
P16691,postgresB
P3037,postgresC
P19947,postgresB
P6215,postgresB
P14732,postgresC
P16282,postgresB
P22798,postgresC
P12152,postgresC
P6017,postgresC
P10909,postgresC
P17188,postgresC
P20072,postgresB
P6958,postgresB
P24124,postgresC
P22579,postgresC
P13095,postgresB
P8585,postgresC
P19260,postgresB
P24068,postgresB
P2015,postgresC
P6092,postgresB
P7805,postgresB
P16444,postgresB
P1682,postgresB
P17820,postgresC
P7305,postgresB
P8168,postgresC
P14042,postgresC
P9415,postgresC
P7901,postgresB
P10326,postgresC
P12541,postgresC
P22794,postgresC
P13829,postgresC
P19642,postgresC
P9271,postgresC
P658,postgresB
P7036,postgresC
P14610,postgresC
P10447,postgresC
P5190,postgresB
P17034,postgresB
P12973,postgresB
P11669,postgresC
P13268,postgresB
P13896,postgresB
P21862,postgresC
P9486,postgresC
P6322,postgresB
P6582,postgresC
P7850,postgresB
P9165,postgresB
P17267,postgresC
P7818,postgresC
P16570,postgresC
P22906,postgresB
P22718,postgresC
P1690,postgresC
P15359,postgresC
P12566,postgresB
P18115,postgresC
P17555,postgresC
P14901,postgresC
P16931,postgresC
P22013,postgresC
P13540,postgresB
P10712,postgresB
P16436,postgresB
P20796,postgresB
P1740,postgresB
P17144,postgresB
P5684,postgresB
P8940,postgresC
P8150,postgresB
P1476,postgresB
P13720,postgresC
P11355,postgresC
P6357,postgresB
P18376,postgresC
P13087,postgresB
P11521,postgresB
P22727,postgresC
P19121,postgresC
P10081,postgresB
P21380,postgresB
P22524,postgresC
P12875,postgresB
P16281,postgresC
P3442,postgresB
P18590,postgresC
P18351,postgresB
P20355,postgresB
P23659,postgresC
P20344,postgresB
P2282,postgresB
P6461,postgresC
P20517,postgresB
P12061,postgresB
P22829,postgresC
P5722,postgresC
P22714,postgresC
