partid,cfp,co2
P11663,0.988,0.988
P9065,0.6856,0.6856
P20893,0.1248,0.1248
P8783,0.8509,0.8509
P21814,0.2571,0.2571
P16822,0.3362,0.3362
P4342,0.3563,0.3563
P8994,0.1776,0.1776
P7145,0.6984,0.6984
P8053,0.7761,0.7761
P15888,0.6661,0.6661
P605,0.5048,0.5048
P15569,0.7078,0.7078
P19242,0.8111,0.8111
P11136,0.4081,0.4081
P6449,0.9771,0.9771
P20405,0.3244,0.3244
P10211,0.3584,0.3584
P18683,0.3304,0.3304
P22874,0.4188,0.4188
P8600,0.6259,0.6259
P10970,0.863,0.863
P12639,0.1141,0.1141
P10394,0.484,0.484
P8472,0.2739,0.2739
P10095,0.74,0.74
P13811,0.2771,0.2771
P22547,0.4926,0.4926
P1788,0.4186,0.4186
P3294,0.8296,0.8296
P4857,0.1433,0.1433
P5379,0.923,0.923
P15265,0.3528,0.3528
P18138,0.2948,0.2948
P16699,0.399,0.399
P9024,0.7194,0.7194
P1595,0.9709,0.9709
P1626,0.8457,0.8457
P5484,0.2624,0.2624
P22696,0.3929,0.3929
P4466,0.806,0.806
P904,0.7565,0.7565
P10556,0.2784,0.2784
P20091,0.254,0.254
P1241,0.4724,0.4724
P21455,0.2956,0.2956
P8076,0.7807,0.7807
P2964,0.9334,0.9334
P9089,0.6024,0.6024
P156,0.9125,0.9125
P15562,0.906,0.906
P7598,0.1978,0.1978
P2218,0.4611,0.4611
P20946,0.4411,0.4411
P19704,0.5355,0.5355
P20559,0.509,0.509
P1239,0.397,0.397
P22394,0.1603,0.1603
P5479,0.7573,0.7573
P8098,0.7828,0.7828
P11182,0.2215,0.2215
P11887,0.3388,0.3388
P2310,0.1393,0.1393
P7101,0.1328,0.1328
P9073,0.6932,0.6932
P6599,0.2889,0.2889
P7647,0.2845,0.2845
P20116,0.3734,0.3734
P21186,0.4297,0.4297
P7109,0.6348,0.6348
P10181,0.6323,0.6323
P1094,0.2984,0.2984
P5939,0.1109,0.1109
P21320,0.9708,0.9708
P9293,0.7734,0.7734
P7830,0.7169,0.7169
P12377,0.4057,0.4057
P4459,0.1899,0.1899
P19589,0.4826,0.4826
P13197,0.2619,0.2619
P19169,0.5828,0.5828
P13288,0.9721,0.9721
P16183,0.3455,0.3455
P2210,0.4553,0.4553
P5197,0.851,0.851
P20666,0.5463,0.5463
P4292,0.9969,0.9969
P22380,0.3947,0.3947
P15836,0.4571,0.4571
P15250,0.8638,0.8638
P10676,0.633,0.633
P617,0.8521,0.8521
P18353,0.5798,0.5798
P21127,0.521,0.521
P16159,0.9826,0.9826
P12606,0.9506,0.9506
P1656,0.5734,0.5734
P3490,0.7396,0.7396
P13760,0.666,0.666
P18677,0.3777,0.3777
P5260,0.7569,0.7569
P1255,0.3789,0.3789
P1040,0.8906,0.8906
P4990,0.4705,0.4705
P3484,0.1321,0.1321
P16002,0.6137,0.6137
P14339,0.287,0.287
P13876,0.7834,0.7834
P10900,0.8109,0.8109
P11862,0.1617,0.1617
P4557,0.9995,0.9995
P7482,0.8892,0.8892
P1221,0.6607,0.6607
P7128,0.2539,0.2539
P4146,0.1742,0.1742
P11934,0.1355,0.1355
P10959,0.7698,0.7698
P3156,0.1675,0.1675
P8885,0.5727,0.5727
P9460,0.9617,0.9617
P15097,0.1913,0.1913
P8365,0.2249,0.2249
P22148,0.7302,0.7302
P16089,0.1646,0.1646
P6974,0.9285,0.9285
P11947,0.3607,0.3607
P18186,0.3911,0.3911
P941,0.7725,0.7725
P442,0.5154,0.5154
P17751,0.3539,0.3539
P5553,0.9588,0.9588
P8203,0.9234,0.9234
P6822,0.1286,0.1286
P14070,0.6138,0.6138
P9968,0.1239,0.1239
P12998,0.1877,0.1877
P18086,0.872,0.872
P20744,0.4458,0.4458
P13116,0.7304,0.7304
P8788,0.1174,0.1174
P3233,0.4947,0.4947
P14484,0.8347,0.8347
P13981,0.965,0.965
P4406,0.5322,0.5322
P6699,0.1947,0.1947
P16026,0.4359,0.4359
P12320,0.7457,0.7457
P21877,0.9051,0.9051
P2651,0.422,0.422
P4862,0.4019,0.4019
P17276,0.8899,0.8899
P17025,0.2372,0.2372
P15269,0.9625,0.9625
P15599,0.9859,0.9859
P10826,0.7109,0.7109
P18956,0.2932,0.2932
P9994,0.7527,0.7527
P821,0.2938,0.2938
P8872,0.9984,0.9984
P3966,0.2261,0.2261
P12206,0.3685,0.3685
P1190,0.3683,0.3683
P3457,0.3707,0.3707
P12547,0.3776,0.3776
P1792,0.2707,0.2707
P6117,0.4254,0.4254
P10683,0.1313,0.1313
P9535,0.5928,0.5928
P21962,0.4061,0.4061
P10515,0.9072,0.9072
P21210,0.6989,0.6989
P17858,0.5892,0.5892
P17488,0.7436,0.7436
P18654,0.3975,0.3975
P548,0.4514,0.4514
P18847,0.834,0.834
P389,0.9331,0.9331
P13626,0.4411,0.4411
P19485,0.1004,0.1004
P1640,0.4304,0.4304
P3165,0.8622,0.8622
P7162,0.2768,0.2768
P16077,0.1205,0.1205
P2335,0.8876,0.8876
P11236,0.3152,0.3152
P12945,0.2959,0.2959
P4681,0.8248,0.8248
P13948,0.5857,0.5857
P12607,0.6473,0.6473
P4490,0.3262,0.3262
P3205,0.3651,0.3651
P17922,0.819,0.819
P8695,0.2647,0.2647
P2586,0.5483,0.5483
P2123,0.8791,0.8791
P17619,0.4225,0.4225
P12404,0.4968,0.4968
P7389,0.5191,0.5191
P3040,0.775,0.775
P4593,0.2995,0.2995
P8078,0.4749,0.4749
P19791,0.3171,0.3171
P7579,0.8259,0.8259
P22509,0.7696,0.7696
P22598,0.2661,0.2661
P16868,0.5983,0.5983
P2597,0.2633,0.2633
P22482,0.3441,0.3441
P10544,0.1548,0.1548
P20803,0.297,0.297
P7406,0.2539,0.2539
P18608,0.4233,0.4233
P4258,0.6397,0.6397
P9380,0.5321,0.5321
P18853,0.2168,0.2168
P19752,0.3019,0.3019
P21897,0.1121,0.1121
P8827,0.624,0.624
P13546,0.3574,0.3574
P22537,0.9343,0.9343
P7204,0.3643,0.3643
P21741,0.1439,0.1439
P15390,0.1281,0.1281
P2252,0.7781,0.7781
P6497,0.7379,0.7379
P9398,0.5487,0.5487
P4967,0.9756,0.9756
P14335,0.6338,0.6338
P12459,0.6226,0.6226
P14824,0.1477,0.1477
P962,0.7837,0.7837
P864,0.3231,0.3231
P1879,0.6308,0.6308
P13502,0.5579,0.5579
P20996,0.17,0.17
P18559,0.4503,0.4503
P12980,0.5123,0.5123
P16786,0.2518,0.2518
P2253,0.3663,0.3663
P10121,0.5713,0.5713
P17217,0.9329,0.9329
P10467,0.356,0.356
P18328,0.6422,0.6422
P19419,0.4806,0.4806
P12623,0.2963,0.2963
P281,0.5422,0.5422
P9955,0.7325,0.7325
P19022,0.2558,0.2558
P4049,0.8377,0.8377
P10837,0.2082,0.2082
P17670,0.3227,0.3227
P13924,0.7085,0.7085
P11638,0.7516,0.7516
P16617,0.1793,0.1793
P6406,0.7498,0.7498
P7126,0.2402,0.2402
P18951,0.7191,0.7191
P6300,0.3144,0.3144
P14174,0.574,0.574
P20204,0.8777,0.8777
P8637,0.3127,0.3127
P1692,0.1462,0.1462
P19322,0.6624,0.6624
P13506,0.2073,0.2073
P9544,0.8207,0.8207
P12773,0.8475,0.8475
P17010,0.1398,0.1398
P10604,0.2615,0.2615
P20477,0.8287,0.8287
P18463,0.8105,0.8105
P20279,0.355,0.355
P21353,0.2086,0.2086
P18309,0.7147,0.7147
P10085,0.7938,0.7938
P22417,0.764,0.764
P5351,0.3521,0.3521
P15694,0.5651,0.5651
P11212,0.3268,0.3268
P14641,0.529,0.529
P3426,0.9723,0.9723
P18794,0.8242,0.8242
P16860,0.1263,0.1263
P11244,0.2003,0.2003
P9119,0.8226,0.8226
P17325,0.6447,0.6447
P12480,0.8297,0.8297
P4841,0.8445,0.8445
P6978,0.2212,0.2212
P4351,0.1227,0.1227
P17663,0.5462,0.5462
P17215,0.2991,0.2991
P2602,0.8151,0.8151
P14485,0.9233,0.9233
P20092,0.5133,0.5133
P2164,0.6267,0.6267
P5554,0.3796,0.3796
P22112,0.9258,0.9258
P11122,0.7536,0.7536
P9479,0.1913,0.1913
P8357,0.6489,0.6489
P11701,0.5697,0.5697
P1682,0.1796,0.1796
P8698,0.3004,0.3004
P8050,0.7512,0.7512
P3396,0.5839,0.5839
P16802,0.1498,0.1498
P14103,0.742,0.742
P5193,0.1202,0.1202
P18888,0.4566,0.4566
P19223,0.1562,0.1562
P7074,0.42,0.42
P19238,0.3098,0.3098
P7181,0.971,0.971
P10452,0.9813,0.9813
P3481,0.2865,0.2865
P13189,0.5118,0.5118
P2476,0.8608,0.8608
P19595,0.6452,0.6452
P18532,0.9259,0.9259
P7993,0.9447,0.9447
P15648,0.5142,0.5142
P16861,0.5216,0.5216
P499,0.1668,0.1668
P18373,0.169,0.169
P21723,0.4327,0.4327
P5594,0.4941,0.4941
P16209,0.9102,0.9102
P5291,0.9998,0.9998
P9629,0.1093,0.1093
P11671,0.5432,0.5432
P4153,0.9322,0.9322
P15139,0.5657,0.5657
P9779,0.5311,0.5311
P22306,0.7542,0.7542
P15053,0.1181,0.1181
P17650,0.6912,0.6912
P1314,0.4895,0.4895
P21454,0.2099,0.2099
P206,0.6654,0.6654
P21790,0.2786,0.2786
P1386,0.6469,0.6469
P12702,0.5189,0.5189
P9019,0.7731,0.7731
P20320,0.667,0.667
P73,0.3421,0.3421
P18701,0.4054,0.4054
P381,0.6606,0.6606
P880,0.819,0.819
P16228,0.187,0.187
P4864,0.7269,0.7269
P6274,0.5592,0.5592
P22669,0.6927,0.6927
P17532,0.383,0.383
P18569,0.9616,0.9616
P22730,0.2566,0.2566
P20709,0.438,0.438
P10691,0.9437,0.9437
P11719,0.3334,0.3334
P3236,0.4573,0.4573
P2143,0.8729,0.8729
P2875,0.4572,0.4572
P16755,0.2548,0.2548
P19929,0.7506,0.7506
P13916,0.9695,0.9695
P8374,0.7104,0.7104
P17943,0.8758,0.8758
P7451,0.9132,0.9132
P98,0.5414,0.5414
P19441,0.3081,0.3081
P21098,0.9661,0.9661
P8524,0.897,0.897
P4191,0.9286,0.9286
P21779,0.7298,0.7298
P6480,0.5276,0.5276
P18433,0.4716,0.4716
P12396,0.9471,0.9471
P3437,0.1991,0.1991
P10528,0.198,0.198
P3341,0.9592,0.9592
P22872,0.8346,0.8346
P9147,0.1501,0.1501
P10341,0.5005,0.5005
P21302,0.4476,0.4476
P6844,0.3027,0.3027
P17292,0.5806,0.5806
P12792,0.9157,0.9157
P202,0.392,0.392
P17824,0.6443,0.6443
P5058,0.9874,0.9874
P17187,0.2486,0.2486
P6235,0.4424,0.4424
P20585,0.9688,0.9688
P17570,0.8961,0.8961
P7301,0.7783,0.7783
P14514,0.5959,0.5959
P8832,0.7909,0.7909
P3687,0.8023,0.8023
P10023,0.1054,0.1054
P7834,0.7186,0.7186
P20208,0.8267,0.8267
P20833,0.4552,0.4552
P17113,0.3325,0.3325
P5650,0.8349,0.8349
P11490,0.8386,0.8386
P5043,0.5732,0.5732
P21898,0.7761,0.7761
P2080,0.5915,0.5915
P12203,0.2856,0.2856
P21868,0.2666,0.2666
P7637,0.5779,0.5779
P21674,0.1647,0.1647
P12489,0.4017,0.4017
P21259,0.9194,0.9194
P17644,0.3821,0.3821
P11965,0.6026,0.6026
P8883,0.5908,0.5908
P2763,0.8773,0.8773
P6808,0.9189,0.9189
P20183,0.9013,0.9013
P1309,0.4359,0.4359
P15611,0.1611,0.1611
P3224,0.3359,0.3359
P15581,0.84,0.84
P4345,0.2052,0.2052
P12124,0.8937,0.8937
P13201,0.2,0.2
P20139,0.663,0.663
P4923,0.159,0.159
P16473,0.7278,0.7278
P21411,0.4575,0.4575
P21888,0.6467,0.6467
P14955,0.8613,0.8613
P22828,0.8476,0.8476
P19303,0.5729,0.5729
P20392,0.2997,0.2997
P21402,0.6988,0.6988
P6875,0.5219,0.5219
P17186,0.7906,0.7906
P21143,0.5146,0.5146
P981,0.9557,0.9557
P9949,0.3479,0.3479
P10890,0.5584,0.5584
P9594,0.481,0.481
P18941,0.8447,0.8447
P1956,0.4027,0.4027
P12313,0.7502,0.7502
P12367,0.6157,0.6157
P1578,0.5337,0.5337
P13786,0.4943,0.4943
P11430,0.6408,0.6408
P9537,0.9853,0.9853
P3879,0.7544,0.7544
P21207,0.3433,0.3433
P19363,0.5729,0.5729
P9313,0.2048,0.2048
P5325,0.7196,0.7196
P16332,0.2295,0.2295
P22416,0.5814,0.5814
P472,0.2236,0.2236
P22869,0.919,0.919
P13452,0.785,0.785
P15026,0.3387,0.3387
P9692,0.7141,0.7141
P19293,0.2077,0.2077
P15830,0.873,0.873
P4417,0.2091,0.2091
P19714,0.9368,0.9368
P13970,0.9189,0.9189
P8491,0.8171,0.8171
P1315,0.4736,0.4736
P10197,0.859,0.859
P3871,0.9492,0.9492
P690,0.7751,0.7751
P5715,0.9647,0.9647
P10043,0.2114,0.2114
P16285,0.9304,0.9304
P2839,0.8463,0.8463
P21577,0.7923,0.7923
P20973,0.7323,0.7323
P10626,0.3045,0.3045
P8349,0.8934,0.8934
P95,0.9862,0.9862
P14320,0.7147,0.7147
P900,0.9843,0.9843
P13347,0.8319,0.8319
P6807,0.3466,0.3466
P9064,0.2798,0.2798
P10995,0.4726,0.4726
P6298,0.4324,0.4324
P12723,0.5516,0.5516
P2981,0.8503,0.8503
P12346,0.7988,0.7988
P6725,0.8579,0.8579
P3141,0.9058,0.9058
P16447,0.6692,0.6692
P2669,0.3882,0.3882
P18070,0.6692,0.6692
P11378,0.9525,0.9525
P21711,0.1442,0.1442
P15225,0.5422,0.5422
P10768,0.271,0.271
P12083,0.4066,0.4066
P14044,0.5167,0.5167
P19943,0.9691,0.9691
P9269,0.6379,0.6379
P14247,0.2534,0.2534
P9917,0.7986,0.7986
P10717,0.6923,0.6923
P20252,0.6221,0.6221
P2034,0.9262,0.9262
P5354,0.5846,0.5846
P5408,0.2998,0.2998
P88,0.1799,0.1799
P13748,0.8166,0.8166
P12540,0.7701,0.7701
P18213,0.4259,0.4259
P22756,0.5985,0.5985
P4037,0.1635,0.1635
P21214,0.94,0.94
P8263,0.5333,0.5333
P12922,0.345,0.345
P21144,0.4476,0.4476
P2105,0.8972,0.8972
P8251,0.4017,0.4017
P8663,0.3293,0.3293
P19851,0.1365,0.1365
P8928,0.2222,0.2222
P14092,0.5573,0.5573
P2846,0.221,0.221
P21944,0.3857,0.3857
P16615,0.673,0.673
P16514,0.8612,0.8612
P12069,0.9989,0.9989
P11148,0.3828,0.3828
P18882,0.7892,0.7892
P2543,0.3698,0.3698
P21412,0.4069,0.4069
P17521,0.7037,0.7037
P20974,0.553,0.553
P21694,0.6797,0.6797
P17785,0.1761,0.1761
P5634,0.8791,0.8791
P5760,0.9152,0.9152
P4234,0.1381,0.1381
P7815,0.2765,0.2765
P7012,0.7871,0.7871
P4170,0.1895,0.1895
P18492,0.7133,0.7133
P15557,0.2411,0.2411
P20762,0.3024,0.3024
P1443,0.3887,0.3887
P800,0.3918,0.3918
P10428,0.409,0.409
P3160,0.6847,0.6847
P630,0.1024,0.1024
P1842,0.9027,0.9027
P956,0.8165,0.8165
P6377,0.7122,0.7122
P20752,0.2442,0.2442
P21510,0.9902,0.9902
P15603,0.2834,0.2834
P15707,0.4104,0.4104
P8971,0.6275,0.6275
P14243,0.5779,0.5779
P7045,0.6674,0.6674
P19620,0.6394,0.6394
P15287,0.2441,0.2441
P6366,0.3462,0.3462
P3884,0.6397,0.6397
P13359,0.8757,0.8757
P18133,0.4097,0.4097
P4675,0.4941,0.4941
P5418,0.4267,0.4267
P5575,0.3609,0.3609
P15408,0.837,0.837
P20117,0.5127,0.5127
P17105,0.4905,0.4905
P3665,0.5915,0.5915
P6604,0.4374,0.4374
P4082,0.8256,0.8256
P15629,0.2084,0.2084
P10078,0.469,0.469
P6328,0.1028,0.1028
P7449,0.7146,0.7146
P12714,0.2763,0.2763
P22085,0.2625,0.2625
P4647,0.3499,0.3499
P9818,0.5667,0.5667
P19456,0.948,0.948
P10184,0.1731,0.1731
P17011,0.4774,0.4774
P15310,0.7762,0.7762
P3480,0.9998,0.9998
P14384,0.66,0.66
P17844,0.2226,0.2226
P4293,0.811,0.811
P16575,0.8813,0.8813
P5372,0.4748,0.4748
P6104,0.6643,0.6643
P1182,0.8796,0.8796
P11883,0.4225,0.4225
P4270,0.6828,0.6828
P13579,0.3237,0.3237
P6228,0.9902,0.9902
P16924,0.7283,0.7283
P771,0.8824,0.8824
P3902,0.8175,0.8175
P7222,0.8874,0.8874
P18798,0.9273,0.9273
P10335,0.5875,0.5875
P8443,0.1534,0.1534
P21910,0.6302,0.6302
P13303,0.4433,0.4433
P22383,0.3455,0.3455
P18859,0.4609,0.4609
P5475,0.4467,0.4467
P11282,0.551,0.551
P18639,0.322,0.322
P10786,0.3704,0.3704
P2441,0.795,0.795
P9047,0.5604,0.5604
P4428,0.6171,0.6171
P12180,0.6252,0.6252
P16131,0.1323,0.1323
P18844,0.4323,0.4323
P6692,0.9175,0.9175
P12,0.5758,0.5758
P4509,0.2884,0.2884
P15643,0.6094,0.6094
P15964,0.359,0.359
P17929,0.9163,0.9163
P13479,0.9524,0.9524
P5135,0.4738,0.4738
P4117,0.7693,0.7693
P13925,0.1566,0.1566
P2898,0.1336,0.1336
P10950,0.9366,0.9366
P9016,0.4219,0.4219
P13121,0.8958,0.8958
P12903,0.9823,0.9823
P8328,0.922,0.922
P1632,0.9015,0.9015
P18607,0.3786,0.3786
P5123,0.6343,0.6343
P276,0.9393,0.9393
P1887,0.4671,0.4671
P1235,0.7548,0.7548
P6491,0.1138,0.1138
P14022,0.3638,0.3638
P11571,0.7407,0.7407
P18038,0.7303,0.7303
P8966,0.7721,0.7721
P10237,0.1709,0.1709
P4048,0.5646,0.5646
P15760,0.8824,0.8824
P11688,0.6081,0.6081
P7502,0.3731,0.3731
P6461,0.3245,0.3245
P18394,0.2217,0.2217
P13808,0.2635,0.2635
P12892,0.1937,0.1937
P3566,0.9368,0.9368
P22088,0.7794,0.7794
P1150,0.7176,0.7176
P16873,0.8566,0.8566
P12899,0.7964,0.7964
P21017,0.3963,0.3963
P4145,0.1365,0.1365
P247,0.6622,0.6622
P18131,0.7668,0.7668
P12578,0.6798,0.6798
P10092,0.2225,0.2225
P18634,0.3436,0.3436
P16328,0.6067,0.6067
P6596,0.4006,0.4006
P10241,0.863,0.863
P8903,0.4712,0.4712
P18768,0.8299,0.8299
P17710,0.9705,0.9705
P8368,0.64,0.64
P13488,0.9916,0.9916
P1354,0.8981,0.8981
P9408,0.5997,0.5997
P5214,0.7339,0.7339
P17896,0.9035,0.9035
P6207,0.935,0.935
P13210,0.9652,0.9652
P12408,0.8806,0.8806
P12902,0.8077,0.8077
P10965,0.1694,0.1694
P12263,0.797,0.797
P15512,0.3186,0.3186
P1441,0.7398,0.7398
P9492,0.4878,0.4878
P7583,0.1732,0.1732
P4471,0.7438,0.7438
P2215,0.4034,0.4034
P6809,0.7386,0.7386
P9148,0.1762,0.1762
P9174,0.7865,0.7865
P7762,0.2563,0.2563
P12401,0.3389,0.3389
P985,0.7496,0.7496
P9773,0.7625,0.7625
P13017,0.2332,0.2332
P19628,0.1861,0.1861
P3749,0.3142,0.3142
P22667,0.1289,0.1289
P13737,0.3589,0.3589
P9928,0.299,0.299
P7596,0.6677,0.6677
P5723,0.3687,0.3687
P4995,0.9692,0.9692
P8905,0.3291,0.3291
P227,0.7193,0.7193
P2918,0.2983,0.2983
P20884,0.9152,0.9152
P21128,0.7602,0.7602
P4603,0.72,0.72
P12957,0.3469,0.3469
P3711,0.8842,0.8842
P2070,0.4292,0.4292
P6929,0.126,0.126
P21480,0.356,0.356
P19340,0.8854,0.8854
P2578,0.801,0.801
P15755,0.8904,0.8904
P5851,0.7151,0.7151
P11484,0.4513,0.4513
P14183,0.5626,0.5626
P859,0.915,0.915
P11277,0.9153,0.9153
P9099,0.6865,0.6865
P6968,0.1672,0.1672
P9140,0.7976,0.7976
P1890,0.3546,0.3546
P9911,0.2797,0.2797
P7501,0.1766,0.1766
P14048,0.395,0.395
P20058,0.522,0.522
P21296,0.5568,0.5568
P1262,0.3881,0.3881
P9419,0.7518,0.7518
P14379,0.6027,0.6027
P18771,0.2063,0.2063
P7629,0.6592,0.6592
P4310,0.627,0.627
P12528,0.9093,0.9093
P14674,0.1107,0.1107
P16477,0.2755,0.2755
P9869,0.3707,0.3707
P13709,0.8821,0.8821
