partid,parents_partid,qty
P316,P140,1
P317,P142,1
P318,P142,1
P319,P142,1
P320,P142,1
P321,P142,1
P322,P144,1
P323,P144,1
P324,P144,1
P325,P144,1
P326,P145,1
P327,P145,1
P328,P146,1
P329,P146,1
P330,P146,1
P331,P147,1
P332,P147,1
P333,P147,1
P334,P147,1
P335,P147,1
P336,P149,1
P337,P149,1
P338,P149,1
P339,P149,1
P340,P150,1
P341,P150,1
P342,P150,1
P343,P150,1
P344,P151,1
P345,P151,1
P346,P152,1
P347,P152,1
P348,P152,1
P349,P154,1
P350,P154,1
P351,P154,1
P352,P154,1
P353,P156,2
P354,P156,1
P355,P157,1
P356,P157,1
P357,P157,1
P358,P161,1
P359,P161,1
P360,P161,1
P361,P161,1
P362,P162,1
P363,P162,1
P364,P162,1
P365,P162,1
P366,P163,1
P367,P163,1
P368,P163,1
P369,P163,1
P370,P164,1
P371,P164,1
P372,P166,1
P373,P166,1
P374,P167,1
P375,P167,1
P376,P168,1
P377,P168,1
P378,P168,1
P379,P168,2
P380,P168,1
P381,P169,1
P382,P169,1
P383,P169,1
P384,P169,1
P385,P169,1
P386,P170,1
P387,P170,1
P388,P170,1
P389,P170,1
P390,P171,1
P391,P171,1
P392,P171,1
P393,P171,1
P394,P173,1
P395,P173,1
P396,P173,1
P397,P173,1
P398,P174,1
P399,P174,1
P400,P177,2
P401,P177,1
P402,P177,1
P403,P177,1
P404,P179,1
P405,P179,1
P406,P179,1
P407,P179,1
P408,P180,1
P409,P180,1
P410,P180,1
P411,P181,1
P412,P181,1
P413,P181,1
P414,P181,1
P415,P182,1
P416,P182,1
P417,P183,1
P418,P183,1
P419,P183,1
P420,P183,1
P421,P183,1
P422,P187,1
P423,P187,1
P424,P187,1
P425,P187,1
P426,P187,1
P427,P188,1
P428,P188,1
P429,P188,1
P430,P188,1
P431,P192,1
P432,P192,1
P433,P192,1
P434,P192,1
P435,P192,1
P436,P193,1
P437,P193,1
P438,P194,1
P439,P194,1
P440,P194,1
P441,P194,1
P442,P194,1
P443,P195,1
P444,P195,1
P445,P195,1
P446,P195,1
P447,P196,1
P448,P196,1
P449,P196,1
P450,P198,1
P451,P198,1
P452,P198,1
P453,P198,1
P454,P199,1
P455,P199,1
P456,P199,1
P457,P199,1
P458,P200,1
P459,P200,1
P460,P200,1
P461,P200,1
P462,P202,1
P463,P202,1
P464,P202,1
P465,P202,1
P466,P203,1
P467,P203,1
P468,P203,1
P469,P204,1
P470,P204,1
P471,P204,1
P472,P204,1
P473,P204,1
P474,P205,1
P475,P205,1
P476,P205,1
P477,P205,1
P478,P205,1
P479,P207,1
P480,P207,1
P481,P207,1
P482,P207,1
P483,P208,1
P484,P208,1
P485,P208,1
P486,P211,1
P487,P211,1
P488,P211,1
P489,P211,1
P490,P211,1
P491,P213,1
P492,P213,1
P493,P213,1
P494,P213,1
P495,P213,1
P496,P214,1
P497,P214,1
P498,P214,1
P499,P214,1
P500,P215,1
P501,P215,2
P502,P215,1
P503,P215,1
P504,P215,1
P505,P216,1
P506,P216,1
P507,P217,1
P508,P217,1
P509,P217,1
P510,P217,1
P511,P219,1
P512,P219,1
P513,P219,1
P514,P219,1
P515,P220,1
P516,P220,2
P517,P221,1
P518,P221,1
P519,P222,1
P520,P222,1
P521,P222,1
P522,P222,1
P523,P223,1
P524,P223,1
P525,P223,1
P526,P224,1
P527,P224,1
P528,P224,1
P529,P224,1
P530,P224,1
P531,P228,1
P532,P228,1
P533,P228,1
P534,P228,1
P535,P228,1
P536,P230,1
P537,P230,1
P538,P233,1
P539,P233,1
P540,P234,1
P541,P234,1
P542,P234,1
P543,P234,1
P544,P235,1
P545,P235,2
P546,P235,1
P547,P235,1
P548,P244,1
P549,P244,1
P550,P244,1
P551,P244,1
P552,P246,1
P553,P246,1
P554,P246,1
P555,P246,1
P556,P246,1
P557,P247,1
P558,P247,1
P559,P247,1
P560,P247,1
P561,P247,1
P562,P248,1
P563,P248,1
P564,P248,1
P565,P248,2
P566,P248,1
P567,P249,1
P568,P249,1
P569,P249,1
P570,P250,1
P571,P250,1
P572,P250,1
P573,P252,1
P574,P252,1
P575,P252,1
P576,P252,1
P577,P253,1
P578,P253,1
P579,P253,1
P580,P256,1
P581,P256,1
P582,P256,1
P583,P256,1
P584,P257,1
P585,P257,1
P586,P259,1
P587,P259,1
P588,P259,1
P589,P260,1
P590,P260,1
P591,P260,1
P592,P260,1
P593,P260,1
P594,P262,1
P595,P262,1
P596,P262,1
P597,P263,1
P598,P263,1
P599,P263,1
P600,P263,1
P601,P264,1
P602,P264,1
P603,P264,1
P604,P264,1
P605,P265,1
P606,P265,1
P607,P265,1
P608,P265,1
P609,P265,1
P610,P267,1
P611,P267,1
P612,P267,1
P613,P267,1
P614,P267,1
P615,P270,1
P616,P270,1
P617,P270,1
P618,P270,1
P619,P270,1
P620,P271,1
P621,P271,1
P622,P271,1
P623,P271,1
P624,P272,1
P625,P272,1
P626,P272,1
P627,P272,1
P628,P272,1
P629,P273,1
P630,P273,1
P631,P273,1
P632,P273,1
P633,P273,1
P634,P274,1
P635,P274,1
P636,P274,1
P637,P274,1
P638,P274,1
P639,P275,1
P640,P275,1
P641,P275,1
P642,P275,1
P643,P276,1
P644,P276,1
P645,P276,1
P646,P277,1
P647,P277,1
P648,P277,1
P649,P277,1
P650,P277,1
P651,P278,1
P652,P278,1
P653,P278,1
P654,P278,1
P655,P278,1
P656,P280,1
P657,P280,1
P658,P280,1
P659,P280,1
P660,P281,1
P661,P281,1
P662,P281,1
P663,P281,1
P664,P282,1
P665,P282,1
P666,P282,1
P667,P282,1
P668,P282,1
P669,P284,1
P670,P284,1
P671,P284,1
P672,P285,1
P673,P285,1
P674,P285,1
P675,P287,1
P676,P287,1
P677,P287,1
P678,P287,1
P679,P287,1
P680,P288,1
P681,P288,1
P682,P288,1
P683,P288,1
P684,P288,1
P685,P289,1
P686,P289,1
P687,P289,1
P688,P289,1
P689,P290,1
P690,P290,1
P691,P291,1
P692,P291,1
P693,P291,1
P694,P292,1
P695,P292,1
P696,P292,1
P697,P292,1
P698,P293,1
P699,P293,1
P700,P303,1
P701,P303,1
P702,P303,1
P703,P303,1
P704,P303,1
P705,P304,1
P706,P304,1
P707,P304,1
P708,P306,1
P709,P306,1
P710,P309,1
P711,P309,1
P712,P309,1
P713,P309,1
P714,P309,1
P715,P310,1
P716,P310,1
P717,P310,1
P718,P310,1
P719,P310,1
P720,P311,1
P721,P311,1
P722,P312,1
P723,P312,1
P724,P313,1
P725,P313,1
P726,P313,1
P727,P313,1
P728,P314,1
P729,P314,1
P730,P316,1
P731,P316,1
P732,P317,1
P733,P317,1
P734,P317,4
P735,P317,1
P736,P317,1
P737,P318,1
P738,P318,1
P739,P318,1
P740,P318,1
P741,P318,1
P742,P319,1
P743,P319,1
P744,P319,1
P745,P320,1
P746,P320,1
P747,P320,1
P748,P321,1
P749,P321,1
P750,P321,1
P751,P321,1
P752,P322,1
P753,P322,1
P754,P322,1
P755,P323,1
P756,P323,1
P757,P323,1
P758,P323,1
P759,P323,1
P760,P325,1
P761,P325,1
P762,P326,1
P763,P326,1
P764,P326,1
P765,P327,1
P766,P327,1
P767,P327,1
P768,P327,1
P769,P328,1
P770,P328,1
P771,P328,1
P772,P328,1
P773,P328,1
P774,P329,1
P775,P329,1
P776,P329,1
P777,P329,1
P778,P330,1
P779,P330,1
P780,P330,1
P781,P332,1
P782,P332,1
P783,P332,1
P784,P332,1
P785,P332,1
P786,P334,1
P787,P334,1
P788,P334,1
P789,P334,1
P790,P334,1
P791,P337,1
P792,P337,1
P793,P339,1
P794,P339,1
P795,P339,1
P796,P339,1
P797,P339,1
P798,P340,1
P799,P340,1
P800,P341,1
P801,P341,1
P802,P341,1
P803,P344,1
P804,P344,1
P805,P344,1
P806,P344,1
P807,P344,1
P808,P345,1
P809,P345,1
P810,P345,1
P811,P347,1
P812,P347,1
P813,P350,1
P814,P350,1
P815,P352,1
P816,P352,1
P817,P352,1
P818,P352,1
P819,P354,1
P820,P354,1
P821,P354,1
P822,P354,1
P823,P354,1
P824,P355,1
P825,P355,1
P826,P355,1
P827,P360,1
P828,P360,1
P829,P360,1
P830,P360,1
P831,P360,1
P832,P361,1
P833,P361,1
P834,P361,1
P835,P361,1
P836,P361,1
P837,P362,1
P838,P362,1
P839,P363,1
P840,P363,1
P841,P363,2
P842,P364,1
P843,P364,1
P844,P365,1
P845,P365,1
P846,P366,1
P847,P366,1
P848,P366,1
P849,P366,1
P850,P366,1
P851,P367,1
P852,P367,1
P853,P367,1
P854,P369,1
P855,P369,1
P856,P369,1
P857,P370,1
P858,P370,1
P859,P373,1
P860,P373,1
P861,P373,1
P862,P373,1
P863,P373,1
P864,P374,1
P865,P374,1
P866,P374,1
P867,P374,1
P868,P375,1
P869,P375,1
P870,P377,1
P871,P377,1
P872,P379,1
P873,P379,1
P874,P379,1
P875,P380,1
P876,P380,1
P877,P380,1
P878,P380,1
P879,P381,1
P880,P381,1
P881,P381,1
P882,P381,1
P883,P381,1
P884,P382,1
P885,P382,1
P886,P382,1
P887,P384,1
P888,P384,1
P889,P384,1
P890,P386,1
P891,P386,1
P892,P386,1
P893,P388,1
P894,P388,1
P895,P388,1
P896,P390,1
P897,P390,1
P898,P390,1
P899,P390,1
P900,P390,1
P901,P391,1
P902,P391,1
P903,P391,4
P904,P391,1
P905,P393,1
P906,P393,1
P907,P393,1
P908,P394,1
P909,P394,1
P910,P394,1
P911,P394,1
P912,P394,1
P913,P395,1
P914,P395,1
P915,P395,1
P916,P397,1
P917,P397,1
P918,P399,1
P919,P399,1
P920,P399,1
P921,P399,1
P922,P400,1
P923,P400,1
P924,P403,1
P925,P403,1
P926,P403,1
P927,P404,1
P928,P404,1
P929,P404,1
P930,P405,1
P931,P405,1
P932,P405,1
P933,P405,1
P934,P405,1
P935,P406,1
P936,P406,1
P937,P406,1
P938,P406,1
P939,P406,1
P940,P407,1
P941,P407,1
P942,P407,1
P943,P407,1
P944,P409,1
P945,P409,1
P946,P409,1
P947,P411,1
P948,P411,1
P949,P411,1
P950,P416,1
P951,P416,1
P952,P419,1
P953,P419,1
P954,P421,1
P955,P421,1
P956,P421,1
P957,P422,1
P958,P422,1
P959,P422,1
P960,P423,1
P961,P423,1
P962,P423,1
P963,P424,1
P964,P424,1
P965,P424,1
P966,P425,1
P967,P425,1
P968,P425,1
P969,P425,1
P970,P426,1
P971,P426,1
P972,P426,1
P973,P426,1
P974,P426,1
P975,P428,1
P976,P428,1
P977,P431,1
P978,P431,1
P979,P431,1
P980,P431,1
P981,P433,1
P982,P433,1
P983,P433,1
P984,P433,1
P985,P437,1
P986,P437,1
P987,P437,1
P988,P439,1
P989,P439,1
P990,P439,1
P991,P439,1
P992,P441,1
P993,P441,1
P994,P441,1
P995,P441,1
P996,P443,1
P997,P443,1
P998,P443,1
P999,P443,1
P1000,P443,1
P1001,P444,1
P1002,P444,1
P1003,P444,1
P1004,P445,1
P1005,P445,1
P1006,P445,1
P1007,P445,1
P1008,P446,1
P1009,P446,1
P1010,P447,1
P1011,P447,1
P1012,P447,1
P1013,P448,1
P1014,P448,1
P1015,P448,1
P1016,P448,1
P1017,P448,1
P1018,P449,1
P1019,P449,1
P1020,P450,1
P1021,P450,1
P1022,P450,1
P1023,P450,1
P1024,P451,1
P1025,P451,1
P1026,P451,1
P1027,P451,1
P1028,P451,1
P1029,P456,1
P1030,P456,1
P1031,P456,1
P1032,P456,1
P1033,P456,1
P1034,P457,1
P1035,P457,1
P1036,P457,1
P1037,P457,1
P1038,P460,1
P1039,P460,1
P1040,P461,1
P1041,P461,1
P1042,P461,1
P1043,P461,1
P1044,P461,1
P1045,P463,1
P1046,P463,1
P1047,P464,1
P1048,P464,1
P1049,P464,1
P1050,P464,1
P1051,P465,1
P1052,P465,1
P1053,P465,1
P1054,P466,1
P1055,P466,1
P1056,P467,1
P1057,P467,1
P1058,P467,1
P1059,P470,1
P1060,P470,1
P1061,P470,1
P1062,P470,1
P1063,P472,1
P1064,P472,1
P1065,P473,1
P1066,P473,1
P1067,P473,1
P1068,P473,1
P1069,P474,1
P1070,P474,1
P1071,P474,1
P1072,P474,1
P1073,P474,1
P1074,P476,1
P1075,P476,1
P1076,P477,1
P1077,P477,1
P1078,P477,1
P1079,P477,1
P1080,P477,1
P1081,P483,1
P1082,P483,1
P1083,P483,1
P1084,P483,1
P1085,P484,1
P1086,P484,1
P1087,P484,1
P1088,P484,1
P1089,P485,1
P1090,P485,1
P1091,P485,1
P1092,P485,1
P1093,P486,1
P1094,P486,1
P1095,P486,1
P1096,P486,1
P1097,P487,1
P1098,P487,1
P1099,P487,1
P1100,P487,1
P1101,P487,1
P1102,P488,1
P1103,P488,1
P1104,P489,1
P1105,P489,1
P1106,P490,1
P1107,P490,1
P1108,P490,1
P1109,P490,1
P1110,P490,1
P1111,P491,1
P1112,P491,1
P1113,P491,1
P1114,P491,1
P1115,P491,1
P1116,P497,1
P1117,P497,1
P1118,P497,1
P1119,P498,1
P1120,P498,1
P1121,P498,1
P1122,P498,1
P1123,P499,1
P1124,P499,1
P1125,P499,1
P1126,P499,1
P1127,P501,1
P1128,P501,1
P1129,P503,1
P1130,P503,1
P1131,P504,1
P1132,P504,1
P1133,P506,1
P1134,P506,1
P1135,P508,1
P1136,P508,1
P1137,P508,1
P1138,P508,1
P1139,P508,1
P1140,P509,1
P1141,P509,1
P1142,P509,1
P1143,P510,1
P1144,P510,1
P1145,P511,1
P1146,P511,1
P1147,P511,1
P1148,P513,1
P1149,P513,1
P1150,P513,1
P1151,P513,1
P1152,P515,1
P1153,P515,1
P1154,P515,1
P1155,P515,1
P1156,P515,1
P1157,P516,1
P1158,P516,1
P1159,P516,1
P1160,P516,1
P1161,P518,1
P1162,P518,1
P1163,P519,1
P1164,P519,1
P1165,P519,2
P1166,P519,1
P1167,P520,1
P1168,P520,1
P1169,P520,1
P1170,P520,1
P1171,P520,1
P1172,P521,1
P1173,P521,1
P1174,P523,1
P1175,P523,1
P1176,P525,1
P1177,P525,1
P1178,P525,1
P1179,P525,1
P1180,P525,1
P1181,P528,1
P1182,P528,1
P1183,P529,1
P1184,P529,1
P1185,P529,1
P1186,P529,2
P1187,P534,1
P1188,P534,1
P1189,P534,1
P1190,P534,1
P1191,P534,1
P1192,P539,1
P1193,P539,1
P1194,P539,1
P1195,P540,1
P1196,P540,1
P1197,P540,1
P1198,P542,1
P1199,P542,1
P1200,P542,1
P1201,P542,1
P1202,P542,1
P1203,P543,1
P1204,P543,1
P1205,P543,1
P1206,P543,1
P1207,P543,1
P1208,P544,1
P1209,P544,1
P1210,P545,1
P1211,P545,1
P1212,P546,1
P1213,P546,1
P1214,P548,1
P1215,P548,1
P1216,P548,1
P1217,P548,1
P1218,P548,1
P1219,P554,1
P1220,P554,1
P1221,P557,1
P1222,P557,1
P1223,P557,1
P1224,P558,1
P1225,P558,1
P1226,P558,1
P1227,P558,1
P1228,P559,1
P1229,P559,1
P1230,P559,1
P1231,P559,1
P1232,P559,1
P1233,P560,1
P1234,P560,1
P1235,P562,1
P1236,P562,1
P1237,P563,1
P1238,P563,1
P1239,P563,2
P1240,P563,1
P1241,P565,1
P1242,P565,4
P1243,P567,1
P1244,P567,1
P1245,P567,1
P1246,P567,1
P1247,P567,1
P1248,P568,1
P1249,P568,1
P1250,P568,1
P1251,P568,1
P1252,P568,1
P1253,P571,1
P1254,P571,1
P1255,P571,1
P1256,P573,1
P1257,P573,1
P1258,P573,1
P1259,P573,4
P1260,P573,1
P1261,P575,1
P1262,P575,1
P1263,P576,1
P1264,P576,1
P1265,P577,1
P1266,P577,1
P1267,P578,1
P1268,P578,1
P1269,P578,1
P1270,P578,1
P1271,P578,1
P1272,P581,1
P1273,P581,1
P1274,P581,1
P1275,P582,1
P1276,P582,1
P1277,P582,1
P1278,P582,1
P1279,P582,1
P1280,P584,1
P1281,P584,1
P1282,P586,1
P1283,P586,1
P1284,P586,1
P1285,P588,1
P1286,P588,1
P1287,P588,4
P1288,P589,1
P1289,P589,1
P1290,P591,2
P1291,P591,1
P1292,P591,1
P1293,P591,1
P1294,P593,1
P1295,P593,1
P1296,P593,1
P1297,P593,1
P1298,P593,1
P1299,P594,1
P1300,P594,1
P1301,P594,1
P1302,P594,1
P1303,P594,1
P1304,P595,1
P1305,P595,1
P1306,P595,1
P1307,P595,1
P1308,P595,1
P1309,P596,1
P1310,P596,4
P1311,P596,1
P1312,P596,1
P1313,P597,1
P1314,P597,1
P1315,P597,1
P1316,P597,1
P1317,P600,1
P1318,P600,1
P1319,P600,1
P1320,P602,1
P1321,P602,1
P1322,P602,1
P1323,P603,1
P1324,P603,1
P1325,P603,1
P1326,P603,1
P1327,P604,1
P1328,P604,1
P1329,P604,1
P1330,P606,1
P1331,P606,1
P1332,P606,1
P1333,P607,1
P1334,P607,1
P1335,P607,1
P1336,P607,1
P1337,P608,1
P1338,P608,1
P1339,P608,1
P1340,P608,1
P1341,P608,1
P1342,P611,1
P1343,P611,1
P1344,P612,1
P1345,P612,1
P1346,P612,1
P1347,P612,1
P1348,P617,1
P1349,P617,1
P1350,P617,1
P1351,P617,1
P1352,P619,1
P1353,P619,1
P1354,P619,1
P1355,P619,1
P1356,P619,1
P1357,P620,1
P1358,P620,1
P1359,P620,1
P1360,P622,1
P1361,P622,1
P1362,P623,1
P1363,P623,1
P1364,P624,1
P1365,P624,1
P1366,P624,4
P1367,P625,1
P1368,P625,1
P1369,P625,4
P1370,P627,1
P1371,P627,1
P1372,P627,1
P1373,P627,1
P1374,P627,1
P1375,P628,1
P1376,P628,1
P1377,P629,1
P1378,P629,1
P1379,P629,4
P1380,P629,1
P1381,P630,1
P1382,P630,1
P1383,P631,1
P1384,P631,1
P1385,P635,1
P1386,P635,1
P1387,P635,1
P1388,P635,1
P1389,P635,1
P1390,P636,1
P1391,P636,1
P1392,P636,1
P1393,P637,1
P1394,P637,1
P1395,P637,1
P1396,P638,1
P1397,P638,1
P1398,P639,1
P1399,P639,1
P1400,P640,1
P1401,P640,1
P1402,P640,1
P1403,P640,1
P1404,P643,1
P1405,P643,1
P1406,P643,1
P1407,P643,1
P1408,P643,1
P1409,P644,1
P1410,P644,1
P1411,P644,1
P1412,P644,1
P1413,P645,1
P1414,P645,1
P1415,P645,1
P1416,P646,1
P1417,P646,1
P1418,P648,1
P1419,P648,1
P1420,P648,1
P1421,P648,1
P1422,P649,1
P1423,P649,1
P1424,P649,1
P1425,P650,1
P1426,P650,1
P1427,P651,1
P1428,P651,1
P1429,P651,1
P1430,P651,1
P1431,P651,1
P1432,P654,1
P1433,P654,1
P1434,P655,2
P1435,P655,1
P1436,P655,1
P1437,P656,1
P1438,P656,1
P1439,P656,1
P1440,P656,1
P1441,P656,1
P1442,P657,1
P1443,P657,1
P1444,P657,1
P1445,P657,1
P1446,P659,1
P1447,P659,1
P1448,P662,1
P1449,P662,1
P1450,P662,1
P1451,P662,1
P1452,P662,1
P1453,P663,1
P1454,P663,1
P1455,P663,1
P1456,P663,1
P1457,P664,1
P1458,P664,1
P1459,P664,1
P1460,P665,1
P1461,P665,1
P1462,P666,1
P1463,P666,1
P1464,P666,1
P1465,P666,1
P1466,P668,1
P1467,P668,1
P1468,P668,1
P1469,P668,1
P1470,P668,1
P1471,P669,1
P1472,P669,1
P1473,P669,1
P1474,P669,1
P1475,P670,1
P1476,P670,1
P1477,P671,1
P1478,P671,1
P1479,P672,1
P1480,P672,1
P1481,P672,1
P1482,P672,1
P1483,P672,1
P1484,P674,1
P1485,P674,1
P1486,P674,1
P1487,P674,1
P1488,P677,1
P1489,P677,1
P1490,P677,1
P1491,P677,1
P1492,P678,1
P1493,P678,1
P1494,P678,1
P1495,P678,1
P1496,P678,1
P1497,P680,1
P1498,P680,1
P1499,P680,1
P1500,P680,1
P1501,P680,1
P1502,P681,1
P1503,P681,1
P1504,P681,1
P1505,P684,1
P1506,P684,1
P1507,P685,1
P1508,P685,1
P1509,P685,1
P1510,P685,1
P1511,P686,1
P1512,P686,1
P1513,P686,1
P1514,P687,1
P1515,P687,1
P1516,P687,2
P1517,P687,1
P1518,P689,1
P1519,P689,1
P1520,P689,1
P1521,P689,1
P1522,P690,1
P1523,P690,1
P1524,P690,1
P1525,P691,1
P1526,P691,1
P1527,P691,1
P1528,P691,1
P1529,P691,1
P1530,P693,1
P1531,P693,1
P1532,P693,1
P1533,P693,1
P1534,P693,1
P1535,P695,1
P1536,P695,1
P1537,P695,1
P1538,P696,1
P1539,P696,1
P1540,P696,1
P1541,P697,1
P1542,P697,1
P1543,P697,1
P1544,P697,1
P1545,P698,1
P1546,P698,1
P1547,P698,1
P1548,P698,1
P1549,P699,1
P1550,P699,1
P1551,P699,1
P1552,P699,1
P1553,P704,1
P1554,P704,1
P1555,P704,1
P1556,P706,1
P1557,P706,1
P1558,P706,1
P1559,P706,1
P1560,P707,1
P1561,P707,1
P1562,P707,1
P1563,P708,1
P1564,P708,1
P1565,P709,1
P1566,P709,1
P1567,P709,2
P1568,P709,1
P1569,P710,1
P1570,P710,1
P1571,P710,1
P1572,P710,1
P1573,P711,1
P1574,P711,1
P1575,P712,1
P1576,P712,1
P1577,P712,1
P1578,P712,1
P1579,P713,1
P1580,P713,1
P1581,P714,1
P1582,P714,1
P1583,P715,1
P1584,P715,1
P1585,P715,1
P1586,P716,2
P1587,P716,1
P1588,P716,1
P1589,P716,1
P1590,P716,1
P1591,P717,1
P1592,P717,1
P1593,P717,1
P1594,P717,1
P1595,P719,1
P1596,P719,1
P1597,P719,1
P1598,P719,4
P1599,P720,1
P1600,P720,1
P1601,P720,1
P1602,P721,1
P1603,P721,1
P1604,P722,1
P1605,P722,1
P1606,P722,1
P1607,P722,1
P1608,P723,1
P1609,P723,1
P1610,P723,1
P1611,P723,1
P1612,P724,1
P1613,P724,1
P1614,P724,1
P1615,P727,1
P1616,P727,1
P1617,P730,1
P1618,P730,1
P1619,P730,2
P1620,P730,1
P1621,P731,1
P1622,P731,1
P1623,P731,1
P1624,P731,1
P1625,P732,1
P1626,P732,1
P1627,P735,1
P1628,P735,1
P1629,P735,1
P1630,P735,1
P1631,P738,1
P1632,P738,1
P1633,P738,1
P1634,P739,1
P1635,P739,4
P1636,P739,1
P1637,P739,1
P1638,P739,1
P1639,P740,1
P1640,P740,1
P1641,P740,1
P1642,P740,1
P1643,P740,1
P1644,P742,1
P1645,P742,1
P1646,P742,1
P1647,P743,1
P1648,P743,1
P1649,P743,1
P1650,P743,1
P1651,P743,1
P1652,P746,1
P1653,P746,1
P1654,P746,1
P1655,P746,1
P1656,P749,1
P1657,P749,1
P1658,P750,1
P1659,P750,1
P1660,P750,1
P1661,P751,1
P1662,P751,1
P1663,P751,1
