partid,cfp,co2
P496,0.1969,0.1969
P264,0.8243,0.8243
P835,0.961,0.961
P554,0.4883,0.4883
P1038,0.2348,0.2348
P1373,0.6985,0.6985
P1076,0.6782,0.6782
P1077,0.6935,0.6935
P457,0.3455,0.3455
P997,0.5802,0.5802
P762,0.5168,0.5168
P1235,0.8355,0.8355
P1236,0.4097,0.4097
P1310,0.3208,0.3208
P1278,0.4973,0.4973
P417,0.4535,0.4535
P1965,0.3727,0.3727
P1447,0.4689,0.4689
P2006,0.8226,0.8226
P1507,0.8183,0.8183
P594,0.3305,0.3305
P1690,0.2104,0.2104
P1015,0.4587,0.4587
P1957,0.7956,0.7956
P40,0.4473,0.4473
P952,0.3376,0.3376
P138,0.6761,0.6761
P511,0.2141,0.2141
P1649,0.9853,0.9853
P493,0.9977,0.9977
P46,0.4321,0.4321
P852,0.9723,0.9723
P1999,0.7662,0.7662
P1638,0.6397,0.6397
P898,0.57,0.57
P918,0.245,0.245
P276,0.4745,0.4745
P1732,0.9081,0.9081
P1737,0.1099,0.1099
P1120,0.6338,0.6338
P1697,0.1265,0.1265
P698,0.5729,0.5729
P1170,0.9206,0.9206
P1793,0.4072,0.4072
P1432,0.8266,0.8266
P938,0.1062,0.1062
P176,0.8972,0.8972
P1566,0.9449,0.9449
P1413,0.8919,0.8919
P110,0.631,0.631
P103,0.8249,0.8249
P1332,0.2541,0.2541
P969,0.1707,0.1707
P1245,0.18,0.18
P1138,0.8278,0.8278
P1708,0.3847,0.3847
P186,0.4454,0.4454
P1883,0.2865,0.2865
P7,0.7109,0.7109
P432,0.9137,0.9137
P262,0.4543,0.4543
P696,0.2046,0.2046
P318,0.5465,0.5465
P631,0.5649,0.5649
P188,0.6837,0.6837
P1982,0.9517,0.9517
P518,0.6778,0.6778
P1642,0.8634,0.8634
P1947,0.7147,0.7147
P1923,0.7127,0.7127
P682,0.5258,0.5258
P1889,0.6463,0.6463
P342,0.9578,0.9578
P551,0.8266,0.8266
P1920,0.9222,0.9222
P730,0.114,0.114
P1044,0.4958,0.4958
P293,0.7583,0.7583
P769,0.8922,0.8922
P681,0.1445,0.1445
P1222,0.6986,0.6986
P1934,0.6621,0.6621
P338,0.1105,0.1105
P879,0.3619,0.3619
P1696,0.4906,0.4906
P1460,0.5844,0.5844
P923,0.2434,0.2434
P1162,0.8406,0.8406
P489,0.5559,0.5559
P549,0.1542,0.1542
P1174,0.6018,0.6018
P787,0.3394,0.3394
P1712,0.7276,0.7276
P1029,0.7594,0.7594
P1100,0.6505,0.6505
P74,0.8439,0.8439
P725,0.3065,0.3065
P501,0.3576,0.3576
P1733,0.2376,0.2376
P391,0.8049,0.8049
P521,0.5511,0.5511
P958,0.2223,0.2223
P1414,0.8072,0.8072
P1997,0.1283,0.1283
P1237,0.4814,0.4814
P654,0.1043,0.1043
P288,0.5404,0.5404
P853,0.5008,0.5008
P1967,0.4413,0.4413
P1470,0.3809,0.3809
P1827,0.9567,0.9567
P384,0.9762,0.9762
P213,0.276,0.276
P400,0.4001,0.4001
P905,0.2486,0.2486
P1726,0.4751,0.4751
P671,0.4151,0.4151
P1605,0.6056,0.6056
P1851,0.2471,0.2471
P67,0.93,0.93
P290,0.1022,0.1022
P813,0.2806,0.2806
P1305,0.6733,0.6733
P1122,0.1274,0.1274
P491,0.4032,0.4032
P771,0.6193,0.6193
P1604,0.9464,0.9464
P1929,0.8564,0.8564
P463,0.4086,0.4086
P1098,0.4141,0.4141
P49,0.639,0.639
P1106,0.7899,0.7899
P374,0.2121,0.2121
P1918,0.3408,0.3408
P1217,0.2444,0.2444
P1381,0.2268,0.2268
P571,0.7422,0.7422
P595,0.3076,0.3076
P1729,0.8102,0.8102
P1150,0.269,0.269
P1191,0.5508,0.5508
P1424,0.1776,0.1776
P224,0.5915,0.5915
P165,0.7275,0.7275
P1393,0.1674,0.1674
P1164,0.5102,0.5102
P506,0.914,0.914
P1845,0.9798,0.9798
P256,0.1892,0.1892
P1239,0.6635,0.6635
P62,0.8789,0.8789
P1074,0.2704,0.2704
P1242,0.1249,0.1249
P1735,0.3808,0.3808
P1969,0.7177,0.7177
P1228,0.2423,0.2423
P782,0.7155,0.7155
P227,0.3944,0.3944
P375,0.6764,0.6764
P60,0.1684,0.1684
P1133,0.1055,0.1055
P1637,0.8986,0.8986
P285,0.9938,0.9938
P1229,0.4301,0.4301
P216,0.9641,0.9641
P1536,0.8599,0.8599
P1330,0.3966,0.3966
P688,0.5092,0.5092
P524,0.8914,0.8914
P310,0.7251,0.7251
P1641,0.2697,0.2697
P876,0.1437,0.1437
P1316,0.8455,0.8455
P1027,0.3681,0.3681
P983,0.7158,0.7158
P1127,0.7695,0.7695
P705,0.4114,0.4114
P1481,0.7591,0.7591
P851,0.9208,0.9208
P1931,0.9828,0.9828
P1867,0.3796,0.3796
P748,0.8297,0.8297
P139,0.1223,0.1223
P1013,0.6765,0.6765
P734,0.2588,0.2588
P757,0.5118,0.5118
P1547,0.247,0.247
P755,0.5491,0.5491
P189,0.1212,0.1212
P804,0.5508,0.5508
P354,0.9648,0.9648
P2,0.1619,0.1619
P1723,0.4757,0.4757
P52,0.329,0.329
P970,0.3656,0.3656
P1091,0.5076,0.5076
P796,0.4692,0.4692
P325,0.6159,0.6159
P1250,0.3867,0.3867
P2004,0.9432,0.9432
P747,0.6116,0.6116
P1477,0.7622,0.7622
P198,0.9693,0.9693
P326,0.2281,0.2281
P637,0.7602,0.7602
P358,0.191,0.191
P885,0.9264,0.9264
P1094,0.1878,0.1878
P716,0.8717,0.8717
P1973,0.1827,0.1827
P1149,0.3999,0.3999
P1841,0.8364,0.8364
P65,0.4574,0.4574
P361,0.8992,0.8992
P1774,0.5213,0.5213
P1290,0.9619,0.9619
P162,0.6412,0.6412
P1226,0.6796,0.6796
P1557,0.8667,0.8667
P503,0.4108,0.4108
P145,0.2055,0.2055
P1493,0.5236,0.5236
P559,0.9499,0.9499
P604,0.6041,0.6041
P368,0.7316,0.7316
P382,0.3941,0.3941
P1252,0.2523,0.2523
P1911,0.3951,0.3951
P1780,0.3587,0.3587
P1041,0.8853,0.8853
P128,0.7426,0.7426
P552,0.6017,0.6017
P1835,0.8546,0.8546
P1357,0.3612,0.3612
P125,0.7796,0.7796
P159,0.9709,0.9709
P1368,0.2319,0.2319
P1439,0.7483,0.7483
P538,0.9536,0.9536
P20,0.9002,0.9002
P1107,0.7485,0.7485
P1111,0.5017,0.5017
P1786,0.3465,0.3465
P1746,0.8284,0.8284
P210,0.5459,0.5459
P664,0.2212,0.2212
P564,0.2056,0.2056
P54,0.8002,0.8002
P95,0.9467,0.9467
P1799,0.3987,0.3987
P1795,0.3625,0.3625
P1551,0.2412,0.2412
P435,0.1753,0.1753
P945,0.8628,0.8628
P1809,0.1219,0.1219
P1904,0.2677,0.2677
P1485,0.1079,0.1079
P271,0.5158,0.5158
P784,0.7872,0.7872
P557,0.9434,0.9434
P981,0.3581,0.3581
P1995,0.5775,0.5775
P1769,0.9759,0.9759
P341,0.852,0.852
P1308,0.6413,0.6413
P1887,0.7664,0.7664
P163,0.8264,0.8264
P187,0.8593,0.8593
P1677,0.7257,0.7257
P1443,0.9494,0.9494
P652,0.9661,0.9661
P1955,0.8705,0.8705
P1616,0.5318,0.5318
P28,0.4647,0.4647
P763,0.9553,0.9553
P774,0.3552,0.3552
P1572,0.7326,0.7326
P415,0.3331,0.3331
P223,0.2724,0.2724
P1227,0.5644,0.5644
P1640,0.3044,0.3044
P1909,0.3268,0.3268
P69,0.9204,0.9204
P930,0.6748,0.6748
P1588,0.1381,0.1381
P1397,0.9539,0.9539
P1289,0.4194,0.4194
P1844,0.1257,0.1257
P950,0.1804,0.1804
P1833,0.8136,0.8136
P1265,0.8893,0.8893
P449,0.4926,0.4926
P1707,0.5076,0.5076
P1922,0.1098,0.1098
P170,0.3087,0.3087
P300,0.6917,0.6917
P1031,0.5782,0.5782
P1358,0.27,0.27
P1710,0.3582,0.3582
P1990,0.8716,0.8716
P602,0.7237,0.7237
P1377,0.2656,0.2656
P684,0.3196,0.3196
P1089,0.9411,0.9411
P836,0.497,0.497
P1568,0.4538,0.4538
P1446,0.6417,0.6417
P1317,0.4266,0.4266
P302,0.3978,0.3978
P155,0.4563,0.4563
P215,0.7509,0.7509
P376,0.1668,0.1668
P1146,0.8718,0.8718
P274,0.1626,0.1626
P640,0.6368,0.6368
P441,0.6598,0.6598
P1817,0.8921,0.8921
P1862,0.6117,0.6117
P502,0.9133,0.9133
P600,0.9089,0.9089
P516,0.6044,0.6044
P1952,0.5271,0.5271
P480,0.5258,0.5258
P97,0.9126,0.9126
P205,0.9841,0.9841
P1155,0.1305,0.1305
P2000,0.3973,0.3973
P471,0.3359,0.3359
P1202,0.657,0.657
P1858,0.2942,0.2942
P1411,0.816,0.816
P548,0.4285,0.4285
P1747,0.3251,0.3251
P1760,0.1924,0.1924
P1682,0.6729,0.6729
P906,0.7734,0.7734
P1116,0.2544,0.2544
P1025,0.3216,0.3216
P1271,0.1743,0.1743
P846,0.4289,0.4289
P1647,0.1696,0.1696
P1153,0.8797,0.8797
P141,0.9512,0.9512
P203,0.7061,0.7061
P239,0.1095,0.1095
P152,0.6876,0.6876
P873,0.4138,0.4138
P2002,0.1031,0.1031
P1294,0.5881,0.5881
P545,0.4499,0.4499
P570,0.9917,0.9917
P1643,0.9377,0.9377
P948,0.9571,0.9571
P1886,0.2399,0.2399
P753,0.8603,0.8603
P1719,0.8009,0.8009
P246,0.7904,0.7904
P1517,0.7511,0.7511
P1939,0.9775,0.9775
P114,0.78,0.78
P1822,0.8765,0.8765
P826,0.4582,0.4582
P70,0.8986,0.8986
P1341,0.9026,0.9026
P1211,0.2689,0.2689
P115,0.5695,0.5695
P935,0.5405,0.5405
P573,0.8843,0.8843
P349,0.9084,0.9084
P1315,0.4472,0.4472
P1808,0.7872,0.7872
P332,0.2086,0.2086
P931,0.9179,0.9179
P233,0.702,0.702
P1282,0.5437,0.5437
P785,0.7807,0.7807
P193,0.5013,0.5013
P672,0.1442,0.1442
P691,0.3016,0.3016
P865,0.7302,0.7302
P1339,0.7786,0.7786
P173,0.3471,0.3471
P1375,0.6953,0.6953
P328,0.928,0.928
P1124,0.376,0.376
P1834,0.176,0.176
P1186,0.8427,0.8427
P869,0.2699,0.2699
P1524,0.4256,0.4256
P468,0.5018,0.5018
P1185,0.9431,0.9431
P1499,0.2263,0.2263
P891,0.2955,0.2955
P1479,0.3663,0.3663
P250,0.4749,0.4749
P951,0.1689,0.1689
P1558,0.8889,0.8889
P1256,0.9065,0.9065
P1896,0.2694,0.2694
P402,0.7182,0.7182
P976,0.1823,0.1823
P1380,0.8606,0.8606
P1662,0.7938,0.7938
P129,0.3287,0.3287
P29,0.4382,0.4382
P897,0.4861,0.4861
P1620,0.6028,0.6028
P297,0.131,0.131
P442,0.1593,0.1593
P1615,0.7614,0.7614
P1215,0.4414,0.4414
P100,0.364,0.364
P469,0.5434,0.5434
P1509,0.531,0.531
P296,0.138,0.138
P1163,0.3262,0.3262
P1659,0.1931,0.1931
P1399,0.417,0.417
P1593,0.3867,0.3867
P703,0.8793,0.8793
P1823,0.4601,0.4601
P723,0.1961,0.1961
P1613,0.9812,0.9812
P105,0.7356,0.7356
P1247,0.1517,0.1517
P1009,0.1625,0.1625
P1704,0.9062,0.9062
P779,0.9367,0.9367
P1636,0.7074,0.7074
P1784,0.5842,0.5842
P411,0.2966,0.2966
P1463,0.8966,0.8966
P396,0.1161,0.1161
P1182,0.1598,0.1598
P1266,0.9299,0.9299
P815,0.6596,0.6596
P809,0.4513,0.4513
P1560,0.6519,0.6519
P1436,0.42,0.42
P1756,0.274,0.274
P871,0.3526,0.3526
P1264,0.9808,0.9808
P1940,0.6139,0.6139
P629,0.2329,0.2329
P673,0.1016,0.1016
P451,0.7835,0.7835
P1302,0.5184,0.5184
P327,0.9182,0.9182
P1550,0.1901,0.1901
P1458,0.7575,0.7575
P1438,0.9025,0.9025
P181,0.1467,0.1467
P713,0.5362,0.5362
P321,0.5607,0.5607
P11,0.1015,0.1015
P1131,0.3642,0.3642
P1751,0.9057,0.9057
P18,0.262,0.262
P1410,0.7709,0.7709
P758,0.6102,0.6102
P860,0.5173,0.5173
P1608,0.6372,0.6372
P569,0.5821,0.5821
P343,0.3492,0.3492
P390,0.9052,0.9052
P403,0.8093,0.8093
P1114,0.8414,0.8414
P183,0.4968,0.4968
P656,0.1393,0.1393
P1562,0.2376,0.2376
P1958,0.1171,0.1171
P120,0.7806,0.7806
P1992,0.9701,0.9701
P1344,0.5669,0.5669
P1166,0.7403,0.7403
P1530,0.6094,0.6094
P219,0.2141,0.2141
P1964,0.8524,0.8524
P550,0.8422,0.8422
P610,0.959,0.959
P1757,0.1242,0.1242
P773,0.9142,0.9142
P822,0.1466,0.1466
P1019,0.2976,0.2976
P72,0.8708,0.8708
P1740,0.8247,0.8247
P1314,0.3276,0.3276
P199,0.2512,0.2512
P679,0.8341,0.8341
P211,0.9714,0.9714
P1118,0.9099,0.9099
P1206,0.3657,0.3657
P1926,0.6044,0.6044
P1543,0.3838,0.3838
P904,0.7544,0.7544
P677,0.54,0.54
P892,0.9771,0.9771
P1580,0.828,0.828
P443,0.6586,0.6586
P268,0.1426,0.1426
P1343,0.2158,0.2158
P1269,0.7924,0.7924
P1976,0.95,0.95
P79,0.6842,0.6842
P1575,0.5982,0.5982
P1453,0.2675,0.2675
P1528,0.9557,0.9557
P612,0.944,0.944
P1428,0.5162,0.5162
P1676,0.7589,0.7589
P870,0.1603,0.1603
P910,0.4524,0.4524
P1095,0.7135,0.7135
P1876,0.8092,0.8092
P1328,0.1538,0.1538
P712,0.5232,0.5232
P1658,0.7511,0.7511
P32,0.8781,0.8781
P1234,0.6588,0.6588
P1300,0.5029,0.5029
P413,0.1409,0.1409
P882,0.18,0.18
P800,0.173,0.173
P872,0.9387,0.9387
P254,0.6773,0.6773
P1455,0.138,0.138
P1755,0.4407,0.4407
P410,0.9709,0.9709
P1820,0.8793,0.8793
P893,0.6006,0.6006
P827,0.4164,0.4164
P721,0.2713,0.2713
P346,0.5943,0.5943
P855,0.2936,0.2936
P988,0.7236,0.7236
P1908,0.2017,0.2017
P1950,0.9202,0.9202
P895,0.4831,0.4831
P1725,0.9041,0.9041
P209,0.526,0.526
P1431,0.6799,0.6799
P371,0.2853,0.2853
P1198,0.7235,0.7235
P527,0.2263,0.2263
P512,0.8388,0.8388
P1545,0.8162,0.8162
P1145,0.1347,0.1347
P218,0.9992,0.9992
P169,0.2871,0.2871
P1144,0.641,0.641
P1680,0.5229,0.5229
P805,0.1454,0.1454
P972,0.6478,0.6478
P1183,0.5975,0.5975
P1496,0.6927,0.6927
P1978,0.1612,0.1612
P1980,0.692,0.692
P1243,0.2656,0.2656
P277,0.4302,0.4302
P2007,0.9626,0.9626
P776,0.3381,0.3381
P692,0.3965,0.3965
P191,0.6622,0.6622
P510,0.7094,0.7094
P1847,0.5375,0.5375
P1803,0.6337,0.6337
P1752,0.4307,0.4307
P544,0.8595,0.8595
P714,0.4925,0.4925
P586,0.7244,0.7244
P291,0.6515,0.6515
P96,0.7252,0.7252
P1323,0.2379,0.2379
P481,0.3302,0.3302
P1103,0.5541,0.5541
P460,0.6381,0.6381
P761,0.7325,0.7325
P280,0.4899,0.4899
P1079,0.9336,0.9336
P1275,0.9796,0.9796
P1169,0.9823,0.9823
P142,0.5942,0.5942
P311,0.3106,0.3106
P1535,0.8165,0.8165
P1531,0.2901,0.2901
P1175,0.7194,0.7194
P1465,0.9255,0.9255
P1495,0.4472,0.4472
P1678,0.5856,0.5856
P563,0.2626,0.2626
P837,0.2623,0.2623
P789,0.6842,0.6842
P1017,0.3714,0.3714
P1927,0.1357,0.1357
P1813,0.6764,0.6764
P43,0.8463,0.8463
P1901,0.1037,0.1037
P1361,0.9438,0.9438
P1788,0.2267,0.2267
P1516,0.3881,0.3881
P1176,0.7945,0.7945
P1040,0.1213,0.1213
P1121,0.6957,0.6957
P261,0.5303,0.5303
P1790,0.1893,0.1893
P444,0.7407,0.7407
P531,0.9048,0.9048
P1083,0.8512,0.8512
P1913,0.3798,0.3798
P348,0.9963,0.9963
P576,0.2983,0.2983
P1865,0.1422,0.1422
P626,0.6803,0.6803
P890,0.7532,0.7532
P23,0.7546,0.7546
P975,0.5576,0.5576
P161,0.7147,0.7147
P195,0.6106,0.6106
P421,0.5441,0.5441
P1203,0.6855,0.6855
P915,0.4251,0.4251
P1853,0.2253,0.2253
P1001,0.9638,0.9638
P426,0.4186,0.4186
P812,0.3051,0.3051
P709,0.7938,0.7938
P1132,0.2837,0.2837
P823,0.9587,0.9587
P1582,0.8558,0.8558
P877,0.7097,0.7097
P1806,0.6663,0.6663
P1417,0.4351,0.4351
P535,0.271,0.271
P1569,0.219,0.219
P1395,0.4523,0.4523
P156,0.8625,0.8625
P1006,0.1365,0.1365
P126,0.8147,0.8147
P841,0.3678,0.3678
P1087,0.8337,0.8337
P1136,0.741,0.741
P1108,0.7359,0.7359
P558,0.7386,0.7386
P75,0.8474,0.8474
P1419,0.3868,0.3868
P1942,0.8327,0.8327
P1831,0.6201,0.6201
P1985,0.3303,0.3303
P834,0.198,0.198
P1687,0.4533,0.4533
P793,0.3003,0.3003
P1627,0.7961,0.7961
P1060,0.6649,0.6649
P568,0.3565,0.3565
P1578,0.7465,0.7465
P148,0.1542,0.1542
P16,0.8604,0.8604
P1621,0.2556,0.2556
P1846,0.8094,0.8094
P1022,0.4265,0.4265
P1877,0.316,0.316
P1932,0.4702,0.4702
P1612,0.2183,0.2183
P581,0.8389,0.8389
P1262,0.9852,0.9852
P284,0.5679,0.5679
P1036,0.6777,0.6777
P817,0.3403,0.3403
P913,0.3063,0.3063
P1391,0.198,0.198
P937,0.6658,0.6658
P306,0.5336,0.5336
P619,0.7965,0.7965
P439,0.6801,0.6801
P393,0.618,0.618
P2001,0.9303,0.9303
P1,0.4479,0.4479
P1949,0.958,0.958
P84,0.6574,0.6574
P1917,0.3169,0.3169
P1960,0.9959,0.9959
P1484,0.5938,0.5938
P1894,0.4879,0.4879
P1272,0.4541,0.4541
P282,0.5149,0.5149
P45,0.5679,0.5679
P1283,0.4512,0.4512
P1056,0.7093,0.7093
P1318,0.5868,0.5868
P1715,0.6346,0.6346
P666,0.9545,0.9545
P868,0.856,0.856
P190,0.9122,0.9122
P1092,0.1522,0.1522
P171,0.2033,0.2033
P2003,0.6457,0.6457
P475,0.9295,0.9295
P461,0.8533,0.8533
P314,0.9573,0.9573
P546,0.114,0.114
P267,0.2718,0.2718
P263,0.5813,0.5813
P926,0.46,0.46
P1034,0.6598,0.6598
P1319,0.8459,0.8459
P8,0.6519,0.6519
P628,0.9174,0.9174
P1312,0.8551,0.8551
P1515,0.3754,0.3754
P1538,0.61,0.61
P1748,0.9947,0.9947
P1346,0.1448,0.1448
P849,0.2969,0.2969
P1055,0.4545,0.4545
P1201,0.9687,0.9687
P1376,0.7351,0.7351
P968,0.9739,0.9739
P881,0.121,0.121
P790,0.5284,0.5284
P136,0.2366,0.2366
P498,0.9534,0.9534
P644,0.3713,0.3713
P1468,0.832,0.832
P1506,0.9564,0.9564
P53,0.1124,0.1124
P71,0.6097,0.6097
P973,0.6309,0.6309
P943,0.6328,0.6328
P466,0.9615,0.9615
P340,0.4694,0.4694
P1782,0.9229,0.9229
P1692,0.5342,0.5342
P217,0.1929,0.1929
P179,0.1129,0.1129
P1821,0.2278,0.2278
P149,0.1122,0.1122
P1014,0.9634,0.9634
P395,0.3556,0.3556
P1975,0.7673,0.7673
P1787,0.6867,0.6867
P1671,0.8641,0.8641
P1779,0.5596,0.5596
P228,0.653,0.653
P635,0.8958,0.8958
