partid,assembler
P20339,postgresC
P20198,postgresB
P7158,postgresC
P22130,postgresB
P13255,postgresB
P14290,postgresC
P16114,postgresC
P21737,postgresC
P17211,postgresC
P8185,postgresC
P4843,postgresB
P19749,postgresC
P9517,postgresB
P10209,postgresB
P11364,postgresB
P18199,postgresB
P10483,postgresB
P17085,postgresC
P23282,postgresB
P10797,postgresC
P21927,postgresB
P1448,postgresC
P15264,postgresB
P7495,postgresB
P3489,postgresB
P6970,postgresC
P2290,postgresC
P16403,postgresC
P1529,postgresC
P5244,postgresC
P3510,postgresB
P7405,postgresC
P1908,postgresB
P9526,postgresC
P12368,postgresB
P5450,postgresB
P2212,postgresB
P12286,postgresC
P2274,postgresB
P2711,postgresC
P1675,postgresB
P3628,postgresB
P6131,postgresB
P8364,postgresB
P18065,postgresB
P11710,postgresB
P15161,postgresC
P16776,postgresC
P15639,postgresC
P13998,postgresC
P21471,postgresB
P7985,postgresB
P9973,postgresB
P9588,postgresB
P516,postgresB
P21134,postgresB
P7621,postgresC
P7847,postgresC
P17936,postgresB
P4599,postgresC
P1087,postgresB
P14464,postgresB
P3233,postgresB
P22532,postgresB
P8355,postgresC
P8586,postgresC
P3769,postgresC
P5162,postgresB
P6176,postgresC
P16761,postgresB
P15790,postgresB
P8794,postgresC
P11136,postgresB
P23325,postgresB
P1215,postgresB
P14750,postgresB
P14896,postgresC
P6558,postgresC
P4677,postgresB
P13359,postgresC
P10261,postgresB
P20925,postgresB
P16452,postgresC
P22820,postgresB
P13821,postgresC
P3420,postgresC
P7462,postgresC
P7817,postgresB
P21278,postgresC
P2968,postgresB
P8964,postgresB
P16439,postgresB
P7779,postgresC
P23797,postgresB
P19652,postgresB
P10024,postgresC
P12111,postgresC
P6725,postgresB
P17253,postgresB
P22498,postgresC
P3989,postgresB
P16822,postgresB
P23502,postgresC
P17854,postgresC
P10900,postgresC
P13189,postgresB
P710,postgresB
P4207,postgresB
P1592,postgresB
P5030,postgresB
P4684,postgresC
P17947,postgresB
P17821,postgresC
P13687,postgresB
P4554,postgresB
P5658,postgresB
P10804,postgresB
P18064,postgresB
P9887,postgresB
P24244,postgresC
P2357,postgresB
P21990,postgresB
P19636,postgresC
P14237,postgresC
P1470,postgresC
P17259,postgresB
P15792,postgresB
P22771,postgresC
P7698,postgresC
P10381,postgresB
P19591,postgresB
P22441,postgresB
P23769,postgresC
P15225,postgresC
P17664,postgresB
P13271,postgresB
P8620,postgresC
P3933,postgresB
P2755,postgresB
P9006,postgresB
P15525,postgresC
P12848,postgresB
P19091,postgresC
P18661,postgresB
P4212,postgresB
P19044,postgresB
P9465,postgresB
P11684,postgresC
P17689,postgresC
P5972,postgresB
P3978,postgresB
P14524,postgresB
P12122,postgresC
P8564,postgresB
P5439,postgresC
P10967,postgresC
P11741,postgresB
P292,postgresB
P4860,postgresB
P16812,postgresC
P15385,postgresB
P15765,postgresB
P22923,postgresB
P5586,postgresB
P21537,postgresB
P12269,postgresC
P17539,postgresB
P15445,postgresB
P2208,postgresC
P15055,postgresC
P21568,postgresC
P6109,postgresB
P14021,postgresC
P6464,postgresB
P1247,postgresB
P9801,postgresC
P12222,postgresC
P8091,postgresB
P1164,postgresB
P19445,postgresB
P3952,postgresC
P8195,postgresB
P3488,postgresC
P22435,postgresB
P7469,postgresB
P21184,postgresB
P5326,postgresB
P4050,postgresB
P18224,postgresB
P24323,postgresB
P15932,postgresC
P2058,postgresB
P20271,postgresB
P9138,postgresC
P6171,postgresC
P16363,postgresB
P1889,postgresB
P17853,postgresB
P4503,postgresB
P1537,postgresB
P11253,postgresB
P881,postgresC
P24402,postgresC
P593,postgresC
P7865,postgresC
P4654,postgresB
P14889,postgresB
P14991,postgresB
P17168,postgresC
P20745,postgresC
P7156,postgresB
P13674,postgresB
P6756,postgresB
P20429,postgresB
P9978,postgresC
P18885,postgresC
P856,postgresB
P15491,postgresB
P6850,postgresB
P9314,postgresC
P5787,postgresC
P365,postgresB
P14870,postgresC
P16862,postgresB
P5738,postgresC
P1354,postgresC
P9235,postgresB
P16252,postgresC
P12204,postgresC
P24141,postgresC
P11927,postgresC
P20097,postgresB
P19844,postgresC
P572,postgresB
P22748,postgresB
P5716,postgresB
P1063,postgresC
P17192,postgresC
P24296,postgresC
P1311,postgresC
P6856,postgresC
P11869,postgresC
P14856,postgresB
P10175,postgresB
P17043,postgresC
P23003,postgresC
P7359,postgresC
P4448,postgresC
P11087,postgresB
P13170,postgresB
P14935,postgresB
P4109,postgresB
P22948,postgresC
P1473,postgresB
P3948,postgresB
P7992,postgresC
P20484,postgresC
P6865,postgresC
P23250,postgresC
P17063,postgresB
P12436,postgresC
P7539,postgresB
P24206,postgresC
P8561,postgresB
P2939,postgresC
P2083,postgresB
P22118,postgresB
P5557,postgresB
P13553,postgresB
P1001,postgresC
P22153,postgresC
P24450,postgresC
P12808,postgresB
P13135,postgresB
P16393,postgresB
P17184,postgresC
P10415,postgresB
P17240,postgresC
P5247,postgresB
P14538,postgresC
P17166,postgresB
P8383,postgresC
P6483,postgresC
P3428,postgresC
P2039,postgresC
P11540,postgresB
P20015,postgresB
P11292,postgresB
P6094,postgresB
P16156,postgresB
P19572,postgresB
P4479,postgresB
P8678,postgresB
P2553,postgresC
P6323,postgresB
P10337,postgresC
P23216,postgresB
P4897,postgresC
P20657,postgresB
P10829,postgresB
P9524,postgresC
P5299,postgresB
P9200,postgresB
P371,postgresC
P6007,postgresC
P18180,postgresC
P3553,postgresB
P22450,postgresB
P20984,postgresC
P17561,postgresC
P14340,postgresB
P18957,postgresC
P5870,postgresB
P2872,postgresC
P4398,postgresC
P24333,postgresC
P263,postgresB
P4239,postgresB
P2358,postgresC
P16636,postgresB
P18676,postgresB
P12894,postgresB
P17654,postgresB
P18053,postgresC
P23288,postgresC
P8466,postgresB
P10887,postgresB
P4275,postgresB
P12936,postgresC
P5293,postgresB
P15193,postgresB
P7373,postgresB
P13530,postgresC
P12860,postgresB
P10146,postgresC
P24345,postgresB
P17293,postgresC
P21522,postgresB
P23961,postgresC
P5616,postgresC
P7093,postgresC
P11257,postgresC
P4912,postgresC
P12597,postgresC
P20217,postgresB
P23893,postgresC
P14972,postgresB
P5874,postgresB
P19303,postgresB
P6057,postgresC
P2733,postgresC
P19032,postgresC
P19398,postgresC
P3802,postgresC
P8539,postgresC
P24032,postgresB
P14929,postgresC
P14432,postgresC
P22888,postgresB
P10131,postgresB
P13281,postgresB
P6805,postgresB
P22496,postgresC
P3592,postgresC
P12825,postgresB
P3253,postgresC
P19669,postgresB
P8648,postgresB
P7566,postgresB
P11404,postgresB
P17994,postgresC
P18612,postgresB
P19582,postgresB
P299,postgresC
P18938,postgresB
P23116,postgresC
P5399,postgresC
P23815,postgresB
P5714,postgresC
P508,postgresB
P4156,postgresB
P18652,postgresB
P5553,postgresC
P4199,postgresC
P9062,postgresB
P5611,postgresC
P11605,postgresB
P486,postgresB
P22337,postgresB
P17205,postgresB
P3485,postgresB
P19031,postgresC
P8825,postgresB
P1867,postgresC
P23742,postgresC
P11251,postgresC
P22551,postgresB
P20719,postgresC
P11621,postgresB
P6086,postgresB
P11713,postgresB
P7756,postgresB
P17542,postgresC
P3376,postgresB
P17301,postgresB
P3599,postgresC
P14264,postgresC
P6501,postgresC
P7173,postgresB
P1656,postgresC
P20402,postgresC
P18322,postgresC
P734,postgresB
P9803,postgresB
P6625,postgresB
P10214,postgresB
P7638,postgresB
P15889,postgresB
P5665,postgresC
P17230,postgresB
P2198,postgresB
P10643,postgresC
P3320,postgresB
P23441,postgresB
P23988,postgresC
P8624,postgresB
P9336,postgresB
P7351,postgresC
P14001,postgresB
P21754,postgresC
P2280,postgresC
P9124,postgresB
P3637,postgresC
P5221,postgresC
P17520,postgresC
P15318,postgresC
P10587,postgresC
P17912,postgresC
P3444,postgresB
P397,postgresB
P7416,postgresC
P19982,postgresC
P11119,postgresC
P16792,postgresB
P22635,postgresB
P237,postgresB
P14718,postgresC
P22904,postgresC
P3129,postgresC
P8201,postgresC
P1634,postgresB
P21006,postgresC
P21303,postgresB
P23005,postgresC
P7214,postgresC
P16559,postgresB
P18137,postgresB
P11493,postgresC
P17921,postgresB
P6336,postgresC
P17364,postgresB
P14651,postgresB
P17989,postgresB
P6441,postgresB
P15394,postgresC
P9952,postgresC
P17125,postgresC
P8442,postgresB
P13980,postgresC
P14331,postgresC
P19584,postgresC
P7987,postgresB
P10136,postgresB
P12591,postgresB
P16683,postgresC
P1234,postgresC
P10862,postgresB
P3498,postgresB
P6510,postgresB
P21605,postgresC
P6401,postgresC
P20531,postgresB
P8871,postgresC
P3934,postgresC
P21652,postgresB
P9383,postgresB
P20725,postgresB
P19138,postgresB
P16651,postgresB
P8291,postgresB
P17073,postgresC
P16279,postgresB
P4323,postgresB
P13956,postgresB
P16405,postgresB
P18057,postgresB
P19,postgresB
P16171,postgresB
P17889,postgresC
P455,postgresB
P6078,postgresC
P20055,postgresB
P11248,postgresC
P11675,postgresB
P12932,postgresB
P13101,postgresB
P23267,postgresB
P8520,postgresC
P11146,postgresC
P12431,postgresC
P11244,postgresB
P18153,postgresC
P3209,postgresC
P5012,postgresC
P17843,postgresC
P17120,postgresC
P18871,postgresC
P8695,postgresC
P10496,postgresB
P17369,postgresC
P22692,postgresC
P23440,postgresC
P10954,postgresB
P5480,postgresC
P8232,postgresC
P11307,postgresB
P12861,postgresB
P5202,postgresB
P485,postgresB
P17797,postgresB
P19192,postgresC
P5,postgresC
P9184,postgresB
P24215,postgresC
P22624,postgresB
P21364,postgresB
P15370,postgresC
P19439,postgresC
P2066,postgresC
P11255,postgresB
P17221,postgresC
P21498,postgresC
P22994,postgresB
P18393,postgresB
P9833,postgresC
P10612,postgresC
P15868,postgresC
P15623,postgresC
P5637,postgresB
P14691,postgresC
P11,postgresB
P11270,postgresB
P14966,postgresB
P23264,postgresB
P3961,postgresC
P10092,postgresB
P19113,postgresC
P22423,postgresB
P22812,postgresC
P18162,postgresC
P17019,postgresC
P12026,postgresB
P4211,postgresC
P3650,postgresC
P22962,postgresC
P6118,postgresB
P16081,postgresB
P18121,postgresC
P8026,postgresC
P10638,postgresC
P905,postgresC
P9666,postgresC
P23075,postgresC
P16811,postgresB
P23629,postgresC
P1721,postgresB
P9638,postgresB
P24463,postgresC
P5419,postgresB
P62,postgresC
P18456,postgresB
P7465,postgresC
P19648,postgresC
P19860,postgresB
P5048,postgresB
P24397,postgresC
P16935,postgresB
P13060,postgresB
P17271,postgresB
P14615,postgresB
P9246,postgresB
P4779,postgresB
P13750,postgresC
P5538,postgresC
P10753,postgresB
P18116,postgresB
P7172,postgresB
P11056,postgresC
P8439,postgresB
P1411,postgresB
P17362,postgresB
P3806,postgresC
P2245,postgresB
P12990,postgresC
P20283,postgresB
P10448,postgresB
P9596,postgresB
P23679,postgresC
P14269,postgresB
P20710,postgresB
P12443,postgresB
P14632,postgresB
P14263,postgresB
P17730,postgresC
P11849,postgresC
P5711,postgresB
P3281,postgresB
P6947,postgresB
P9264,postgresB
P7422,postgresB
P5235,postgresB
P13197,postgresC
P3610,postgresC
P15013,postgresC
P4116,postgresB
P23913,postgresB
P18378,postgresC
P4011,postgresB
P16702,postgresC
P17417,postgresC
P24428,postgresC
P13299,postgresB
P1971,postgresB
P12038,postgresC
P19489,postgresB
P13816,postgresB
P5137,postgresB
P5434,postgresB
P6541,postgresB
P18353,postgresC
P6942,postgresC
P19835,postgresC
P16046,postgresC
P9250,postgresB
P22434,postgresB
P24039,postgresC
P9916,postgresB
P12681,postgresC
P4454,postgresB
P15595,postgresC
P11862,postgresC
P11481,postgresB
P16578,postgresC
P21246,postgresB
P2547,postgresC
P3156,postgresB
P17219,postgresC
P15493,postgresB
P8476,postgresC
P3277,postgresC
P1804,postgresC
P7977,postgresC
P12044,postgresB
P1163,postgresC
P24460,postgresC
P13683,postgresB
P9364,postgresB
P6370,postgresB
P3497,postgresC
P9419,postgresC
P23702,postgresB
P8196,postgresC
P2216,postgresC
P19152,postgresC
P18306,postgresC
P15350,postgresB
P21231,postgresB
P8506,postgresC
P16297,postgresB
P16387,postgresC
P18012,postgresC
P16970,postgresB
P9067,postgresB
P13650,postgresB
P24326,postgresC
P3853,postgresC
P16740,postgresB
P11127,postgresB
P14242,postgresC
P10689,postgresC
P13377,postgresC
P14158,postgresB
P9373,postgresC
P7023,postgresC
P13762,postgresC
P5008,postgresC
P15453,postgresC
P14197,postgresC
P10060,postgresC
P8849,postgresB
P20244,postgresC
P16443,postgresB
P19227,postgresC
P2827,postgresB
P9858,postgresC
P3157,postgresB
P17008,postgresB
P1722,postgresB
P13561,postgresB
P2074,postgresB
P11632,postgresC
P12176,postgresC
P5200,postgresC
P21874,postgresC
P9426,postgresB
P1461,postgresB
P2895,postgresB
P22847,postgresB
P22628,postgresB
P2410,postgresC
P14186,postgresB
P15456,postgresB
P18290,postgresC
P21435,postgresC
P13000,postgresC
P21984,postgresC
P3187,postgresB
P8962,postgresB
P17874,postgresB
P22090,postgresB
P20840,postgresB
P7375,postgresC
P17611,postgresB
P2299,postgresC
P23401,postgresB
P15896,postgresB
P21884,postgresB
P2105,postgresB
P19670,postgresC
P11027,postgresC
P24378,postgresC
P17570,postgresB
P21183,postgresB
P4281,postgresB
P1203,postgresC
P17334,postgresB
P17067,postgresB
P11068,postgresC
P22193,postgresC
P14883,postgresC
P7205,postgresB
P22222,postgresC
P6163,postgresB
P17986,postgresB
P2833,postgresC
P13584,postgresC
P20316,postgresB
P23300,postgresB
P14694,postgresB
P7043,postgresC
P6878,postgresC
P4040,postgresC
P17236,postgresB
P5596,postgresB
P16627,postgresC
P17404,postgresC
P17053,postgresC
P15601,postgresB
P13069,postgresB
P22741,postgresC
P8025,postgresC
P7026,postgresB
P13157,postgresC
P20264,postgresC
P12170,postgresB
P4210,postgresC
P16301,postgresB
P9756,postgresC
P20588,postgresC
P12476,postgresC
P15780,postgresB
P2933,postgresC
P7939,postgresC
P15958,postgresC
P14294,postgresB
P7137,postgresB
P22544,postgresC
P3255,postgresB
P5936,postgresB
P5878,postgresB
P12374,postgresB
P20603,postgresB
P20043,postgresB
P22456,postgresC
P20184,postgresC
P4506,postgresB
P15185,postgresB
P2756,postgresB
P6025,postgresB
P954,postgresC
P23012,postgresC
P14087,postgresC
P4612,postgresC
P10942,postgresB
P11247,postgresB
P16461,postgresB
P20223,postgresB
P22265,postgresB
P2057,postgresB
P5296,postgresB
P17266,postgresC
P21743,postgresC
P22092,postgresC
P830,postgresC
P14522,postgresB
P10577,postgresB
P15379,postgresB
P16796,postgresB
P14618,postgresB
P4153,postgresC
P7583,postgresB
P12620,postgresB
P11148,postgresB
P3334,postgresC
P5623,postgresB
P97,postgresB
P16259,postgresB
P4054,postgresC
P4920,postgresC
P18314,postgresB
P5341,postgresC
P11310,postgresB
P15482,postgresC
P5851,postgresB
P2029,postgresC
P18578,postgresC
P2191,postgresB
P8613,postgresC
P9167,postgresC
P12099,postgresC
P14640,postgresC
P19340,postgresC
P11895,postgresB
P15873,postgresC
P270,postgresC
P19015,postgresB
P3756,postgresB
P23228,postgresC
P21970,postgresC
P7547,postgresB
P9244,postgresB
P6111,postgresC
P6739,postgresC
P22729,postgresB
P3636,postgresC
P7224,postgresB
P23381,postgresC
P20919,postgresC
P17781,postgresB
P3386,postgresC
P3437,postgresB
P9822,postgresB
P9005,postgresC
P11818,postgresB
P10472,postgresC
P2049,postgresC
P8073,postgresB
P24275,postgresC
P13357,postgresC
P18573,postgresC
P21780,postgresB
P16991,postgresB
P1306,postgresB
P8927,postgresB
P21595,postgresC
P9014,postgresB
P6144,postgresB
P21766,postgresB
P19923,postgresB
P15149,postgresC
P1125,postgresC
P12158,postgresB
P7732,postgresC
P5478,postgresB
P4995,postgresB
P21657,postgresB
P12594,postgresB
P19223,postgresC
P8818,postgresB
P12483,postgresC
P4250,postgresC
P977,postgresB
P12120,postgresB
P5858,postgresB
P8704,postgresB
P12673,postgresB
P13291,postgresB
P6398,postgresB
P23301,postgresB
P22022,postgresB
P17698,postgresB
P3432,postgresB
P19621,postgresC
P4763,postgresC
P15033,postgresC
P16492,postgresC
P13366,postgresB
P20148,postgresC
P20848,postgresB
P11853,postgresB
P15458,postgresB
P22752,postgresB
P9564,postgresC
P20592,postgresB
P11285,postgresB
P11145,postgresB
P12143,postgresC
P1332,postgresC
P10216,postgresB
P14709,postgresC
P5165,postgresB
P8669,postgresC
P4856,postgresB
P20475,postgresC
P18527,postgresB
P10333,postgresB
P11249,postgresC
P16321,postgresC
P20712,postgresC
P13160,postgresB
P16741,postgresC
P17773,postgresB
P10061,postgresB
P20068,postgresB
P10912,postgresB
P12108,postgresB
P22125,postgresB
P9017,postgresC
P967,postgresB
P9854,postgresB
P14707,postgresB
P4613,postgresC
P17891,postgresB
P7879,postgresC
P16904,postgresB
P15539,postgresB
P21909,postgresB
P1041,postgresC
P8079,postgresC
P5576,postgresC
P19441,postgresC
P17194,postgresC
P5470,postgresC
P15694,postgresC
P2275,postgresB
P5404,postgresB
P6513,postgresC
P319,postgresB
P12177,postgresB
P12963,postgresB
P24002,postgresC
P5444,postgresB
P2540,postgresB
P2032,postgresC
P11854,postgresB
P20667,postgresC
P14842,postgresB
P9989,postgresB
P20,postgresB
