partid,cfp,co2
P284,0.4336,0.4336
P18433,0.8988,0.8988
P15242,0.9064,0.9064
P5772,0.8772,0.8772
P18783,0.8414,0.8414
P19134,0.9599,0.9599
P10439,0.2587,0.2587
P12677,0.2287,0.2287
P18292,0.4071,0.4071
P14577,0.1729,0.1729
P19066,0.3354,0.3354
P10594,0.1743,0.1743
P21995,0.2493,0.2493
P13229,0.8223,0.8223
P4619,0.2803,0.2803
P17837,0.4991,0.4991
P21727,0.8563,0.8563
P3061,0.9352,0.9352
P16420,0.9431,0.9431
P13333,0.7267,0.7267
P7309,0.4826,0.4826
P15929,0.16,0.16
P17543,0.1842,0.1842
P845,0.5084,0.5084
P11519,0.8586,0.8586
P16185,0.6376,0.6376
P10227,0.3153,0.3153
P15500,0.1016,0.1016
P13361,0.225,0.225
P8023,0.569,0.569
P6312,0.859,0.859
P13637,0.4785,0.4785
P21949,0.6583,0.6583
P18961,0.4231,0.4231
P21095,0.2351,0.2351
P7247,0.3223,0.3223
P12210,0.2768,0.2768
P6998,0.1733,0.1733
P20105,0.7119,0.7119
P5792,0.5241,0.5241
P20083,0.4606,0.4606
P15660,0.4624,0.4624
P12651,0.1627,0.1627
P7925,0.5426,0.5426
P23043,0.2604,0.2604
P11199,0.4084,0.4084
P13080,0.1201,0.1201
P22208,0.223,0.223
P12382,0.1996,0.1996
P8499,0.7103,0.7103
P13003,0.2904,0.2904
P19940,0.4879,0.4879
P4954,0.5978,0.5978
P10144,0.6235,0.6235
P20214,0.897,0.897
P9620,0.6717,0.6717
P12097,0.2902,0.2902
P3938,0.8907,0.8907
P1378,0.3677,0.3677
P12741,0.8561,0.8561
P9672,0.7776,0.7776
P17098,0.1568,0.1568
P21983,0.8958,0.8958
P5216,0.8229,0.8229
P23219,0.1471,0.1471
P15468,0.6671,0.6671
P10362,0.1651,0.1651
P19587,0.2316,0.2316
P12261,0.2022,0.2022
P6840,0.6604,0.6604
P19792,0.8993,0.8993
P8593,0.5468,0.5468
P2278,0.8855,0.8855
P21950,0.969,0.969
P600,0.3934,0.3934
P22770,0.2195,0.2195
P5811,0.8341,0.8341
P9260,0.2855,0.2855
P3,0.138,0.138
P7288,0.6613,0.6613
P19264,0.8742,0.8742
P17212,0.4897,0.4897
P2001,0.961,0.961
P22245,0.4342,0.4342
P14604,0.4809,0.4809
P6269,0.5326,0.5326
P21590,0.9358,0.9358
P19080,0.7283,0.7283
P14236,0.2989,0.2989
P11551,0.8297,0.8297
P18218,0.8693,0.8693
P22043,0.1111,0.1111
P2759,0.4706,0.4706
P9453,0.566,0.566
P10438,0.1223,0.1223
P19366,0.8836,0.8836
P10167,0.9072,0.9072
P18837,0.9239,0.9239
P11457,0.8003,0.8003
P24018,0.8698,0.8698
P23524,0.2465,0.2465
P18484,0.6997,0.6997
P9705,0.6227,0.6227
P18307,0.5539,0.5539
P9678,0.7566,0.7566
P164,0.5683,0.5683
P3384,0.3431,0.3431
P12737,0.8847,0.8847
P6615,0.6954,0.6954
P581,0.8093,0.8093
P1207,0.8237,0.8237
P13755,0.8012,0.8012
P276,0.5651,0.5651
P7323,0.4386,0.4386
P20738,0.5051,0.5051
P12107,0.9874,0.9874
P23140,0.377,0.377
P24262,0.483,0.483
P21254,0.3946,0.3946
P16920,0.8312,0.8312
P17776,0.767,0.767
P3447,0.9802,0.9802
P12657,0.3547,0.3547
P22611,0.9706,0.9706
P20388,0.2939,0.2939
P4254,0.2999,0.2999
P20631,0.7232,0.7232
P15157,0.726,0.726
P8095,0.8294,0.8294
P23091,0.8427,0.8427
P11221,0.6005,0.6005
P20209,0.3305,0.3305
P16655,0.6765,0.6765
P12005,0.2469,0.2469
P4271,0.9169,0.9169
P23506,0.2199,0.2199
P5905,0.648,0.648
P18973,0.2152,0.2152
P242,0.9769,0.9769
P24085,0.5408,0.5408
P15418,0.4551,0.4551
P5376,0.6472,0.6472
P782,0.9328,0.9328
P9197,0.3688,0.3688
P9164,0.4261,0.4261
P1896,0.5714,0.5714
P4694,0.2962,0.2962
P2831,0.2901,0.2901
P10633,0.6993,0.6993
P18506,0.478,0.478
P17171,0.8653,0.8653
P1126,0.1583,0.1583
P13582,0.6576,0.6576
P18007,0.3549,0.3549
P7526,0.5274,0.5274
P18043,0.2047,0.2047
P2596,0.5007,0.5007
P2883,0.4105,0.4105
P8398,0.6424,0.6424
P20339,0.226,0.226
P7158,0.4468,0.4468
P14290,0.7903,0.7903
P16114,0.5922,0.5922
P21737,0.1037,0.1037
P17211,0.8811,0.8811
P8185,0.4169,0.4169
P19749,0.5658,0.5658
P17085,0.3354,0.3354
P10797,0.3049,0.3049
P1448,0.3365,0.3365
P6970,0.2432,0.2432
P2290,0.5401,0.5401
P16403,0.1092,0.1092
P1529,0.1292,0.1292
P5244,0.7247,0.7247
P7405,0.5932,0.5932
P9526,0.2898,0.2898
P12286,0.9217,0.9217
P2711,0.6892,0.6892
P15161,0.1011,0.1011
P16776,0.5283,0.5283
P15639,0.2068,0.2068
P13998,0.6453,0.6453
P7621,0.3119,0.3119
P7847,0.4181,0.4181
P4599,0.3003,0.3003
P8355,0.7731,0.7731
P8586,0.1776,0.1776
P3769,0.9476,0.9476
P6176,0.1607,0.1607
P8794,0.9539,0.9539
P14896,0.8227,0.8227
P6558,0.416,0.416
P13359,0.4533,0.4533
P16452,0.6099,0.6099
P13821,0.7135,0.7135
P3420,0.4287,0.4287
P7462,0.8038,0.8038
P21278,0.1568,0.1568
P7779,0.339,0.339
P10024,0.8616,0.8616
P12111,0.5965,0.5965
P22498,0.2456,0.2456
P23502,0.8241,0.8241
P17854,0.5547,0.5547
P10900,0.1274,0.1274
P4684,0.888,0.888
P17821,0.4232,0.4232
P24244,0.2048,0.2048
P19636,0.697,0.697
P14237,0.9634,0.9634
P1470,0.642,0.642
P22771,0.5267,0.5267
P7698,0.5804,0.5804
P23769,0.9716,0.9716
P15225,0.4393,0.4393
P8620,0.5926,0.5926
P15525,0.7318,0.7318
P19091,0.5934,0.5934
P11684,0.599,0.599
P17689,0.8998,0.8998
P12122,0.3298,0.3298
P5439,0.2622,0.2622
P10967,0.6659,0.6659
P16812,0.6801,0.6801
P12269,0.2322,0.2322
P2208,0.3182,0.3182
P15055,0.8305,0.8305
P21568,0.7218,0.7218
P14021,0.7504,0.7504
P9801,0.4454,0.4454
P12222,0.9673,0.9673
P3952,0.614,0.614
P3488,0.3343,0.3343
P15932,0.6456,0.6456
P9138,0.8357,0.8357
P6171,0.5343,0.5343
P881,0.9214,0.9214
P24402,0.1413,0.1413
P593,0.3676,0.3676
P7865,0.9965,0.9965
P17168,0.7827,0.7827
P20745,0.9772,0.9772
P9978,0.9894,0.9894
P18885,0.5553,0.5553
P9314,0.1316,0.1316
P5787,0.2859,0.2859
P14870,0.2723,0.2723
P5738,0.2615,0.2615
P1354,0.4601,0.4601
P16252,0.8123,0.8123
P12204,0.9721,0.9721
P24141,0.7549,0.7549
P11927,0.1143,0.1143
P19844,0.5436,0.5436
P1063,0.5959,0.5959
P17192,0.6579,0.6579
P24296,0.6532,0.6532
P1311,0.3552,0.3552
P6856,0.8119,0.8119
P11869,0.6714,0.6714
P17043,0.4584,0.4584
P23003,0.6315,0.6315
P7359,0.1283,0.1283
P4448,0.8585,0.8585
P22948,0.1764,0.1764
P7992,0.9045,0.9045
P20484,0.9721,0.9721
P6865,0.1125,0.1125
P23250,0.8182,0.8182
P12436,0.8263,0.8263
P24206,0.6318,0.6318
P2939,0.4124,0.4124
P1001,0.2261,0.2261
P22153,0.4284,0.4284
P24450,0.1786,0.1786
P17184,0.4897,0.4897
P17240,0.2203,0.2203
P14538,0.2585,0.2585
P8383,0.3065,0.3065
P6483,0.3211,0.3211
P3428,0.3263,0.3263
P2039,0.5292,0.5292
P2553,0.6668,0.6668
P10337,0.5836,0.5836
P4897,0.4102,0.4102
P9524,0.7174,0.7174
P371,0.3917,0.3917
P6007,0.1449,0.1449
P18180,0.6454,0.6454
P20984,0.7577,0.7577
P17561,0.8095,0.8095
P18957,0.2034,0.2034
P2872,0.1374,0.1374
P4398,0.7585,0.7585
P24333,0.669,0.669
P2358,0.5635,0.5635
P18053,0.5802,0.5802
P23288,0.1759,0.1759
P12936,0.7324,0.7324
P13530,0.1691,0.1691
P10146,0.6136,0.6136
P17293,0.1904,0.1904
P23961,0.287,0.287
P5616,0.7445,0.7445
P7093,0.9929,0.9929
P11257,0.9811,0.9811
P4912,0.2962,0.2962
P12597,0.8659,0.8659
P23893,0.3281,0.3281
P6057,0.3194,0.3194
P2733,0.5437,0.5437
P19032,0.7175,0.7175
P19398,0.6951,0.6951
P3802,0.343,0.343
P8539,0.2077,0.2077
P14929,0.8881,0.8881
P14432,0.7765,0.7765
P22496,0.8684,0.8684
P3592,0.9854,0.9854
P3253,0.5986,0.5986
P17994,0.6757,0.6757
P299,0.9953,0.9953
P23116,0.2786,0.2786
P5399,0.1669,0.1669
P5714,0.9324,0.9324
P5553,0.3212,0.3212
P4199,0.7579,0.7579
P5611,0.4159,0.4159
P19031,0.8666,0.8666
P1867,0.3367,0.3367
P23742,0.8987,0.8987
P11251,0.4311,0.4311
P20719,0.5197,0.5197
P17542,0.8542,0.8542
P3599,0.8499,0.8499
P14264,0.7393,0.7393
P6501,0.9031,0.9031
P1656,0.1913,0.1913
P20402,0.2815,0.2815
P18322,0.8205,0.8205
P5665,0.1839,0.1839
P10643,0.1839,0.1839
P23988,0.202,0.202
P7351,0.2115,0.2115
P21754,0.4343,0.4343
P2280,0.4569,0.4569
P3637,0.4839,0.4839
P5221,0.1142,0.1142
P17520,0.6193,0.6193
P15318,0.1491,0.1491
P10587,0.528,0.528
P17912,0.2329,0.2329
P7416,0.4077,0.4077
P19982,0.2355,0.2355
P11119,0.4559,0.4559
P14718,0.6807,0.6807
P22904,0.1363,0.1363
P3129,0.7815,0.7815
P8201,0.8786,0.8786
P21006,0.4729,0.4729
P23005,0.2212,0.2212
P7214,0.3495,0.3495
P11493,0.6939,0.6939
P6336,0.4293,0.4293
P15394,0.1982,0.1982
P9952,0.1236,0.1236
P17125,0.7575,0.7575
P13980,0.1596,0.1596
P14331,0.9009,0.9009
P19584,0.898,0.898
P16683,0.2508,0.2508
P1234,0.5837,0.5837
P21605,0.4432,0.4432
P6401,0.6775,0.6775
P8871,0.6952,0.6952
P3934,0.1345,0.1345
P17073,0.6538,0.6538
P17889,0.6017,0.6017
P6078,0.5617,0.5617
P11248,0.2877,0.2877
P8520,0.373,0.373
P11146,0.6947,0.6947
P12431,0.26,0.26
P18153,0.1156,0.1156
P3209,0.4384,0.4384
P5012,0.7457,0.7457
P17843,0.7876,0.7876
P17120,0.4102,0.4102
P18871,0.724,0.724
P8695,0.5431,0.5431
P17369,0.7782,0.7782
P22692,0.3232,0.3232
P23440,0.4076,0.4076
P5480,0.5412,0.5412
P8232,0.2874,0.2874
P19192,0.5831,0.5831
P5,0.2171,0.2171
P24215,0.8501,0.8501
P15370,0.5039,0.5039
P19439,0.1215,0.1215
P2066,0.4008,0.4008
P17221,0.2316,0.2316
P21498,0.7398,0.7398
P9833,0.9544,0.9544
P10612,0.6248,0.6248
P15868,0.8925,0.8925
P15623,0.8124,0.8124
P14691,0.3897,0.3897
P3961,0.1947,0.1947
P19113,0.5613,0.5613
P22812,0.6825,0.6825
P18162,0.2426,0.2426
P17019,0.4863,0.4863
P4211,0.3014,0.3014
P3650,0.1217,0.1217
P22962,0.4344,0.4344
P18121,0.1363,0.1363
P8026,0.5108,0.5108
P10638,0.5775,0.5775
P905,0.5397,0.5397
P9666,0.1698,0.1698
P23075,0.7691,0.7691
P23629,0.8037,0.8037
P24463,0.6175,0.6175
P62,0.1686,0.1686
P7465,0.4312,0.4312
P19648,0.4995,0.4995
P24397,0.5744,0.5744
P13750,0.9426,0.9426
P5538,0.9818,0.9818
P11056,0.9155,0.9155
P3806,0.2463,0.2463
P12990,0.6518,0.6518
P23679,0.8106,0.8106
P17730,0.7974,0.7974
P11849,0.7251,0.7251
P13197,0.7816,0.7816
P3610,0.3075,0.3075
P15013,0.7348,0.7348
P18378,0.619,0.619
P16702,0.525,0.525
P17417,0.2416,0.2416
P24428,0.4163,0.4163
P12038,0.461,0.461
P18353,0.618,0.618
P6942,0.8912,0.8912
P19835,0.9531,0.9531
P16046,0.9042,0.9042
P24039,0.9006,0.9006
P12681,0.6004,0.6004
P15595,0.5479,0.5479
P11862,0.5293,0.5293
P16578,0.4185,0.4185
P2547,0.5551,0.5551
P17219,0.2634,0.2634
P8476,0.863,0.863
P3277,0.9812,0.9812
P1804,0.825,0.825
P7977,0.5553,0.5553
P1163,0.9171,0.9171
P24460,0.861,0.861
P3497,0.4227,0.4227
P9419,0.6768,0.6768
P8196,0.47,0.47
P2216,0.5909,0.5909
P19152,0.1867,0.1867
P18306,0.9596,0.9596
P8506,0.1641,0.1641
P16387,0.5503,0.5503
P18012,0.1607,0.1607
P24326,0.6278,0.6278
P3853,0.5919,0.5919
P14242,0.632,0.632
P10689,0.8284,0.8284
P13377,0.9965,0.9965
P9373,0.8504,0.8504
P7023,0.4258,0.4258
P13762,0.9319,0.9319
P5008,0.2167,0.2167
P15453,0.2093,0.2093
P14197,0.3802,0.3802
P10060,0.2197,0.2197
P20244,0.5602,0.5602
P19227,0.2244,0.2244
P9858,0.6208,0.6208
P11632,0.1977,0.1977
P12176,0.7103,0.7103
P5200,0.411,0.411
P21874,0.3141,0.3141
P2410,0.618,0.618
P18290,0.4818,0.4818
P21435,0.8023,0.8023
P13000,0.4679,0.4679
P21984,0.2598,0.2598
P7375,0.8359,0.8359
P2299,0.5515,0.5515
P19670,0.2268,0.2268
P11027,0.9265,0.9265
P24378,0.3229,0.3229
P1203,0.1148,0.1148
P11068,0.6478,0.6478
P22193,0.7527,0.7527
P14883,0.5328,0.5328
P22222,0.7324,0.7324
P2833,0.7702,0.7702
P13584,0.1198,0.1198
P7043,0.7939,0.7939
P6878,0.888,0.888
P4040,0.6602,0.6602
P16627,0.1428,0.1428
P17404,0.962,0.962
P17053,0.1314,0.1314
P22741,0.4732,0.4732
P8025,0.4951,0.4951
P13157,0.7839,0.7839
P20264,0.782,0.782
P4210,0.853,0.853
P9756,0.2706,0.2706
P20588,0.7695,0.7695
P12476,0.3178,0.3178
P2933,0.1121,0.1121
P7939,0.8954,0.8954
P15958,0.9855,0.9855
P22544,0.6322,0.6322
P22456,0.5489,0.5489
P20184,0.713,0.713
P954,0.2224,0.2224
P23012,0.5416,0.5416
P14087,0.1892,0.1892
P4612,0.4393,0.4393
P17266,0.4782,0.4782
P21743,0.2556,0.2556
P22092,0.5233,0.5233
P830,0.6962,0.6962
P4153,0.112,0.112
P3334,0.8094,0.8094
P4054,0.3374,0.3374
P4920,0.5977,0.5977
P5341,0.8629,0.8629
P15482,0.617,0.617
P2029,0.8638,0.8638
P18578,0.1459,0.1459
P8613,0.9792,0.9792
P9167,0.2036,0.2036
P12099,0.9379,0.9379
P14640,0.6253,0.6253
P19340,0.5227,0.5227
P15873,0.8945,0.8945
P270,0.6441,0.6441
P23228,0.4273,0.4273
P21970,0.1339,0.1339
P6111,0.6543,0.6543
P6739,0.6484,0.6484
P3636,0.9253,0.9253
P23381,0.9936,0.9936
P20919,0.614,0.614
P3386,0.9476,0.9476
P9005,0.4811,0.4811
P10472,0.5495,0.5495
P2049,0.2915,0.2915
P24275,0.7418,0.7418
P13357,0.8389,0.8389
P18573,0.1264,0.1264
P21595,0.7351,0.7351
P15149,0.2456,0.2456
P1125,0.2914,0.2914
P7732,0.1281,0.1281
P19223,0.5441,0.5441
P12483,0.4597,0.4597
P4250,0.8279,0.8279
P19621,0.7816,0.7816
P4763,0.9733,0.9733
P15033,0.4753,0.4753
P16492,0.581,0.581
P20148,0.9399,0.9399
P9564,0.1345,0.1345
P12143,0.8576,0.8576
P1332,0.6938,0.6938
P14709,0.7716,0.7716
P8669,0.8811,0.8811
P20475,0.3205,0.3205
P11249,0.3771,0.3771
P16321,0.4807,0.4807
P20712,0.2718,0.2718
P16741,0.8715,0.8715
P9017,0.3065,0.3065
P4613,0.3448,0.3448
P7879,0.5061,0.5061
P1041,0.5457,0.5457
P8079,0.6994,0.6994
P5576,0.6576,0.6576
P19441,0.2616,0.2616
P17194,0.8148,0.8148
P5470,0.3007,0.3007
P15694,0.8648,0.8648
P6513,0.8716,0.8716
P24002,0.3228,0.3228
P2032,0.1458,0.1458
P20667,0.5653,0.5653
P4354,0.4834,0.4834
P2246,0.6513,0.6513
P3332,0.8446,0.8446
P21039,0.1532,0.1532
P2977,0.4139,0.4139
P23711,0.6371,0.6371
P12496,0.8618,0.8618
P7660,0.9694,0.9694
P7542,0.1922,0.1922
P16012,0.3645,0.3645
P13559,0.3253,0.3253
P2737,0.326,0.326
P15103,0.9241,0.9241
P18755,0.4885,0.4885
P22257,0.5281,0.5281
P18503,0.6957,0.6957
P815,0.6872,0.6872
P21520,0.3001,0.3001
P7733,0.7418,0.7418
P7452,0.4747,0.4747
P2028,0.5472,0.5472
P22487,0.8403,0.8403
P14157,0.1067,0.1067
P1338,0.8784,0.8784
P20692,0.5744,0.5744
P21928,0.3087,0.3087
P23204,0.1872,0.1872
P16748,0.5901,0.5901
P3359,0.6792,0.6792
P3931,0.4284,0.4284
P11902,0.7975,0.7975
P10207,0.7861,0.7861
P21202,0.8967,0.8967
P6573,0.6596,0.6596
P3680,0.2995,0.2995
P20084,0.7448,0.7448
P16581,0.448,0.448
P18968,0.9168,0.9168
P7975,0.647,0.647
P13275,0.4469,0.4469
P16409,0.6701,0.6701
P7965,0.2355,0.2355
P10595,0.9121,0.9121
P4509,0.4621,0.4621
P7164,0.8916,0.8916
P20342,0.7807,0.7807
P24047,0.6277,0.6277
P22233,0.5724,0.5724
P7372,0.2511,0.2511
P8970,0.8818,0.8818
P22568,0.1558,0.1558
P3022,0.4951,0.4951
P19329,0.1957,0.1957
P22343,0.6859,0.6859
P7685,0.1327,0.1327
P15596,0.4974,0.4974
P12608,0.3956,0.3956
P10936,0.2457,0.2457
P9529,0.8849,0.8849
P11780,0.9071,0.9071
P651,0.4567,0.4567
P21596,0.3254,0.3254
P21433,0.7645,0.7645
P21252,0.9063,0.9063
P1849,0.1291,0.1291
P11681,0.5413,0.5413
P19144,0.7441,0.7441
P16345,0.4582,0.4582
P20607,0.8572,0.8572
P24367,0.7908,0.7908
P5228,0.9298,0.9298
P14540,0.9275,0.9275
P20845,0.7873,0.7873
P19651,0.6218,0.6218
P5636,0.7697,0.7697
P11906,0.6451,0.6451
P23659,0.2081,0.2081
P7605,0.4358,0.4358
P18720,0.6715,0.6715
P9823,0.3466,0.3466
P16480,0.6765,0.6765
P18958,0.2702,0.2702
P12820,0.6176,0.6176
P12946,0.9807,0.9807
P14812,0.5013,0.5013
P20775,0.8951,0.8951
P16749,0.9549,0.9549
P18928,0.2774,0.2774
P12606,0.8616,0.8616
P20779,0.8969,0.8969
P10513,0.3665,0.3665
P12163,0.1481,0.1481
P17783,0.1608,0.1608
P9434,0.3991,0.3991
P24310,0.9785,0.9785
P3814,0.6749,0.6749
P5979,0.9331,0.9331
P16477,0.559,0.559
P10218,0.141,0.141
P23824,0.2154,0.2154
P6352,0.4405,0.4405
P2708,0.4185,0.4185
P8321,0.8436,0.8436
P7051,0.5857,0.5857
P6211,0.2803,0.2803
P23074,0.6543,0.6543
P9600,0.1086,0.1086
P2635,0.1675,0.1675
P4256,0.8431,0.8431
P23384,0.5455,0.5455
P1310,0.2837,0.2837
P20726,0.7176,0.7176
P20284,0.7908,0.7908
P44,0.9835,0.9835
P17682,0.8229,0.8229
P22027,0.7903,0.7903
P1783,0.3973,0.3973
P17600,0.1214,0.1214
P6287,0.5285,0.5285
P702,0.1473,0.1473
P10849,0.5921,0.5921
P10838,0.1838,0.1838
P9652,0.667,0.667
P3224,0.8419,0.8419
P3517,0.9063,0.9063
P2336,0.8319,0.8319
P8277,0.9764,0.9764
P21161,0.4832,0.4832
P22024,0.7296,0.7296
P23550,0.7174,0.7174
P24313,0.9056,0.9056
P18230,0.792,0.792
P21446,0.6694,0.6694
P9045,0.278,0.278
P18131,0.7384,0.7384
P24178,0.1604,0.1604
P18254,0.5428,0.5428
P11737,0.4365,0.4365
P21162,0.5921,0.5921
P20573,0.5393,0.5393
P5879,0.2861,0.2861
P2610,0.4976,0.4976
P19831,0.7133,0.7133
P16588,0.6538,0.6538
P15534,0.4399,0.4399
P5927,0.8549,0.8549
P17924,0.3196,0.3196
P15376,0.2234,0.2234
P4474,0.7651,0.7651
P5394,0.1549,0.1549
P17269,0.165,0.165
P2924,0.6581,0.6581
P5306,0.6519,0.6519
P14300,0.4557,0.4557
P5063,0.785,0.785
P13269,0.9694,0.9694
P8886,0.8146,0.8146
P12987,0.5951,0.5951
P12602,0.9728,0.9728
P21297,0.3031,0.3031
P19841,0.9255,0.9255
P487,0.6195,0.6195
P13290,0.4415,0.4415
P16664,0.3968,0.3968
P4855,0.6584,0.6584
P16182,0.4382,0.4382
P11846,0.8806,0.8806
P11065,0.2852,0.2852
P16265,0.51,0.51
P9038,0.2182,0.2182
P6262,0.9134,0.9134
P13079,0.7993,0.7993
P21463,0.2308,0.2308
P5566,0.6298,0.6298
P19543,0.2987,0.2987
P15307,0.4305,0.4305
P8898,0.8199,0.8199
P8431,0.5257,0.5257
P6749,0.1659,0.1659
P19786,0.9766,0.9766
P3684,0.861,0.861
P214,0.5481,0.5481
P20828,0.5679,0.5679
P126,0.3144,0.3144
P20103,0.4855,0.4855
P7666,0.7943,0.7943
P5435,0.3809,0.3809
P3762,0.9646,0.9646
P4842,0.6937,0.6937
P17116,0.177,0.177
P17775,0.3427,0.3427
P14970,0.5573,0.5573
P17420,0.1607,0.1607
P8600,0.7749,0.7749
P5804,0.5594,0.5594
P16716,0.7199,0.7199
P12784,0.8971,0.8971
P9769,0.7334,0.7334
P11339,0.539,0.539
P15803,0.5626,0.5626
P14931,0.8857,0.8857
P23494,0.2771,0.2771
P3178,0.9471,0.9471
P5698,0.5455,0.5455
P18952,0.7613,0.7613
P11988,0.424,0.424
P18935,0.2906,0.2906
P13474,0.6456,0.6456
P1745,0.287,0.287
P23366,0.4955,0.4955
P21044,0.6822,0.6822
P23482,0.7001,0.7001
P21003,0.2776,0.2776
P22813,0.1222,0.1222
P22180,0.6166,0.6166
P13462,0.8192,0.8192
P1623,0.4374,0.4374
P20643,0.419,0.419
P1552,0.3844,0.3844
P16815,0.772,0.772
P4407,0.2436,0.2436
P1621,0.9644,0.9644
P15767,0.2515,0.2515
P6353,0.7112,0.7112
P1328,0.1556,0.1556
P19558,0.3211,0.3211
P10525,0.7675,0.7675
P14862,0.1619,0.1619
P9088,0.9529,0.9529
P19711,0.8214,0.8214
P1413,0.7786,0.7786
P15188,0.73,0.73
P10196,0.482,0.482
P20757,0.438,0.438
P2734,0.8811,0.8811
P23959,0.6455,0.6455
P5295,0.4528,0.4528
P5427,0.1756,0.1756
P22719,0.8011,0.8011
P13744,0.5249,0.5249
P13190,0.5358,0.5358
P4425,0.3921,0.3921
P24432,0.467,0.467
P6875,0.967,0.967
P5619,0.8741,0.8741
P9418,0.4693,0.4693
P7105,0.8524,0.8524
P17132,0.649,0.649
P15088,0.6367,0.6367
P6062,0.4305,0.4305
P13328,0.116,0.116
P1141,0.3001,0.3001
P534,0.9142,0.9142
P20790,0.1056,0.1056
P7983,0.9132,0.9132
P9687,0.2778,0.2778
P2542,0.9602,0.9602
P9908,0.3005,0.3005
P2446,0.5906,0.5906
P14603,0.7001,0.7001
P18480,0.9444,0.9444
P2999,0.1819,0.1819
P7494,0.6988,0.6988
P16220,0.6241,0.6241
P7077,0.2767,0.2767
P8549,0.3864,0.3864
P17588,0.3916,0.3916
P16541,0.7875,0.7875
P6624,0.3434,0.3434
P12498,0.6819,0.6819
P12385,0.74,0.74
P6907,0.9318,0.9318
P19343,0.3469,0.3469
P9589,0.1133,0.1133
P5656,0.3484,0.3484
P1820,0.4048,0.4048
