partid,cfp,co2
P1281,0.427,0.427
P8816,0.9336,0.9336
P436,0.4362,0.4362
P13239,0.2792,0.2792
P13227,0.1266,0.1266
P16495,0.7172,0.7172
P22142,0.2204,0.2204
P854,0.9405,0.9405
P17881,0.528,0.528
P20661,0.4416,0.4416
P24483,0.1611,0.1611
P1535,0.2081,0.2081
P22171,0.4469,0.4469
P6297,0.1456,0.1456
P1542,0.5857,0.5857
P14074,0.3962,0.3962
P21062,0.8637,0.8637
P17634,0.8154,0.8154
P23241,0.3647,0.3647
P21914,0.9432,0.9432
P21547,0.429,0.429
P20346,0.8456,0.8456
P3394,0.6425,0.6425
P17435,0.1802,0.1802
P23034,0.1444,0.1444
P20907,0.2043,0.2043
P21836,0.7926,0.7926
P2189,0.5524,0.5524
P3641,0.369,0.369
P7178,0.1581,0.1581
P17251,0.4432,0.4432
P6096,0.8119,0.8119
P961,0.8844,0.8844
P6377,0.7768,0.7768
P14138,0.3422,0.3422
P13145,0.9834,0.9834
P7976,0.3483,0.3483
P10440,0.4669,0.4669
P16468,0.8531,0.8531
P22089,0.385,0.385
P8995,0.6821,0.6821
P2741,0.5455,0.5455
P14067,0.7583,0.7583
P16339,0.7655,0.7655
P12207,0.4774,0.4774
P3663,0.5435,0.5435
P10399,0.3117,0.3117
P7278,0.9146,0.9146
P13480,0.443,0.443
P20680,0.4981,0.4981
P14094,0.5103,0.5103
P314,0.3707,0.3707
P12224,0.871,0.871
P10404,0.3123,0.3123
P12590,0.4722,0.4722
P17567,0.1838,0.1838
P5474,0.8942,0.8942
P3888,0.6742,0.6742
P15910,0.4112,0.4112
P6611,0.7117,0.7117
P20110,0.957,0.957
P18746,0.1043,0.1043
P9350,0.3866,0.3866
P10650,0.1643,0.1643
P250,0.1036,0.1036
P1919,0.8143,0.8143
P6794,0.7638,0.7638
P20090,0.6501,0.6501
P17213,0.9818,0.9818
P8642,0.5004,0.5004
P3252,0.6594,0.6594
P12906,0.2038,0.2038
P2322,0.1691,0.1691
P11374,0.6937,0.6937
P20198,0.4868,0.4868
P22130,0.7553,0.7553
P13255,0.3173,0.3173
P4843,0.8372,0.8372
P9517,0.4118,0.4118
P10209,0.203,0.203
P11364,0.563,0.563
P18199,0.3215,0.3215
P10483,0.1382,0.1382
P23282,0.5122,0.5122
P21927,0.2313,0.2313
P15264,0.8924,0.8924
P7495,0.8635,0.8635
P3489,0.2061,0.2061
P3510,0.3789,0.3789
P1908,0.6503,0.6503
P12368,0.1835,0.1835
P5450,0.2747,0.2747
P2212,0.9638,0.9638
P2274,0.2677,0.2677
P1675,0.2025,0.2025
P3628,0.3307,0.3307
P6131,0.6364,0.6364
P8364,0.1969,0.1969
P18065,0.4307,0.4307
P11710,0.702,0.702
P21471,0.8136,0.8136
P7985,0.3031,0.3031
P9973,0.7514,0.7514
P9588,0.2279,0.2279
P516,0.5919,0.5919
P21134,0.1774,0.1774
P17936,0.24,0.24
P1087,0.1922,0.1922
P14464,0.1254,0.1254
P3233,0.5993,0.5993
P22532,0.8648,0.8648
P5162,0.6702,0.6702
P16761,0.4511,0.4511
P15790,0.991,0.991
P11136,0.8934,0.8934
P23325,0.7061,0.7061
P1215,0.2051,0.2051
P14750,0.8964,0.8964
P4677,0.9303,0.9303
P10261,0.9307,0.9307
P20925,0.6927,0.6927
P22820,0.7612,0.7612
P7817,0.1361,0.1361
P2968,0.861,0.861
P8964,0.2797,0.2797
P16439,0.6032,0.6032
P23797,0.5351,0.5351
P19652,0.4426,0.4426
P6725,0.9311,0.9311
P17253,0.9306,0.9306
P3989,0.2001,0.2001
P16822,0.3874,0.3874
P13189,0.3469,0.3469
P710,0.791,0.791
P4207,0.4622,0.4622
P1592,0.4998,0.4998
P5030,0.4816,0.4816
P17947,0.3199,0.3199
P13687,0.6761,0.6761
P4554,0.6567,0.6567
P5658,0.3099,0.3099
P10804,0.1349,0.1349
P18064,0.9587,0.9587
P9887,0.461,0.461
P2357,0.2879,0.2879
P21990,0.6683,0.6683
P17259,0.8166,0.8166
P15792,0.5465,0.5465
P10381,0.7283,0.7283
P19591,0.6819,0.6819
P22441,0.5827,0.5827
P17664,0.5202,0.5202
P13271,0.3687,0.3687
P3933,0.9463,0.9463
P2755,0.7231,0.7231
P9006,0.5893,0.5893
P12848,0.7938,0.7938
P18661,0.2983,0.2983
P4212,0.2779,0.2779
P19044,0.1752,0.1752
P9465,0.4282,0.4282
P5972,0.5782,0.5782
P3978,0.9037,0.9037
P14524,0.8645,0.8645
P8564,0.1768,0.1768
P11741,0.1108,0.1108
P292,0.7363,0.7363
P4860,0.6953,0.6953
P15385,0.3421,0.3421
P15765,0.6658,0.6658
P22923,0.7873,0.7873
P5586,0.2216,0.2216
P21537,0.4147,0.4147
P17539,0.2952,0.2952
P15445,0.8274,0.8274
P6109,0.4542,0.4542
P6464,0.143,0.143
P1247,0.4613,0.4613
P8091,0.2525,0.2525
P1164,0.3332,0.3332
P19445,0.763,0.763
P8195,0.9077,0.9077
P22435,0.6192,0.6192
P7469,0.8572,0.8572
P21184,0.9011,0.9011
P5326,0.1096,0.1096
P4050,0.8033,0.8033
P18224,0.2726,0.2726
P24323,0.9179,0.9179
P2058,0.415,0.415
P20271,0.5156,0.5156
P16363,0.3795,0.3795
P1889,0.6588,0.6588
P17853,0.8576,0.8576
P4503,0.8167,0.8167
P1537,0.6314,0.6314
P11253,0.4656,0.4656
P4654,0.1981,0.1981
P14889,0.462,0.462
P14991,0.5558,0.5558
P7156,0.8305,0.8305
P13674,0.1099,0.1099
P6756,0.2741,0.2741
P20429,0.4457,0.4457
P856,0.4763,0.4763
P15491,0.4737,0.4737
P6850,0.6312,0.6312
P365,0.4367,0.4367
P16862,0.1508,0.1508
P9235,0.2466,0.2466
P20097,0.4924,0.4924
P572,0.7946,0.7946
P22748,0.3226,0.3226
P5716,0.8085,0.8085
P14856,0.1824,0.1824
P10175,0.6566,0.6566
P11087,0.2963,0.2963
P13170,0.4146,0.4146
P14935,0.5687,0.5687
P4109,0.9377,0.9377
P1473,0.63,0.63
P3948,0.5039,0.5039
P17063,0.2336,0.2336
P7539,0.9166,0.9166
P8561,0.2505,0.2505
P2083,0.1159,0.1159
P22118,0.7415,0.7415
P5557,0.565,0.565
P13553,0.1341,0.1341
P12808,0.5511,0.5511
P13135,0.9363,0.9363
P16393,0.5758,0.5758
P10415,0.3757,0.3757
P5247,0.676,0.676
P17166,0.6008,0.6008
P11540,0.7084,0.7084
P20015,0.9853,0.9853
P11292,0.7707,0.7707
P6094,0.9805,0.9805
P16156,0.3476,0.3476
P19572,0.323,0.323
P4479,0.4143,0.4143
P8678,0.6193,0.6193
P6323,0.5665,0.5665
P23216,0.619,0.619
P20657,0.1513,0.1513
P10829,0.4331,0.4331
P5299,0.861,0.861
P9200,0.9224,0.9224
P3553,0.3401,0.3401
P22450,0.3017,0.3017
P14340,0.9333,0.9333
P5870,0.1492,0.1492
P263,0.5284,0.5284
P4239,0.7051,0.7051
P16636,0.428,0.428
P18676,0.6487,0.6487
P12894,0.3563,0.3563
P17654,0.7761,0.7761
P8466,0.6685,0.6685
P10887,0.6054,0.6054
P4275,0.8173,0.8173
P5293,0.2326,0.2326
P15193,0.7699,0.7699
P7373,0.9171,0.9171
P12860,0.5699,0.5699
P24345,0.7251,0.7251
P21522,0.5533,0.5533
P20217,0.5867,0.5867
P14972,0.9872,0.9872
P5874,0.8063,0.8063
P19303,0.1455,0.1455
P24032,0.2797,0.2797
P22888,0.1527,0.1527
P10131,0.7979,0.7979
P13281,0.3615,0.3615
P6805,0.853,0.853
P12825,0.9069,0.9069
P19669,0.6392,0.6392
P8648,0.594,0.594
P7566,0.5285,0.5285
P11404,0.1083,0.1083
P18612,0.2553,0.2553
P19582,0.8822,0.8822
P18938,0.2295,0.2295
P23815,0.2582,0.2582
P508,0.6212,0.6212
P4156,0.6046,0.6046
P18652,0.2405,0.2405
P9062,0.2203,0.2203
P11605,0.2179,0.2179
P486,0.3487,0.3487
P22337,0.8048,0.8048
P17205,0.6073,0.6073
P3485,0.894,0.894
P8825,0.7322,0.7322
P22551,0.8524,0.8524
P11621,0.3803,0.3803
P6086,0.1963,0.1963
P11713,0.1264,0.1264
P7756,0.2321,0.2321
P3376,0.8902,0.8902
P17301,0.1991,0.1991
P7173,0.4395,0.4395
P734,0.9521,0.9521
P9803,0.7642,0.7642
P6625,0.5132,0.5132
P10214,0.7823,0.7823
P7638,0.9418,0.9418
P15889,0.9512,0.9512
P17230,0.8226,0.8226
P2198,0.4667,0.4667
P3320,0.611,0.611
P23441,0.4617,0.4617
P8624,0.3037,0.3037
P9336,0.3824,0.3824
P14001,0.2459,0.2459
P9124,0.9373,0.9373
P3444,0.8746,0.8746
P397,0.3239,0.3239
P16792,0.4956,0.4956
P22635,0.3786,0.3786
P237,0.5028,0.5028
P1634,0.8703,0.8703
P21303,0.4632,0.4632
P16559,0.1286,0.1286
P18137,0.3391,0.3391
P17921,0.7642,0.7642
P17364,0.953,0.953
P14651,0.4668,0.4668
P17989,0.6866,0.6866
P6441,0.1455,0.1455
P8442,0.2192,0.2192
P7987,0.328,0.328
P10136,0.9706,0.9706
P12591,0.376,0.376
P10862,0.6531,0.6531
P3498,0.7165,0.7165
P6510,0.862,0.862
P20531,0.1479,0.1479
P21652,0.3051,0.3051
P9383,0.7178,0.7178
P20725,0.484,0.484
P19138,0.1081,0.1081
P16651,0.8193,0.8193
P8291,0.3645,0.3645
P16279,0.9649,0.9649
P4323,0.3459,0.3459
P13956,0.7033,0.7033
P16405,0.2845,0.2845
P18057,0.4416,0.4416
P19,0.9945,0.9945
P16171,0.3066,0.3066
P455,0.9384,0.9384
P20055,0.4562,0.4562
P11675,0.8514,0.8514
P12932,0.5671,0.5671
P13101,0.7554,0.7554
P23267,0.3414,0.3414
P11244,0.5391,0.5391
P10496,0.9703,0.9703
P10954,0.2261,0.2261
P11307,0.4323,0.4323
P12861,0.5714,0.5714
P5202,0.6895,0.6895
P485,0.7147,0.7147
P17797,0.3948,0.3948
P9184,0.6504,0.6504
P22624,0.7379,0.7379
P21364,0.2006,0.2006
P11255,0.8851,0.8851
P22994,0.6802,0.6802
P18393,0.7879,0.7879
P5637,0.5988,0.5988
P11,0.3405,0.3405
P11270,0.1107,0.1107
P14966,0.1645,0.1645
P23264,0.1537,0.1537
P10092,0.6733,0.6733
P22423,0.4695,0.4695
P12026,0.2548,0.2548
P6118,0.8001,0.8001
P16081,0.4214,0.4214
P16811,0.8029,0.8029
P1721,0.8927,0.8927
P9638,0.1849,0.1849
P5419,0.2599,0.2599
P18456,0.8066,0.8066
P19860,0.3876,0.3876
P5048,0.6385,0.6385
P16935,0.3546,0.3546
P13060,0.2212,0.2212
P17271,0.1848,0.1848
P14615,0.3629,0.3629
P9246,0.9048,0.9048
P4779,0.2633,0.2633
P10753,0.8424,0.8424
P18116,0.3516,0.3516
P7172,0.4731,0.4731
P8439,0.6849,0.6849
P1411,0.5115,0.5115
P17362,0.299,0.299
P2245,0.4914,0.4914
P20283,0.2768,0.2768
P10448,0.2866,0.2866
P9596,0.8851,0.8851
P14269,0.1679,0.1679
P20710,0.4858,0.4858
P12443,0.4614,0.4614
P14632,0.1403,0.1403
P14263,0.142,0.142
P5711,0.7315,0.7315
P3281,0.158,0.158
P6947,0.5707,0.5707
P9264,0.7727,0.7727
P7422,0.6154,0.6154
P5235,0.3697,0.3697
P4116,0.4912,0.4912
P23913,0.4268,0.4268
P4011,0.9564,0.9564
P13299,0.4518,0.4518
P1971,0.4453,0.4453
P19489,0.7827,0.7827
P13816,0.5917,0.5917
P5137,0.8755,0.8755
P5434,0.6606,0.6606
P6541,0.7364,0.7364
P9250,0.6336,0.6336
P22434,0.8523,0.8523
P9916,0.9409,0.9409
P4454,0.8209,0.8209
P11481,0.8008,0.8008
P21246,0.8872,0.8872
P3156,0.7835,0.7835
P15493,0.4437,0.4437
P12044,0.9995,0.9995
P13683,0.924,0.924
P9364,0.6758,0.6758
P6370,0.9969,0.9969
P23702,0.1612,0.1612
P15350,0.4246,0.4246
P21231,0.2322,0.2322
P16297,0.1508,0.1508
P16970,0.1112,0.1112
P9067,0.1281,0.1281
P13650,0.368,0.368
P16740,0.7104,0.7104
P11127,0.4275,0.4275
P14158,0.6984,0.6984
P8849,0.4803,0.4803
P16443,0.2726,0.2726
P2827,0.4581,0.4581
P3157,0.963,0.963
P17008,0.9209,0.9209
P1722,0.1936,0.1936
P13561,0.6861,0.6861
P2074,0.9999,0.9999
P9426,0.5602,0.5602
P1461,0.8487,0.8487
P2895,0.4704,0.4704
P22847,0.6695,0.6695
P22628,0.788,0.788
P14186,0.5597,0.5597
P15456,0.7172,0.7172
P3187,0.7471,0.7471
P8962,0.5019,0.5019
P17874,0.3329,0.3329
P22090,0.2481,0.2481
P20840,0.7338,0.7338
P17611,0.4911,0.4911
P23401,0.8676,0.8676
P15896,0.7013,0.7013
P21884,0.1374,0.1374
P2105,0.9979,0.9979
P17570,0.3846,0.3846
P21183,0.6548,0.6548
P4281,0.2664,0.2664
P17334,0.3465,0.3465
P17067,0.3978,0.3978
P7205,0.9758,0.9758
P6163,0.5285,0.5285
P17986,0.3784,0.3784
P20316,0.7433,0.7433
P23300,0.6418,0.6418
P14694,0.461,0.461
P17236,0.7254,0.7254
P5596,0.979,0.979
P15601,0.5269,0.5269
P13069,0.4801,0.4801
P7026,0.948,0.948
P12170,0.2376,0.2376
P16301,0.7649,0.7649
P15780,0.5315,0.5315
P14294,0.8452,0.8452
P7137,0.8756,0.8756
P3255,0.1877,0.1877
P5936,0.2695,0.2695
P5878,0.3689,0.3689
P12374,0.3072,0.3072
P20603,0.2948,0.2948
P20043,0.8344,0.8344
P4506,0.55,0.55
P15185,0.976,0.976
P2756,0.1234,0.1234
P6025,0.4152,0.4152
P10942,0.2984,0.2984
P11247,0.758,0.758
P16461,0.2492,0.2492
P20223,0.3118,0.3118
P22265,0.7149,0.7149
P2057,0.859,0.859
P5296,0.6993,0.6993
P14522,0.1471,0.1471
P10577,0.5722,0.5722
P15379,0.1029,0.1029
P16796,0.113,0.113
P14618,0.713,0.713
P7583,0.356,0.356
P12620,0.5972,0.5972
P11148,0.885,0.885
P5623,0.6207,0.6207
P97,0.4901,0.4901
P16259,0.2558,0.2558
P18314,0.9709,0.9709
P11310,0.6215,0.6215
P5851,0.4516,0.4516
P2191,0.4132,0.4132
P11895,0.7486,0.7486
P19015,0.5773,0.5773
P3756,0.7183,0.7183
P7547,0.1089,0.1089
P9244,0.373,0.373
P22729,0.2093,0.2093
P7224,0.5467,0.5467
P17781,0.3172,0.3172
P3437,0.3016,0.3016
P9822,0.9346,0.9346
P11818,0.6447,0.6447
P8073,0.578,0.578
P21780,0.3069,0.3069
P16991,0.2111,0.2111
P1306,0.1242,0.1242
P8927,0.9338,0.9338
P9014,0.6291,0.6291
P6144,0.9584,0.9584
P21766,0.4398,0.4398
P19923,0.4082,0.4082
P12158,0.2429,0.2429
P5478,0.1942,0.1942
P4995,0.3266,0.3266
P21657,0.392,0.392
P12594,0.201,0.201
P8818,0.4542,0.4542
P977,0.1068,0.1068
P12120,0.5623,0.5623
P5858,0.4098,0.4098
P8704,0.296,0.296
P12673,0.1918,0.1918
P13291,0.9955,0.9955
P6398,0.2099,0.2099
P23301,0.7551,0.7551
P22022,0.3686,0.3686
P17698,0.3109,0.3109
P3432,0.7017,0.7017
P13366,0.9525,0.9525
P20848,0.6375,0.6375
P11853,0.4004,0.4004
P15458,0.1223,0.1223
P22752,0.6856,0.6856
P20592,0.185,0.185
P11285,0.1776,0.1776
P11145,0.3116,0.3116
P10216,0.5647,0.5647
P5165,0.2834,0.2834
P4856,0.4791,0.4791
P18527,0.1566,0.1566
P10333,0.9736,0.9736
P13160,0.3716,0.3716
P17773,0.998,0.998
P10061,0.6096,0.6096
P20068,0.5581,0.5581
P10912,0.4387,0.4387
P12108,0.4141,0.4141
P22125,0.5744,0.5744
P967,0.8383,0.8383
P9854,0.3263,0.3263
P14707,0.5627,0.5627
P17891,0.7692,0.7692
P16904,0.1124,0.1124
P15539,0.5564,0.5564
P21909,0.4251,0.4251
P2275,0.492,0.492
P5404,0.4756,0.4756
P319,0.6774,0.6774
P12177,0.6978,0.6978
P12963,0.9685,0.9685
P5444,0.1713,0.1713
P2540,0.9248,0.9248
P11854,0.6645,0.6645
P14842,0.3706,0.3706
P9989,0.3038,0.3038
P20,0.4645,0.4645
P21881,0.2401,0.2401
P18939,0.5523,0.5523
P12326,0.4423,0.4423
P2501,0.374,0.374
P4350,0.3209,0.3209
P5727,0.8374,0.8374
P24233,0.938,0.938
P13937,0.3819,0.3819
P21891,0.1872,0.1872
P13176,0.7369,0.7369
P6734,0.3146,0.3146
P11058,0.6968,0.6968
P13960,0.3347,0.3347
P701,0.9412,0.9412
P23603,0.9407,0.9407
P17678,0.5999,0.5999
P13711,0.4223,0.4223
P24034,0.9916,0.9916
P4075,0.3794,0.3794
P11344,0.3723,0.3723
P4541,0.6624,0.6624
P9136,0.7173,0.7173
P19087,0.1579,0.1579
P17645,0.7015,0.7015
P928,0.5053,0.5053
P12078,0.8093,0.8093
P10358,0.8392,0.8392
P23595,0.8264,0.8264
P12446,0.833,0.833
P2957,0.5063,0.5063
P9,0.3491,0.3491
P15907,0.2232,0.2232
P5519,0.8402,0.8402
P17080,0.4506,0.4506
P20121,0.4788,0.4788
P7912,0.4984,0.4984
P3790,0.6756,0.6756
P22844,0.1105,0.1105
P22379,0.5042,0.5042
P5148,0.4199,0.4199
P1482,0.3129,0.3129
P14247,0.834,0.834
P10791,0.6893,0.6893
P10532,0.8807,0.8807
P3550,0.7825,0.7825
P3443,0.9037,0.9037
P24258,0.5884,0.5884
P10058,0.9779,0.9779
P13385,0.7465,0.7465
P21214,0.6262,0.6262
P2858,0.9599,0.9599
P19467,0.7857,0.7857
P21647,0.6493,0.6493
P1256,0.986,0.986
P17480,0.1658,0.1658
P9477,0.9468,0.9468
P7039,0.2036,0.2036
P4562,0.1585,0.1585
P1287,0.5572,0.5572
P8467,0.8908,0.8908
P23964,0.718,0.718
P9224,0.6313,0.6313
P20123,0.8805,0.8805
P7167,0.6354,0.6354
P22139,0.5318,0.5318
P21282,0.3952,0.3952
P4461,0.983,0.983
P10704,0.581,0.581
P7048,0.7099,0.7099
P21080,0.5532,0.5532
P10616,0.2584,0.2584
P5760,0.588,0.588
P11693,0.7924,0.7924
P14680,0.6799,0.6799
P22400,0.9976,0.9976
P5747,0.6624,0.6624
P4345,0.8385,0.8385
P16603,0.5751,0.5751
P10478,0.2714,0.2714
P18627,0.1815,0.1815
P23953,0.8273,0.8273
P468,0.3238,0.3238
P15100,0.9246,0.9246
P2404,0.5002,0.5002
P5991,0.38,0.38
P4824,0.7065,0.7065
P21685,0.669,0.669
P9378,0.9842,0.9842
P22048,0.8131,0.8131
P18731,0.2937,0.2937
P19833,0.1323,0.1323
P5245,0.4325,0.4325
P14545,0.5788,0.5788
P21954,0.3921,0.3921
P18088,0.2447,0.2447
P16021,0.3279,0.3279
P1984,0.6731,0.6731
P14448,0.9341,0.9341
P8717,0.1018,0.1018
P22073,0.9945,0.9945
P18730,0.8153,0.8153
P18237,0.5261,0.5261
P15026,0.8738,0.8738
P17284,0.8198,0.8198
P15899,0.4762,0.4762
P20519,0.542,0.542
P4625,0.8685,0.8685
P9547,0.8539,0.8539
P9091,0.824,0.824
P1453,0.5942,0.5942
P23915,0.5282,0.5282
P10836,0.7023,0.7023
P7821,0.4006,0.4006
P9293,0.1946,0.1946
P403,0.3822,0.3822
P11686,0.1337,0.1337
P5984,0.7394,0.7394
P11289,0.2939,0.2939
P10217,0.3243,0.3243
P18842,0.8343,0.8343
P23541,0.2444,0.2444
P16414,0.7679,0.7679
P13725,0.3411,0.3411
P7512,0.5369,0.5369
P13989,0.2913,0.2913
P18525,0.4586,0.4586
P3290,0.6078,0.6078
P18870,0.7922,0.7922
P2376,0.7159,0.7159
P23416,0.3972,0.3972
P17300,0.2667,0.2667
P2098,0.7222,0.7222
P23132,0.5566,0.5566
P4415,0.4839,0.4839
P10635,0.5957,0.5957
P24037,0.8693,0.8693
P1261,0.6899,0.6899
P15635,0.2292,0.2292
P6883,0.3025,0.3025
P12878,0.3878,0.3878
P5850,0.9667,0.9667
P14204,0.2838,0.2838
P10174,0.1494,0.1494
P19994,0.1387,0.1387
P5108,0.5181,0.5181
P2550,0.9582,0.9582
P22370,0.2686,0.2686
P5291,0.2341,0.2341
P9505,0.3619,0.3619
P21374,0.869,0.869
P11345,0.2783,0.2783
P2941,0.7635,0.7635
P8685,0.8854,0.8854
P12833,0.3407,0.3407
P20059,0.6709,0.6709
P1174,0.912,0.912
P2339,0.6118,0.6118
P19609,0.4808,0.4808
P18249,0.2645,0.2645
P18392,0.1991,0.1991
P15484,0.7762,0.7762
P13718,0.2046,0.2046
P3534,0.2694,0.2694
P10275,0.2031,0.2031
P16880,0.2154,0.2154
P12136,0.1527,0.1527
P15305,0.2163,0.2163
P21290,0.7529,0.7529
P10345,0.5604,0.5604
P10183,0.1092,0.1092
P3031,0.2781,0.2781
P21288,0.7575,0.7575
P18428,0.3001,0.3001
P11554,0.7599,0.7599
P2821,0.6612,0.6612
P24049,0.6725,0.6725
P877,0.628,0.628
P9806,0.6309,0.6309
P13024,0.5059,0.5059
P4901,0.2324,0.2324
P3579,0.5993,0.5993
P16946,0.4856,0.4856
P9557,0.4003,0.4003
P10820,0.2908,0.2908
P7464,0.9026,0.9026
P15744,0.5131,0.5131
P9899,0.4655,0.4655
P20081,0.3137,0.3137
P22170,0.948,0.948
P23402,0.9005,0.9005
P180,0.5928,0.5928
P22790,0.7154,0.7154
P9437,0.7411,0.7411
P19845,0.1951,0.1951
P10014,0.3278,0.3278
