partid,cfp,co2
P10751,0.8882,0.8882
P1185,0.7475,0.7475
P21564,0.6001,0.6001
P8715,0.9601,0.9601
P9091,0.5598,0.5598
P9952,0.1344,0.1344
P17051,0.2345,0.2345
P20744,0.1731,0.1731
P16487,0.8179,0.8179
P13424,0.7785,0.7785
P18967,0.6835,0.6835
P19026,0.8218,0.8218
P20750,0.534,0.534
P4356,0.1011,0.1011
P4932,0.2229,0.2229
P20863,0.9816,0.9816
P3481,0.9852,0.9852
P2331,0.9993,0.9993
P16178,0.8968,0.8968
P14166,0.3255,0.3255
P3135,0.5479,0.5479
P20092,0.1094,0.1094
P7361,0.7651,0.7651
P10354,0.3008,0.3008
P4831,0.2452,0.2452
P8619,0.2686,0.2686
P7375,0.7119,0.7119
P802,0.5571,0.5571
P3349,0.3309,0.3309
P3986,0.8145,0.8145
P1925,0.8916,0.8916
P1341,0.1016,0.1016
P22090,0.8056,0.8056
P16853,0.7296,0.7296
P12462,0.5391,0.5391
P16259,0.7793,0.7793
P7994,0.2034,0.2034
P6351,0.9685,0.9685
P18123,0.8822,0.8822
P15314,0.4069,0.4069
P3893,0.5367,0.5367
P4694,0.7131,0.7131
P8222,0.9357,0.9357
P16457,0.7553,0.7553
P5769,0.5382,0.5382
P1302,0.694,0.694
P114,0.3343,0.3343
P4091,0.7539,0.7539
P14372,0.6659,0.6659
P2877,0.2323,0.2323
P11775,0.8334,0.8334
P14241,0.5086,0.5086
P728,0.46,0.46
P10677,0.1102,0.1102
P6918,0.3934,0.3934
P7418,0.9983,0.9983
P15468,0.1951,0.1951
P13780,0.2514,0.2514
P15707,0.3304,0.3304
P13275,0.5585,0.5585
P17622,0.7523,0.7523
P5984,0.8767,0.8767
P21171,0.7324,0.7324
P4049,0.8993,0.8993
P15048,0.9165,0.9165
P13070,0.4936,0.4936
P14777,0.7955,0.7955
P11783,0.7434,0.7434
P15217,0.9778,0.9778
P21006,0.3542,0.3542
P18573,0.869,0.869
P20996,0.8193,0.8193
P15993,0.1352,0.1352
P18288,0.3635,0.3635
P16347,0.8792,0.8792
P4409,0.1965,0.1965
P16432,0.2564,0.2564
P2275,0.6618,0.6618
P19298,0.5461,0.5461
P13445,0.6907,0.6907
P7688,0.7445,0.7445
P2734,0.2518,0.2518
P21420,0.9335,0.9335
P4163,0.9124,0.9124
P14456,0.32,0.32
P1313,0.9598,0.9598
P9463,0.2287,0.2287
P15749,0.149,0.149
P13480,0.1096,0.1096
P141,0.3688,0.3688
P12604,0.6797,0.6797
P19086,0.8986,0.8986
P10907,0.7813,0.7813
P8003,0.2702,0.2702
P17165,0.3104,0.3104
P17018,0.2369,0.2369
P13509,0.5787,0.5787
P3955,0.9844,0.9844
P9050,0.8403,0.8403
P20475,0.9634,0.9634
P5054,0.7429,0.7429
P9399,0.1703,0.1703
P7836,0.8074,0.8074
P13968,0.313,0.313
P5860,0.279,0.279
P15509,0.3816,0.3816
P312,0.2398,0.2398
P1902,0.9903,0.9903
P3470,0.1195,0.1195
P12484,0.9271,0.9271
P3875,0.9657,0.9657
P22135,0.7975,0.7975
P15928,0.29,0.29
P4702,0.685,0.685
P1265,0.3415,0.3415
P334,0.5508,0.5508
P2642,0.4826,0.4826
P12378,0.8217,0.8217
P8195,0.6214,0.6214
P8654,0.1907,0.1907
P17878,0.9165,0.9165
P1799,0.1441,0.1441
P16389,0.274,0.274
P18952,0.1664,0.1664
P6484,0.9215,0.9215
P21218,0.2727,0.2727
P14325,0.3402,0.3402
P18844,0.1945,0.1945
P10827,0.4715,0.4715
P11031,0.7577,0.7577
P12831,0.8529,0.8529
P2812,0.142,0.142
P10753,0.3827,0.3827
P20559,0.3827,0.3827
P19995,0.8536,0.8536
P17000,0.5016,0.5016
P8459,0.4027,0.4027
P18392,0.706,0.706
P8892,0.8371,0.8371
P5454,0.6797,0.6797
P20795,0.1949,0.1949
P19240,0.1966,0.1966
P4509,0.7655,0.7655
P519,0.3981,0.3981
P9020,0.413,0.413
P1204,0.7721,0.7721
P19638,0.8933,0.8933
P587,0.7781,0.7781
P564,0.3417,0.3417
P1834,0.3194,0.3194
P6841,0.6123,0.6123
P6726,0.9877,0.9877
P22306,0.6539,0.6539
P1689,0.1884,0.1884
P21334,0.2454,0.2454
P6426,0.4329,0.4329
P13716,0.9568,0.9568
P774,0.3063,0.3063
P7452,0.8074,0.8074
P9687,0.4665,0.4665
P21829,0.5162,0.5162
P20286,0.7283,0.7283
P4990,0.2926,0.2926
P3289,0.6848,0.6848
P9500,0.6128,0.6128
P22326,0.682,0.682
P15595,0.3907,0.3907
P22535,0.5235,0.5235
P22701,0.6493,0.6493
P5963,0.8673,0.8673
P1886,0.2958,0.2958
P9821,0.3331,0.3331
P4326,0.5577,0.5577
P15789,0.7806,0.7806
P16876,0.2253,0.2253
P2343,0.5179,0.5179
P15602,0.2511,0.2511
P7199,0.7123,0.7123
P21221,0.5952,0.5952
P12187,0.6487,0.6487
P16935,0.5192,0.5192
P18221,0.1167,0.1167
P2860,0.764,0.764
P17213,0.2272,0.2272
P7288,0.5831,0.5831
P7898,0.2597,0.2597
P16192,0.5324,0.5324
P19003,0.2548,0.2548
P17068,0.7746,0.7746
P17723,0.2654,0.2654
P1076,0.9178,0.9178
P691,0.7444,0.7444
P15183,0.2655,0.2655
P7338,0.5914,0.5914
P16732,0.1293,0.1293
P13309,0.348,0.348
P17671,0.7712,0.7712
P17501,0.1637,0.1637
P6116,0.6333,0.6333
P17297,0.7115,0.7115
P18748,0.9038,0.9038
P11413,0.829,0.829
P19328,0.7398,0.7398
P21700,0.9404,0.9404
P22603,0.5267,0.5267
P16341,0.6541,0.6541
P10114,0.6808,0.6808
P14185,0.2075,0.2075
P10668,0.9658,0.9658
P20509,0.1823,0.1823
P7971,0.984,0.984
P10551,0.2251,0.2251
P15729,0.7635,0.7635
P15862,0.2389,0.2389
P22120,0.1625,0.1625
P8828,0.9359,0.9359
P10651,0.3989,0.3989
P9903,0.9785,0.9785
P5159,0.7607,0.7607
P15890,0.6358,0.6358
P5391,0.5041,0.5041
P5051,0.8325,0.8325
P21708,0.9649,0.9649
P6012,0.4626,0.4626
P20218,0.1348,0.1348
P15684,0.1272,0.1272
P7095,0.6894,0.6894
P12539,0.9871,0.9871
P6789,0.8716,0.8716
P10364,0.3493,0.3493
P8763,0.1776,0.1776
P15029,0.9775,0.9775
P19047,0.3077,0.3077
P11141,0.2358,0.2358
P16785,0.3599,0.3599
P14394,0.9205,0.9205
P5033,0.5881,0.5881
P12537,0.1718,0.1718
P8533,0.9598,0.9598
P22388,0.9332,0.9332
P12268,0.2061,0.2061
P20141,0.5247,0.5247
P17519,0.7158,0.7158
P18710,0.1503,0.1503
P1330,0.8838,0.8838
P22544,0.8744,0.8744
P5665,0.9778,0.9778
P1769,0.5674,0.5674
P21100,0.4147,0.4147
P13283,0.5198,0.5198
P15515,0.1277,0.1277
P14459,0.1231,0.1231
P4704,0.5958,0.5958
P9340,0.5704,0.5704
P21460,0.1975,0.1975
P5010,0.2094,0.2094
P20700,0.3161,0.3161
P8270,0.9648,0.9648
P11903,0.8478,0.8478
P17002,0.422,0.422
P16588,0.9652,0.9652
P3802,0.6966,0.6966
P20148,0.342,0.342
P14996,0.1028,0.1028
P6338,0.7838,0.7838
P14579,0.6358,0.6358
P13368,0.6238,0.6238
P11596,0.3123,0.3123
P21296,0.6691,0.6691
P14787,0.4334,0.4334
P19828,0.3461,0.3461
P18576,0.8663,0.8663
P1946,0.9939,0.9939
P22067,0.5065,0.5065
P5428,0.9571,0.9571
P21082,0.4043,0.4043
P11189,0.332,0.332
P6201,0.134,0.134
P16136,0.8111,0.8111
P5459,0.488,0.488
P21442,0.3154,0.3154
P7167,0.8527,0.8527
P20138,0.4335,0.4335
P18049,0.1592,0.1592
P8868,0.4186,0.4186
P7197,0.8539,0.8539
P7976,0.9939,0.9939
P20977,0.5152,0.5152
P5445,0.5675,0.5675
P7148,0.7222,0.7222
P14415,0.9684,0.9684
P78,0.3211,0.3211
P17433,0.6698,0.6698
P12043,0.3965,0.3965
P7558,0.8862,0.8862
P4755,0.6059,0.6059
P11208,0.2518,0.2518
P634,0.8534,0.8534
P6832,0.7451,0.7451
P8434,0.2309,0.2309
P17398,0.1873,0.1873
P2531,0.4861,0.4861
P11885,0.8616,0.8616
P1974,0.6676,0.6676
P7073,0.5323,0.5323
P5851,0.1731,0.1731
P18747,0.9715,0.9715
P1096,0.1358,0.1358
P11742,0.6636,0.6636
P17105,0.646,0.646
P5078,0.8477,0.8477
P9435,0.5638,0.5638
P11502,0.1438,0.1438
P525,0.3795,0.3795
P12341,0.4176,0.4176
P10953,0.9098,0.9098
P12416,0.7211,0.7211
P6446,0.3522,0.3522
P4722,0.7711,0.7711
P9811,0.6095,0.6095
P4371,0.6184,0.6184
P21775,0.8214,0.8214
P17730,0.8579,0.8579
P2679,0.9521,0.9521
P12935,0.7051,0.7051
P22677,0.2947,0.2947
P1190,0.9496,0.9496
P4274,0.1095,0.1095
P15391,0.6964,0.6964
P3780,0.5691,0.5691
P18441,0.9653,0.9653
P1005,0.9651,0.9651
P5967,0.5746,0.5746
P6653,0.2045,0.2045
P11446,0.9141,0.9141
P424,0.1627,0.1627
P6650,0.4702,0.4702
P22334,0.7822,0.7822
P1847,0.4305,0.4305
P5840,0.9353,0.9353
P838,0.7205,0.7205
P1583,0.4962,0.4962
P21376,0.7126,0.7126
P20366,0.8542,0.8542
P22753,0.7109,0.7109
P21674,0.169,0.169
P2497,0.7516,0.7516
P7275,0.7991,0.7991
P12750,0.5203,0.5203
P6485,0.281,0.281
P15531,0.1599,0.1599
P7108,0.8532,0.8532
P9673,0.7518,0.7518
P15316,0.6925,0.6925
P17874,0.566,0.566
P6921,0.6108,0.6108
P8854,0.9054,0.9054
P17336,0.9112,0.9112
P22325,0.5579,0.5579
P21210,0.1788,0.1788
P15624,0.6448,0.6448
P6932,0.7958,0.7958
P17918,0.6445,0.6445
P643,0.1999,0.1999
P11813,0.1812,0.1812
P6102,0.3414,0.3414
P7768,0.8328,0.8328
P1056,0.9578,0.9578
P14812,0.1127,0.1127
P13458,0.9922,0.9922
P19913,0.8443,0.8443
P13737,0.3634,0.3634
P11282,0.4054,0.4054
P18051,0.4166,0.4166
P6606,0.1039,0.1039
P17489,0.1527,0.1527
P1178,0.8682,0.8682
P11637,0.2261,0.2261
P8087,0.6274,0.6274
P5966,0.2233,0.2233
P8773,0.6988,0.6988
P6535,0.9356,0.9356
P10589,0.8882,0.8882
P12138,0.7897,0.7897
P851,0.9116,0.9116
P7185,0.4526,0.4526
P19870,0.4037,0.4037
P10438,0.5099,0.5099
P6427,0.8277,0.8277
P7059,0.4959,0.4959
P21783,0.4074,0.4074
P19154,0.501,0.501
P22132,0.1197,0.1197
P8058,0.3012,0.3012
P10309,0.6138,0.6138
P18976,0.6675,0.6675
P4912,0.1206,0.1206
P5382,0.3527,0.3527
P808,0.5617,0.5617
P1532,0.1372,0.1372
P13131,0.7536,0.7536
P15917,0.4473,0.4473
P16797,0.6269,0.6269
P19720,0.8128,0.8128
P18863,0.2497,0.2497
P4404,0.1295,0.1295
P18151,0.3691,0.3691
P11290,0.3961,0.3961
P958,0.394,0.394
P21039,0.2302,0.2302
P7667,0.6662,0.6662
P10599,0.9542,0.9542
P8299,0.497,0.497
P6810,0.9727,0.9727
P14258,0.8224,0.8224
P2570,0.9032,0.9032
P11232,0.4094,0.4094
P13245,0.4201,0.4201
P8016,0.2991,0.2991
P12336,0.9336,0.9336
P18378,0.2776,0.2776
P13681,0.2079,0.2079
P3552,0.8907,0.8907
P15990,0.715,0.715
P7792,0.9212,0.9212
P3967,0.9513,0.9513
P5797,0.657,0.657
P4005,0.2857,0.2857
P16940,0.5103,0.5103
P5214,0.2594,0.2594
P13184,0.4919,0.4919
P21699,0.4545,0.4545
P15688,0.6558,0.6558
P14461,0.1865,0.1865
P1905,0.2108,0.2108
P2106,0.1396,0.1396
P16134,0.5553,0.5553
P4773,0.8992,0.8992
P2223,0.7086,0.7086
P1687,0.611,0.611
P129,0.2921,0.2921
P8084,0.163,0.163
P18361,0.8976,0.8976
P2861,0.4117,0.4117
P17394,0.8846,0.8846
P3191,0.7254,0.7254
P1809,0.415,0.415
P14148,0.1923,0.1923
P19910,0.7989,0.7989
P21589,0.7623,0.7623
P16857,0.9362,0.9362
P12446,0.4339,0.4339
P18037,0.3764,0.3764
P17133,0.1102,0.1102
P21518,0.9525,0.9525
P14691,0.293,0.293
P1645,0.9116,0.9116
P16190,0.2412,0.2412
P10034,0.47,0.47
P3888,0.3107,0.3107
P654,0.4469,0.4469
P14099,0.3182,0.3182
P8286,0.1071,0.1071
P10604,0.7149,0.7149
P4368,0.6551,0.6551
P3667,0.3765,0.3765
P9617,0.2305,0.2305
P11734,0.3683,0.3683
P863,0.163,0.163
P4992,0.7271,0.7271
P22685,0.3758,0.3758
P276,0.8617,0.8617
P3065,0.1504,0.1504
P2754,0.423,0.423
P2784,0.9451,0.9451
P6458,0.481,0.481
P10056,0.7205,0.7205
P19897,0.4302,0.4302
P20232,0.8418,0.8418
P22428,0.6409,0.6409
P15239,0.6512,0.6512
P9123,0.877,0.877
P18247,0.246,0.246
P10070,0.7534,0.7534
P19756,0.9332,0.9332
P9098,0.8449,0.8449
P10292,0.979,0.979
P18677,0.9005,0.9005
P22769,0.8428,0.8428
P12996,0.6933,0.6933
P21544,0.1151,0.1151
P21097,0.9523,0.9523
P22638,0.6684,0.6684
P4892,0.9565,0.9565
P22642,0.5542,0.5542
P10108,0.1913,0.1913
P10177,0.6842,0.6842
P3772,0.5633,0.5633
P20591,0.6728,0.6728
P10323,0.3229,0.3229
P9161,0.257,0.257
P4830,0.5439,0.5439
P6175,0.139,0.139
P6129,0.2436,0.2436
P1869,0.3375,0.3375
P21074,0.5456,0.5456
P19361,0.2902,0.2902
P7401,0.584,0.584
P16231,0.1889,0.1889
P20266,0.1862,0.1862
P21091,0.1274,0.1274
P971,0.8341,0.8341
P115,0.4348,0.4348
P1312,0.7975,0.7975
P17952,0.7086,0.7086
P1078,0.4974,0.4974
P2064,0.1809,0.1809
P3799,0.6644,0.6644
P10417,0.2656,0.2656
P7814,0.8994,0.8994
P7611,0.2333,0.2333
P20000,0.1687,0.1687
P16877,0.6286,0.6286
P13718,0.9184,0.9184
P15131,0.4117,0.4117
P22581,0.5687,0.5687
P7477,0.9597,0.9597
P8710,0.714,0.714
P8862,0.6916,0.6916
P1332,0.2354,0.2354
P10727,0.6846,0.6846
P10400,0.1667,0.1667
P22610,0.2897,0.2897
P11534,0.9192,0.9192
P10789,0.7188,0.7188
P6927,0.5673,0.5673
P19667,0.5665,0.5665
P10634,0.6397,0.6397
P20331,0.3846,0.3846
P11355,0.7451,0.7451
P20035,0.64,0.64
P7330,0.6433,0.6433
P7171,0.9011,0.9011
P14155,0.2706,0.2706
P819,0.65,0.65
P20537,0.9981,0.9981
P19357,0.4132,0.4132
P18207,0.5306,0.5306
P3821,0.9731,0.9731
P18630,0.3085,0.3085
P11061,0.3151,0.3151
P354,0.3947,0.3947
P20394,0.4034,0.4034
P10884,0.7727,0.7727
P16587,0.9062,0.9062
P16193,0.2317,0.2317
P14112,0.5547,0.5547
P2304,0.4562,0.4562
P6072,0.2855,0.2855
P15696,0.7031,0.7031
P2012,0.1633,0.1633
P230,0.3437,0.3437
P12353,0.7272,0.7272
P4179,0.7256,0.7256
P22172,0.1502,0.1502
P22468,0.3819,0.3819
P13400,0.6861,0.6861
P14538,0.9793,0.9793
P18310,0.3728,0.3728
P2016,0.3281,0.3281
P9243,0.2838,0.2838
P6954,0.8865,0.8865
P15755,0.9847,0.9847
P1854,0.541,0.541
P15225,0.9012,0.9012
P12661,0.6915,0.6915
P9203,0.6435,0.6435
P12851,0.6633,0.6633
P20982,0.2771,0.2771
P21254,0.1499,0.1499
P20318,0.8185,0.8185
P5507,0.9545,0.9545
P19386,0.8443,0.8443
P19827,0.7699,0.7699
P12266,0.307,0.307
P14879,0.2095,0.2095
P9640,0.6294,0.6294
P10886,0.6932,0.6932
P17040,0.9525,0.9525
P6340,0.9302,0.9302
P6867,0.9813,0.9813
P21750,0.4492,0.4492
P7684,0.4362,0.4362
P1450,0.7105,0.7105
P11803,0.2429,0.2429
P1097,0.7435,0.7435
P4973,0.426,0.426
P5992,0.1462,0.1462
P19067,0.3792,0.3792
P18011,0.7804,0.7804
P18104,0.7421,0.7421
P13746,0.4868,0.4868
P19188,0.9058,0.9058
P13580,0.8785,0.8785
P16813,0.18,0.18
P14173,0.3282,0.3282
P18806,0.1412,0.1412
P19787,0.5663,0.5663
P9224,0.9891,0.9891
P20633,0.4429,0.4429
P13303,0.396,0.396
P12739,0.7465,0.7465
P1266,0.9719,0.9719
P8745,0.4365,0.4365
P8462,0.6268,0.6268
P14943,0.5854,0.5854
P19365,0.3611,0.3611
P15175,0.2108,0.2108
P20111,0.5641,0.5641
P9026,0.6476,0.6476
P5389,0.6819,0.6819
P19038,0.4783,0.4783
P22820,0.2961,0.2961
P14012,0.9028,0.9028
P19222,0.5006,0.5006
P21854,0.4419,0.4419
P3363,0.724,0.724
P19732,0.3193,0.3193
P15444,0.5508,0.5508
P11255,0.8366,0.8366
P11776,0.9059,0.9059
P15929,0.6062,0.6062
P5540,0.7198,0.7198
P16662,0.9036,0.9036
P6132,0.1508,0.1508
P19656,0.2057,0.2057
P13016,0.4885,0.4885
P19094,0.4853,0.4853
P5865,0.5587,0.5587
P2255,0.8712,0.8712
P5634,0.5543,0.5543
P13442,0.2886,0.2886
P2905,0.274,0.274
P13234,0.6698,0.6698
P17280,0.8371,0.8371
