partid,assembler
P14231,postgresB
P5084,postgresB
P7056,postgresC
P21330,postgresC
P5999,postgresB
P14473,postgresB
P18992,postgresC
P22162,postgresB
P20407,postgresB
P8511,postgresB
P17186,postgresC
P4284,postgresC
P6631,postgresB
P15090,postgresB
P15017,postgresC
P19376,postgresB
P17645,postgresB
P10451,postgresC
P11998,postgresC
P7511,postgresC
P14214,postgresB
P6919,postgresC
P4925,postgresC
P15571,postgresB
P17401,postgresB
P18741,postgresB
P11672,postgresC
P20478,postgresB
P7012,postgresC
P2567,postgresB
P11102,postgresC
P18509,postgresC
P12864,postgresC
P6464,postgresB
P633,postgresB
P9078,postgresC
P1596,postgresB
P21486,postgresB
P7800,postgresC
P1188,postgresC
P16530,postgresC
P8660,postgresB
P7058,postgresB
P14452,postgresC
P11454,postgresB
P17411,postgresB
P4652,postgresB
P17182,postgresC
P1086,postgresB
P13701,postgresC
P431,postgresB
P13443,postgresC
P14268,postgresB
P18147,postgresC
P18305,postgresC
P106,postgresB
P5231,postgresB
P1153,postgresB
P1209,postgresC
P7679,postgresC
P13002,postgresC
P19187,postgresC
P8871,postgresB
P22752,postgresC
P12569,postgresC
P20361,postgresB
P18900,postgresB
P14569,postgresB
P13017,postgresC
P18243,postgresC
P7155,postgresC
P13239,postgresB
P22793,postgresC
P2176,postgresB
P19472,postgresB
P6915,postgresB
P1782,postgresC
P7032,postgresB
P17078,postgresC
P4308,postgresB
P2983,postgresC
P16939,postgresC
P22335,postgresC
P11871,postgresC
P2912,postgresB
P17007,postgresC
P6772,postgresC
P8350,postgresB
P18318,postgresB
P14757,postgresB
P351,postgresC
P9212,postgresC
P1927,postgresB
P17699,postgresB
P14146,postgresB
P18532,postgresB
P2033,postgresB
P6996,postgresB
P14707,postgresC
P1935,postgresB
P17818,postgresC
P12400,postgresC
P13025,postgresB
P2518,postgresC
P9076,postgresB
P6800,postgresC
P17743,postgresC
P5110,postgresB
P10141,postgresC
P20939,postgresB
P22668,postgresB
P12143,postgresC
P8804,postgresC
P17465,postgresB
P19220,postgresC
P14441,postgresC
P21694,postgresC
P15375,postgresC
P9429,postgresC
P644,postgresB
P15661,postgresC
P16749,postgresC
P1901,postgresC
P18620,postgresB
P20800,postgresC
P4695,postgresC
P7718,postgresB
P11848,postgresC
P7173,postgresC
P8360,postgresC
P17258,postgresB
P17524,postgresC
P7509,postgresB
P21807,postgresC
P850,postgresC
P12112,postgresC
P11719,postgresC
P6184,postgresB
P6069,postgresB
P13848,postgresC
P13190,postgresB
P16761,postgresB
P3162,postgresC
P9282,postgresC
P2891,postgresB
P12926,postgresC
P21998,postgresB
P9713,postgresC
P13560,postgresB
P7749,postgresC
P10052,postgresB
P19830,postgresC
P3745,postgresC
P7897,postgresB
P4580,postgresC
P16658,postgresC
P8837,postgresC
P1619,postgresC
P2128,postgresC
P12785,postgresC
P2750,postgresC
P22309,postgresB
P7022,postgresB
P22765,postgresC
P17440,postgresB
P14481,postgresB
P5258,postgresB
P15025,postgresB
P5774,postgresB
P890,postgresB
P18067,postgresB
P4052,postgresB
P2399,postgresC
P19528,postgresC
P1550,postgresB
P13891,postgresC
P779,postgresC
P10956,postgresC
P2121,postgresC
P17552,postgresB
P2516,postgresB
P19492,postgresB
P18758,postgresC
P14353,postgresC
P20096,postgresC
P14319,postgresB
P13143,postgresC
P13073,postgresC
P2650,postgresB
P21244,postgresC
P7386,postgresB
P5162,postgresC
P5951,postgresC
P18843,postgresC
P992,postgresC
P7313,postgresC
P9215,postgresC
P19927,postgresB
P13951,postgresC
P3002,postgresB
P22526,postgresC
P2155,postgresC
P21907,postgresB
P17020,postgresB
P1690,postgresB
P2892,postgresC
P16162,postgresB
P2416,postgresC
P13354,postgresC
P13205,postgresC
P14941,postgresC
P657,postgresC
P17821,postgresB
P5652,postgresC
P6590,postgresC
P4039,postgresB
P19065,postgresB
P11994,postgresB
P4783,postgresC
P11877,postgresB
P19663,postgresB
P279,postgresB
P20252,postgresB
P1543,postgresB
P19167,postgresB
P17953,postgresB
P3370,postgresC
P4352,postgresC
P1773,postgresB
P19023,postgresB
P8494,postgresC
P13787,postgresB
P7528,postgresB
P12778,postgresB
P13494,postgresC
P21172,postgresC
P3211,postgresC
P4117,postgresC
P7284,postgresC
P3434,postgresC
P8875,postgresC
P2807,postgresB
P7343,postgresC
P18626,postgresC
P11226,postgresB
P76,postgresC
P10028,postgresB
P17630,postgresB
P9561,postgresC
P21874,postgresC
P17869,postgresC
P700,postgresC
P5461,postgresC
P5125,postgresB
P8488,postgresC
P16532,postgresC
P19793,postgresC
P17250,postgresB
P20662,postgresB
P11462,postgresC
P17332,postgresB
P7280,postgresC
P14037,postgresC
P2751,postgresC
P398,postgresC
P22125,postgresB
P15331,postgresB
P16300,postgresC
P20601,postgresC
P14363,postgresC
P18359,postgresB
P22315,postgresC
P617,postgresC
P15836,postgresB
P9468,postgresB
P17891,postgresB
P22538,postgresB
P1803,postgresC
P4593,postgresB
P12090,postgresB
P10116,postgresC
P21685,postgresB
P3327,postgresB
P9118,postgresC
P625,postgresC
P15164,postgresC
P14285,postgresB
P13296,postgresB
P11985,postgresB
P8573,postgresB
P21648,postgresC
P623,postgresC
P8076,postgresC
P21876,postgresB
P6259,postgresC
P22102,postgresB
P4690,postgresB
P22230,postgresC
P12731,postgresC
P19883,postgresB
P18431,postgresC
P2172,postgresB
P3842,postgresB
P3375,postgresC
P15764,postgresB
P12495,postgresB
P4278,postgresC
P18707,postgresB
P201,postgresB
P3814,postgresC
P13872,postgresC
P6028,postgresB
P9236,postgresB
P12758,postgresC
P21488,postgresC
P16599,postgresB
P18566,postgresB
P18982,postgresC
P14931,postgresB
P17026,postgresB
P16131,postgresC
P14000,postgresB
P3265,postgresB
P18709,postgresC
P740,postgresB
P15326,postgresB
P3415,postgresC
P22613,postgresB
P5201,postgresC
P597,postgresC
P5,postgresC
P11273,postgresC
P21966,postgresC
P13758,postgresC
P14385,postgresB
P18257,postgresC
P4249,postgresB
P12013,postgresC
P18818,postgresC
P2443,postgresC
P13793,postgresC
P6065,postgresC
P9515,postgresB
P7503,postgresB
P755,postgresB
P19912,postgresB
P18116,postgresB
P13962,postgresB
P12477,postgresB
P15640,postgresC
P273,postgresB
P12116,postgresC
P10262,postgresB
P20671,postgresB
P4544,postgresC
P6216,postgresC
P15121,postgresB
P2689,postgresB
P16087,postgresB
P2082,postgresB
P1597,postgresB
P18755,postgresB
P6245,postgresC
P9374,postgresC
P19399,postgresC
P18008,postgresC
P9669,postgresC
P14085,postgresB
P14414,postgresC
P19261,postgresC
P11868,postgresC
P7930,postgresC
P12660,postgresB
P12540,postgresB
P10717,postgresC
P7847,postgresC
P2660,postgresC
P920,postgresC
P16113,postgresB
P12108,postgresB
P12280,postgresB
P18132,postgresB
P3269,postgresC
P6350,postgresB
P2854,postgresC
P12613,postgresC
P10954,postgresB
P3357,postgresC
P2379,postgresC
P14424,postgresC
P18454,postgresC
P6268,postgresC
P14740,postgresC
P11925,postgresB
P17855,postgresB
P22611,postgresB
P6560,postgresB
P10536,postgresB
P384,postgresC
P10625,postgresB
P14133,postgresC
P3633,postgresC
P22087,postgresB
P7601,postgresC
P15662,postgresB
P5309,postgresB
P8190,postgresB
P9578,postgresB
P15035,postgresC
P503,postgresB
P1511,postgresB
P18965,postgresB
P6574,postgresC
P20770,postgresB
P10788,postgresB
P11266,postgresC
P19821,postgresC
P5866,postgresB
P4806,postgresC
P19355,postgresC
P3472,postgresC
P14749,postgresC
P15743,postgresC
P17674,postgresC
P18708,postgresC
P20651,postgresB
P21417,postgresB
P14800,postgresC
P2808,postgresC
P9961,postgresC
P20087,postgresB
P9005,postgresC
P11489,postgresB
P21857,postgresB
P13917,postgresB
P21504,postgresC
P19451,postgresB
P3956,postgresC
P20953,postgresC
P5233,postgresB
P13344,postgresC
P11523,postgresC
P16941,postgresB
P13032,postgresB
P9436,postgresB
P4047,postgresC
P20469,postgresB
P17184,postgresB
P22518,postgresC
P6297,postgresC
P5523,postgresB
P17024,postgresC
P1790,postgresC
P3288,postgresC
P277,postgresB
P8238,postgresB
P15636,postgresB
P6792,postgresB
P5530,postgresC
P18489,postgresB
P9964,postgresB
P21058,postgresB
P7373,postgresC
P2827,postgresC
P10751,postgresC
P1185,postgresC
P10725,postgresB
P21564,postgresC
P8715,postgresC
P3077,postgresB
P7522,postgresB
P1092,postgresB
P3711,postgresB
P17859,postgresB
P5567,postgresB
P3242,postgresB
P9091,postgresC
P9952,postgresC
P17051,postgresC
P8953,postgresB
P20744,postgresC
P16487,postgresC
P13424,postgresC
P10471,postgresB
P19935,postgresB
P18967,postgresC
P13570,postgresB
P19026,postgresC
P20101,postgresB
P20750,postgresC
P4356,postgresC
P4932,postgresC
P18424,postgresB
P18599,postgresB
P20863,postgresC
P3481,postgresC
P21354,postgresB
P9985,postgresB
P2331,postgresC
P16178,postgresC
P14166,postgresC
P3135,postgresC
P15989,postgresB
P18387,postgresB
P20092,postgresC
P7361,postgresC
P10431,postgresB
P2052,postgresB
P17643,postgresB
P10354,postgresC
P1521,postgresB
P4831,postgresC
P17737,postgresB
P14637,postgresB
P8619,postgresC
P6815,postgresB
P7245,postgresB
P7375,postgresC
P19477,postgresB
P16451,postgresB
P732,postgresB
P802,postgresC
P3349,postgresC
P4162,postgresB
P11338,postgresB
P4822,postgresB
P3986,postgresC
P5709,postgresB
P1925,postgresC
P11331,postgresB
P2211,postgresB
P1341,postgresC
P1045,postgresB
P22090,postgresC
P14123,postgresB
P19265,postgresB
P200,postgresB
P16853,postgresC
P4244,postgresB
P7151,postgresB
P769,postgresB
P12462,postgresC
P20578,postgresB
P16259,postgresC
P7994,postgresC
P21286,postgresB
P6351,postgresC
P4143,postgresB
P21617,postgresB
P18123,postgresC
P12696,postgresB
P7461,postgresB
P12486,postgresB
P15314,postgresC
P1602,postgresB
P3893,postgresC
P22440,postgresB
P3268,postgresB
P4694,postgresC
P8222,postgresC
P14298,postgresB
P19088,postgresB
P16457,postgresC
P5392,postgresB
P5769,postgresC
P1302,postgresC
P114,postgresC
P11140,postgresB
P4091,postgresC
P14372,postgresC
P2877,postgresC
P22171,postgresB
P19591,postgresB
P11775,postgresC
P22690,postgresB
P17811,postgresB
P10240,postgresB
P7493,postgresB
P235,postgresB
P14241,postgresC
P728,postgresC
P536,postgresB
P10677,postgresC
P8326,postgresB
P6918,postgresC
P16318,postgresB
P8338,postgresB
P7418,postgresC
P15468,postgresC
P13780,postgresC
P271,postgresB
P11978,postgresB
P692,postgresB
P15707,postgresC
P3971,postgresB
P13275,postgresC
P17622,postgresC
P5984,postgresC
P16392,postgresB
P21171,postgresC
P4049,postgresC
P15048,postgresC
P13070,postgresC
P15523,postgresB
P14777,postgresC
P15983,postgresB
P11783,postgresC
P3718,postgresB
P7486,postgresB
P15217,postgresC
P21006,postgresC
P7441,postgresB
P1846,postgresB
P22530,postgresB
P18573,postgresC
P5205,postgresB
P719,postgresB
P20996,postgresC
P15993,postgresC
P18288,postgresC
P1567,postgresB
P8337,postgresB
P12924,postgresB
P16347,postgresC
P4409,postgresC
P16432,postgresC
P16386,postgresB
P2275,postgresC
P18815,postgresB
P5421,postgresB
P4643,postgresB
P19298,postgresC
P13445,postgresC
P17315,postgresB
P7688,postgresC
P2734,postgresC
P21420,postgresC
P4163,postgresC
P4474,postgresB
P14456,postgresC
P934,postgresB
P7462,postgresB
P1313,postgresC
P9463,postgresC
P15749,postgresC
P2903,postgresB
P2904,postgresB
P13480,postgresC
P16185,postgresB
P18871,postgresB
P141,postgresC
P12604,postgresC
P3609,postgresB
P19086,postgresC
P21579,postgresB
P10907,postgresC
P11794,postgresB
P8025,postgresB
P8178,postgresB
P8003,postgresC
P6442,postgresB
P14553,postgresB
P1987,postgresB
P17165,postgresC
P9249,postgresB
P17018,postgresC
P12499,postgresB
P17966,postgresB
P13509,postgresC
P3955,postgresC
P12584,postgresB
P9050,postgresC
P7973,postgresB
P20475,postgresC
P5054,postgresC
P10617,postgresB
P9399,postgresC
P7836,postgresC
P13968,postgresC
P5860,postgresC
P15509,postgresC
P19185,postgresB
P15876,postgresB
P15481,postgresB
P6049,postgresB
P22450,postgresB
P9188,postgresB
P12922,postgresB
P312,postgresC
P2204,postgresB
P1902,postgresC
P3470,postgresC
P12909,postgresB
P12484,postgresC
P6360,postgresB
P3875,postgresC
P22135,postgresC
P18663,postgresB
P15928,postgresC
P19344,postgresB
P4702,postgresC
P9708,postgresB
P20105,postgresB
P1265,postgresC
P334,postgresC
P8819,postgresB
P2642,postgresC
P4362,postgresB
P12378,postgresC
P4469,postgresB
P8195,postgresC
P8654,postgresC
P17878,postgresC
P19257,postgresB
P1799,postgresC
P16389,postgresC
P19852,postgresB
P18952,postgresC
P6484,postgresC
P145,postgresB
P21218,postgresC
P16521,postgresB
P14325,postgresC
P21591,postgresB
P18844,postgresC
P10827,postgresC
P2545,postgresB
P5223,postgresB
P17609,postgresB
P8004,postgresB
P14836,postgresB
P11031,postgresC
P11693,postgresB
P12831,postgresC
P2781,postgresB
P2812,postgresC
P10753,postgresC
P4848,postgresB
P16488,postgresB
P11703,postgresB
P15776,postgresB
P9033,postgresB
P20559,postgresC
P19995,postgresC
P17000,postgresC
P8459,postgresC
P18392,postgresC
P8892,postgresC
P9180,postgresB
P5454,postgresC
P20795,postgresC
P10820,postgresB
P18887,postgresB
P19240,postgresC
P4509,postgresC
P5065,postgresB
P14359,postgresB
P519,postgresC
P9020,postgresC
P1204,postgresC
P19638,postgresC
P587,postgresC
P16551,postgresB
P9205,postgresB
P564,postgresC
P1834,postgresC
P6762,postgresB
P6841,postgresC
P3222,postgresB
P6852,postgresB
P6726,postgresC
P14120,postgresB
P22306,postgresC
P1689,postgresC
P19951,postgresB
P21334,postgresC
P6426,postgresC
P13716,postgresC
P18923,postgresB
P774,postgresC
P4437,postgresB
P7452,postgresC
P9687,postgresC
P21829,postgresC
P1353,postgresB
P2197,postgresB
P20286,postgresC
P21300,postgresB
P4990,postgresC
P22672,postgresB
P3289,postgresC
P6588,postgresB
P9500,postgresC
P22441,postgresB
P9598,postgresB
P18581,postgresB
P4478,postgresB
P22326,postgresC
P15595,postgresC
P22535,postgresC
P5089,postgresB
P22701,postgresC
P7260,postgresB
P5963,postgresC
P15822,postgresB
P1886,postgresC
P9821,postgresC
P5288,postgresB
P17738,postgresB
P16218,postgresB
P4843,postgresB
P4326,postgresC
P6401,postgresB
P15789,postgresC
P16876,postgresC
P2343,postgresC
P5960,postgresB
P15602,postgresC
P3006,postgresB
P15033,postgresB
P7199,postgresC
P6981,postgresB
P21221,postgresC
P14134,postgresB
P12187,postgresC
P14914,postgresB
P16935,postgresC
P18221,postgresC
P21426,postgresB
P2860,postgresC
P17213,postgresC
P16594,postgresB
P21219,postgresB
P19857,postgresB
P9239,postgresB
P7288,postgresC
P7959,postgresB
P11122,postgresB
P14678,postgresB
P7898,postgresC
P11319,postgresB
P17527,postgresB
P16192,postgresC
P1456,postgresB
P19003,postgresC
P10939,postgresB
P1634,postgresB
P1719,postgresB
P9062,postgresB
P17068,postgresC
P17723,postgresC
P7619,postgresB
P19158,postgresB
P7228,postgresB
P21199,postgresB
P1076,postgresC
P9600,postgresB
P10512,postgresB
P691,postgresC
P15183,postgresC
P5274,postgresB
P22692,postgresB
P2590,postgresB
P7338,postgresC
P18585,postgresB
P16732,postgresC
P13309,postgresC
P13825,postgresB
P17671,postgresC
P17501,postgresC
P2939,postgresB
P6248,postgresB
P6116,postgresC
P2759,postgresB
P15962,postgresB
P17297,postgresC
P15441,postgresB
P18748,postgresC
P11413,postgresC
P19328,postgresC
P21700,postgresC
P12949,postgresB
P22603,postgresC
P3335,postgresB
P18410,postgresB
P16341,postgresC
P10114,postgresC
P21865,postgresB
P14185,postgresC
P10668,postgresC
P9971,postgresB
P12176,postgresB
P21524,postgresB
P20509,postgresC
P6378,postgresB
P7971,postgresC
P10551,postgresC
P15729,postgresC
P15862,postgresC
P6608,postgresB
P18252,postgresB
P4514,postgresB
P17214,postgresB
P22120,postgresC
P21359,postgresB
P8649,postgresB
P8828,postgresC
P2680,postgresB
P10651,postgresC
P9903,postgresC
P5159,postgresC
P15890,postgresC
P5663,postgresB
P16827,postgresB
P5758,postgresB
P16486,postgresB
P16495,postgresB
P5391,postgresC
P20810,postgresB
P5051,postgresC
P21708,postgresC
P6012,postgresC
P20218,postgresC
P13439,postgresB
P14379,postgresB
P21482,postgresB
P15684,postgresC
P7095,postgresC
P12539,postgresC
P13521,postgresB
P9750,postgresB
P11368,postgresB
P6789,postgresC
P10364,postgresC
P8763,postgresC
P15029,postgresC
P19047,postgresC
P15798,postgresB
P9986,postgresB
P7143,postgresB
P11141,postgresC
P15832,postgresB
P16785,postgresC
P14394,postgresC
P19186,postgresB
P5033,postgresC
P12537,postgresC
P16948,postgresB
P8533,postgresC
P22388,postgresC
P12268,postgresC
P20141,postgresC
P8007,postgresB
P17519,postgresC
P18710,postgresC
P1330,postgresC
P1098,postgresB
P22544,postgresC
P11012,postgresB
P5665,postgresC
P1769,postgresC
P4906,postgresB
P7638,postgresB
P16610,postgresB
P21100,postgresC
P13283,postgresC
P15515,postgresC
P12343,postgresB
P14459,postgresC
P4114,postgresB
P22411,postgresB
P4704,postgresC
P9340,postgresC
P1599,postgresB
P21460,postgresC
P10206,postgresB
P5010,postgresC
P19432,postgresB
P20700,postgresC
P8270,postgresC
P12098,postgresB
P18911,postgresB
P11903,postgresC
P17045,postgresB
P13495,postgresB
P17002,postgresC
P16588,postgresC
P3802,postgresC
P20148,postgresC
P15857,postgresB
P16569,postgresB
P14996,postgresC
P6338,postgresC
P14579,postgresC
P17640,postgresB
P21914,postgresB
P13368,postgresC
P11596,postgresC
P21296,postgresC
P5457,postgresB
P14787,postgresC
P3303,postgresB
P19828,postgresC
P17597,postgresB
P17116,postgresB
P18576,postgresC
P13646,postgresB
P1946,postgresC
P22067,postgresC
P5428,postgresC
P21082,postgresC
P11189,postgresC
P3684,postgresB
P6201,postgresC
P15527,postgresB
P12137,postgresB
P8171,postgresB
P16136,postgresC
P5459,postgresC
P14462,postgresB
P21442,postgresC
P7167,postgresC
P20138,postgresC
P8611,postgresB
P3579,postgresB
P14384,postgresB
P18049,postgresC
P5753,postgresB
P8868,postgresC
P7197,postgresC
P15754,postgresB
P5030,postgresB
P7976,postgresC
P20977,postgresC
P5445,postgresC
P5781,postgresB
P7148,postgresC
P14415,postgresC
P78,postgresC
P15918,postgresB
P15492,postgresB
P14723,postgresB
P16591,postgresB
P17433,postgresC
P1793,postgresB
P12043,postgresC
P21424,postgresB
P7558,postgresC
P4755,postgresC
P11208,postgresC
P10706,postgresB
P634,postgresC
P10137,postgresB
P10395,postgresB
P16671,postgresB
P11092,postgresB
P16380,postgresB
P6832,postgresC
P13948,postgresB
P18052,postgresB
P7126,postgresB
P10362,postgresB
P11347,postgresB
P8434,postgresC
P17398,postgresC
P3855,postgresB
P4534,postgresB
P5796,postgresB
P5405,postgresB
P2531,postgresC
P13672,postgresB
P11885,postgresC
P1974,postgresC
P7073,postgresC
P1518,postgresB
P4296,postgresB
P5851,postgresC
P18747,postgresC
P1096,postgresC
P16643,postgresB
P5929,postgresB
P13598,postgresB
P11742,postgresC
P4295,postgresB
P17105,postgresC
P5078,postgresC
P13938,postgresB
P6010,postgresB
P9435,postgresC
P9822,postgresB
P6451,postgresB
P16812,postgresB
P11502,postgresC
P525,postgresC
P12341,postgresC
P2278,postgresB
P10953,postgresC
P12416,postgresC
P6446,postgresC
P20896,postgresB
P6977,postgresB
P19085,postgresB
P11820,postgresB
P4722,postgresC
P19148,postgresB
P21044,postgresB
P15398,postgresB
P22165,postgresB
P9811,postgresC
P16040,postgresB
P4371,postgresC
P11526,postgresB
P21775,postgresC
P21811,postgresB
P9023,postgresB
P17730,postgresC
P1079,postgresB
P2679,postgresC
P12935,postgresC
P6546,postgresB
P22677,postgresC
P1190,postgresC
P4274,postgresC
P15391,postgresC
P3780,postgresC
P18441,postgresC
P11969,postgresB
P683,postgresB
P1005,postgresC
P5967,postgresC
P16376,postgresB
P6653,postgresC
P11446,postgresC
P18292,postgresB
P2962,postgresB
P19930,postgresB
P5417,postgresB
P8489,postgresB
P8323,postgresB
P424,postgresC
P6650,postgresC
P22334,postgresC
P17680,postgresB
P1847,postgresC
P5840,postgresC
P838,postgresC
P17413,postgresB
P1583,postgresC
P22473,postgresB
P21144,postgresB
P22252,postgresB
P1566,postgresB
P5435,postgresB
P15203,postgresB
P21376,postgresC
P20366,postgresC
P22753,postgresC
P21674,postgresC
P17152,postgresB
P1770,postgresB
P2497,postgresC
P7275,postgresC
P12750,postgresC
P6485,postgresC
P15531,postgresC
P7108,postgresC
P9673,postgresC
P15316,postgresC
P17142,postgresB
P17874,postgresC
P6921,postgresC
P8854,postgresC
P17336,postgresC
P21859,postgresB
P22325,postgresC
P9049,postgresB
P1246,postgresB
P10645,postgresB
P22509,postgresB
P21210,postgresC
P15624,postgresC
P21723,postgresB
P6932,postgresC
P17918,postgresC
P643,postgresC
P4998,postgresB
P11813,postgresC
P5451,postgresB
P6102,postgresC
P7768,postgresC
P1759,postgresB
P1056,postgresC
P14812,postgresC
P13458,postgresC
P19913,postgresC
P19049,postgresB
P13737,postgresC
P11282,postgresC
P18051,postgresC
P14117,postgresB
P6606,postgresC
P17489,postgresC
P2674,postgresB
P21453,postgresB
P17222,postgresB
P1178,postgresC
P11637,postgresC
P18053,postgresB
P8087,postgresC
P3510,postgresB
P20571,postgresB
P9714,postgresB
P16168,postgresB
P11116,postgresB
P16203,postgresB
P910,postgresB
P5966,postgresC
P4868,postgresB
P20224,postgresB
P5804,postgresB
P8773,postgresC
P22279,postgresB
P6535,postgresC
P10589,postgresC
P18773,postgresB
P17779,postgresB
P2463,postgresB
P2606,postgresB
P12138,postgresC
P851,postgresC
P7185,postgresC
P19870,postgresC
P11035,postgresB
P12117,postgresB
P19334,postgresB
P10438,postgresC
P6427,postgresC
P10633,postgresB
P22417,postgresB
P3173,postgresB
P14369,postgresB
P7059,postgresC
P21783,postgresC
P10392,postgresB
P19154,postgresC
P22132,postgresC
P496,postgresB
P8011,postgresB
P8058,postgresC
P8141,postgresB
P10309,postgresC
P18976,postgresC
P19106,postgresB
P1826,postgresB
P4912,postgresC
P5382,postgresC
P8696,postgresB
P808,postgresC
P1532,postgresC
P13131,postgresC
P5183,postgresB
P13717,postgresB
P15917,postgresC
P16797,postgresC
P127,postgresB
P19720,postgresC
P1480,postgresB
P18863,postgresC
P4404,postgresC
P10936,postgresB
P18151,postgresC
P9499,postgresB
P18236,postgresB
P11290,postgresC
P958,postgresC
P21039,postgresC
P7667,postgresC
P17341,postgresB
P22036,postgresB
P10599,postgresC
P8299,postgresC
P1162,postgresB
P6515,postgresB
P6810,postgresC
P9564,postgresB
P1445,postgresB
P14258,postgresC
P2900,postgresB
P2570,postgresC
P11232,postgresC
P13725,postgresB
P12103,postgresB
P13245,postgresC
P19496,postgresB
P18297,postgresB
P13187,postgresB
P8016,postgresC
P9252,postgresB
P12336,postgresC
