partid,parents_partid,qty
P316,P142,1
P317,P142,1
P318,P142,1
P319,P145,1
P320,P145,1
P321,P147,1
P322,P147,1
P323,P148,1
P324,P148,1
P325,P148,1
P326,P148,1
P327,P150,1
P328,P150,1
P329,P151,1
P330,P151,1
P331,P153,1
P332,P153,1
P333,P153,1
P334,P154,1
P335,P154,1
P336,P155,1
P337,P155,1
P338,P156,1
P339,P156,1
P340,P157,1
P341,P157,1
P342,P157,1
P343,P157,1
P344,P157,1
P345,P158,1
P346,P158,1
P347,P158,1
P348,P158,1
P349,P159,1
P350,P159,1
P351,P159,1
P352,P159,1
P353,P160,1
P354,P160,1
P355,P160,1
P356,P160,1
P357,P162,1
P358,P162,1
P359,P162,1
P360,P162,1
P361,P162,1
P362,P163,1
P363,P163,1
P364,P163,1
P365,P164,1
P366,P164,1
P367,P164,1
P368,P165,1
P369,P165,1
P370,P165,1
P371,P165,1
P372,P165,1
P373,P167,1
P374,P167,1
P375,P167,1
P376,P167,1
P377,P167,1
P378,P168,1
P379,P168,1
P380,P168,1
P381,P168,1
P382,P173,1
P383,P173,1
P384,P173,1
P385,P176,1
P386,P176,1
P387,P177,1
P388,P177,1
P389,P177,1
P390,P179,1
P391,P179,1
P392,P179,1
P393,P179,1
P394,P181,1
P395,P181,1
P396,P181,1
P397,P182,1
P398,P182,1
P399,P182,1
P400,P183,1
P401,P183,1
P402,P183,1
P403,P183,1
P404,P183,1
P405,P186,1
P406,P186,1
P407,P186,1
P408,P186,1
P409,P188,1
P410,P188,1
P411,P188,1
P412,P188,1
P413,P188,1
P414,P190,1
P415,P190,1
P416,P190,1
P417,P190,1
P418,P191,1
P419,P191,1
P420,P191,1
P421,P193,1
P422,P193,1
P423,P193,1
P424,P193,1
P425,P193,1
P426,P197,1
P427,P197,1
P428,P197,1
P429,P197,1
P430,P197,1
P431,P198,1
P432,P198,1
P433,P198,1
P434,P201,1
P435,P201,1
P436,P201,1
P437,P202,1
P438,P202,1
P439,P202,1
P440,P203,1
P441,P203,1
P442,P204,1
P443,P204,1
P444,P204,1
P445,P205,1
P446,P205,1
P447,P205,1
P448,P205,1
P449,P205,1
P450,P207,1
P451,P207,1
P452,P207,1
P453,P207,1
P454,P207,1
P455,P209,1
P456,P209,1
P457,P209,1
P458,P209,1
P459,P210,1
P460,P210,1
P461,P210,1
P462,P211,1
P463,P211,1
P464,P212,1
P465,P212,1
P466,P212,1
P467,P213,1
P468,P213,1
P469,P213,1
P470,P213,1
P471,P214,1
P472,P214,1
P473,P215,1
P474,P215,1
P475,P215,1
P476,P215,1
P477,P215,1
P478,P217,1
P479,P217,1
P480,P220,1
P481,P220,1
P482,P220,1
P483,P220,1
P484,P221,1
P485,P221,1
P486,P222,1
P487,P222,1
P488,P222,1
P489,P222,1
P490,P222,1
P491,P223,1
P492,P223,1
P493,P226,1
P494,P226,1
P495,P226,1
P496,P226,1
P497,P226,1
P498,P230,1
P499,P230,1
P500,P231,1
P501,P231,1
P502,P231,1
P503,P231,1
P504,P231,1
P505,P234,1
P506,P234,1
P507,P234,1
P508,P234,1
P509,P236,1
P510,P236,1
P511,P236,1
P512,P236,1
P513,P237,1
P514,P237,1
P515,P237,1
P516,P237,1
P517,P237,1
P518,P238,1
P519,P238,1
P520,P238,1
P521,P238,1
P522,P238,1
P523,P239,1
P524,P239,1
P525,P240,1
P526,P240,1
P527,P241,1
P528,P241,1
P529,P241,1
P530,P241,1
P531,P241,1
P532,P242,1
P533,P242,1
P534,P242,1
P535,P243,1
P536,P243,1
P537,P243,1
P538,P244,1
P539,P244,1
P540,P244,1
P541,P244,1
P542,P247,1
P543,P247,1
P544,P247,1
P545,P247,1
P546,P247,1
P547,P248,1
P548,P248,1
P549,P251,1
P550,P251,1
P551,P251,1
P552,P251,1
P553,P252,1
P554,P252,1
P555,P252,1
P556,P252,1
P557,P253,1
P558,P253,1
P559,P253,1
P560,P253,1
P561,P254,1
P562,P254,1
P563,P255,1
P564,P255,1
P565,P255,1
P566,P255,1
P567,P256,1
P568,P256,1
P569,P257,1
P570,P257,1
P571,P257,1
P572,P257,1
P573,P260,1
P574,P260,1
P575,P261,1
P576,P261,1
P577,P262,1
P578,P262,1
P579,P262,1
P580,P262,1
P581,P262,1
P582,P263,1
P583,P263,1
P584,P263,1
P585,P263,1
P586,P263,1
P587,P264,1
P588,P264,1
P589,P264,1
P590,P264,1
P591,P264,1
P592,P265,1
P593,P265,1
P594,P265,1
P595,P265,1
P596,P266,1
P597,P266,1
P598,P266,1
P599,P268,1
P600,P268,1
P601,P268,1
P602,P268,1
P603,P268,1
P604,P269,1
P605,P269,1
P606,P270,1
P607,P270,1
P608,P271,1
P609,P271,1
P610,P272,1
P611,P272,1
P612,P272,1
P613,P273,1
P614,P273,1
P615,P273,1
P616,P273,1
P617,P274,1
P618,P274,1
P619,P274,1
P620,P276,1
P621,P276,1
P622,P276,1
P623,P276,1
P624,P276,1
P625,P277,1
P626,P277,1
P627,P277,1
P628,P277,1
P629,P277,1
P630,P280,1
P631,P280,1
P632,P280,1
P633,P280,1
P634,P280,1
P635,P282,1
P636,P282,1
P637,P282,1
P638,P283,1
P639,P283,1
P640,P284,1
P641,P284,1
P642,P284,1
P643,P284,1
P644,P285,1
P645,P285,1
P646,P287,1
P647,P287,1
P648,P287,1
P649,P288,1
P650,P288,1
P651,P288,1
P652,P288,1
P653,P290,1
P654,P290,1
P655,P293,1
P656,P293,1
P657,P294,1
P658,P294,1
P659,P294,1
P660,P294,1
P661,P296,1
P662,P296,1
P663,P296,1
P664,P296,1
P665,P297,1
P666,P297,1
P667,P297,1
P668,P298,1
P669,P298,1
P670,P298,1
P671,P298,1
P672,P298,1
P673,P300,1
P674,P300,1
P675,P300,1
P676,P301,1
P677,P301,1
P678,P301,1
P679,P301,1
P680,P301,1
P681,P302,1
P682,P302,1
P683,P302,1
P684,P302,1
P685,P302,1
P686,P304,1
P687,P304,1
P688,P304,1
P689,P306,1
P690,P306,1
P691,P308,1
P692,P308,1
P693,P308,1
P694,P308,1
P695,P308,1
P696,P309,1
P697,P309,1
P698,P309,1
P699,P309,1
P700,P310,1
P701,P310,1
P702,P311,1
P703,P311,1
P704,P311,1
P705,P311,1
P706,P312,1
P707,P312,1
P708,P312,1
P709,P313,1
P710,P313,1
P711,P313,1
P712,P313,1
P713,P314,1
P714,P314,1
P715,P314,1
P716,P316,1
P717,P316,1
P718,P317,1
P719,P317,1
P720,P317,1
P721,P318,1
P722,P318,1
P723,P319,1
P724,P319,1
P725,P319,1
P726,P321,1
P727,P321,1
P728,P321,1
P729,P321,1
P730,P322,1
P731,P322,1
P732,P323,1
P733,P323,1
P734,P323,1
P735,P324,1
P736,P324,1
P737,P324,1
P738,P326,1
P739,P326,1
P740,P326,1
P741,P326,1
P742,P327,1
P743,P327,1
P744,P327,1
P745,P327,1
P746,P328,1
P747,P328,1
P748,P328,1
P749,P328,1
P750,P328,1
P751,P329,1
P752,P329,1
P753,P329,1
P754,P329,1
P755,P329,1
P756,P330,1
P757,P330,1
P758,P332,1
P759,P332,1
P760,P335,1
P761,P335,1
P762,P335,1
P763,P336,1
P764,P336,1
P765,P337,1
P766,P337,1
P767,P337,1
P768,P338,1
P769,P338,1
P770,P339,1
P771,P339,1
P772,P339,1
P773,P339,1
P774,P344,1
P775,P344,1
P776,P344,1
P777,P345,1
P778,P345,1
P779,P345,1
P780,P345,1
P781,P346,1
P782,P346,1
P783,P346,1
P784,P347,1
P785,P347,1
P786,P348,1
P787,P348,1
P788,P348,1
P789,P349,1
P790,P349,1
P791,P349,1
P792,P350,1
P793,P350,1
P794,P350,1
P795,P350,1
P796,P350,1
P797,P352,1
P798,P352,1
P799,P353,1
P800,P353,1
P801,P354,1
P802,P354,1
P803,P354,1
P804,P356,1
P805,P356,1
P806,P356,1
P807,P357,1
P808,P357,1
P809,P357,1
P810,P357,1
P811,P357,1
P812,P358,1
P813,P358,1
P814,P358,1
P815,P358,1
P816,P358,1
P817,P359,1
P818,P359,1
P819,P359,1
P820,P359,1
P821,P359,1
P822,P361,1
P823,P361,1
P824,P361,1
P825,P361,1
P826,P361,1
P827,P362,1
P828,P362,1
P829,P362,1
P830,P362,1
P831,P363,1
P832,P363,1
P833,P363,1
P834,P363,1
P835,P364,1
P836,P364,1
P837,P364,1
P838,P365,1
P839,P365,1
P840,P365,1
P841,P365,1
P842,P366,1
P843,P366,1
P844,P366,1
P845,P366,1
P846,P367,1
P847,P367,1
P848,P368,1
P849,P368,1
P850,P368,1
P851,P368,1
P852,P369,1
P853,P369,1
P854,P369,1
P855,P369,1
P856,P370,1
P857,P370,1
P858,P370,1
P859,P370,1
P860,P370,1
P861,P373,1
P862,P373,1
P863,P373,1
P864,P374,1
P865,P374,1
P866,P374,1
P867,P374,1
P868,P376,1
P869,P376,1
P870,P376,1
P871,P376,1
P872,P376,1
P873,P377,1
P874,P377,1
P875,P378,1
P876,P378,1
P877,P378,1
P878,P378,1
P879,P379,1
P880,P379,1
P881,P381,1
P882,P381,1
P883,P383,1
P884,P383,1
P885,P383,1
P886,P383,1
P887,P383,1
P888,P384,1
P889,P384,1
P890,P386,1
P891,P386,1
P892,P387,1
P893,P387,1
P894,P387,1
P895,P388,1
P896,P388,1
P897,P388,1
P898,P388,1
P899,P389,1
P900,P389,1
P901,P390,1
P902,P390,1
P903,P390,1
P904,P391,1
P905,P391,1
P906,P391,1
P907,P392,1
P908,P392,1
P909,P392,1
P910,P392,1
P911,P393,1
P912,P393,1
P913,P395,1
P914,P395,1
P915,P395,1
P916,P395,1
P917,P396,1
P918,P396,1
P919,P396,1
P920,P397,1
P921,P397,1
P922,P397,1
P923,P398,1
P924,P398,1
P925,P398,1
P926,P398,1
P927,P399,1
P928,P399,1
P929,P399,1
P930,P399,1
P931,P399,1
P932,P400,1
P933,P400,1
P934,P400,1
P935,P400,1
P936,P401,1
P937,P401,1
P938,P401,1
P939,P403,1
P940,P403,1
P941,P404,1
P942,P404,1
P943,P404,1
P944,P405,1
P945,P405,1
P946,P405,1
P947,P405,1
P948,P407,1
P949,P407,1
P950,P408,1
P951,P408,1
P952,P409,1
P953,P409,1
P954,P409,1
P955,P409,1
P956,P409,1
P957,P410,1
P958,P410,1
P959,P410,1
P960,P410,1
P961,P410,1
P962,P412,1
P963,P412,1
P964,P412,1
P965,P412,1
P966,P413,1
P967,P413,1
P968,P413,1
P969,P413,1
P970,P413,1
P971,P416,1
P972,P416,1
P973,P416,1
P974,P416,1
P975,P416,1
P976,P417,1
P977,P417,1
P978,P417,1
P979,P417,1
P980,P417,1
P981,P418,1
P982,P418,1
P983,P419,1
P984,P419,1
P985,P419,1
P986,P420,1
P987,P420,1
P988,P420,1
P989,P420,1
P990,P421,1
P991,P421,1
P992,P423,1
P993,P423,1
P994,P423,1
P995,P423,1
P996,P424,1
P997,P424,1
P998,P424,1
P999,P424,1
P1000,P424,1
P1001,P426,1
P1002,P426,1
P1003,P426,1
P1004,P426,1
P1005,P426,1
P1006,P430,1
P1007,P430,1
P1008,P430,1
P1009,P432,1
P1010,P432,1
P1011,P432,1
P1012,P432,1
P1013,P432,1
P1014,P433,1
P1015,P433,1
P1016,P433,1
P1017,P434,1
P1018,P434,1
P1019,P434,1
P1020,P434,1
P1021,P436,1
P1022,P436,1
P1023,P436,1
P1024,P436,1
P1025,P436,1
P1026,P437,1
P1027,P437,1
P1028,P437,1
P1029,P437,1
P1030,P438,1
P1031,P438,1
P1032,P439,1
P1033,P439,1
P1034,P442,1
P1035,P442,1
P1036,P442,1
P1037,P442,1
P1038,P444,1
P1039,P444,1
P1040,P444,1
P1041,P445,1
P1042,P445,1
P1043,P445,1
P1044,P446,1
P1045,P446,1
P1046,P446,1
P1047,P447,1
P1048,P447,1
P1049,P447,1
P1050,P447,1
P1051,P447,1
P1052,P448,1
P1053,P448,1
P1054,P449,1
P1055,P449,1
P1056,P449,1
P1057,P449,1
P1058,P451,1
P1059,P451,1
P1060,P451,1
P1061,P452,1
P1062,P452,1
P1063,P452,1
P1064,P453,1
P1065,P453,1
P1066,P453,1
P1067,P453,1
P1068,P455,1
P1069,P455,1
P1070,P455,1
P1071,P455,1
P1072,P455,1
P1073,P457,1
P1074,P457,1
P1075,P460,1
P1076,P460,1
P1077,P460,1
P1078,P460,1
P1079,P461,1
P1080,P461,1
P1081,P461,1
P1082,P461,1
P1083,P464,1
P1084,P464,1
P1085,P464,1
P1086,P464,1
P1087,P465,1
P1088,P465,1
P1089,P466,1
P1090,P466,1
P1091,P467,1
P1092,P467,1
P1093,P467,1
P1094,P468,1
P1095,P468,1
P1096,P468,1
P1097,P470,1
P1098,P470,1
P1099,P470,1
P1100,P470,1
P1101,P470,1
P1102,P474,1
P1103,P474,1
P1104,P474,1
P1105,P474,1
P1106,P476,1
P1107,P476,1
P1108,P479,1
P1109,P479,1
P1110,P479,1
P1111,P479,1
P1112,P479,1
P1113,P480,1
P1114,P480,1
P1115,P480,1
P1116,P480,1
P1117,P480,1
P1118,P481,1
P1119,P481,1
P1120,P481,1
P1121,P481,1
P1122,P481,1
P1123,P482,1
P1124,P482,1
P1125,P482,1
P1126,P482,1
P1127,P482,1
P1128,P485,1
P1129,P485,1
P1130,P487,1
P1131,P487,1
P1132,P487,1
P1133,P487,1
P1134,P488,1
P1135,P488,1
P1136,P488,1
P1137,P488,1
P1138,P488,1
P1139,P489,1
P1140,P489,1
P1141,P489,1
P1142,P490,1
P1143,P490,1
P1144,P490,1
P1145,P491,1
P1146,P491,1
P1147,P491,1
P1148,P491,1
P1149,P492,1
P1150,P492,1
P1151,P492,1
P1152,P495,1
P1153,P495,1
P1154,P495,1
P1155,P496,1
P1156,P496,1
P1157,P496,1
P1158,P496,1
P1159,P497,1
P1160,P497,1
P1161,P497,1
P1162,P498,1
P1163,P498,1
P1164,P498,1
P1165,P498,1
P1166,P498,1
P1167,P499,1
P1168,P499,1
P1169,P500,1
P1170,P500,1
P1171,P500,1
P1172,P500,1
P1173,P500,1
P1174,P501,1
P1175,P501,1
P1176,P501,1
P1177,P501,1
P1178,P503,1
P1179,P503,1
P1180,P503,1
P1181,P503,1
P1182,P503,1
P1183,P504,1
P1184,P504,1
P1185,P504,1
P1186,P504,1
P1187,P505,1
P1188,P505,1
P1189,P505,1
P1190,P505,1
P1191,P506,1
P1192,P506,1
P1193,P506,1
P1194,P506,1
P1195,P508,1
P1196,P508,1
P1197,P508,1
P1198,P510,1
P1199,P510,1
P1200,P510,1
P1201,P510,1
P1202,P510,1
P1203,P511,1
P1204,P511,1
P1205,P511,1
P1206,P511,1
P1207,P511,1
P1208,P512,1
P1209,P512,1
P1210,P512,1
P1211,P512,1
P1212,P512,1
P1213,P514,1
P1214,P514,1
P1215,P514,1
P1216,P514,1
P1217,P514,1
P1218,P515,1
P1219,P515,1
P1220,P515,1
P1221,P517,1
P1222,P517,1
P1223,P517,1
P1224,P517,1
P1225,P518,1
P1226,P518,1
P1227,P518,1
P1228,P518,1
P1229,P518,1
P1230,P519,1
P1231,P519,1
P1232,P519,1
P1233,P519,1
P1234,P520,1
P1235,P520,1
P1236,P520,1
P1237,P523,1
P1238,P523,1
P1239,P523,1
P1240,P523,1
P1241,P525,1
P1242,P525,1
P1243,P527,1
P1244,P527,1
P1245,P531,1
P1246,P531,1
P1247,P533,1
P1248,P533,1
P1249,P535,1
P1250,P535,1
P1251,P537,1
P1252,P537,1
P1253,P537,1
P1254,P537,1
P1255,P538,1
P1256,P538,1
P1257,P538,1
P1258,P538,1
P1259,P538,1
P1260,P539,1
P1261,P539,1
P1262,P539,1
P1263,P541,1
P1264,P541,1
P1265,P541,1
P1266,P543,1
P1267,P543,1
P1268,P543,1
P1269,P545,1
P1270,P545,1
P1271,P545,1
P1272,P546,1
P1273,P546,1
P1274,P547,1
P1275,P547,1
P1276,P547,1
P1277,P548,1
P1278,P548,1
P1279,P548,1
P1280,P548,1
P1281,P550,1
P1282,P550,1
P1283,P552,1
P1284,P552,1
P1285,P552,1
P1286,P552,1
P1287,P552,1
P1288,P553,1
P1289,P553,1
P1290,P553,1
P1291,P553,1
P1292,P553,1
P1293,P554,1
P1294,P554,1
P1295,P554,1
P1296,P554,1
P1297,P554,1
P1298,P558,1
P1299,P558,1
P1300,P559,1
P1301,P559,1
P1302,P559,1
P1303,P560,1
P1304,P560,1
P1305,P560,1
P1306,P562,1
P1307,P562,1
P1308,P562,1
P1309,P564,1
P1310,P564,1
P1311,P564,1
P1312,P564,1
P1313,P565,1
P1314,P565,1
P1315,P565,1
P1316,P565,1
P1317,P565,1
P1318,P567,1
P1319,P567,1
P1320,P567,1
P1321,P567,1
P1322,P567,1
P1323,P568,1
P1324,P568,1
P1325,P569,1
P1326,P569,1
P1327,P569,1
P1328,P569,1
P1329,P572,1
P1330,P572,1
P1331,P572,1
P1332,P574,1
P1333,P574,1
P1334,P575,1
P1335,P575,1
P1336,P575,1
P1337,P575,1
P1338,P575,1
P1339,P576,1
P1340,P576,1
P1341,P576,1
P1342,P576,1
P1343,P577,1
P1344,P577,1
P1345,P577,1
P1346,P577,1
P1347,P577,1
P1348,P578,1
P1349,P578,1
P1350,P578,1
P1351,P578,1
P1352,P580,1
P1353,P580,1
P1354,P580,1
P1355,P580,1
P1356,P580,1
P1357,P582,1
P1358,P582,1
P1359,P582,1
P1360,P582,1
P1361,P582,1
P1362,P583,1
P1363,P583,1
P1364,P583,1
P1365,P583,1
P1366,P583,1
P1367,P584,1
P1368,P584,1
P1369,P586,1
P1370,P586,1
P1371,P586,1
P1372,P586,1
P1373,P586,1
P1374,P588,1
P1375,P588,1
P1376,P588,1
P1377,P588,1
P1378,P589,1
P1379,P589,1
P1380,P589,1
P1381,P592,1
P1382,P592,1
P1383,P594,1
P1384,P594,1
P1385,P596,1
P1386,P596,1
P1387,P596,1
P1388,P596,1
P1389,P599,1
P1390,P599,1
P1391,P599,1
P1392,P599,1
P1393,P601,1
P1394,P601,1
P1395,P601,1
P1396,P604,1
P1397,P604,1
P1398,P604,1
P1399,P605,1
P1400,P605,1
P1401,P606,1
P1402,P606,1
P1403,P607,1
P1404,P607,1
P1405,P607,1
P1406,P607,1
P1407,P607,1
P1408,P608,1
P1409,P608,1
P1410,P608,1
P1411,P608,1
P1412,P609,1
P1413,P609,1
P1414,P609,1
P1415,P610,1
P1416,P610,1
P1417,P610,1
P1418,P611,1
P1419,P611,1
P1420,P611,1
P1421,P611,1
P1422,P612,1
P1423,P612,1
P1424,P613,1
P1425,P613,1
P1426,P613,1
P1427,P613,1
P1428,P613,1
P1429,P614,1
P1430,P614,1
P1431,P615,1
P1432,P615,1
P1433,P615,1
P1434,P616,1
P1435,P616,1
P1436,P616,1
P1437,P616,1
P1438,P617,1
P1439,P617,1
P1440,P617,1
P1441,P618,1
P1442,P618,1
P1443,P618,1
P1444,P619,1
P1445,P619,1
P1446,P619,1
P1447,P620,1
P1448,P620,1
P1449,P621,1
P1450,P621,1
P1451,P621,1
P1452,P622,1
P1453,P622,1
P1454,P622,1
P1455,P622,1
P1456,P622,1
P1457,P623,1
P1458,P623,1
P1459,P624,1
P1460,P624,1
P1461,P624,1
P1462,P625,1
P1463,P625,1
P1464,P625,1
P1465,P625,1
P1466,P625,1
P1467,P627,1
P1468,P627,1
P1469,P628,1
P1470,P628,1
P1471,P628,1
P1472,P628,1
P1473,P630,1
P1474,P630,1
P1475,P631,1
P1476,P631,1
P1477,P633,1
P1478,P633,1
P1479,P633,1
P1480,P633,1
P1481,P633,1
P1482,P634,1
P1483,P634,1
P1484,P635,1
P1485,P635,1
P1486,P635,1
P1487,P635,1
P1488,P635,1
P1489,P636,1
P1490,P636,1
P1491,P636,1
P1492,P636,1
P1493,P639,1
P1494,P639,1
P1495,P639,1
P1496,P641,1
P1497,P641,1
P1498,P641,1
P1499,P641,1
P1500,P642,1
P1501,P642,1
P1502,P642,1
P1503,P642,1
P1504,P643,1
P1505,P643,1
P1506,P643,1
P1507,P644,1
P1508,P644,1
P1509,P646,1
P1510,P646,1
P1511,P647,1
P1512,P647,1
P1513,P647,1
P1514,P647,1
P1515,P647,1
P1516,P648,1
P1517,P648,1
P1518,P648,1
P1519,P648,1
P1520,P649,1
P1521,P649,1
P1522,P650,1
P1523,P650,1
P1524,P650,1
P1525,P651,1
P1526,P651,1
P1527,P651,1
P1528,P651,1
P1529,P653,1
P1530,P653,1
P1531,P653,1
P1532,P653,1
P1533,P653,1
P1534,P654,1
P1535,P654,1
P1536,P654,1
P1537,P654,1
P1538,P654,1
P1539,P655,1
P1540,P655,1
P1541,P656,1
P1542,P656,1
P1543,P656,1
P1544,P657,1
P1545,P657,1
P1546,P658,1
P1547,P658,1
P1548,P658,1
P1549,P658,1
P1550,P658,1
P1551,P661,1
P1552,P661,1
P1553,P661,1
P1554,P662,1
P1555,P662,1
P1556,P663,1
P1557,P663,1
P1558,P663,1
P1559,P664,1
P1560,P664,1
P1561,P664,1
P1562,P664,1
P1563,P664,1
P1564,P666,1
P1565,P666,1
P1566,P666,1
P1567,P666,1
P1568,P666,1
P1569,P668,1
P1570,P668,1
P1571,P672,1
P1572,P672,1
P1573,P674,1
P1574,P674,1
P1575,P674,1
P1576,P676,1
P1577,P676,1
P1578,P676,1
P1579,P677,1
P1580,P677,1
P1581,P679,1
P1582,P679,1
P1583,P679,1
P1584,P679,1
P1585,P679,1
P1586,P680,1
P1587,P680,1
P1588,P680,1
P1589,P680,1
P1590,P681,1
P1591,P681,1
P1592,P681,1
P1593,P682,1
P1594,P682,1
P1595,P684,1
P1596,P684,1
P1597,P688,1
P1598,P688,1
P1599,P688,1
P1600,P691,1
P1601,P691,1
P1602,P691,1
P1603,P691,1
P1604,P691,1
P1605,P692,1
P1606,P692,1
P1607,P693,1
P1608,P693,1
P1609,P693,1
P1610,P693,1
P1611,P693,1
P1612,P694,1
P1613,P694,1
P1614,P694,1
P1615,P694,1
P1616,P694,1
P1617,P697,1
P1618,P697,1
P1619,P697,1
P1620,P697,1
P1621,P697,1
P1622,P698,1
P1623,P698,1
P1624,P699,1
P1625,P699,1
P1626,P699,1
P1627,P699,1
P1628,P699,1
P1629,P701,1
P1630,P701,1
P1631,P701,1
P1632,P702,1
P1633,P702,1
P1634,P702,1
P1635,P703,1
P1636,P703,1
P1637,P703,1
P1638,P705,1
P1639,P705,1
P1640,P705,1
P1641,P705,1
P1642,P705,1
P1643,P709,1
P1644,P709,1
P1645,P711,1
P1646,P711,1
P1647,P711,1
P1648,P711,1
P1649,P711,1
P1650,P712,1
P1651,P712,1
P1652,P715,1
P1653,P715,1
P1654,P715,1
P1655,P716,1
P1656,P716,1
P1657,P716,1
P1658,P716,1
P1659,P717,1
P1660,P717,1
P1661,P717,1
P1662,P717,1
P1663,P717,1
