partid,parents_partid,qty
P316,P144,1
P317,P145,1
P318,P145,1
P319,P146,1
P320,P146,1
P321,P146,1
P322,P148,1
P323,P148,1
P324,P148,1
P325,P148,1
P326,P149,1
P327,P149,1
P328,P149,4
P329,P149,1
P330,P150,1
P331,P150,1
P332,P150,1
P333,P154,1
P334,P154,1
P335,P154,1
P336,P156,1
P337,P156,1
P338,P156,1
P339,P156,1
P340,P156,1
P341,P157,1
P342,P157,1
P343,P157,1
P344,P157,1
P345,P157,1
P346,P158,1
P347,P158,1
P348,P158,1
P349,P160,1
P350,P160,1
P351,P160,1
P352,P160,1
P353,P162,1
P354,P162,1
P355,P162,1
P356,P163,1
P357,P163,1
P358,P165,1
P359,P165,1
P360,P166,1
P361,P166,1
P362,P167,1
P363,P167,1
P364,P167,1
P365,P168,1
P366,P168,1
P367,P168,1
P368,P168,1
P369,P171,1
P370,P171,1
P371,P172,1
P372,P172,1
P373,P172,1
P374,P172,1
P375,P172,1
P376,P173,1
P377,P173,1
P378,P173,1
P379,P173,1
P380,P174,1
P381,P174,1
P382,P174,1
P383,P174,1
P384,P175,1
P385,P175,1
P386,P175,1
P387,P176,1
P388,P176,1
P389,P176,1
P390,P176,1
P391,P178,1
P392,P178,1
P393,P180,1
P394,P180,2
P395,P180,1
P396,P181,1
P397,P181,1
P398,P181,1
P399,P182,1
P400,P182,1
P401,P182,1
P402,P182,1
P403,P183,1
P404,P183,1
P405,P183,1
P406,P183,1
P407,P187,1
P408,P187,1
P409,P187,1
P410,P187,1
P411,P187,1
P412,P188,1
P413,P188,1
P414,P188,1
P415,P188,1
P416,P188,1
P417,P191,1
P418,P191,1
P419,P191,1
P420,P191,1
P421,P191,1
P422,P192,1
P423,P192,1
P424,P193,1
P425,P193,1
P426,P193,1
P427,P194,1
P428,P194,1
P429,P195,1
P430,P195,1
P431,P195,1
P432,P195,1
P433,P195,1
P434,P196,1
P435,P196,1
P436,P196,1
P437,P198,1
P438,P198,1
P439,P200,1
P440,P200,1
P441,P200,1
P442,P200,1
P443,P200,1
P444,P202,4
P445,P202,1
P446,P202,1
P447,P202,1
P448,P203,1
P449,P203,1
P450,P203,1
P451,P203,1
P452,P204,1
P453,P204,1
P454,P204,1
P455,P205,1
P456,P205,1
P457,P205,1
P458,P205,1
P459,P205,1
P460,P206,1
P461,P206,1
P462,P206,1
P463,P208,1
P464,P208,1
P465,P208,1
P466,P209,1
P467,P209,4
P468,P209,1
P469,P209,1
P470,P209,1
P471,P210,1
P472,P210,1
P473,P210,1
P474,P210,1
P475,P210,1
P476,P211,1
P477,P211,1
P478,P211,1
P479,P211,1
P480,P212,1
P481,P212,1
P482,P212,1
P483,P213,1
P484,P213,4
P485,P214,1
P486,P214,1
P487,P214,1
P488,P214,1
P489,P214,1
P490,P216,1
P491,P216,1
P492,P216,1
P493,P220,1
P494,P220,1
P495,P222,1
P496,P222,1
P497,P223,1
P498,P223,1
P499,P223,1
P500,P224,1
P501,P224,1
P502,P225,1
P503,P225,1
P504,P225,1
P505,P226,1
P506,P226,1
P507,P226,1
P508,P226,1
P509,P227,1
P510,P227,1
P511,P228,1
P512,P228,1
P513,P228,1
P514,P228,1
P515,P229,1
P516,P229,1
P517,P230,1
P518,P230,1
P519,P230,1
P520,P230,1
P521,P230,1
P522,P231,1
P523,P231,1
P524,P231,1
P525,P231,1
P526,P233,1
P527,P233,1
P528,P233,1
P529,P233,1
P530,P234,1
P531,P234,1
P532,P236,1
P533,P236,1
P534,P237,1
P535,P237,1
P536,P237,1
P537,P237,1
P538,P239,1
P539,P239,4
P540,P239,1
P541,P240,1
P542,P240,1
P543,P240,1
P544,P240,1
P545,P241,1
P546,P241,2
P547,P241,4
P548,P242,1
P549,P242,1
P550,P243,1
P551,P243,1
P552,P245,1
P553,P245,1
P554,P245,1
P555,P246,1
P556,P246,1
P557,P246,1
P558,P246,1
P559,P247,1
P560,P247,1
P561,P247,1
P562,P247,1
P563,P247,1
P564,P249,1
P565,P249,1
P566,P250,1
P567,P250,1
P568,P250,1
P569,P251,1
P570,P251,1
P571,P251,1
P572,P252,1
P573,P252,1
P574,P252,1
P575,P252,1
P576,P253,1
P577,P253,1
P578,P253,1
P579,P253,1
P580,P253,4
P581,P257,1
P582,P257,1
P583,P257,1
P584,P257,1
P585,P257,4
P586,P258,1
P587,P258,1
P588,P258,1
P589,P259,1
P590,P259,1
P591,P261,1
P592,P261,1
P593,P261,2
P594,P264,1
P595,P264,1
P596,P264,1
P597,P264,1
P598,P265,1
P599,P265,1
P600,P265,1
P601,P265,1
P602,P266,1
P603,P266,1
P604,P266,1
P605,P268,1
P606,P268,1
P607,P268,1
P608,P268,1
P609,P268,1
P610,P269,1
P611,P269,1
P612,P269,1
P613,P269,1
P614,P269,1
P615,P272,1
P616,P272,1
P617,P275,1
P618,P275,1
P619,P277,1
P620,P277,1
P621,P277,1
P622,P277,1
P623,P277,1
P624,P278,1
P625,P278,1
P626,P279,1
P627,P279,1
P628,P279,1
P629,P279,1
P630,P279,1
P631,P280,1
P632,P280,1
P633,P280,1
P634,P282,1
P635,P282,1
P636,P282,1
P637,P282,1
P638,P282,1
P639,P285,1
P640,P285,1
P641,P285,1
P642,P286,1
P643,P286,1
P644,P290,1
P645,P290,1
P646,P290,1
P647,P291,1
P648,P291,1
P649,P293,1
P650,P293,1
P651,P293,1
P652,P293,1
P653,P297,1
P654,P297,1
P655,P299,1
P656,P299,1
P657,P299,1
P658,P300,1
P659,P300,1
P660,P300,1
P661,P302,1
P662,P302,1
P663,P303,1
P664,P303,1
P665,P303,1
P666,P303,1
P667,P303,1
P668,P305,1
P669,P305,1
P670,P305,1
P671,P307,1
P672,P307,1
P673,P307,1
P674,P307,1
P675,P307,1
P676,P308,1
P677,P308,1
P678,P308,1
P679,P308,2
P680,P308,2
P681,P310,1
P682,P310,1
P683,P310,1
P684,P310,1
P685,P310,1
P686,P311,1
P687,P311,1
P688,P311,1
P689,P316,1
P690,P316,1
P691,P316,1
P692,P316,1
P693,P316,1
P694,P317,1
P695,P317,1
P696,P318,1
P697,P318,1
P698,P318,1
P699,P320,1
P700,P320,1
P701,P320,1
P702,P321,1
P703,P321,1
P704,P321,1
P705,P321,1
P706,P325,1
P707,P325,1
P708,P325,1
P709,P325,1
P710,P327,1
P711,P327,1
P712,P330,1
P713,P330,1
P714,P330,1
P715,P330,1
P716,P330,1
P717,P331,1
P718,P331,1
P719,P331,1
P720,P332,1
P721,P332,1
P722,P333,1
P723,P333,1
P724,P333,1
P725,P333,1
P726,P333,2
P727,P335,1
P728,P335,1
P729,P335,1
P730,P335,1
P731,P335,1
P732,P338,1
P733,P338,1
P734,P341,1
P735,P341,1
P736,P343,1
P737,P343,1
P738,P344,1
P739,P344,1
P740,P344,1
P741,P344,2
P742,P344,1
P743,P345,1
P744,P345,1
P745,P345,1
P746,P346,1
P747,P346,1
P748,P346,1
P749,P346,1
P750,P346,1
P751,P347,1
P752,P347,1
P753,P347,1
P754,P349,1
P755,P349,1
P756,P349,1
P757,P349,1
P758,P349,1
P759,P351,4
P760,P351,1
P761,P351,1
P762,P351,1
P763,P351,1
P764,P352,1
P765,P352,1
P766,P352,1
P767,P353,1
P768,P353,1
P769,P353,1
P770,P355,1
P771,P355,1
P772,P355,1
P773,P356,1
P774,P356,1
P775,P356,1
P776,P358,1
P777,P358,1
P778,P360,1
P779,P360,1
P780,P360,1
P781,P360,1
P782,P364,1
P783,P364,1
P784,P364,1
P785,P364,1
P786,P365,1
P787,P365,1
P788,P365,1
P789,P366,1
P790,P366,1
P791,P366,1
P792,P366,1
P793,P367,1
P794,P367,1
P795,P368,1
P796,P368,1
P797,P368,1
P798,P369,1
P799,P369,1
P800,P369,1
P801,P369,1
P802,P371,1
P803,P371,1
P804,P371,1
P805,P371,1
P806,P372,1
P807,P372,1
P808,P373,1
P809,P373,1
P810,P373,1
P811,P374,1
P812,P374,1
P813,P374,1
P814,P374,1
P815,P374,1
P816,P376,1
P817,P376,1
P818,P377,1
P819,P377,1
P820,P378,1
P821,P378,1
P822,P378,1
P823,P378,1
P824,P378,1
P825,P379,1
P826,P379,1
P827,P379,1
P828,P379,1
P829,P380,1
P830,P380,1
P831,P380,1
P832,P381,1
P833,P381,1
P834,P381,1
P835,P381,1
P836,P382,1
P837,P382,1
P838,P382,1
P839,P383,1
P840,P383,1
P841,P384,1
P842,P384,1
P843,P384,1
P844,P384,1
P845,P384,1
P846,P385,1
P847,P385,1
P848,P386,1
P849,P386,2
P850,P387,1
P851,P387,1
P852,P387,1
P853,P387,1
P854,P387,1
P855,P388,1
P856,P388,1
P857,P388,1
P858,P388,1
P859,P389,1
P860,P389,1
P861,P390,1
P862,P390,1
P863,P390,1
P864,P390,1
P865,P391,1
P866,P391,1
P867,P391,1
P868,P393,1
P869,P393,1
P870,P394,1
P871,P394,1
P872,P394,1
P873,P394,1
P874,P394,1
P875,P395,1
P876,P395,1
P877,P396,1
P878,P396,1
P879,P396,1
P880,P396,1
P881,P397,1
P882,P397,1
P883,P397,1
P884,P397,1
P885,P400,1
P886,P400,1
P887,P401,1
P888,P401,1
P889,P401,1
P890,P401,1
P891,P403,1
P892,P403,1
P893,P403,1
P894,P403,1
P895,P403,1
P896,P404,1
P897,P404,1
P898,P404,1
P899,P405,1
P900,P405,1
P901,P405,1
P902,P405,1
P903,P406,1
P904,P406,2
P905,P406,1
P906,P408,1
P907,P408,1
P908,P408,1
P909,P408,1
P910,P413,1
P911,P413,1
P912,P413,1
P913,P413,1
P914,P414,1
P915,P414,1
P916,P414,1
P917,P414,1
P918,P415,1
P919,P415,1
P920,P415,1
P921,P415,1
P922,P416,1
P923,P416,1
P924,P416,1
P925,P416,1
P926,P417,1
P927,P417,1
P928,P417,1
P929,P418,1
P930,P418,1
P931,P419,1
P932,P419,4
P933,P419,2
P934,P419,1
P935,P419,1
P936,P420,1
P937,P420,1
P938,P420,1
P939,P421,1
P940,P421,1
P941,P421,1
P942,P421,1
P943,P421,1
P944,P422,1
P945,P422,1
P946,P422,1
P947,P422,1
P948,P422,1
P949,P425,1
P950,P425,1
P951,P425,1
P952,P426,1
P953,P426,1
P954,P426,1
P955,P427,1
P956,P427,1
P957,P427,1
P958,P427,1
P959,P429,1
P960,P429,1
P961,P429,1
P962,P429,1
P963,P431,1
P964,P431,1
P965,P431,4
P966,P431,1
P967,P439,1
P968,P439,4
P969,P439,1
P970,P439,1
P971,P439,1
P972,P440,1
P973,P440,1
P974,P440,1
P975,P440,1
P976,P440,1
P977,P441,1
P978,P441,1
P979,P441,1
P980,P443,1
P981,P443,1
P982,P443,1
P983,P444,1
P984,P444,1
P985,P444,1
P986,P444,1
P987,P444,1
P988,P445,1
P989,P445,1
P990,P446,1
P991,P446,1
P992,P446,1
P993,P446,1
P994,P448,1
P995,P448,1
P996,P448,1
P997,P448,1
P998,P448,1
P999,P453,1
P1000,P453,1
P1001,P453,1
P1002,P455,1
P1003,P455,1
P1004,P455,1
P1005,P455,1
P1006,P456,1
P1007,P456,1
P1008,P456,1
P1009,P456,1
P1010,P458,1
P1011,P458,1
P1012,P460,1
P1013,P460,1
P1014,P460,1
P1015,P460,1
P1016,P460,1
P1017,P461,1
P1018,P461,1
P1019,P463,1
P1020,P463,1
P1021,P463,1
P1022,P463,1
P1023,P463,1
P1024,P465,1
P1025,P465,1
P1026,P465,1
P1027,P466,1
P1028,P466,1
P1029,P466,1
P1030,P466,1
P1031,P466,1
P1032,P467,1
P1033,P467,1
P1034,P467,1
P1035,P469,1
P1036,P469,1
P1037,P469,1
P1038,P469,1
P1039,P470,1
P1040,P470,1
P1041,P470,1
P1042,P470,1
P1043,P473,1
P1044,P473,1
P1045,P473,1
P1046,P474,1
P1047,P474,1
P1048,P474,1
P1049,P475,1
P1050,P475,1
P1051,P476,1
P1052,P476,1
P1053,P477,1
P1054,P477,1
P1055,P477,1
P1056,P477,1
P1057,P477,1
P1058,P479,1
P1059,P479,1
P1060,P480,1
P1061,P480,1
P1062,P482,1
P1063,P482,1
P1064,P482,1
P1065,P482,1
P1066,P482,1
P1067,P483,1
P1068,P483,1
P1069,P483,1
P1070,P483,1
P1071,P487,1
P1072,P487,1
P1073,P487,1
P1074,P487,1
P1075,P487,1
P1076,P488,1
P1077,P488,1
P1078,P488,1
P1079,P490,1
P1080,P490,1
P1081,P490,1
P1082,P490,1
P1083,P490,1
P1084,P492,1
P1085,P492,1
P1086,P492,1
P1087,P492,1
P1088,P492,1
P1089,P493,1
P1090,P493,1
P1091,P493,1
P1092,P493,1
P1093,P494,1
P1094,P494,1
P1095,P494,1
P1096,P495,1
P1097,P495,1
P1098,P495,1
P1099,P495,1
P1100,P495,1
P1101,P497,1
P1102,P497,1
P1103,P497,1
P1104,P497,1
P1105,P499,1
P1106,P499,1
P1107,P501,1
P1108,P501,1
P1109,P501,1
P1110,P501,1
P1111,P502,1
P1112,P502,1
P1113,P502,1
P1114,P502,1
P1115,P502,1
P1116,P503,1
P1117,P503,1
P1118,P503,1
P1119,P503,1
P1120,P504,1
P1121,P504,1
P1122,P504,1
P1123,P504,1
P1124,P505,1
P1125,P505,1
P1126,P506,1
P1127,P506,1
P1128,P506,1
P1129,P507,1
P1130,P507,1
P1131,P509,1
P1132,P509,1
P1133,P509,1
P1134,P513,1
P1135,P513,1
P1136,P513,1
P1137,P514,1
P1138,P514,1
P1139,P514,1
P1140,P514,1
P1141,P514,1
P1142,P515,1
P1143,P515,1
P1144,P515,1
P1145,P515,1
P1146,P515,1
P1147,P516,1
P1148,P516,1
P1149,P519,1
P1150,P519,1
P1151,P519,1
P1152,P523,1
P1153,P523,1
P1154,P524,1
P1155,P524,1
P1156,P524,1
P1157,P524,1
P1158,P526,1
P1159,P526,1
P1160,P528,1
P1161,P528,2
P1162,P529,1
P1163,P529,1
P1164,P529,1
P1165,P529,1
P1166,P529,1
P1167,P531,1
P1168,P531,1
P1169,P531,1
P1170,P531,1
P1171,P531,1
P1172,P532,1
P1173,P532,1
P1174,P533,1
P1175,P533,1
P1176,P533,1
P1177,P533,1
P1178,P533,1
P1179,P534,1
P1180,P534,1
P1181,P534,1
P1182,P534,1
P1183,P534,1
P1184,P536,1
P1185,P536,1
P1186,P536,1
P1187,P536,1
P1188,P536,1
P1189,P538,1
P1190,P538,1
P1191,P539,1
P1192,P539,1
P1193,P539,1
P1194,P539,1
P1195,P541,1
P1196,P541,1
P1197,P542,1
P1198,P542,1
P1199,P542,1
P1200,P543,1
P1201,P543,1
P1202,P546,1
P1203,P546,1
P1204,P546,1
P1205,P546,1
P1206,P546,1
P1207,P548,1
P1208,P548,1
P1209,P548,1
P1210,P548,1
P1211,P552,1
P1212,P552,1
P1213,P552,1
P1214,P552,1
P1215,P553,1
P1216,P553,1
P1217,P554,1
P1218,P554,1
P1219,P554,1
P1220,P554,1
P1221,P556,1
P1222,P556,1
P1223,P557,1
P1224,P557,1
P1225,P557,1
P1226,P558,1
P1227,P558,1
P1228,P558,1
P1229,P559,1
P1230,P559,1
P1231,P559,1
P1232,P559,1
P1233,P559,1
P1234,P563,1
P1235,P563,1
P1236,P563,1
P1237,P563,1
P1238,P564,1
P1239,P564,1
P1240,P564,1
P1241,P564,1
P1242,P565,1
P1243,P565,1
P1244,P565,1
P1245,P566,1
P1246,P566,1
P1247,P566,1
P1248,P566,1
P1249,P569,1
P1250,P569,1
P1251,P569,1
P1252,P569,1
P1253,P569,1
P1254,P570,1
P1255,P570,1
P1256,P570,1
P1257,P570,1
P1258,P570,1
P1259,P572,1
P1260,P572,1
P1261,P572,1
P1262,P572,1
P1263,P573,1
P1264,P573,1
P1265,P573,1
P1266,P573,1
P1267,P576,1
P1268,P576,1
P1269,P576,1
P1270,P576,1
P1271,P576,1
P1272,P578,1
P1273,P578,1
P1274,P578,1
P1275,P580,1
P1276,P580,1
P1277,P580,1
P1278,P581,1
P1279,P581,1
P1280,P584,1
P1281,P584,1
P1282,P584,1
P1283,P584,1
P1284,P584,1
P1285,P585,1
P1286,P585,1
P1287,P585,1
P1288,P585,1
P1289,P585,1
P1290,P587,1
P1291,P587,1
P1292,P588,1
P1293,P588,1
P1294,P588,1
P1295,P588,1
P1296,P589,1
P1297,P589,1
P1298,P589,1
P1299,P591,1
P1300,P591,1
P1301,P591,1
P1302,P591,1
P1303,P591,1
P1304,P592,1
P1305,P592,1
P1306,P592,1
P1307,P592,1
P1308,P592,1
P1309,P595,1
P1310,P595,1
P1311,P596,1
P1312,P596,1
P1313,P596,1
P1314,P598,1
P1315,P598,1
P1316,P598,1
P1317,P599,1
P1318,P599,1
P1319,P600,1
P1320,P600,1
P1321,P600,1
P1322,P600,1
P1323,P600,1
P1324,P601,1
P1325,P601,1
P1326,P601,1
P1327,P601,1
P1328,P604,1
P1329,P604,1
P1330,P604,4
P1331,P604,1
P1332,P605,1
P1333,P605,1
P1334,P606,1
P1335,P606,1
P1336,P606,1
P1337,P609,1
P1338,P609,1
P1339,P609,1
P1340,P609,1
P1341,P609,1
P1342,P610,1
P1343,P610,1
P1344,P610,1
P1345,P612,1
P1346,P612,1
P1347,P612,1
P1348,P613,1
P1349,P613,1
P1350,P613,1
P1351,P613,1
P1352,P614,1
P1353,P614,1
P1354,P615,1
P1355,P615,1
P1356,P615,1
P1357,P615,1
P1358,P617,1
P1359,P617,1
P1360,P617,1
P1361,P617,1
P1362,P617,1
P1363,P621,1
P1364,P621,1
P1365,P621,1
P1366,P621,4
P1367,P622,1
P1368,P622,1
P1369,P622,1
P1370,P623,1
P1371,P623,1
P1372,P625,1
P1373,P625,1
P1374,P625,1
P1375,P625,1
P1376,P627,1
P1377,P627,1
P1378,P627,1
P1379,P628,1
P1380,P628,1
P1381,P628,1
P1382,P629,1
P1383,P629,1
P1384,P629,4
P1385,P630,1
P1386,P630,1
P1387,P631,1
P1388,P631,1
P1389,P631,1
P1390,P631,1
P1391,P631,1
P1392,P635,1
P1393,P635,1
P1394,P636,1
P1395,P636,1
P1396,P636,1
P1397,P637,1
P1398,P637,1
P1399,P637,1
P1400,P637,1
P1401,P638,1
P1402,P638,1
P1403,P638,1
P1404,P642,1
P1405,P642,1
P1406,P642,1
P1407,P642,1
P1408,P642,1
P1409,P645,1
P1410,P645,1
P1411,P645,1
P1412,P645,1
P1413,P645,1
P1414,P646,1
P1415,P646,1
P1416,P648,1
P1417,P648,1
P1418,P648,1
P1419,P649,1
P1420,P649,1
P1421,P649,1
P1422,P649,1
P1423,P649,1
P1424,P650,1
P1425,P650,1
P1426,P650,1
P1427,P650,1
P1428,P651,1
P1429,P651,1
P1430,P651,1
P1431,P651,1
P1432,P652,1
P1433,P652,1
P1434,P652,1
P1435,P655,1
P1436,P655,1
P1437,P655,1
P1438,P655,1
P1439,P655,1
P1440,P656,1
P1441,P656,1
P1442,P656,1
P1443,P656,1
P1444,P656,1
P1445,P659,1
P1446,P659,1
P1447,P659,1
P1448,P659,1
P1449,P660,1
P1450,P660,1
P1451,P660,1
P1452,P660,1
P1453,P660,1
P1454,P662,1
P1455,P662,1
P1456,P662,1
P1457,P663,1
P1458,P663,1
P1459,P665,1
P1460,P665,1
P1461,P665,1
P1462,P666,1
P1463,P666,1
P1464,P666,1
P1465,P667,1
P1466,P667,1
P1467,P668,1
P1468,P668,1
P1469,P668,1
P1470,P670,1
P1471,P670,1
P1472,P670,1
P1473,P670,1
P1474,P671,2
P1475,P671,1
P1476,P676,1
P1477,P676,1
P1478,P676,1
P1479,P676,1
P1480,P677,1
P1481,P677,1
P1482,P677,2
P1483,P678,1
P1484,P678,1
P1485,P678,1
P1486,P680,1
P1487,P680,1
P1488,P680,1
P1489,P682,1
P1490,P682,1
P1491,P682,2
P1492,P682,1
P1493,P682,1
P1494,P683,1
P1495,P683,1
P1496,P683,1
P1497,P683,1
P1498,P684,1
P1499,P684,1
P1500,P684,1
P1501,P684,1
P1502,P684,1
P1503,P685,1
P1504,P685,1
P1505,P688,1
P1506,P688,1
P1507,P689,1
P1508,P689,1
P1509,P689,1
P1510,P691,1
P1511,P691,1
P1512,P691,1
P1513,P692,1
P1514,P692,1
P1515,P692,1
P1516,P692,1
P1517,P694,1
P1518,P694,1
P1519,P694,1
P1520,P694,1
P1521,P694,1
P1522,P695,1
P1523,P695,1
P1524,P695,1
P1525,P695,1
P1526,P695,1
P1527,P697,1
P1528,P697,1
P1529,P697,1
P1530,P697,1
P1531,P698,1
P1532,P698,1
P1533,P699,1
P1534,P699,1
P1535,P699,1
P1536,P699,1
P1537,P699,1
P1538,P700,1
P1539,P700,1
P1540,P700,1
P1541,P701,1
P1542,P701,1
P1543,P702,1
P1544,P702,1
P1545,P702,1
P1546,P703,1
P1547,P703,1
P1548,P703,1
P1549,P703,1
P1550,P704,1
P1551,P704,1
P1552,P704,1
P1553,P704,1
P1554,P704,1
P1555,P705,1
P1556,P705,1
P1557,P705,1
P1558,P705,1
P1559,P706,1
P1560,P706,1
P1561,P706,1
P1562,P706,1
P1563,P706,1
P1564,P710,1
P1565,P710,1
P1566,P710,1
P1567,P710,1
P1568,P710,1
P1569,P711,1
P1570,P711,1
P1571,P711,1
P1572,P711,1
P1573,P712,1
P1574,P712,1
P1575,P714,1
P1576,P714,1
P1577,P714,1
P1578,P717,1
P1579,P717,1
P1580,P718,1
P1581,P718,1
P1582,P718,1
P1583,P721,2
P1584,P721,1
P1585,P722,1
P1586,P722,1
P1587,P722,1
P1588,P723,1
P1589,P723,1
P1590,P723,1
P1591,P723,1
P1592,P723,1
P1593,P724,1
P1594,P724,1
P1595,P724,1
P1596,P724,1
P1597,P725,1
P1598,P725,1
P1599,P725,1
P1600,P725,1
P1601,P725,1
P1602,P726,1
P1603,P726,1
P1604,P726,1
P1605,P727,1
P1606,P727,1
P1607,P727,1
P1608,P729,1
P1609,P729,1
P1610,P730,1
P1611,P730,1
P1612,P730,1
P1613,P730,1
P1614,P730,1
P1615,P734,1
P1616,P734,1
P1617,P734,1
P1618,P735,1
P1619,P735,1
P1620,P735,1
P1621,P735,1
P1622,P736,1
P1623,P736,1
P1624,P736,1
P1625,P736,1
P1626,P738,1
P1627,P738,1
P1628,P738,1
P1629,P739,1
P1630,P739,1
P1631,P739,1
P1632,P739,1
P1633,P741,1
P1634,P741,1
P1635,P741,1
P1636,P741,1
P1637,P745,1
P1638,P745,1
P1639,P745,1
P1640,P745,1
P1641,P745,1
P1642,P747,1
P1643,P747,1
P1644,P747,1
P1645,P748,1
P1646,P748,1
P1647,P748,1
P1648,P748,1
P1649,P748,1
P1650,P750,1
P1651,P750,1
P1652,P750,1
P1653,P750,1
P1654,P751,1
P1655,P751,1
P1656,P751,1
P1657,P751,1
P1658,P753,2
P1659,P753,1
P1660,P753,1
P1661,P753,1
P1662,P753,1
P1663,P754,1
