partid,parents_partid,qty
P316,P135,1
P317,P137,1
P318,P137,1
P319,P137,1
P320,P137,1
P321,P137,1
P322,P138,1
P323,P138,1
P324,P138,1
P325,P138,1
P326,P138,1
P327,P141,1
P328,P141,1
P329,P141,1
P330,P141,1
P331,P142,1
P332,P142,1
P333,P143,1
P334,P143,1
P335,P143,1
P336,P143,4
P337,P143,4
P338,P146,1
P339,P146,4
P340,P146,1
P341,P146,1
P342,P146,1
P343,P147,1
P344,P147,1
P345,P147,1
P346,P147,1
P347,P149,1
P348,P149,1
P349,P149,1
P350,P149,1
P351,P150,1
P352,P150,1
P353,P150,1
P354,P151,1
P355,P151,1
P356,P151,1
P357,P151,1
P358,P151,1
P359,P152,1
P360,P152,1
P361,P152,1
P362,P152,1
P363,P155,1
P364,P155,1
P365,P155,1
P366,P155,1
P367,P155,1
P368,P156,1
P369,P156,1
P370,P156,1
P371,P158,1
P372,P158,1
P373,P158,1
P374,P159,1
P375,P159,1
P376,P160,1
P377,P160,1
P378,P161,1
P379,P161,1
P380,P161,1
P381,P161,1
P382,P161,1
P383,P162,1
P384,P162,1
P385,P162,1
P386,P162,1
P387,P162,1
P388,P163,1
P389,P163,1
P390,P163,1
P391,P163,1
P392,P164,1
P393,P164,1
P394,P165,1
P395,P165,1
P396,P165,1
P397,P165,1
P398,P166,1
P399,P166,1
P400,P166,1
P401,P166,1
P402,P167,1
P403,P167,1
P404,P167,1
P405,P167,1
P406,P167,1
P407,P168,1
P408,P168,1
P409,P171,1
P410,P171,1
P411,P171,1
P412,P171,1
P413,P172,1
P414,P172,1
P415,P174,1
P416,P174,1
P417,P174,1
P418,P174,1
P419,P175,1
P420,P175,1
P421,P175,2
P422,P175,1
P423,P176,1
P424,P176,1
P425,P177,1
P426,P177,1
P427,P177,1
P428,P177,1
P429,P181,1
P430,P181,1
P431,P181,4
P432,P181,1
P433,P183,1
P434,P183,1
P435,P183,1
P436,P183,1
P437,P184,1
P438,P184,1
P439,P184,1
P440,P185,1
P441,P185,1
P442,P185,1
P443,P185,1
P444,P187,1
P445,P187,1
P446,P187,1
P447,P188,1
P448,P188,1
P449,P188,1
P450,P188,1
P451,P189,1
P452,P189,1
P453,P189,1
P454,P191,1
P455,P191,1
P456,P193,1
P457,P193,1
P458,P193,1
P459,P193,1
P460,P193,1
P461,P194,1
P462,P194,1
P463,P194,1
P464,P194,1
P465,P197,1
P466,P197,1
P467,P197,1
P468,P197,1
P469,P197,1
P470,P198,1
P471,P198,1
P472,P198,1
P473,P200,1
P474,P200,1
P475,P200,1
P476,P200,1
P477,P204,1
P478,P204,1
P479,P204,1
P480,P204,1
P481,P205,1
P482,P205,1
P483,P205,1
P484,P206,1
P485,P206,1
P486,P207,1
P487,P207,1
P488,P207,1
P489,P207,1
P490,P209,1
P491,P209,1
P492,P210,1
P493,P210,1
P494,P211,1
P495,P211,1
P496,P211,1
P497,P211,1
P498,P211,1
P499,P214,1
P500,P214,1
P501,P215,1
P502,P215,1
P503,P215,1
P504,P216,1
P505,P216,1
P506,P217,1
P507,P217,1
P508,P217,1
P509,P217,1
P510,P217,1
P511,P218,1
P512,P218,1
P513,P218,1
P514,P218,1
P515,P219,1
P516,P219,1
P517,P219,1
P518,P219,2
P519,P219,1
P520,P220,1
P521,P220,1
P522,P220,1
P523,P221,1
P524,P221,1
P525,P221,1
P526,P221,1
P527,P221,1
P528,P222,1
P529,P222,1
P530,P222,1
P531,P222,4
P532,P223,1
P533,P223,1
P534,P223,1
P535,P223,1
P536,P223,1
P537,P224,1
P538,P224,1
P539,P225,1
P540,P225,1
P541,P225,1
P542,P225,1
P543,P225,1
P544,P227,1
P545,P227,1
P546,P227,1
P547,P228,1
P548,P228,1
P549,P228,1
P550,P229,1
P551,P229,1
P552,P229,1
P553,P229,1
P554,P233,1
P555,P233,1
P556,P233,1
P557,P233,1
P558,P234,1
P559,P234,1
P560,P234,1
P561,P234,1
P562,P234,1
P563,P236,1
P564,P236,1
P565,P236,1
P566,P237,1
P567,P237,1
P568,P237,1
P569,P237,1
P570,P238,4
P571,P238,1
P572,P239,1
P573,P239,1
P574,P239,1
P575,P240,2
P576,P240,1
P577,P240,1
P578,P242,1
P579,P242,1
P580,P243,1
P581,P243,2
P582,P245,1
P583,P245,1
P584,P245,1
P585,P245,1
P586,P250,1
P587,P250,1
P588,P250,1
P589,P250,1
P590,P251,1
P591,P251,1
P592,P251,1
P593,P253,4
P594,P253,1
P595,P254,1
P596,P254,1
P597,P255,1
P598,P255,1
P599,P255,1
P600,P255,1
P601,P257,1
P602,P257,1
P603,P258,1
P604,P258,1
P605,P259,1
P606,P259,1
P607,P259,1
P608,P260,1
P609,P260,1
P610,P260,1
P611,P260,1
P612,P263,1
P613,P263,1
P614,P263,1
P615,P265,1
P616,P265,1
P617,P269,1
P618,P269,1
P619,P272,1
P620,P272,1
P621,P272,1
P622,P273,1
P623,P273,1
P624,P273,1
P625,P273,1
P626,P276,1
P627,P276,1
P628,P276,1
P629,P276,1
P630,P276,1
P631,P278,1
P632,P278,1
P633,P278,1
P634,P278,1
P635,P278,4
P636,P279,1
P637,P279,1
P638,P279,1
P639,P280,1
P640,P280,1
P641,P280,1
P642,P280,1
P643,P280,1
P644,P281,1
P645,P281,1
P646,P283,1
P647,P283,1
P648,P283,1
P649,P283,1
P650,P287,1
P651,P287,1
P652,P287,1
P653,P287,4
P654,P287,1
P655,P288,1
P656,P288,1
P657,P288,1
P658,P288,1
P659,P290,1
P660,P290,1
P661,P290,1
P662,P290,1
P663,P290,1
P664,P291,1
P665,P291,1
P666,P291,4
P667,P292,1
P668,P292,1
P669,P292,1
P670,P292,1
P671,P292,1
P672,P293,1
P673,P293,1
P674,P293,1
P675,P293,1
P676,P293,1
P677,P294,1
P678,P294,1
P679,P294,1
P680,P295,1
P681,P295,1
P682,P295,1
P683,P295,1
P684,P296,1
P685,P296,1
P686,P296,1
P687,P296,1
P688,P296,1
P689,P297,1
P690,P297,1
P691,P297,1
P692,P298,1
P693,P298,1
P694,P299,1
P695,P299,1
P696,P299,1
P697,P299,1
P698,P300,1
P699,P300,1
P700,P301,1
P701,P301,1
P702,P301,1
P703,P301,1
P704,P301,1
P705,P304,1
P706,P304,1
P707,P304,1
P708,P304,1
P709,P304,1
P710,P305,1
P711,P305,1
P712,P305,1
P713,P305,1
P714,P305,1
P715,P306,1
P716,P306,1
P717,P306,1
P718,P306,1
P719,P306,1
P720,P307,1
P721,P307,1
P722,P308,1
P723,P308,1
P724,P308,1
P725,P308,1
P726,P308,1
P727,P309,1
P728,P309,1
P729,P309,4
P730,P309,1
P731,P309,1
P732,P310,1
P733,P310,1
P734,P311,1
P735,P311,1
P736,P311,1
P737,P311,1
P738,P312,1
P739,P312,4
P740,P312,1
P741,P312,1
P742,P313,1
P743,P313,1
P744,P316,1
P745,P316,1
P746,P316,1
P747,P317,1
P748,P317,1
P749,P317,1
P750,P318,1
P751,P318,1
P752,P319,1
P753,P319,1
P754,P319,1
P755,P319,1
P756,P319,1
P757,P322,1
P758,P322,1
P759,P322,1
P760,P322,1
P761,P322,1
P762,P324,4
P763,P324,4
P764,P324,1
P765,P324,1
P766,P325,1
P767,P325,1
P768,P326,1
P769,P326,1
P770,P328,1
P771,P328,1
P772,P328,1
P773,P329,1
P774,P329,1
P775,P330,1
P776,P330,1
P777,P330,1
P778,P330,1
P779,P330,1
P780,P331,1
P781,P331,1
P782,P331,1
P783,P333,1
P784,P333,1
P785,P333,1
P786,P334,1
P787,P334,1
P788,P334,4
P789,P334,1
P790,P334,1
P791,P335,1
P792,P335,1
P793,P335,1
P794,P335,1
P795,P335,1
P796,P336,4
P797,P336,1
P798,P336,4
P799,P336,1
P800,P336,1
P801,P339,1
P802,P339,1
P803,P341,1
P804,P341,1
P805,P341,1
P806,P341,1
P807,P341,1
P808,P343,1
P809,P343,1
P810,P343,1
P811,P343,1
P812,P343,1
P813,P344,1
P814,P344,1
P815,P344,2
P816,P344,1
P817,P344,1
P818,P345,1
P819,P345,1
P820,P345,1
P821,P346,1
P822,P346,1
P823,P346,1
P824,P349,1
P825,P349,1
P826,P349,1
P827,P349,1
P828,P349,1
P829,P350,4
P830,P350,1
P831,P350,1
P832,P350,1
P833,P350,1
P834,P351,1
P835,P351,1
P836,P351,1
P837,P351,1
P838,P351,1
P839,P352,1
P840,P352,1
P841,P352,1
P842,P353,1
P843,P353,1
P844,P353,1
P845,P353,1
P846,P353,1
P847,P355,1
P848,P355,1
P849,P355,1
P850,P357,1
P851,P357,1
P852,P357,1
P853,P358,1
P854,P358,1
P855,P358,1
P856,P361,1
P857,P361,1
P858,P361,1
P859,P361,1
P860,P362,1
P861,P362,1
P862,P362,1
P863,P362,1
P864,P362,1
P865,P364,1
P866,P364,1
P867,P364,1
P868,P364,1
P869,P364,1
P870,P365,1
P871,P365,1
P872,P365,1
P873,P366,1
P874,P366,1
P875,P366,1
P876,P366,1
P877,P366,1
P878,P367,1
P879,P367,1
P880,P368,1
P881,P368,1
P882,P368,1
P883,P368,1
P884,P368,1
P885,P372,1
P886,P372,2
P887,P372,1
P888,P372,1
P889,P374,1
P890,P374,1
P891,P377,1
P892,P377,1
P893,P377,1
P894,P377,1
P895,P378,1
P896,P378,1
P897,P378,1
P898,P378,1
P899,P380,1
P900,P380,1
P901,P380,1
P902,P382,1
P903,P382,1
P904,P382,1
P905,P382,1
P906,P382,1
P907,P385,1
P908,P385,1
P909,P385,1
P910,P386,1
P911,P386,1
P912,P387,1
P913,P387,1
P914,P387,1
P915,P387,1
P916,P388,1
P917,P388,1
P918,P388,1
P919,P388,1
P920,P391,1
P921,P391,1
P922,P391,1
P923,P392,1
P924,P392,1
P925,P392,1
P926,P392,1
P927,P394,1
P928,P394,1
P929,P394,1
P930,P394,1
P931,P394,1
P932,P396,1
P933,P396,4
P934,P398,1
P935,P398,2
P936,P398,1
P937,P398,1
P938,P398,1
P939,P401,1
P940,P401,1
P941,P402,1
P942,P402,1
P943,P402,1
P944,P402,1
P945,P404,1
P946,P404,1
P947,P404,1
P948,P404,1
P949,P405,1
P950,P405,1
P951,P405,1
P952,P405,1
P953,P408,1
P954,P408,1
P955,P408,1
P956,P409,1
P957,P409,1
P958,P409,1
P959,P409,1
P960,P409,1
P961,P412,1
P962,P412,1
P963,P412,1
P964,P412,1
P965,P413,1
P966,P413,1
P967,P413,1
P968,P415,1
P969,P415,1
P970,P420,1
P971,P420,1
P972,P420,1
P973,P420,1
P974,P420,1
P975,P421,1
P976,P421,1
P977,P421,1
P978,P422,1
P979,P422,1
P980,P422,1
P981,P424,1
P982,P424,1
P983,P425,1
P984,P425,1
P985,P425,1
P986,P425,4
P987,P425,1
P988,P428,1
P989,P428,1
P990,P431,1
P991,P431,4
P992,P431,1
P993,P431,1
P994,P431,1
P995,P433,1
P996,P433,1
P997,P435,1
P998,P435,1
P999,P435,1
P1000,P435,1
P1001,P435,1
P1002,P436,1
P1003,P436,1
P1004,P436,1
P1005,P438,1
P1006,P438,1
P1007,P438,1
P1008,P438,1
P1009,P438,1
P1010,P440,1
P1011,P440,1
P1012,P440,1
P1013,P440,1
P1014,P441,1
P1015,P441,1
P1016,P441,1
P1017,P441,1
P1018,P442,1
P1019,P442,1
P1020,P442,1
P1021,P443,1
P1022,P443,1
P1023,P443,4
P1024,P446,1
P1025,P446,1
P1026,P446,1
P1027,P446,1
P1028,P446,1
P1029,P448,1
P1030,P448,1
P1031,P448,1
P1032,P450,1
P1033,P450,1
P1034,P451,1
P1035,P451,1
P1036,P452,1
P1037,P452,1
P1038,P452,1
P1039,P452,1
P1040,P452,1
P1041,P453,1
P1042,P453,1
P1043,P453,1
P1044,P453,1
P1045,P454,1
P1046,P454,1
P1047,P458,1
P1048,P458,1
P1049,P459,2
P1050,P459,1
P1051,P460,1
P1052,P460,2
P1053,P462,1
P1054,P462,1
P1055,P462,1
P1056,P462,1
P1057,P462,1
P1058,P463,1
P1059,P463,1
P1060,P463,1
P1061,P464,1
P1062,P464,1
P1063,P465,1
P1064,P465,1
P1065,P465,1
P1066,P465,1
P1067,P465,1
P1068,P466,1
P1069,P466,1
P1070,P466,1
P1071,P466,1
P1072,P467,1
P1073,P467,1
P1074,P467,1
P1075,P467,1
P1076,P467,1
P1077,P468,1
P1078,P468,1
P1079,P469,1
P1080,P469,1
P1081,P469,1
P1082,P469,1
P1083,P469,1
P1084,P470,1
P1085,P470,1
P1086,P470,1
P1087,P471,1
P1088,P471,1
P1089,P471,1
P1090,P471,1
P1091,P471,1
P1092,P472,1
P1093,P472,1
P1094,P473,1
P1095,P473,1
P1096,P473,1
P1097,P478,1
P1098,P478,1
P1099,P478,1
P1100,P479,1
P1101,P479,1
P1102,P482,1
P1103,P482,1
P1104,P482,1
P1105,P485,1
P1106,P485,1
P1107,P485,1
P1108,P488,1
P1109,P488,1
P1110,P488,1
P1111,P490,1
P1112,P490,1
P1113,P492,1
P1114,P492,1
P1115,P492,1
P1116,P493,1
P1117,P493,1
P1118,P493,1
P1119,P493,1
P1120,P494,1
P1121,P494,1
P1122,P495,1
P1123,P495,1
P1124,P497,1
P1125,P497,1
P1126,P497,1
P1127,P499,1
P1128,P499,1
P1129,P499,1
P1130,P499,1
P1131,P499,1
P1132,P500,1
P1133,P500,1
P1134,P500,1
P1135,P500,1
P1136,P501,1
P1137,P501,1
P1138,P501,1
P1139,P501,1
P1140,P502,1
P1141,P502,1
P1142,P502,1
P1143,P502,1
P1144,P502,1
P1145,P503,1
P1146,P503,1
P1147,P503,1
P1148,P503,1
P1149,P503,1
P1150,P504,1
P1151,P504,4
P1152,P505,4
P1153,P505,1
P1154,P505,1
P1155,P505,1
P1156,P505,1
P1157,P510,1
P1158,P510,1
P1159,P510,1
P1160,P510,1
P1161,P511,1
P1162,P511,1
P1163,P515,1
P1164,P515,1
P1165,P516,1
P1166,P516,1
P1167,P516,2
P1168,P516,1
P1169,P516,1
P1170,P517,1
P1171,P517,1
P1172,P519,1
P1173,P519,1
P1174,P519,1
P1175,P519,1
P1176,P519,1
P1177,P520,1
P1178,P520,1
P1179,P520,1
P1180,P520,4
P1181,P522,1
P1182,P522,1
P1183,P523,1
P1184,P523,1
P1185,P523,1
P1186,P523,1
P1187,P525,1
P1188,P525,1
P1189,P526,1
P1190,P526,1
P1191,P526,1
P1192,P526,1
P1193,P526,1
P1194,P527,2
P1195,P527,1
P1196,P527,1
P1197,P527,1
P1198,P527,1
P1199,P528,1
P1200,P528,1
P1201,P528,1
P1202,P528,1
P1203,P529,1
P1204,P529,1
P1205,P529,1
P1206,P529,1
P1207,P530,1
P1208,P530,4
P1209,P531,1
P1210,P531,1
P1211,P531,1
P1212,P532,1
P1213,P532,4
P1214,P535,1
P1215,P535,1
P1216,P535,1
P1217,P535,1
P1218,P536,1
P1219,P536,1
P1220,P536,2
P1221,P537,1
P1222,P537,1
P1223,P537,1
P1224,P537,1
P1225,P537,1
P1226,P538,1
P1227,P538,1
P1228,P538,1
P1229,P538,1
P1230,P538,1
P1231,P539,1
P1232,P539,1
P1233,P542,1
P1234,P542,1
P1235,P542,1
P1236,P542,1
P1237,P543,1
P1238,P543,1
P1239,P544,1
P1240,P544,1
P1241,P544,2
P1242,P545,1
P1243,P545,1
P1244,P545,1
P1245,P546,1
P1246,P546,1
P1247,P546,2
P1248,P546,4
P1249,P547,1
P1250,P547,2
P1251,P547,1
P1252,P548,1
P1253,P548,1
P1254,P548,1
P1255,P549,1
P1256,P549,1
P1257,P549,1
P1258,P549,1
P1259,P549,1
P1260,P550,1
P1261,P550,1
P1262,P550,1
P1263,P550,1
P1264,P551,1
P1265,P551,1
P1266,P552,1
P1267,P552,1
P1268,P552,1
P1269,P554,1
P1270,P554,1
P1271,P554,1
P1272,P554,1
P1273,P558,2
P1274,P558,1
P1275,P558,1
P1276,P558,1
P1277,P559,1
P1278,P559,1
P1279,P559,1
P1280,P560,1
P1281,P560,1
P1282,P560,1
P1283,P560,1
P1284,P560,1
P1285,P561,1
P1286,P561,1
P1287,P561,1
P1288,P561,1
P1289,P561,4
P1290,P563,2
P1291,P563,1
P1292,P565,1
P1293,P565,1
P1294,P565,1
P1295,P566,1
P1296,P566,1
P1297,P566,1
P1298,P566,1
P1299,P566,1
P1300,P569,1
P1301,P569,1
P1302,P569,1
P1303,P569,2
P1304,P571,1
P1305,P571,1
P1306,P572,1
P1307,P572,1
P1308,P572,1
P1309,P572,1
P1310,P574,1
P1311,P574,1
P1312,P575,1
P1313,P575,1
P1314,P576,1
P1315,P576,1
P1316,P576,1
P1317,P576,1
P1318,P576,2
P1319,P577,1
P1320,P577,1
P1321,P578,1
P1322,P578,1
P1323,P578,1
P1324,P578,1
P1325,P579,1
P1326,P579,1
P1327,P579,1
P1328,P580,1
P1329,P580,1
P1330,P581,1
P1331,P581,1
P1332,P581,1
P1333,P582,1
P1334,P582,1
P1335,P583,1
P1336,P583,1
P1337,P583,1
P1338,P583,1
P1339,P583,1
P1340,P584,1
P1341,P584,1
P1342,P584,1
P1343,P584,1
P1344,P584,1
P1345,P585,1
P1346,P585,1
P1347,P585,1
P1348,P585,1
P1349,P586,1
P1350,P586,1
P1351,P586,1
P1352,P586,2
P1353,P588,1
P1354,P588,1
P1355,P589,1
P1356,P589,1
P1357,P589,1
P1358,P589,1
P1359,P590,1
P1360,P590,1
P1361,P590,1
P1362,P590,1
P1363,P591,1
P1364,P591,1
P1365,P591,1
P1366,P593,1
P1367,P593,1
P1368,P593,1
P1369,P593,1
P1370,P593,1
P1371,P594,1
P1372,P594,1
P1373,P594,1
P1374,P595,1
P1375,P595,1
P1376,P595,1
P1377,P595,1
P1378,P595,1
P1379,P596,1
P1380,P596,1
P1381,P596,1
P1382,P598,1
P1383,P598,1
P1384,P599,1
P1385,P599,1
P1386,P600,1
P1387,P600,1
P1388,P600,1
P1389,P601,1
P1390,P601,1
P1391,P601,2
P1392,P601,1
P1393,P602,1
P1394,P602,1
P1395,P602,1
P1396,P602,1
P1397,P602,1
P1398,P603,1
P1399,P603,1
P1400,P604,1
P1401,P604,1
P1402,P605,1
P1403,P605,2
P1404,P607,1
P1405,P607,1
P1406,P608,1
P1407,P608,1
P1408,P609,1
P1409,P609,1
P1410,P609,1
P1411,P609,1
P1412,P609,1
P1413,P610,1
P1414,P610,1
P1415,P610,1
P1416,P611,1
P1417,P611,1
P1418,P611,1
P1419,P611,1
P1420,P612,1
P1421,P612,1
P1422,P612,2
P1423,P614,1
P1424,P614,1
P1425,P614,1
P1426,P615,1
P1427,P615,1
P1428,P617,1
P1429,P617,1
P1430,P617,1
P1431,P618,1
P1432,P618,1
P1433,P618,1
P1434,P618,1
P1435,P619,1
P1436,P619,1
P1437,P619,1
P1438,P620,1
P1439,P620,1
P1440,P620,1
P1441,P620,1
P1442,P621,1
P1443,P621,1
P1444,P621,1
P1445,P622,1
P1446,P622,1
P1447,P622,1
P1448,P623,1
P1449,P623,1
P1450,P623,1
P1451,P623,1
P1452,P624,1
P1453,P624,1
P1454,P624,1
P1455,P624,1
P1456,P624,1
P1457,P625,1
P1458,P625,1
P1459,P625,1
P1460,P626,1
P1461,P626,1
P1462,P626,1
P1463,P629,1
P1464,P629,1
P1465,P629,1
P1466,P629,1
P1467,P629,1
P1468,P632,1
P1469,P632,1
P1470,P632,1
P1471,P633,1
P1472,P633,1
P1473,P634,1
P1474,P634,1
P1475,P634,2
P1476,P634,1
P1477,P637,1
P1478,P637,2
P1479,P637,1
P1480,P639,1
P1481,P639,1
P1482,P639,1
P1483,P640,1
P1484,P640,1
P1485,P640,1
P1486,P640,1
P1487,P640,1
P1488,P641,1
P1489,P641,1
P1490,P641,2
P1491,P642,1
P1492,P642,1
P1493,P642,1
P1494,P642,1
P1495,P642,1
P1496,P644,1
P1497,P644,1
P1498,P644,2
P1499,P644,1
P1500,P644,1
P1501,P645,1
P1502,P645,1
P1503,P645,1
P1504,P646,1
P1505,P646,1
P1506,P646,2
P1507,P648,1
P1508,P648,2
P1509,P648,1
P1510,P648,1
P1511,P649,1
P1512,P649,1
P1513,P649,1
P1514,P650,4
P1515,P650,4
P1516,P652,1
P1517,P652,1
P1518,P652,1
P1519,P652,1
P1520,P654,1
P1521,P654,1
P1522,P655,1
P1523,P655,1
P1524,P655,4
P1525,P655,1
P1526,P656,1
P1527,P656,1
P1528,P656,1
P1529,P656,1
P1530,P656,4
P1531,P657,1
P1532,P657,1
P1533,P657,1
P1534,P657,1
P1535,P658,4
P1536,P658,1
P1537,P658,1
P1538,P658,1
P1539,P658,1
P1540,P659,1
P1541,P659,2
P1542,P659,1
P1543,P659,1
P1544,P659,1
P1545,P660,1
P1546,P660,1
P1547,P660,1
P1548,P660,1
P1549,P660,1
P1550,P665,1
P1551,P665,1
P1552,P665,1
P1553,P665,1
P1554,P667,1
P1555,P667,1
P1556,P667,1
P1557,P669,1
P1558,P669,1
P1559,P669,1
P1560,P669,1
P1561,P670,1
P1562,P670,1
P1563,P670,4
P1564,P671,1
P1565,P671,1
P1566,P671,1
P1567,P671,1
P1568,P672,1
P1569,P672,2
P1570,P673,1
P1571,P673,1
P1572,P673,1
P1573,P673,1
P1574,P673,1
P1575,P675,1
P1576,P675,1
P1577,P675,1
P1578,P675,1
P1579,P676,1
P1580,P676,4
P1581,P676,1
P1582,P676,1
P1583,P676,1
P1584,P677,1
P1585,P677,1
P1586,P678,1
P1587,P678,1
P1588,P679,1
P1589,P679,1
P1590,P679,1
P1591,P679,1
P1592,P679,1
P1593,P680,1
P1594,P680,1
P1595,P680,1
P1596,P680,1
P1597,P680,1
P1598,P681,1
P1599,P681,1
P1600,P681,1
P1601,P681,1
P1602,P681,1
P1603,P683,1
P1604,P683,1
P1605,P684,1
P1606,P684,1
P1607,P686,4
P1608,P686,1
P1609,P687,1
P1610,P687,1
P1611,P688,2
P1612,P688,1
P1613,P688,1
P1614,P688,1
P1615,P690,1
P1616,P690,1
P1617,P691,1
P1618,P691,1
P1619,P691,1
P1620,P691,1
P1621,P691,1
P1622,P692,2
P1623,P692,1
P1624,P692,1
P1625,P692,1
P1626,P694,1
P1627,P694,1
P1628,P694,1
P1629,P695,1
P1630,P695,1
P1631,P696,1
P1632,P696,1
P1633,P696,1
P1634,P696,1
P1635,P697,1
P1636,P697,1
P1637,P697,1
P1638,P698,1
P1639,P698,1
P1640,P698,1
P1641,P698,1
P1642,P698,1
P1643,P699,1
P1644,P699,1
P1645,P699,1
P1646,P703,1
P1647,P703,1
P1648,P704,1
P1649,P704,1
P1650,P704,4
P1651,P708,1
P1652,P708,1
P1653,P708,1
P1654,P709,1
P1655,P709,1
P1656,P709,1
P1657,P711,2
P1658,P711,1
P1659,P711,1
P1660,P711,1
P1661,P712,1
P1662,P712,1
P1663,P712,4
