partid,cfp,co2
P1231,0.665,0.665
P630,0.6068,0.6068
P468,0.2898,0.2898
P317,0.3385,0.3385
P199,0.2379,0.2379
P1581,0.6691,0.6691
P962,0.2902,0.2902
P1941,0.8726,0.8726
P1313,0.1868,0.1868
P1189,0.5058,0.5058
P65,0.7573,0.7573
P85,0.5935,0.5935
P1695,0.4882,0.4882
P1403,0.1814,0.1814
P568,0.3819,0.3819
P1144,0.599,0.599
P752,0.8339,0.8339
P408,0.5065,0.5065
P1622,0.2388,0.2388
P887,0.4482,0.4482
P25,0.579,0.579
P720,0.8486,0.8486
P1092,0.7992,0.7992
P40,0.2924,0.2924
P1950,0.2279,0.2279
P577,0.9541,0.9541
P1027,0.3923,0.3923
P1963,0.8425,0.8425
P1966,0.5007,0.5007
P1639,0.4212,0.4212
P1107,0.804,0.804
P1363,0.3584,0.3584
P664,0.4539,0.4539
P1229,0.255,0.255
P988,0.1968,0.1968
P330,0.9352,0.9352
P1647,0.3108,0.3108
P30,0.8618,0.8618
P1321,0.3379,0.3379
P1262,0.9063,0.9063
P1645,0.386,0.386
P687,0.2616,0.2616
P1757,0.9941,0.9941
P433,0.9206,0.9206
P1524,0.792,0.792
P699,0.8234,0.8234
P1368,0.8797,0.8797
P831,0.8149,0.8149
P1969,0.2194,0.2194
P566,0.5889,0.5889
P780,0.932,0.932
P1904,0.1612,0.1612
P1770,0.4595,0.4595
P1903,0.8592,0.8592
P1794,0.9442,0.9442
P1034,0.5943,0.5943
P19,0.3532,0.3532
P1857,0.6662,0.6662
P1614,0.2836,0.2836
P781,0.3615,0.3615
P424,0.9875,0.9875
P265,0.3877,0.3877
P293,0.9524,0.9524
P386,0.2736,0.2736
P1068,0.6761,0.6761
P504,0.3686,0.3686
P812,0.7561,0.7561
P1874,0.7322,0.7322
P1276,0.2064,0.2064
P1281,0.2422,0.2422
P287,0.4453,0.4453
P498,0.3814,0.3814
P80,0.6225,0.6225
P517,0.308,0.308
P1601,0.3959,0.3959
P455,0.9529,0.9529
P113,0.3166,0.3166
P380,0.4798,0.4798
P1495,0.554,0.554
P1398,0.1376,0.1376
P1938,0.8714,0.8714
P218,0.6676,0.6676
P931,0.3156,0.3156
P1515,0.6603,0.6603
P177,0.9781,0.9781
P430,0.4758,0.4758
P605,0.3996,0.3996
P1784,0.5158,0.5158
P797,0.7185,0.7185
P1964,0.5895,0.5895
P1048,0.9841,0.9841
P827,0.7736,0.7736
P495,0.6032,0.6032
P1707,0.6937,0.6937
P803,0.9547,0.9547
P637,0.8579,0.8579
P83,0.9456,0.9456
P1435,0.5207,0.5207
P487,0.651,0.651
P1872,0.8923,0.8923
P1651,0.3447,0.3447
P1342,0.9548,0.9548
P1430,0.7786,0.7786
P790,0.3382,0.3382
P1279,0.1945,0.1945
P1845,0.1434,0.1434
P305,0.7644,0.7644
P201,0.9714,0.9714
P783,0.9814,0.9814
P411,0.2546,0.2546
P834,0.7283,0.7283
P441,0.5979,0.5979
P335,0.6003,0.6003
P467,0.2945,0.2945
P1567,0.1067,0.1067
P1749,0.4081,0.4081
P757,0.9809,0.9809
P452,0.3811,0.3811
P61,0.4458,0.4458
P175,0.8788,0.8788
P283,0.4571,0.4571
P1356,0.5907,0.5907
P1480,0.8987,0.8987
P1264,0.8091,0.8091
P1179,0.1114,0.1114
P1766,0.9002,0.9002
P1306,0.6808,0.6808
P982,0.8981,0.8981
P709,0.307,0.307
P63,0.6497,0.6497
P1496,0.4125,0.4125
P1020,0.7835,0.7835
P1481,0.7493,0.7493
P181,0.6201,0.6201
P1205,0.1632,0.1632
P1269,0.1242,0.1242
P384,0.8482,0.8482
P774,0.7381,0.7381
P820,0.9905,0.9905
P1256,0.4043,0.4043
P898,0.3704,0.3704
P907,0.7168,0.7168
P1067,0.8236,0.8236
P734,0.2027,0.2027
P1555,0.7122,0.7122
P849,0.8557,0.8557
P548,0.6933,0.6933
P1518,0.9775,0.9775
P1040,0.1136,0.1136
P475,0.427,0.427
P1730,0.2078,0.2078
P1207,0.7854,0.7854
P552,0.8459,0.8459
P1674,0.1647,0.1647
P614,0.6692,0.6692
P1037,0.2502,0.2502
P410,0.4398,0.4398
P549,0.2115,0.2115
P1522,0.8335,0.8335
P575,0.2381,0.2381
P371,0.6113,0.6113
P1911,0.6819,0.6819
P947,0.1915,0.1915
P635,0.6746,0.6746
P613,0.2532,0.2532
P1045,0.9978,0.9978
P1414,0.9065,0.9065
P536,0.2355,0.2355
P1379,0.4511,0.4511
P943,0.8966,0.8966
P1080,0.4445,0.4445
P1959,0.7962,0.7962
P959,0.9377,0.9377
P813,0.9926,0.9926
P1320,0.9805,0.9805
P1226,0.8653,0.8653
P1195,0.7885,0.7885
P1186,0.2473,0.2473
P157,0.2514,0.2514
P1537,0.9344,0.9344
P355,0.3967,0.3967
P729,0.8377,0.8377
P1931,0.6886,0.6886
P1454,0.372,0.372
P11,0.604,0.604
P280,0.219,0.219
P732,0.6205,0.6205
P494,0.9295,0.9295
P1549,0.8012,0.8012
P473,0.5508,0.5508
P1689,0.7281,0.7281
P1638,0.9408,0.9408
P1939,0.3133,0.3133
P323,0.7925,0.7925
P470,0.75,0.75
P1451,0.6939,0.6939
P1049,0.4313,0.4313
P1065,0.4554,0.4554
P1369,0.5999,0.5999
P108,0.1254,0.1254
P1053,0.2662,0.2662
P1273,0.163,0.163
P1603,0.8298,0.8298
P1413,0.8213,0.8213
P121,0.7128,0.7128
P1910,0.2492,0.2492
P1761,0.4678,0.4678
P643,0.7524,0.7524
P776,0.8838,0.8838
P1044,0.594,0.594
P1400,0.9754,0.9754
P212,0.4339,0.4339
P228,0.4504,0.4504
P779,0.5935,0.5935
P1297,0.927,0.927
P67,0.4874,0.4874
P327,0.1561,0.1561
P680,0.6629,0.6629
P1878,0.8625,0.8625
P858,0.8612,0.8612
P808,0.6815,0.6815
P1377,0.2285,0.2285
P1921,0.8251,0.8251
P1221,0.8291,0.8291
P263,0.2898,0.2898
P1571,0.2466,0.2466
P652,0.7765,0.7765
P322,0.7806,0.7806
P1634,0.4449,0.4449
P1365,0.5867,0.5867
P1428,0.2775,0.2775
P481,0.6106,0.6106
P125,0.9439,0.9439
P210,0.6092,0.6092
P942,0.7789,0.7789
P7,0.8066,0.8066
P194,0.5358,0.5358
P698,0.5281,0.5281
P129,0.212,0.212
P696,0.288,0.288
P1039,0.3399,0.3399
P497,0.9068,0.9068
P1220,0.7105,0.7105
P1444,0.5876,0.5876
P118,0.9052,0.9052
P16,0.4644,0.4644
P922,0.1271,0.1271
P1384,0.8023,0.8023
P145,0.6679,0.6679
P1880,0.6222,0.6222
P1412,0.4076,0.4076
P565,0.7936,0.7936
P1351,0.4648,0.4648
P37,0.9634,0.9634
P1050,0.114,0.114
P182,0.6981,0.6981
P1561,0.6055,0.6055
P633,0.9595,0.9595
P387,0.8452,0.8452
P1927,0.2871,0.2871
P916,0.9966,0.9966
P863,0.8108,0.8108
P405,0.2789,0.2789
P369,0.5036,0.5036
P1407,0.1453,0.1453
P423,0.915,0.915
P484,0.2519,0.2519
P1162,0.2769,0.2769
P1470,0.9726,0.9726
P150,0.4083,0.4083
P697,0.8398,0.8398
P745,0.6134,0.6134
P634,0.7044,0.7044
P1199,0.7576,0.7576
P1744,0.9984,0.9984
P275,0.9992,0.9992
P1883,0.4915,0.4915
P1458,0.6923,0.6923
P256,0.5758,0.5758
P516,0.6436,0.6436
P1168,0.4326,0.4326
P571,0.1841,0.1841
P57,0.4083,0.4083
P1425,0.2205,0.2205
P1834,0.5406,0.5406
P874,0.1607,0.1607
P955,0.5278,0.5278
P1778,0.2611,0.2611
P588,0.3928,0.3928
P1768,0.9067,0.9067
P706,0.7059,0.7059
P799,0.412,0.412
P900,0.2048,0.2048
P924,0.3312,0.3312
P373,0.775,0.775
P1517,0.8597,0.8597
P1587,0.9628,0.9628
P886,0.1629,0.1629
P1764,0.5668,0.5668
P550,0.5183,0.5183
P663,0.5838,0.5838
P1957,0.1693,0.1693
P1418,0.939,0.939
P1608,0.373,0.373
P1804,0.8588,0.8588
P1876,0.9337,0.9337
P1818,0.951,0.951
P1329,0.4771,0.4771
P183,0.6665,0.6665
P399,0.3933,0.3933
P611,0.6908,0.6908
P1001,0.2107,0.2107
P151,0.6793,0.6793
P1283,0.337,0.337
P1450,0.7364,0.7364
P1355,0.1452,0.1452
P1082,0.7847,0.7847
P1940,0.7758,0.7758
P535,0.325,0.325
P763,0.7038,0.7038
P1781,0.4898,0.4898
P1838,0.4193,0.4193
P1204,0.1395,0.1395
P1506,0.4104,0.4104
P1090,0.6853,0.6853
P991,0.8506,0.8506
P1443,0.748,0.748
P1540,0.8103,0.8103
P672,0.8246,0.8246
P1738,0.3268,0.3268
P1742,0.6418,0.6418
P978,0.1802,0.1802
P1316,0.6705,0.6705
P477,0.3555,0.3555
P171,0.2624,0.2624
P999,0.5742,0.5742
P767,0.8202,0.8202
P1851,0.8783,0.8783
P951,0.8607,0.8607
P1830,0.9337,0.9337
P547,0.1783,0.1783
P1431,0.3501,0.3501
P1684,0.2392,0.2392
P764,0.3129,0.3129
P1866,0.5975,0.5975
P200,0.2028,0.2028
P381,0.6128,0.6128
P787,0.8692,0.8692
P1775,0.8692,0.8692
P1332,0.7392,0.7392
P1705,0.899,0.899
P1583,0.1782,0.1782
P1796,0.5182,0.5182
P1840,0.2735,0.2735
P673,0.5756,0.5756
P995,0.4939,0.4939
P1149,0.8612,0.8612
P1799,0.2594,0.2594
P95,0.3776,0.3776
P189,0.617,0.617
P555,0.9109,0.9109
P456,0.2584,0.2584
P1298,0.1727,0.1727
P146,0.7195,0.7195
P460,0.5046,0.5046
P802,0.4805,0.4805
P195,0.7161,0.7161
P229,0.36,0.36
P28,0.313,0.313
P878,0.4562,0.4562
P986,0.4993,0.4993
P1215,0.7118,0.7118
P775,0.7509,0.7509
P1136,0.472,0.472
P794,0.3702,0.3702
P533,0.9728,0.9728
P1249,0.4883,0.4883
P621,0.9489,0.9489
P259,0.144,0.144
P756,0.3678,0.3678
P1756,0.6624,0.6624
P905,0.4456,0.4456
P1530,0.785,0.785
P688,0.9916,0.9916
P627,0.9178,0.9178
P250,0.421,0.421
P1054,0.6009,0.6009
P1771,0.2683,0.2683
P909,0.9139,0.9139
P166,0.6832,0.6832
P1733,0.792,0.792
P1087,0.2042,0.2042
P718,0.2473,0.2473
P1069,0.4357,0.4357
P253,0.1367,0.1367
P174,0.544,0.544
P1523,0.5762,0.5762
P46,0.1498,0.1498
P542,0.8632,0.8632
P68,0.8148,0.8148
P1378,0.1937,0.1937
P342,0.2855,0.2855
P437,0.4281,0.4281
P1728,0.1673,0.1673
P20,0.6995,0.6995
P804,0.8553,0.8553
P314,0.156,0.156
P1270,0.5443,0.5443
P772,0.5906,0.5906
P483,0.6141,0.6141
P1101,0.1036,0.1036
P1671,0.1352,0.1352
P868,0.7138,0.7138
P264,0.3092,0.3092
P1577,0.6351,0.6351
P442,0.8771,0.8771
P1151,0.5093,0.5093
P1762,0.2901,0.2901
P740,0.576,0.576
P1261,0.929,0.929
P604,0.692,0.692
P1919,0.602,0.602
P1933,0.3556,0.3556
P708,0.7509,0.7509
P515,0.312,0.312
P203,0.4135,0.4135
P1191,0.5457,0.5457
P448,0.384,0.384
P738,0.9726,0.9726
P1012,0.8114,0.8114
P786,0.7814,0.7814
P1678,0.3132,0.3132
P196,0.6458,0.6458
P64,0.3493,0.3493
P1063,0.3985,0.3985
P1421,0.968,0.968
P949,0.3219,0.3219
P353,0.402,0.402
P258,0.2509,0.2509
P1719,0.173,0.173
P944,0.1054,0.1054
P1319,0.999,0.999
P247,0.5086,0.5086
P1371,0.9572,0.9572
P1137,0.8654,0.8654
P103,0.3784,0.3784
P644,0.8186,0.8186
P1024,0.8366,0.8366
P1339,0.3559,0.3559
P81,0.358,0.358
P272,0.5236,0.5236
P288,0.4637,0.4637
P1631,0.3023,0.3023
P105,0.208,0.208
P1682,0.9137,0.9137
P1140,0.1776,0.1776
P1763,0.8666,0.8666
P246,0.9939,0.9939
P163,0.3193,0.3193
P1275,0.6918,0.6918
P1542,0.5004,0.5004
P1602,0.5447,0.5447
P197,0.5487,0.5487
P560,0.5541,0.5541
P713,0.8834,0.8834
P417,0.639,0.639
P1527,0.1787,0.1787
P1528,0.8668,0.8668
P976,0.5794,0.5794
P606,0.4021,0.4021
P296,0.2109,0.2109
P1843,0.1486,0.1486
P466,0.1406,0.1406
P742,0.4762,0.4762
P747,0.9165,0.9165
P453,0.8641,0.8641
P508,0.4709,0.4709
P934,0.4927,0.4927
P98,0.7117,0.7117
P34,0.4485,0.4485
P1753,0.3032,0.3032
P1873,0.7143,0.7143
P770,0.7655,0.7655
P1164,0.2167,0.2167
P906,0.5842,0.5842
P1301,0.3317,0.3317
P1185,0.9839,0.9839
P12,0.3763,0.3763
P1618,0.5087,0.5087
P1863,0.3834,0.3834
P723,0.3182,0.3182
P1865,0.2227,0.2227
P975,0.7904,0.7904
P743,0.7677,0.7677
P573,0.5153,0.5153
P1734,0.6302,0.6302
P1232,0.8619,0.8619
P1081,0.2314,0.2314
P1146,0.8592,0.8592
P1889,0.1229,0.1229
P438,0.1686,0.1686
P1326,0.2615,0.2615
P1538,0.3669,0.3669
P1937,0.6652,0.6652
P1854,0.2851,0.2851
P1147,0.3044,0.3044
P1483,0.1192,0.1192
P832,0.9384,0.9384
P219,0.278,0.278
P1706,0.5882,0.5882
P1434,0.3207,0.3207
P114,0.3835,0.3835
P1086,0.8935,0.8935
P1474,0.6814,0.6814
P771,0.6056,0.6056
P1787,0.2788,0.2788
P92,0.3734,0.3734
P1083,0.9895,0.9895
P1663,0.4864,0.4864
P691,0.2809,0.2809
P208,0.5741,0.5741
P1679,0.1521,0.1521
P710,0.8993,0.8993
P1812,0.5574,0.5574
P842,0.1215,0.1215
P4,0.3705,0.3705
P292,0.5799,0.5799
P1724,0.5735,0.5735
P632,0.7667,0.7667
P726,0.2199,0.2199
P1491,0.9072,0.9072
P1366,0.7707,0.7707
P349,0.2887,0.2887
P877,0.6675,0.6675
P1936,0.2344,0.2344
P1499,0.3187,0.3187
P1754,0.6829,0.6829
P1489,0.4941,0.4941
P559,0.6808,0.6808
P308,0.1471,0.1471
P852,0.9125,0.9125
P623,0.2195,0.2195
P1009,0.5377,0.5377
P997,0.3061,0.3061
P449,0.7967,0.7967
P1615,0.796,0.796
P1520,0.7352,0.7352
P675,0.4742,0.4742
P1367,0.1355,0.1355
P1453,0.8538,0.8538
P1437,0.8499,0.8499
P1692,0.6413,0.6413
P895,0.5518,0.5518
P1896,0.8442,0.8442
P464,0.6754,0.6754
P267,0.2404,0.2404
P1305,0.3163,0.3163
P193,0.7025,0.7025
P1183,0.386,0.386
P769,0.9147,0.9147
P638,0.8996,0.8996
P1211,0.2172,0.2172
P1242,0.6896,0.6896
P833,0.3819,0.3819
P1828,0.2894,0.2894
P952,0.4353,0.4353
P1238,0.215,0.215
P239,0.3851,0.3851
P1315,0.3214,0.3214
P1702,0.1146,0.1146
P1282,0.7051,0.7051
P1479,0.9977,0.9977
P1677,0.4048,0.4048
P1810,0.8899,0.8899
P27,0.3832,0.3832
P1543,0.8319,0.8319
P703,0.5314,0.5314
P936,0.5254,0.5254
P1247,0.1747,0.1747
P1463,0.3177,0.3177
P415,0.7322,0.7322
P1181,0.2906,0.2906
P138,0.4812,0.4812
P1519,0.8525,0.8525
P1397,0.1608,0.1608
P149,0.2948,0.2948
P13,0.9156,0.9156
P302,0.9648,0.9648
P1248,0.7062,0.7062
P160,0.1662,0.1662
P1357,0.2523,0.2523
P251,0.8011,0.8011
P232,0.3027,0.3027
P557,0.5725,0.5725
P1056,0.6045,0.6045
P221,0.7255,0.7255
P1133,0.2468,0.2468
P1807,0.5049,0.5049
P946,0.6743,0.6743
P1758,0.3156,0.3156
P1180,0.2301,0.2301
P590,0.6374,0.6374
P1683,0.9524,0.9524
P580,0.973,0.973
P1393,0.6267,0.6267
P14,0.2706,0.2706
P1654,0.1949,0.1949
P1497,0.5454,0.5454
P1629,0.7942,0.7942
P329,0.6618,0.6618
P653,0.3979,0.3979
P967,0.7965,0.7965
P1777,0.2427,0.2427
P514,0.3768,0.3768
P412,0.3449,0.3449
P451,0.9761,0.9761
P796,0.4449,0.4449
P378,0.6387,0.6387
P712,0.8742,0.8742
P1230,0.8014,0.8014
P1015,0.9348,0.9348
P677,0.8656,0.8656
P1510,0.7783,0.7783
P956,0.3588,0.3588
P883,0.9622,0.9622
P1077,0.5453,0.5453
P1755,0.9433,0.9433
P1657,0.7476,0.7476
P1564,0.1612,0.1612
P1704,0.1558,0.1558
P1533,0.7641,0.7641
P1698,0.4002,0.4002
P1097,0.4387,0.4387
P1116,0.237,0.237
P1166,0.8289,0.8289
P950,0.5262,0.5262
P1176,0.6661,0.6661
P154,0.362,0.362
P501,0.6047,0.6047
P357,0.8565,0.8565
P725,0.7911,0.7911
P1036,0.5221,0.5221
P29,0.1876,0.1876
P76,0.9705,0.9705
P1729,0.1879,0.1879
P903,0.5217,0.5217
P39,0.5346,0.5346
P1360,0.2396,0.2396
P839,0.5266,0.5266
P1635,0.8692,0.8692
P589,0.9906,0.9906
P471,0.561,0.561
P658,0.1344,0.1344
P594,0.9002,0.9002
P851,0.876,0.876
P894,0.8024,0.8024
P801,0.5092,0.5092
P1456,0.8504,0.8504
P728,0.8756,0.8756
P811,0.8908,0.8908
P316,0.6253,0.6253
P1494,0.1821,0.1821
P1703,0.6719,0.6719
P1802,0.2253,0.2253
P1002,0.838,0.838
P117,0.5153,0.5153
P1128,0.7078,0.7078
P1263,0.6947,0.6947
P704,0.8645,0.8645
P1314,0.3281,0.3281
P1502,0.8831,0.8831
P476,0.8547,0.8547
P478,0.2795,0.2795
P1233,0.8316,0.8316
P300,0.3874,0.3874
P1780,0.1191,0.1191
P270,0.3484,0.3484
P1328,0.7712,0.7712
P1102,0.8571,0.8571
P981,0.7639,0.7639
P1028,0.1082,0.1082
P345,0.5875,0.5875
P655,0.8723,0.8723
P6,0.9921,0.9921
P1446,0.4904,0.4904
P569,0.2739,0.2739
P486,0.6239,0.6239
P716,0.1088,0.1088
P188,0.4476,0.4476
P1589,0.8988,0.8988
P840,0.8626,0.8626
P1250,0.9253,0.9253
P926,0.7173,0.7173
P254,0.7264,0.7264
P1118,0.8405,0.8405
P731,0.3332,0.3332
P1169,0.3044,0.3044
P1644,0.9528,0.9528
P1094,0.9892,0.9892
P570,0.7543,0.7543
P971,0.1829,0.1829
P1836,0.2729,0.2729
P1124,0.7392,0.7392
P343,0.6451,0.6451
P358,0.7322,0.7322
P755,0.9029,0.9029
P463,0.7215,0.7215
P847,0.7993,0.7993
P1612,0.3954,0.3954
P1318,0.1513,0.1513
P1484,0.3718,0.3718
P1954,0.1974,0.1974
P1751,0.8759,0.8759
P1340,0.9901,0.9901
P1375,0.9147,0.9147
P1983,0.5198,0.5198
P1701,0.8498,0.8498
P1576,0.3995,0.3995
P1532,0.7064,0.7064
P334,0.7531,0.7531
P741,0.6524,0.6524
P204,0.9696,0.9696
P59,0.8045,0.8045
P173,0.5988,0.5988
P923,0.6125,0.6125
P622,0.6728,0.6728
P1727,0.5743,0.5743
P459,0.3113,0.3113
P111,0.8392,0.8392
P910,0.4649,0.4649
P241,0.3965,0.3965
P777,0.8737,0.8737
P1265,0.4941,0.4941
P1559,0.505,0.505
P1890,0.4354,0.4354
P1894,0.1547,0.1547
P983,0.6402,0.6402
P319,0.9227,0.9227
P1846,0.2059,0.2059
P1359,0.4993,0.4993
P1346,0.124,0.124
P1103,0.9035,0.9035
P929,0.7898,0.7898
P1429,0.6408,0.6408
P1,0.1409,0.1409
P737,0.4418,0.4418
P678,0.2893,0.2893
P1076,0.7184,0.7184
P332,0.454,0.454
P1177,0.4159,0.4159
P1968,0.3556,0.3556
P815,0.8327,0.8327
P1244,0.6831,0.6831
P22,0.5976,0.5976
P1064,0.8226,0.8226
P414,0.1691,0.1691
P1591,0.4679,0.4679
P90,0.1565,0.1565
P1574,0.5643,0.5643
P1546,0.363,0.363
P1971,0.1821,0.1821
P354,0.2815,0.2815
P42,0.5825,0.5825
P140,0.1728,0.1728
P843,0.6349,0.6349
P1623,0.6719,0.6719
P1901,0.3658,0.3658
P1468,0.5568,0.5568
P576,0.6755,0.6755
P153,0.2806,0.2806
P1839,0.583,0.583
P1722,0.3313,0.3313
P1268,0.9725,0.9725
P636,0.398,0.398
P938,0.2539,0.2539
P1475,0.5089,0.5089
P1156,0.4416,0.4416
P761,0.414,0.414
P528,0.1028,0.1028
P1349,0.2545,0.2545
P277,0.2932,0.2932
P749,0.3988,0.3988
P1241,0.4571,0.4571
P1200,0.4806,0.4806
P746,0.1643,0.1643
P1710,0.1568,0.1568
P1816,0.9544,0.9544
P1786,0.4258,0.4258
P850,0.5785,0.5785
P867,0.798,0.798
P406,0.8351,0.8351
P974,0.5983,0.5983
P131,0.1068,0.1068
P1123,0.1525,0.1525
P376,0.2446,0.2446
