partid,assembler
P17558,postgresB
P3506,postgresC
P11814,postgresC
P6111,postgresB
P26,postgresB
P7011,postgresC
P1544,postgresB
P18036,postgresC
P15846,postgresC
P11340,postgresB
P8905,postgresC
P5438,postgresB
P8650,postgresB
P4228,postgresB
P14323,postgresC
P7827,postgresC
P14503,postgresC
P13576,postgresC
P18113,postgresB
P19889,postgresC
P18097,postgresB
P13540,postgresC
P4447,postgresB
P393,postgresC
P2820,postgresC
P21314,postgresC
P12880,postgresB
P11025,postgresB
P9986,postgresC
P4604,postgresC
P6417,postgresC
P5758,postgresB
P9935,postgresB
P16323,postgresC
P1299,postgresC
P9323,postgresC
P5898,postgresC
P3432,postgresB
P13906,postgresC
P645,postgresB
P431,postgresB
P20564,postgresC
P7129,postgresB
P13960,postgresB
P10906,postgresC
P16737,postgresC
P949,postgresB
P7019,postgresC
P19231,postgresC
P18559,postgresB
P18281,postgresC
P2484,postgresC
P4634,postgresC
P1292,postgresB
P5399,postgresB
P14616,postgresC
P18491,postgresC
P6977,postgresB
P19442,postgresB
P9611,postgresB
P3813,postgresB
P20905,postgresB
P781,postgresB
P16165,postgresC
P18786,postgresC
P717,postgresC
P8098,postgresB
P13243,postgresB
P12939,postgresB
P11937,postgresB
P16530,postgresB
P13490,postgresC
P2176,postgresB
P4282,postgresB
P1362,postgresC
P6883,postgresB
P2491,postgresB
P22647,postgresB
P4777,postgresB
P6674,postgresB
P8983,postgresC
P9407,postgresC
P8559,postgresB
P14489,postgresC
P18749,postgresB
P22778,postgresB
P4727,postgresB
P17529,postgresB
P22765,postgresC
P5464,postgresC
P20945,postgresB
P15097,postgresB
P12645,postgresC
P4791,postgresB
P13236,postgresC
P11976,postgresB
P5574,postgresC
P1408,postgresC
P2737,postgresC
P17695,postgresB
P4511,postgresB
P22632,postgresC
P20134,postgresC
P20195,postgresB
P21704,postgresC
P12682,postgresB
P10568,postgresB
P13578,postgresC
P5994,postgresC
P3435,postgresC
P18906,postgresB
P20183,postgresB
P5602,postgresB
P12792,postgresC
P20528,postgresC
P22662,postgresC
P20274,postgresB
P9200,postgresC
P13777,postgresC
P20044,postgresC
P16725,postgresB
P3419,postgresC
P7195,postgresC
P731,postgresB
P3526,postgresB
P7939,postgresC
P3228,postgresC
P5656,postgresB
P556,postgresB
P12964,postgresC
P17424,postgresB
P269,postgresB
P21753,postgresC
P17745,postgresB
P6845,postgresB
P10145,postgresB
P231,postgresB
P16446,postgresB
P6029,postgresC
P20256,postgresC
P15537,postgresC
P9036,postgresB
P21982,postgresC
P20270,postgresB
P6409,postgresC
P17546,postgresC
P10545,postgresB
P1048,postgresC
P11990,postgresC
P1774,postgresC
P10054,postgresC
P498,postgresB
P20518,postgresB
P4655,postgresB
P10305,postgresC
P3022,postgresC
P4816,postgresB
P599,postgresB
P52,postgresC
P4970,postgresC
P16208,postgresB
P12146,postgresB
P7337,postgresC
P20605,postgresB
P5549,postgresB
P10221,postgresB
P7837,postgresB
P17748,postgresC
P14776,postgresB
P14565,postgresC
P16913,postgresC
P10863,postgresB
P15150,postgresC
P16796,postgresB
P182,postgresB
P14786,postgresB
P4762,postgresC
P20927,postgresC
P13342,postgresC
P16036,postgresB
P15730,postgresC
P5582,postgresB
P3878,postgresC
P18954,postgresC
P14283,postgresB
P3306,postgresC
P20918,postgresC
P10445,postgresB
P18840,postgresC
P4873,postgresB
P16285,postgresC
P10672,postgresB
P4181,postgresB
P22328,postgresC
P4122,postgresB
P21568,postgresB
P5300,postgresB
P14021,postgresC
P16268,postgresC
P12903,postgresC
P18549,postgresC
P2127,postgresB
P3518,postgresC
P6345,postgresC
P3337,postgresC
P683,postgresB
P20458,postgresC
P5801,postgresB
P11470,postgresB
P13258,postgresB
P10642,postgresB
P12284,postgresC
P973,postgresC
P20907,postgresC
P18929,postgresB
P16422,postgresB
P9340,postgresC
P6340,postgresB
P11185,postgresC
P13736,postgresB
P19844,postgresB
P6410,postgresB
P4214,postgresB
P16640,postgresC
P6608,postgresC
P1438,postgresB
P1284,postgresB
P7572,postgresB
P12548,postgresC
P17352,postgresC
P2559,postgresC
P19568,postgresC
P2485,postgresB
P4243,postgresB
P3921,postgresC
P18700,postgresB
P22302,postgresB
P5410,postgresC
P16888,postgresC
P21309,postgresC
P20093,postgresB
P6358,postgresB
P22520,postgresC
P928,postgresB
P5552,postgresC
P3493,postgresC
P7218,postgresC
P6499,postgresC
P1196,postgresC
P16710,postgresB
P19895,postgresB
P1550,postgresB
P18825,postgresB
P13333,postgresC
P8359,postgresC
P4671,postgresB
P5146,postgresB
P21381,postgresC
P10514,postgresC
P6874,postgresB
P10011,postgresC
P13513,postgresC
P3773,postgresB
P3125,postgresB
P11609,postgresC
P3848,postgresC
P13021,postgresC
P4670,postgresC
P16974,postgresB
P2802,postgresC
P19968,postgresC
P7166,postgresC
P5023,postgresB
P19592,postgresC
P11667,postgresC
P10247,postgresC
P19049,postgresC
P5972,postgresC
P10986,postgresC
P18015,postgresB
P15266,postgresC
P811,postgresB
P2222,postgresB
P18461,postgresB
P11325,postgresB
P9680,postgresB
P2517,postgresC
P12924,postgresB
P9993,postgresC
P2218,postgresB
P4523,postgresC
P5067,postgresC
P8545,postgresC
P6472,postgresC
P4808,postgresC
P11689,postgresC
P4682,postgresB
P3496,postgresC
P14962,postgresB
P12554,postgresB
P4117,postgresB
P4937,postgresB
P9924,postgresC
P1059,postgresC
P2940,postgresB
P16719,postgresB
P20002,postgresC
P4662,postgresB
P11808,postgresC
P22701,postgresC
P10299,postgresC
P6249,postgresC
P21380,postgresB
P9786,postgresB
P20589,postgresC
P13757,postgresB
P11512,postgresC
P22027,postgresC
P17721,postgresB
P11161,postgresB
P14415,postgresC
P2724,postgresC
P3280,postgresC
P10593,postgresB
P3698,postgresC
P16289,postgresB
P8682,postgresC
P8468,postgresB
P17765,postgresC
P2574,postgresB
P14850,postgresC
P17082,postgresC
P22414,postgresB
P2359,postgresC
P18363,postgresB
P11575,postgresB
P21729,postgresC
P20385,postgresC
P8802,postgresC
P7289,postgresB
P13122,postgresB
P5947,postgresC
P12565,postgresC
P15610,postgresB
P19680,postgresC
P8746,postgresC
P17530,postgresC
P19297,postgresB
P21696,postgresB
P10155,postgresB
P20141,postgresC
P16361,postgresC
P10174,postgresB
P15101,postgresB
P13247,postgresB
P11560,postgresC
P12214,postgresB
P19920,postgresC
P766,postgresC
P13263,postgresB
P12776,postgresC
P16499,postgresC
P18619,postgresB
P15701,postgresB
P11532,postgresC
P21878,postgresB
P9619,postgresC
P13058,postgresB
P429,postgresC
P1415,postgresC
P7184,postgresC
P3281,postgresC
P10934,postgresC
P1640,postgresC
P14361,postgresB
P6679,postgresC
P19690,postgresB
P4292,postgresB
P947,postgresC
P309,postgresB
P20560,postgresB
P3642,postgresC
P6815,postgresC
P1023,postgresC
P6228,postgresB
P10756,postgresB
P661,postgresB
P2089,postgresB
P20287,postgresC
P15138,postgresB
P5690,postgresB
P11474,postgresC
P18301,postgresC
P1496,postgresB
P8405,postgresC
P15398,postgresC
P12277,postgresC
P6213,postgresC
P14272,postgresC
P13250,postgresC
P13290,postgresC
P11557,postgresB
P19121,postgresC
P3179,postgresB
P20596,postgresB
P19496,postgresB
P17890,postgresC
P357,postgresC
P13231,postgresB
P21612,postgresB
P5211,postgresB
P4778,postgresB
P1692,postgresC
P12505,postgresB
P3911,postgresC
P3133,postgresB
P609,postgresC
P12974,postgresB
P21772,postgresC
P10628,postgresB
P14826,postgresB
P15507,postgresC
P21427,postgresB
P6503,postgresC
P10956,postgresC
P21533,postgresB
P14210,postgresB
P21814,postgresB
P16231,postgresB
P1814,postgresC
P575,postgresB
P4277,postgresC
P373,postgresB
P2139,postgresB
P13780,postgresC
P1149,postgresC
P11490,postgresC
P2166,postgresC
P12668,postgresC
P2669,postgresB
P8379,postgresB
P8747,postgresC
P381,postgresB
P10941,postgresB
P7965,postgresB
P18746,postgresC
P14119,postgresB
P2772,postgresC
P18705,postgresC
P20277,postgresB
P50,postgresB
P12816,postgresC
P13195,postgresC
P13467,postgresC
P17715,postgresC
P4690,postgresC
P20587,postgresB
P18829,postgresC
P16387,postgresB
P7725,postgresC
P1507,postgresB
P20931,postgresC
P22173,postgresC
P3849,postgresC
P22139,postgresC
P13663,postgresC
P5800,postgresB
P17730,postgresC
P17448,postgresC
P2144,postgresB
P15281,postgresC
P22556,postgresC
P12071,postgresB
P18720,postgresC
P485,postgresB
P1700,postgresB
P17289,postgresB
P11008,postgresC
P21266,postgresC
P11012,postgresC
P5053,postgresB
P20398,postgresC
P9647,postgresB
P18391,postgresC
P6613,postgresB
P19847,postgresC
P22134,postgresB
P1765,postgresB
P14517,postgresC
P5939,postgresB
P18842,postgresB
P1521,postgresC
P3120,postgresC
P6392,postgresB
P8729,postgresC
P17727,postgresC
P7254,postgresB
P9236,postgresC
P13556,postgresB
P15962,postgresC
P13409,postgresB
P5388,postgresB
P22756,postgresC
P8464,postgresB
P16862,postgresC
P16683,postgresB
P22771,postgresB
P2247,postgresB
P19182,postgresB
P6200,postgresB
P22447,postgresB
P10632,postgresB
P15952,postgresC
P21167,postgresC
P15450,postgresC
P14888,postgresC
P16359,postgresC
P4019,postgresB
P14922,postgresB
P16884,postgresC
P10495,postgresC
P10032,postgresC
P401,postgresB
P8215,postgresB
P10681,postgresB
P917,postgresB
P2629,postgresB
P22191,postgresB
P20036,postgresB
P14664,postgresC
P10767,postgresB
P22553,postgresC
P3060,postgresB
P17977,postgresC
P7535,postgresB
P14007,postgresB
P1035,postgresC
P15937,postgresC
P10561,postgresB
P22126,postgresC
P10403,postgresC
P6629,postgresB
P3020,postgresB
P318,postgresB
P10472,postgresB
P20000,postgresC
P8,postgresC
P10158,postgresC
P2967,postgresB
P21853,postgresC
P16049,postgresB
P22485,postgresB
P13360,postgresC
P7093,postgresC
P6385,postgresC
P4570,postgresC
P6208,postgresB
P20159,postgresC
P7852,postgresC
P11834,postgresB
P11686,postgresB
P22125,postgresB
P13823,postgresC
P15251,postgresB
P21189,postgresB
P6448,postgresC
P15316,postgresB
P6857,postgresB
P22199,postgresB
P4519,postgresB
P21714,postgresB
P20712,postgresB
P3392,postgresB
P21164,postgresB
P4695,postgresC
P21478,postgresC
P8536,postgresC
P2000,postgresB
P8445,postgresC
P4640,postgresC
P11876,postgresB
P15664,postgresB
P8429,postgresB
P5998,postgresC
P21726,postgresC
P20522,postgresC
P8827,postgresC
P11644,postgresC
P130,postgresB
P8499,postgresC
P21086,postgresC
P14322,postgresC
P6901,postgresC
P20704,postgresB
P2905,postgresC
P22626,postgresC
P19141,postgresC
P11932,postgresB
P4449,postgresB
P7865,postgresC
P15175,postgresC
P21022,postgresB
P16578,postgresB
P10425,postgresC
P12262,postgresB
P18289,postgresB
P22040,postgresC
P1360,postgresC
P14530,postgresC
P22502,postgresC
P12116,postgresC
P13481,postgresB
P10229,postgresC
P3390,postgresC
P13164,postgresC
P5323,postgresB
P12865,postgresB
P14275,postgresC
P7908,postgresB
P19307,postgresC
P12496,postgresC
P13431,postgresC
P2694,postgresC
P11002,postgresB
P15947,postgresC
P6188,postgresC
P4622,postgresC
P713,postgresC
P19286,postgresB
P15009,postgresC
P20291,postgresC
P4612,postgresC
P20443,postgresB
P3091,postgresB
P13899,postgresB
P3714,postgresB
P11881,postgresC
P17701,postgresB
P12602,postgresB
P15999,postgresC
P2,postgresC
P19076,postgresB
P16337,postgresB
P11112,postgresB
P858,postgresB
P20373,postgresC
P3836,postgresB
P13649,postgresB
P20902,postgresC
P6067,postgresB
P13614,postgresC
P16779,postgresB
P16630,postgresC
P13873,postgresC
P21137,postgresB
P2451,postgresB
P16335,postgresB
P3298,postgresB
P12639,postgresC
P5461,postgresB
P4755,postgresB
P16236,postgresC
P6934,postgresB
P8520,postgresB
P7597,postgresB
P7099,postgresC
P17506,postgresC
P5756,postgresC
P5101,postgresB
P5773,postgresB
P20267,postgresC
P9532,postgresB
P22301,postgresC
P16677,postgresB
P20258,postgresC
P6134,postgresC
P14566,postgresB
P16135,postgresC
P8819,postgresB
P21209,postgresB
P12500,postgresC
P16055,postgresB
P15963,postgresC
P20655,postgresC
P3851,postgresC
P13065,postgresB
P15232,postgresB
P12104,postgresB
P13055,postgresB
P12692,postgresC
P20163,postgresB
P1001,postgresC
P8347,postgresC
P10396,postgresC
P13302,postgresC
P15788,postgresC
P5071,postgresB
P19764,postgresC
P2919,postgresB
P6347,postgresB
P8394,postgresB
P11603,postgresB
P17804,postgresB
P17811,postgresB
P14111,postgresB
P19271,postgresB
P9670,postgresB
P21031,postgresB
P21285,postgresC
P2921,postgresB
P2228,postgresC
P19706,postgresC
P19999,postgresC
P8752,postgresB
P21665,postgresB
P8016,postgresB
P8280,postgresC
P18045,postgresC
P1316,postgresC
P20358,postgresC
P14790,postgresB
P1778,postgresC
P17417,postgresB
P359,postgresB
P1440,postgresB
P15456,postgresC
P13865,postgresB
P3934,postgresC
P7823,postgresB
P19403,postgresB
P13687,postgresC
P14398,postgresC
P12814,postgresB
P19233,postgresB
P21248,postgresB
P22367,postgresC
P16815,postgresB
P7350,postgresB
P13239,postgresB
P15233,postgresC
P3406,postgresB
P9601,postgresC
P12068,postgresC
P15370,postgresC
P3700,postgresB
P13620,postgresC
P16229,postgresC
P17143,postgresC
P3335,postgresC
P2262,postgresB
P17594,postgresB
P1789,postgresC
P234,postgresC
P16879,postgresC
P19358,postgresC
P3089,postgresB
P7830,postgresB
P9655,postgresC
P17613,postgresC
P22065,postgresC
P4546,postgresC
P13874,postgresC
P2282,postgresC
P4925,postgresB
P16870,postgresB
P2579,postgresB
P7831,postgresC
P3984,postgresB
P4681,postgresC
P19760,postgresB
P22578,postgresC
P11370,postgresB
P16510,postgresC
P447,postgresB
P12090,postgresC
P7353,postgresB
P13989,postgresC
P13735,postgresC
P4110,postgresB
P18406,postgresB
P17328,postgresB
P4460,postgresC
P9048,postgresB
P18493,postgresB
P8061,postgresC
P6569,postgresB
P3945,postgresC
P22294,postgresC
P2009,postgresB
P2952,postgresC
P20683,postgresC
P8676,postgresB
P13492,postgresC
P20583,postgresC
P13426,postgresB
P18598,postgresC
P14069,postgresC
P132,postgresB
P13895,postgresC
P20776,postgresB
P21215,postgresC
P14580,postgresC
P8537,postgresC
P2947,postgresB
P9394,postgresC
P1145,postgresC
P17548,postgresB
P8668,postgresC
P18254,postgresB
P10458,postgresB
P21437,postgresC
P4376,postgresC
P16915,postgresB
P20726,postgresC
P16550,postgresB
P17623,postgresC
P5502,postgresB
P12633,postgresC
P11407,postgresB
P5459,postgresC
P11577,postgresC
P12588,postgresC
P12988,postgresC
P18635,postgresB
P20236,postgresC
P22162,postgresB
P9117,postgresB
P8320,postgresB
P18876,postgresC
P3259,postgresC
P14081,postgresC
P6620,postgresC
P11362,postgresC
P21681,postgresC
P3747,postgresC
P2771,postgresB
P14459,postgresC
P18345,postgresB
P17905,postgresC
P4675,postgresC
P14579,postgresC
P15711,postgresC
P14395,postgresC
P19848,postgresC
P10784,postgresB
P22323,postgresB
P10417,postgresC
P16811,postgresC
P17390,postgresB
P5301,postgresC
P13538,postgresB
P15727,postgresC
P7509,postgresB
P7085,postgresB
P7996,postgresB
P3651,postgresB
P5159,postgresB
P4212,postgresC
P21157,postgresC
P1541,postgresB
P13807,postgresC
P14942,postgresB
P7270,postgresC
P6097,postgresC
P18169,postgresB
P17999,postgresC
P2677,postgresC
P3284,postgresB
P22426,postgresC
P12740,postgresB
P9481,postgresB
P19398,postgresB
P2260,postgresB
P18747,postgresC
P14895,postgresC
P8129,postgresC
P14269,postgresC
P21330,postgresB
P10456,postgresC
P16219,postgresC
P3811,postgresC
P14729,postgresB
P18810,postgresB
P21236,postgresB
P19052,postgresB
P7962,postgresC
P8972,postgresC
P3482,postgresB
P735,postgresB
P6435,postgresB
P10734,postgresB
P21364,postgresC
P12454,postgresB
P9747,postgresC
P16909,postgresB
P6259,postgresC
P1590,postgresC
P9907,postgresC
P22574,postgresC
P17615,postgresC
P21802,postgresC
P3676,postgresC
P18311,postgresB
P10838,postgresB
P15698,postgresB
P5698,postgresB
P4603,postgresC
P10853,postgresC
P7841,postgresB
P8755,postgresB
P6375,postgresB
P21342,postgresC
P12832,postgresB
P12099,postgresB
P10336,postgresC
P5872,postgresC
P10957,postgresB
P12210,postgresB
P17992,postgresB
P7770,postgresB
P9878,postgresC
P6650,postgresC
P2360,postgresC
P11742,postgresC
P22409,postgresC
P5694,postgresC
P10608,postgresB
P3418,postgresB
P6688,postgresB
P2909,postgresB
P10563,postgresC
P16564,postgresC
P20420,postgresB
P7118,postgresC
P12064,postgresB
P3547,postgresB
P15,postgresC
P17874,postgresC
P4466,postgresC
P15877,postgresB
P21223,postgresB
P18503,postgresC
P6282,postgresB
P14134,postgresB
P2121,postgresB
P15079,postgresC
P16326,postgresB
P2175,postgresC
P1228,postgresB
P1702,postgresB
P21700,postgresB
P20923,postgresB
P15139,postgresB
P2062,postgresB
P14624,postgresB
P12699,postgresC
P94,postgresB
P4042,postgresC
P5114,postgresB
P8376,postgresC
P15006,postgresB
P11702,postgresB
P19279,postgresB
P16094,postgresB
P12403,postgresC
P5050,postgresC
P12979,postgresB
P13101,postgresB
P14093,postgresC
P20635,postgresB
P3005,postgresC
P9983,postgresB
P946,postgresB
P10569,postgresB
P10382,postgresB
P1769,postgresC
P7030,postgresB
P1337,postgresB
P18817,postgresB
P7106,postgresC
P11119,postgresB
P490,postgresB
P4320,postgresB
P11075,postgresC
P20042,postgresC
P21618,postgresC
P5622,postgresB
P21813,postgresC
P10747,postgresB
P10357,postgresB
P1999,postgresB
P733,postgresC
P15246,postgresC
P10198,postgresC
P17034,postgresC
P3429,postgresB
P9137,postgresB
P8275,postgresB
P14253,postgresB
P14796,postgresB
P19368,postgresC
P18581,postgresC
P12215,postgresB
P20205,postgresC
P13559,postgresC
P2120,postgresC
P18476,postgresB
P20998,postgresB
P380,postgresC
P17318,postgresB
P20173,postgresB
P10780,postgresB
P6051,postgresC
P20086,postgresC
P6433,postgresB
P3043,postgresB
P10618,postgresB
P16442,postgresB
P10901,postgresB
P3083,postgresC
P22253,postgresC
P18034,postgresC
P18232,postgresB
P9235,postgresB
P7580,postgresB
P19477,postgresC
P13476,postgresC
P18924,postgresB
P772,postgresB
P1540,postgresC
P8070,postgresB
P16869,postgresC
P275,postgresB
P11824,postgresB
P17287,postgresC
P12739,postgresC
P21920,postgresC
P13439,postgresB
P14497,postgresC
P20932,postgresB
P17462,postgresC
P4164,postgresC
P22256,postgresC
P16481,postgresC
P22110,postgresC
P1030,postgresB
P17843,postgresC
P21155,postgresB
P16123,postgresC
P22184,postgresB
P20627,postgresB
P6670,postgresB
P20190,postgresB
P5881,postgresB
P18845,postgresB
P10300,postgresB
P1513,postgresC
P16881,postgresC
P16449,postgresB
P17416,postgresC
P15749,postgresB
P16889,postgresC
P1740,postgresC
P14273,postgresC
P9763,postgresB
P21332,postgresB
P4985,postgresC
P15636,postgresB
P487,postgresB
P21514,postgresB
P8970,postgresB
P14851,postgresC
P19990,postgresB
P8478,postgresB
P208,postgresB
P7122,postgresC
P8244,postgresC
P7405,postgresB
P17109,postgresC
P7953,postgresB
P3488,postgresB
P7693,postgresB
P21829,postgresB
P8497,postgresC
P18803,postgresC
P19469,postgresC
P12604,postgresC
P12417,postgresC
P4643,postgresC
P5029,postgresB
P20439,postgresC
P6877,postgresC
P16991,postgresB
P3155,postgresC
P12287,postgresB
P12898,postgresB
P10026,postgresB
P1465,postgresB
P4398,postgresC
P10652,postgresC
P5428,postgresC
P14011,postgresC
P4454,postgresB
P11446,postgresC
P12147,postgresB
P172,postgresB
P21637,postgresC
P15352,postgresB
P14812,postgresC
P13939,postgresB
P12452,postgresC
P18056,postgresC
P7346,postgresC
P722,postgresC
P19834,postgresB
P6794,postgresC
P8437,postgresB
P12918,postgresC
P17776,postgresC
P16759,postgresB
P6585,postgresC
P932,postgresC
P13972,postgresB
P228,postgresB
P17968,postgresC
P11398,postgresB
P16421,postgresB
P10589,postgresC
P15470,postgresC
P18948,postgresB
P15243,postgresB
P11826,postgresB
P12608,postgresC
P1585,postgresC
P6638,postgresC
P15753,postgresC
P8477,postgresC
P748,postgresC
P17619,postgresB
P5908,postgresB
P17263,postgresC
P5234,postgresB
P7269,postgresC
P15535,postgresC
P10903,postgresB
P14432,postgresC
P4091,postgresB
P420,postgresB
P901,postgresB
P16525,postgresB
P14725,postgresB
P20182,postgresC
P21913,postgresC
P17262,postgresC
P6866,postgresB
P8463,postgresB
P5706,postgresB
P4273,postgresC
P16288,postgresC
P13863,postgresC
P868,postgresC
P1752,postgresC
P5924,postgresC
P11919,postgresC
P17783,postgresB
P15099,postgresB
P17854,postgresC
P1439,postgresC
P7526,postgresC
P21319,postgresC
P1470,postgresB
P18193,postgresB
P563,postgresB
P7317,postgresB
P5138,postgresB
P9035,postgresC
P20176,postgresC
P14232,postgresB
P3844,postgresC
P11312,postgresC
P12877,postgresB
P19308,postgresB
P1598,postgresC
P12117,postgresC
P1659,postgresC
P3048,postgresB
P8132,postgresB
P19866,postgresC
P11513,postgresC
P8261,postgresC
P13848,postgresB
P3952,postgresB
P5337,postgresB
P9586,postgresB
P13413,postgresC
P9002,postgresB
P19757,postgresC
P19946,postgresB
P6497,postgresB
P2244,postgresB
P4804,postgresB
P17107,postgresC
P2143,postgresB
P3478,postgresB
P15911,postgresC
P12061,postgresB
P18104,postgresB
P9641,postgresC
