partid,cfp,co2
P976,0.8554,0.8554
P2499,0.4593,0.4593
P10000,0.7134,0.7134
P11740,0.6963,0.6963
P9408,0.9141,0.9141
P10211,0.7928,0.7928
P18588,0.3216,0.3216
P12034,0.2178,0.2178
P2949,0.3579,0.3579
P18369,0.6414,0.6414
P10147,0.2533,0.2533
P15792,0.8931,0.8931
P12780,0.3529,0.3529
P17420,0.2239,0.2239
P59,0.2371,0.2371
P3882,0.8781,0.8781
P18946,0.7334,0.7334
P17711,0.5377,0.5377
P14537,0.3884,0.3884
P4549,0.7524,0.7524
P19679,0.8794,0.8794
P1877,0.6254,0.6254
P10515,0.8438,0.8438
P2529,0.6216,0.6216
P11660,0.8759,0.8759
P1922,0.7751,0.7751
P3176,0.1631,0.1631
P15653,0.5643,0.5643
P18734,0.3976,0.3976
P11422,0.8208,0.8208
P19813,0.2338,0.2338
P14940,0.6747,0.6747
P11509,0.4425,0.4425
P4621,0.3925,0.3925
P14498,0.5014,0.5014
P8362,0.8705,0.8705
P19657,0.8577,0.8577
P8189,0.7746,0.7746
P3836,0.8465,0.8465
P5484,0.8329,0.8329
P18501,0.3126,0.3126
P13816,0.4709,0.4709
P1964,0.4619,0.4619
P5981,0.5105,0.5105
P5668,0.867,0.867
P16582,0.2493,0.2493
P13813,0.5042,0.5042
P11057,0.4145,0.4145
P5381,0.7405,0.7405
P10549,0.663,0.663
P2159,0.3493,0.3493
P12326,0.6137,0.6137
P8451,0.9401,0.9401
P5684,0.9207,0.9207
P9330,0.9834,0.9834
P14825,0.3041,0.3041
P10418,0.4871,0.4871
P4574,0.499,0.499
P5594,0.7756,0.7756
P4650,0.2807,0.2807
P6394,0.9822,0.9822
P16661,0.3611,0.3611
P8939,0.4759,0.4759
P18498,0.555,0.555
P5924,0.9755,0.9755
P9711,0.2298,0.2298
P9589,0.7297,0.7297
P6882,0.3666,0.3666
P6620,0.5219,0.5219
P16330,0.4517,0.4517
P19298,0.7335,0.7335
P7313,0.4278,0.4278
P70,0.6529,0.6529
P6515,0.6698,0.6698
P1318,0.8587,0.8587
P14472,0.5133,0.5133
P12677,0.4584,0.4584
P18057,0.2087,0.2087
P18353,0.3951,0.3951
P3163,0.518,0.518
P10792,0.6452,0.6452
P9254,0.4254,0.4254
P929,0.914,0.914
P5246,0.6653,0.6653
P5628,0.7932,0.7932
P7740,0.5145,0.5145
P17959,0.6828,0.6828
P4640,0.8372,0.8372
P9406,0.5223,0.5223
P19360,0.1095,0.1095
P1628,0.5645,0.5645
P6548,0.1635,0.1635
P13653,0.4239,0.4239
P12689,0.3459,0.3459
P15800,0.1246,0.1246
P7824,0.7524,0.7524
P14597,0.343,0.343
P16143,0.3796,0.3796
P10009,0.6158,0.6158
P133,0.2071,0.2071
P10690,0.1945,0.1945
P6239,0.7925,0.7925
P11477,0.3321,0.3321
P4192,0.5654,0.5654
P6927,0.7622,0.7622
P10214,0.4459,0.4459
P6393,0.5796,0.5796
P15948,0.3935,0.3935
P14186,0.233,0.233
P14401,0.2961,0.2961
P346,0.1729,0.1729
P9089,0.3371,0.3371
P16485,0.5007,0.5007
P1446,0.9612,0.9612
P3927,0.1444,0.1444
P18510,0.5912,0.5912
P16487,0.3517,0.3517
P4810,0.5325,0.5325
P10090,0.211,0.211
P5748,0.5459,0.5459
P18361,0.794,0.794
P3539,0.7818,0.7818
P13008,0.9143,0.9143
P8763,0.7537,0.7537
P6310,0.9614,0.9614
P17783,0.6055,0.6055
P2071,0.7078,0.7078
P4110,0.5574,0.5574
P1116,0.9473,0.9473
P5282,0.7658,0.7658
P480,0.8387,0.8387
P16010,0.617,0.617
P18609,0.1231,0.1231
P10054,0.9057,0.9057
P13864,0.8304,0.8304
P11313,0.7854,0.7854
P18461,0.1903,0.1903
P12719,0.6138,0.6138
P12847,0.259,0.259
P1153,0.7153,0.7153
P8268,0.4156,0.4156
P6316,0.5377,0.5377
P15635,0.2401,0.2401
P1862,0.8866,0.8866
P9038,0.3025,0.3025
P15073,0.9286,0.9286
P17069,0.6844,0.6844
P12645,0.9645,0.9645
P10454,0.5567,0.5567
P18693,0.5282,0.5282
P12032,0.7269,0.7269
P292,0.2875,0.2875
P4693,0.3923,0.3923
P1621,0.4218,0.4218
P9272,0.7999,0.7999
P11582,0.9373,0.9373
P7278,0.6376,0.6376
P12587,0.2514,0.2514
P16548,0.5944,0.5944
P384,0.6658,0.6658
P5143,0.382,0.382
P15562,0.7958,0.7958
P1965,0.2037,0.2037
P949,0.7795,0.7795
P10625,0.428,0.428
P6204,0.9226,0.9226
P4492,0.8912,0.8912
P15059,0.4052,0.4052
P7050,0.1551,0.1551
P5726,0.8862,0.8862
P17602,0.8365,0.8365
P18157,0.2519,0.2519
P12325,0.2826,0.2826
P4590,0.8766,0.8766
P10879,0.92,0.92
P16996,0.131,0.131
P9581,0.6745,0.6745
P5686,0.6904,0.6904
P10473,0.5612,0.5612
P15785,0.8016,0.8016
P5775,0.1659,0.1659
P9364,0.5537,0.5537
P13839,0.6157,0.6157
P9157,0.7829,0.7829
P12725,0.692,0.692
P18684,0.6198,0.6198
P8683,0.4564,0.4564
P16361,0.4704,0.4704
P807,0.9884,0.9884
P10551,0.1975,0.1975
P16671,0.2888,0.2888
P1657,0.2325,0.2325
P4495,0.903,0.903
P7564,0.3196,0.3196
P258,0.4977,0.4977
P2744,0.5058,0.5058
P15187,0.9554,0.9554
P10917,0.8767,0.8767
P16132,0.5558,0.5558
P17463,0.8644,0.8644
P10789,0.4245,0.4245
P4275,0.4363,0.4363
P7937,0.3181,0.3181
P3654,0.6714,0.6714
P17747,0.779,0.779
P14110,0.9559,0.9559
P17945,0.5716,0.5716
P6159,0.1397,0.1397
P6589,0.8551,0.8551
P8453,0.9599,0.9599
P10102,0.961,0.961
P4839,0.1734,0.1734
P6514,0.6428,0.6428
P17707,0.7681,0.7681
P3180,0.262,0.262
P10336,0.789,0.789
P600,0.788,0.788
P6560,0.2035,0.2035
P14288,0.2858,0.2858
P18776,0.7179,0.7179
P9415,0.368,0.368
P12310,0.4828,0.4828
P5214,0.2019,0.2019
P10782,0.1295,0.1295
P15491,0.6933,0.6933
P10399,0.1447,0.1447
P15741,0.5408,0.5408
P6415,0.7804,0.7804
P13838,0.8625,0.8625
P12574,0.3551,0.3551
P695,0.154,0.154
P7183,0.7382,0.7382
P16452,0.4153,0.4153
P2019,0.3202,0.3202
P18297,0.7241,0.7241
P10511,0.5523,0.5523
P13894,0.7267,0.7267
P5128,0.5274,0.5274
P12108,0.3444,0.3444
P8632,0.8992,0.8992
P6448,0.7625,0.7625
P5593,0.6397,0.6397
P9539,0.7236,0.7236
P51,0.6225,0.6225
P4729,0.4379,0.4379
P20046,0.5454,0.5454
P7069,0.7042,0.7042
P7495,0.4854,0.4854
P681,0.608,0.608
P3319,0.9831,0.9831
P8394,0.616,0.616
P7253,0.1339,0.1339
P13546,0.6013,0.6013
P18644,0.5652,0.5652
P6930,0.6278,0.6278
P7096,0.8325,0.8325
P9618,0.4124,0.4124
P1784,0.8721,0.8721
P12971,0.5786,0.5786
P5545,0.3861,0.3861
P3870,0.9963,0.9963
P17335,0.9795,0.9795
P37,0.5394,0.5394
P13210,0.8507,0.8507
P5051,0.6618,0.6618
P15606,0.7336,0.7336
P6228,0.8012,0.8012
P8197,0.4883,0.4883
P18670,0.7696,0.7696
P16360,0.2026,0.2026
P19019,0.2815,0.2815
P829,0.8433,0.8433
P6894,0.3874,0.3874
P20133,0.6389,0.6389
P3040,0.6338,0.6338
P4904,0.3789,0.3789
P8578,0.4245,0.4245
P16350,0.8094,0.8094
P12047,0.3555,0.3555
P4673,0.5294,0.5294
P4186,0.3023,0.3023
P19059,0.1235,0.1235
P8640,0.6208,0.6208
P3384,0.4662,0.4662
P8329,0.4236,0.4236
P14099,0.5602,0.5602
P14726,0.1792,0.1792
P4383,0.9517,0.9517
P13823,0.5825,0.5825
P202,0.4213,0.4213
P7259,0.257,0.257
P8153,0.7466,0.7466
P9907,0.5696,0.5696
P7746,0.9316,0.9316
P6852,0.8066,0.8066
P14557,0.7707,0.7707
P4381,0.6882,0.6882
P6021,0.1027,0.1027
P4716,0.9496,0.9496
P1367,0.3971,0.3971
P1726,0.2664,0.2664
P14779,0.5214,0.5214
P5749,0.4194,0.4194
P3642,0.2936,0.2936
P11005,0.7526,0.7526
P18743,0.3184,0.3184
P6832,0.8691,0.8691
P8028,0.1348,0.1348
P17021,0.5063,0.5063
P16580,0.1619,0.1619
P18037,0.6744,0.6744
P10653,0.8142,0.8142
P4265,0.3724,0.3724
P15038,0.2218,0.2218
P12508,0.7274,0.7274
P2660,0.4365,0.4365
P3357,0.5736,0.5736
P17934,0.7783,0.7783
P18221,0.503,0.503
P8243,0.2063,0.2063
P13222,0.772,0.772
P8125,0.5437,0.5437
P12271,0.7592,0.7592
P16428,0.6735,0.6735
P14987,0.1349,0.1349
P8290,0.9099,0.9099
P12218,0.398,0.398
P11781,0.7069,0.7069
P2503,0.2052,0.2052
P397,0.5876,0.5876
P15746,0.1718,0.1718
P5657,0.4905,0.4905
P1241,0.8185,0.8185
P5933,0.2386,0.2386
P7491,0.5157,0.5157
P6065,0.1183,0.1183
P1434,0.1462,0.1462
P17328,0.647,0.647
P20126,0.931,0.931
P7885,0.8566,0.8566
P8814,0.9972,0.9972
P18628,0.9203,0.9203
P12662,0.3608,0.3608
P3346,0.2592,0.2592
P15573,0.1932,0.1932
P16267,0.8339,0.8339
P17938,0.3231,0.3231
P8159,0.7136,0.7136
P19982,0.6886,0.6886
P15502,0.5854,0.5854
P9354,0.4159,0.4159
P15375,0.4312,0.4312
P11496,0.6029,0.6029
P11159,0.3082,0.3082
P10534,0.4427,0.4427
P18599,0.724,0.724
P19391,0.1746,0.1746
P19858,0.4223,0.4223
P2118,0.1101,0.1101
P12491,0.4331,0.4331
P16642,0.281,0.281
P394,0.2513,0.2513
P19508,0.2833,0.2833
P17366,0.2913,0.2913
P915,0.9056,0.9056
P14145,0.7842,0.7842
P20010,0.8281,0.8281
P614,0.4333,0.4333
P19530,0.83,0.83
P7970,0.7,0.7
P468,0.8119,0.8119
P1228,0.8402,0.8402
P14957,0.3144,0.3144
P4572,0.8666,0.8666
P6373,0.4993,0.4993
P11835,0.1867,0.1867
P2612,0.956,0.956
P9583,0.1567,0.1567
P9587,0.1535,0.1535
P16841,0.163,0.163
P14503,0.4523,0.4523
P17954,0.2204,0.2204
P18565,0.2093,0.2093
P12446,0.8511,0.8511
P14484,0.7577,0.7577
P7969,0.4005,0.4005
P18072,0.2273,0.2273
P17442,0.6631,0.6631
P11960,0.5314,0.5314
P7489,0.9967,0.9967
P19244,0.9087,0.9087
P17505,0.7452,0.7452
P1188,0.1435,0.1435
P264,0.7216,0.7216
P8820,0.3031,0.3031
P4519,0.1887,0.1887
P176,0.9532,0.9532
P8871,0.318,0.318
P924,0.9237,0.9237
P11007,0.731,0.731
P6635,0.6365,0.6365
P4001,0.6103,0.6103
P4399,0.8839,0.8839
P9371,0.4414,0.4414
P4878,0.5643,0.5643
P14323,0.4593,0.4593
P16723,0.6109,0.6109
P7487,0.2898,0.2898
P16735,0.5475,0.5475
P19420,0.6164,0.6164
P12289,0.2294,0.2294
P13826,0.284,0.284
P8990,0.2124,0.2124
P18337,0.5059,0.5059
P8304,0.221,0.221
P17032,0.1777,0.1777
P4141,0.925,0.925
P4534,0.4293,0.4293
P14067,0.1261,0.1261
P122,0.182,0.182
P19848,0.7427,0.7427
P9679,0.938,0.938
P457,0.7416,0.7416
P10945,0.5631,0.5631
P16201,0.3296,0.3296
P17917,0.9773,0.9773
P9505,0.8326,0.8326
P10602,0.6537,0.6537
P10377,0.5316,0.5316
P6182,0.4143,0.4143
P19195,0.2518,0.2518
P10674,0.1907,0.1907
P5885,0.7197,0.7197
P6114,0.2695,0.2695
P1812,0.6391,0.6391
P14168,0.5418,0.5418
P1411,0.503,0.503
P9663,0.5962,0.5962
P8550,0.4252,0.4252
P18881,0.9483,0.9483
P13420,0.6748,0.6748
P5532,0.6694,0.6694
P11888,0.9536,0.9536
P13703,0.1308,0.1308
P8445,0.4222,0.4222
P15552,0.7277,0.7277
P2208,0.2001,0.2001
P12526,0.9588,0.9588
P7759,0.2663,0.2663
P14374,0.7508,0.7508
P2763,0.1735,0.1735
P12663,0.5194,0.5194
P13401,0.9625,0.9625
P790,0.3271,0.3271
P15974,0.8364,0.8364
P5592,0.5873,0.5873
P5287,0.3166,0.3166
P3457,0.7324,0.7324
P12667,0.5344,0.5344
P14355,0.741,0.741
P7124,0.6205,0.6205
P12243,0.4777,0.4777
P15160,0.2696,0.2696
P1680,0.3196,0.3196
P28,0.9076,0.9076
P7404,0.3791,0.3791
P15353,0.6602,0.6602
P2345,0.7448,0.7448
P20127,0.1175,0.1175
P6093,0.5189,0.5189
P3129,0.6604,0.6604
P1937,0.8445,0.8445
P2952,0.4063,0.4063
P12376,0.243,0.243
P19461,0.6861,0.6861
P11610,0.2411,0.2411
P3127,0.3213,0.3213
P5198,0.5287,0.5287
P17661,0.4264,0.4264
P3223,0.923,0.923
P13357,0.5199,0.5199
P14300,0.8397,0.8397
P7596,0.7617,0.7617
P5758,0.9417,0.9417
P9005,0.6399,0.6399
P15538,0.6021,0.6021
P11185,0.7894,0.7894
P11314,0.1562,0.1562
P18571,0.6335,0.6335
P11834,0.2535,0.2535
P15897,0.8687,0.8687
P9912,0.712,0.712
P7303,0.3421,0.3421
P12887,0.2615,0.2615
P9046,0.7803,0.7803
P10832,0.1073,0.1073
P13809,0.2916,0.2916
P19317,0.8698,0.8698
P6381,0.7368,0.7368
P15611,0.484,0.484
P10659,0.8099,0.8099
P15633,0.5016,0.5016
P10162,0.3246,0.3246
P10246,0.3019,0.3019
P6967,0.2505,0.2505
P6599,0.3527,0.3527
P15665,0.1894,0.1894
P12824,0.3251,0.3251
P2607,0.2723,0.2723
P2688,0.6278,0.6278
P1887,0.5895,0.5895
P8896,0.6375,0.6375
P4564,0.6716,0.6716
P8579,0.5372,0.5372
P14121,0.6083,0.6083
P12481,0.7393,0.7393
P8732,0.4216,0.4216
P19977,0.3763,0.3763
P10687,0.1437,0.1437
P16852,0.1547,0.1547
P4754,0.9743,0.9743
P14765,0.4829,0.4829
P13700,0.5247,0.5247
P8255,0.2942,0.2942
P5496,0.4629,0.4629
P8532,0.1874,0.1874
P4708,0.6285,0.6285
P9211,0.563,0.563
P11201,0.6933,0.6933
P1408,0.535,0.535
P7060,0.4614,0.4614
P4079,0.4005,0.4005
P3386,0.6227,0.6227
P11050,0.9945,0.9945
P11047,0.1754,0.1754
P16600,0.5886,0.5886
P7210,0.977,0.977
P7846,0.2937,0.2937
P17465,0.2726,0.2726
P7696,0.2389,0.2389
P12522,0.2707,0.2707
P9048,0.246,0.246
P5137,0.9421,0.9421
P14983,0.1416,0.1416
P5688,0.744,0.744
P6932,0.8691,0.8691
P9032,0.3878,0.3878
P6096,0.3769,0.3769
P17712,0.8831,0.8831
P11697,0.213,0.213
P4587,0.8349,0.8349
P11744,0.3955,0.3955
P3366,0.6152,0.6152
P9880,0.2417,0.2417
P3708,0.5901,0.5901
P11886,0.4172,0.4172
P9020,0.5135,0.5135
P11229,0.1611,0.1611
P5949,0.6017,0.6017
P14801,0.7906,0.7906
P8546,0.4684,0.4684
P10353,0.5785,0.5785
P15754,0.8913,0.8913
P10833,0.5159,0.5159
P10787,0.6004,0.6004
P12259,0.6942,0.6942
P10327,0.5402,0.5402
P685,0.3881,0.3881
P7637,0.6078,0.6078
P16197,0.8138,0.8138
P5003,0.2977,0.2977
P15615,0.9802,0.9802
P9961,0.5723,0.5723
P5764,0.3153,0.3153
P1865,0.6997,0.6997
P13092,0.458,0.458
P1053,0.3695,0.3695
P2883,0.4959,0.4959
P7333,0.4974,0.4974
P16038,0.5936,0.5936
P1332,0.3155,0.3155
P13213,0.3585,0.3585
P42,0.741,0.741
P5468,0.2217,0.2217
P15372,0.1685,0.1685
P5487,0.8623,0.8623
P3315,0.8537,0.8537
P7855,0.2486,0.2486
P12023,0.8085,0.8085
P7418,0.922,0.922
P2507,0.9932,0.9932
P14071,0.8904,0.8904
P6974,0.4081,0.4081
P8952,0.6522,0.6522
P7994,0.3521,0.3521
P224,0.8281,0.8281
P2054,0.3525,0.3525
P15223,0.328,0.328
P8551,0.1823,0.1823
P11897,0.1883,0.1883
P6031,0.634,0.634
P7786,0.6503,0.6503
P19340,0.6523,0.6523
P11693,0.9122,0.9122
P3564,0.6224,0.6224
P13946,0.3472,0.3472
P18000,0.4428,0.4428
P5854,0.7948,0.7948
P12220,0.3743,0.3743
P19541,0.7118,0.7118
P9571,0.371,0.371
P4551,0.3264,0.3264
P16645,0.8848,0.8848
P4641,0.406,0.406
P12324,0.1329,0.1329
P3860,0.1712,0.1712
P1585,0.7019,0.7019
P2216,0.3804,0.3804
P7999,0.9117,0.9117
P9214,0.9033,0.9033
P8853,0.3567,0.3567
P8436,0.1569,0.1569
P10420,0.7346,0.7346
P4794,0.3277,0.3277
P213,0.3649,0.3649
P2913,0.2022,0.2022
P4471,0.9625,0.9625
P19352,0.7686,0.7686
P5523,0.5344,0.5344
P4498,0.324,0.324
P8508,0.7918,0.7918
P3162,0.4777,0.4777
P19893,0.3689,0.3689
P9551,0.8778,0.8778
P18314,0.5423,0.5423
P4887,0.3517,0.3517
P12139,0.1686,0.1686
P13224,0.172,0.172
P13436,0.1578,0.1578
P7128,0.2971,0.2971
P11235,0.2151,0.2151
P3421,0.9575,0.9575
P14227,0.2401,0.2401
P12804,0.9982,0.9982
P11969,0.2481,0.2481
P17336,0.1589,0.1589
P18566,0.2464,0.2464
P1299,0.6785,0.6785
P13052,0.9109,0.9109
P3028,0.5342,0.5342
P19916,0.4864,0.4864
P10817,0.9619,0.9619
P1391,0.5228,0.5228
P6503,0.649,0.649
P10173,0.9589,0.9589
P17627,0.4536,0.4536
P17529,0.1532,0.1532
P16785,0.9218,0.9218
P9655,0.8243,0.8243
P1823,0.4384,0.4384
P2756,0.8916,0.8916
P15093,0.2625,0.2625
P14778,0.5138,0.5138
P4895,0.7283,0.7283
P19933,0.4267,0.4267
P704,0.1348,0.1348
P8262,0.8563,0.8563
P15204,0.709,0.709
P5604,0.6069,0.6069
P18752,0.6357,0.6357
P10779,0.9544,0.9544
P4977,0.7728,0.7728
P6194,0.6631,0.6631
P19145,0.4253,0.4253
P14273,0.2715,0.2715
P1730,0.3246,0.3246
P19499,0.1642,0.1642
P18455,0.5336,0.5336
P16534,0.6121,0.6121
P12585,0.8527,0.8527
P1676,0.7828,0.7828
P11558,0.5228,0.5228
P13924,0.473,0.473
P18968,0.132,0.132
P16860,0.1302,0.1302
P15431,0.1877,0.1877
P1393,0.5281,0.5281
P12777,0.8777,0.8777
P16222,0.8817,0.8817
P13757,0.5968,0.5968
P5253,0.6002,0.6002
P16091,0.6018,0.6018
P11561,0.3909,0.3909
P970,0.6674,0.6674
P3300,0.2001,0.2001
P12819,0.8119,0.8119
P17501,0.3043,0.3043
P11368,0.1087,0.1087
P11567,0.2274,0.2274
P16556,0.8028,0.8028
P8094,0.5944,0.5944
P10953,0.1468,0.1468
P15246,0.4505,0.4505
P2824,0.1519,0.1519
