partid,assembler
P9575,postgresC
P14724,postgresB
P15708,postgresC
P19443,postgresC
P15192,postgresC
P3949,postgresB
P10329,postgresB
P5606,postgresB
P18155,postgresC
P17962,postgresC
P12193,postgresC
P6428,postgresC
P4133,postgresC
P6772,postgresC
P9316,postgresC
P18375,postgresC
P12468,postgresB
P13578,postgresB
P15599,postgresB
P17719,postgresC
P9393,postgresC
P77,postgresC
P4161,postgresB
P356,postgresC
P12471,postgresC
P954,postgresC
P13504,postgresC
P10036,postgresB
P10233,postgresC
P17135,postgresB
P6362,postgresB
P1113,postgresB
P8999,postgresC
P7691,postgresC
P15806,postgresB
P1542,postgresC
P2508,postgresC
P16123,postgresC
P13734,postgresB
P3389,postgresC
P2901,postgresC
P17548,postgresB
P2745,postgresB
P16549,postgresC
P12407,postgresB
P3574,postgresC
P11847,postgresB
P964,postgresC
P12966,postgresC
P2422,postgresC
P4593,postgresC
P1465,postgresB
P3312,postgresB
P9469,postgresC
P19401,postgresB
P524,postgresB
P11621,postgresB
P2586,postgresB
P13429,postgresB
P12795,postgresC
P537,postgresB
P4864,postgresB
P12260,postgresC
P16130,postgresC
P10902,postgresC
P3376,postgresC
P5064,postgresC
P4225,postgresB
P15176,postgresC
P1536,postgresC
P7276,postgresC
P6274,postgresB
P6920,postgresB
P17804,postgresC
P2348,postgresC
P17437,postgresB
P17848,postgresB
P2296,postgresB
P16163,postgresB
P13670,postgresC
P6711,postgresC
P16365,postgresB
P12556,postgresC
P14534,postgresB
P7913,postgresC
P6593,postgresC
P11486,postgresC
P1421,postgresC
P12913,postgresC
P6683,postgresB
P19780,postgresC
P5209,postgresC
P5739,postgresC
P8893,postgresB
P7624,postgresB
P13726,postgresC
P6061,postgresC
P14669,postgresC
P3702,postgresB
P1055,postgresB
P622,postgresB
P18218,postgresC
P5694,postgresB
P2312,postgresC
P16486,postgresC
P16941,postgresC
P8156,postgresB
P1431,postgresB
P15791,postgresC
P11652,postgresC
P5125,postgresC
P12492,postgresB
P12798,postgresB
P15941,postgresC
P318,postgresC
P6704,postgresB
P15692,postgresB
P1409,postgresB
P4274,postgresC
P8553,postgresC
P20061,postgresC
P10827,postgresC
P957,postgresB
P2333,postgresC
P19846,postgresB
P14409,postgresB
P1774,postgresC
P17786,postgresB
P12476,postgresC
P11825,postgresB
P15566,postgresB
P15338,postgresC
P4991,postgresB
P3113,postgresC
P18411,postgresC
P9773,postgresC
P12301,postgresC
P5551,postgresC
P5600,postgresB
P3045,postgresB
P4880,postgresC
P5075,postgresB
P5690,postgresC
P9521,postgresC
P5552,postgresC
P7800,postgresB
P7396,postgresB
P16013,postgresC
P6561,postgresC
P18859,postgresB
P11528,postgresC
P3322,postgresC
P9085,postgresC
P15847,postgresC
P13244,postgresB
P7033,postgresB
P16937,postgresC
P8250,postgresC
P3161,postgresB
P11685,postgresB
P12554,postgresB
P7551,postgresB
P4108,postgresB
P19276,postgresB
P2558,postgresC
P12715,postgresC
P5320,postgresB
P14454,postgresC
P6335,postgresC
P9800,postgresB
P19281,postgresC
P10764,postgresB
P6158,postgresB
P19824,postgresB
P13381,postgresC
P17438,postgresB
P2368,postgresB
P7935,postgresC
P10747,postgresB
P8881,postgresC
P2381,postgresB
P16263,postgresB
P5117,postgresB
P4121,postgresB
P10546,postgresC
P18291,postgresC
P15921,postgresC
P6958,postgresB
P5232,postgresC
P1420,postgresB
P17050,postgresB
P7943,postgresC
P7015,postgresB
P11924,postgresB
P12528,postgresC
P12921,postgresC
P10244,postgresC
P3760,postgresC
P15688,postgresC
P17402,postgresB
P4404,postgresC
P18279,postgresC
P3665,postgresC
P16538,postgresB
P7776,postgresC
P5742,postgresB
P9228,postgresC
P17071,postgresB
P2885,postgresC
P17218,postgresB
P17174,postgresC
P5385,postgresB
P639,postgresB
P10650,postgresC
P7553,postgresB
P3117,postgresB
P16531,postgresC
P18578,postgresC
P11358,postgresB
P6510,postgresB
P19667,postgresC
P4870,postgresC
P6295,postgresC
P16840,postgresC
P5858,postgresB
P16170,postgresB
P19357,postgresB
P177,postgresC
P8438,postgresC
P14476,postgresB
P15088,postgresB
P19972,postgresC
P3676,postgresB
P18956,postgresB
P5390,postgresC
P8704,postgresC
P18482,postgresB
P13961,postgresB
P4031,postgresB
P7072,postgresB
P13330,postgresC
P16103,postgresC
P8295,postgresC
P1759,postgresB
P14797,postgresB
P18799,postgresC
P14572,postgresB
P10596,postgresC
P260,postgresC
P9373,postgresB
P14553,postgresB
P7599,postgresB
P7359,postgresC
P6810,postgresC
P16060,postgresB
P3744,postgresB
P2866,postgresB
P10934,postgresC
P17098,postgresC
P4953,postgresB
P13301,postgresC
P2253,postgresB
P1655,postgresB
P16292,postgresC
P18856,postgresB
P10734,postgresB
P15157,postgresC
P17650,postgresB
P2187,postgresC
P19470,postgresB
P6430,postgresC
P11538,postgresB
P416,postgresC
P2864,postgresC
P8644,postgresB
P606,postgresC
P852,postgresB
P11817,postgresB
P6231,postgresB
P18381,postgresB
P5204,postgresB
P5263,postgresB
P1817,postgresC
P7021,postgresB
P19557,postgresB
P17981,postgresC
P9158,postgresC
P12513,postgresC
P7834,postgresB
P9865,postgresB
P7833,postgresC
P4181,postgresB
P16850,postgresB
P4184,postgresC
P6267,postgresC
P19690,postgresB
P14691,postgresB
P267,postgresB
P12024,postgresC
P7771,postgresB
P5869,postgresC
P15311,postgresC
P18675,postgresC
P18784,postgresB
P6324,postgresB
P16918,postgresB
P10065,postgresB
P14623,postgresC
P6179,postgresC
P14920,postgresC
P12215,postgresB
P1157,postgresB
P9397,postgresC
P2428,postgresC
P4252,postgresC
P16033,postgresC
P12634,postgresB
P9957,postgresC
P16259,postgresC
P10027,postgresB
P1273,postgresB
P1733,postgresC
P16092,postgresB
P13014,postgresB
P4009,postgresB
P4015,postgresC
P8020,postgresC
P10270,postgresC
P9700,postgresC
P2709,postgresB
P5934,postgresC
P6068,postgresB
P7242,postgresC
P7286,postgresB
P9910,postgresC
P17681,postgresC
P18587,postgresC
P940,postgresB
P9102,postgresC
P9627,postgresB
P18575,postgresB
P1172,postgresC
P2554,postgresC
P3224,postgresC
P19927,postgresC
P4709,postgresC
P10409,postgresB
P13300,postgresB
P11042,postgresC
P11461,postgresB
P3452,postgresB
P16199,postgresB
P18517,postgresC
P10145,postgresB
P7148,postgresC
P19351,postgresB
P332,postgresB
P19602,postgresB
P3311,postgresB
P11988,postgresC
P12700,postgresB
P14136,postgresC
P19718,postgresB
P15644,postgresC
P17936,postgresC
P15478,postgresB
P8592,postgresB
P9858,postgresB
P10241,postgresB
P17521,postgresC
P12439,postgresC
P11074,postgresC
P19588,postgresC
P680,postgresC
P18421,postgresC
P5777,postgresB
P4518,postgresB
P8429,postgresC
P15833,postgresB
P11419,postgresB
P2689,postgresB
P10227,postgresB
P4494,postgresC
P10465,postgresB
P4620,postgresC
P1975,postgresC
P3990,postgresB
P7386,postgresB
P9352,postgresC
P4964,postgresC
P19936,postgresC
P1936,postgresC
P17693,postgresC
P13678,postgresB
P9134,postgresC
P976,postgresB
P2499,postgresB
P10000,postgresB
P977,postgresC
P11740,postgresB
P1577,postgresC
P7038,postgresC
P9408,postgresB
P8764,postgresC
P10211,postgresB
P3453,postgresC
P18588,postgresB
P12034,postgresB
P2949,postgresB
P19054,postgresC
P8938,postgresC
P18369,postgresB
P3620,postgresC
P10147,postgresB
P15792,postgresB
P9334,postgresC
P12780,postgresB
P17420,postgresB
P59,postgresB
P3618,postgresC
P2391,postgresC
P15247,postgresC
P3882,postgresB
P18946,postgresB
P7582,postgresC
P18082,postgresC
P17711,postgresB
P7738,postgresC
P14537,postgresB
P4549,postgresB
P11688,postgresC
P9386,postgresC
P19679,postgresB
P8770,postgresC
P15482,postgresC
P9803,postgresC
P14102,postgresC
P1877,postgresB
P1874,postgresC
P1670,postgresC
P16665,postgresC
P7067,postgresC
P10515,postgresB
P1548,postgresC
P6608,postgresC
P17846,postgresC
P16172,postgresC
P2529,postgresB
P11660,postgresB
P1922,postgresB
P3968,postgresC
P14990,postgresC
P14388,postgresC
P3176,postgresB
P10170,postgresC
P15653,postgresB
P5106,postgresC
P10805,postgresC
P18734,postgresB
P450,postgresC
P11422,postgresB
P19813,postgresB
P12460,postgresC
P17418,postgresC
P14940,postgresB
P11509,postgresB
P10431,postgresC
P4621,postgresB
P3810,postgresC
P14498,postgresB
P15516,postgresC
P8362,postgresB
P12386,postgresC
P11750,postgresC
P4543,postgresC
P19657,postgresB
P14331,postgresC
P18102,postgresC
P8189,postgresB
P3836,postgresB
P5484,postgresB
P16667,postgresC
P18501,postgresB
P13816,postgresB
P13446,postgresC
P1964,postgresB
P5981,postgresB
P7005,postgresC
P15233,postgresC
P5668,postgresB
P16582,postgresB
P13813,postgresB
P11810,postgresC
P5421,postgresC
P11057,postgresB
P16139,postgresC
P10151,postgresC
P5381,postgresB
P10549,postgresB
P2159,postgresB
P12326,postgresB
P7232,postgresC
P5872,postgresC
P13215,postgresC
P16890,postgresC
P4852,postgresC
P8451,postgresB
P5684,postgresB
P9330,postgresB
P14825,postgresB
P10418,postgresB
P4574,postgresB
P18453,postgresC
P1902,postgresC
P5594,postgresB
P4650,postgresB
P12747,postgresC
P9463,postgresC
P6394,postgresB
P13768,postgresC
P16661,postgresB
P8939,postgresB
P18498,postgresB
P5924,postgresB
P9711,postgresB
P1713,postgresC
P9589,postgresB
P6882,postgresB
P17523,postgresC
P6620,postgresB
P9446,postgresC
P16330,postgresB
P5057,postgresC
P18296,postgresC
P2845,postgresC
P19298,postgresB
P2750,postgresC
P8982,postgresC
P7949,postgresC
P7313,postgresB
P5472,postgresC
P70,postgresB
P6515,postgresB
P1318,postgresB
P14472,postgresB
P14130,postgresC
P12677,postgresB
P17564,postgresC
P15810,postgresC
P2332,postgresC
P3660,postgresC
P18057,postgresB
P2958,postgresC
P255,postgresC
P18353,postgresB
P3163,postgresB
P10792,postgresB
P9254,postgresB
P929,postgresB
P5246,postgresB
P5628,postgresB
P6347,postgresC
P7740,postgresB
P8895,postgresC
P11456,postgresC
P17959,postgresB
P5528,postgresC
P4640,postgresB
P8449,postgresC
P4848,postgresC
P8917,postgresC
P9406,postgresB
P19360,postgresB
P5058,postgresC
P347,postgresC
P1628,postgresB
P19088,postgresC
P14197,postgresC
P6548,postgresB
P2904,postgresC
P5947,postgresC
P324,postgresC
P13653,postgresB
P10692,postgresC
P12689,postgresB
P17283,postgresC
P15800,postgresB
P18476,postgresC
P1555,postgresC
P7824,postgresB
P7018,postgresC
P14597,postgresB
P18208,postgresC
P11899,postgresC
P670,postgresC
P13866,postgresC
P5743,postgresC
P16143,postgresB
P145,postgresC
P16736,postgresC
P6285,postgresC
P1120,postgresC
P14174,postgresC
P10009,postgresB
P3121,postgresC
P4295,postgresC
P133,postgresB
P10690,postgresB
P3652,postgresC
P96,postgresC
P6239,postgresB
P11477,postgresB
P4192,postgresB
P6927,postgresB
P10214,postgresB
P6393,postgresB
P15948,postgresB
P14186,postgresB
P17770,postgresC
P364,postgresC
P14401,postgresB
P10948,postgresC
P346,postgresB
P9089,postgresB
P16485,postgresB
P1446,postgresB
P3927,postgresB
P18510,postgresB
P16487,postgresB
P7340,postgresC
P802,postgresC
P2180,postgresC
P5156,postgresC
P4810,postgresB
P7071,postgresC
P10090,postgresB
P5748,postgresB
P17787,postgresC
P15135,postgresC
P18361,postgresB
P12485,postgresC
P16945,postgresC
P14056,postgresC
P1766,postgresC
P7189,postgresC
P3539,postgresB
P13008,postgresB
P18539,postgresC
P16210,postgresC
P1314,postgresC
P13456,postgresC
P8325,postgresC
P8763,postgresB
P6310,postgresB
P17783,postgresB
P158,postgresC
P2071,postgresB
P4110,postgresB
P1116,postgresB
P276,postgresC
P5282,postgresB
P480,postgresB
P1014,postgresC
P16010,postgresB
P18609,postgresB
P10054,postgresB
P10370,postgresC
P19800,postgresC
P17982,postgresC
P2480,postgresC
P15367,postgresC
P1035,postgresC
P9021,postgresC
P13864,postgresB
P15511,postgresC
P11313,postgresB
P18461,postgresB
P12719,postgresB
P12847,postgresB
P3333,postgresC
P1153,postgresB
P8268,postgresB
P6316,postgresB
P14301,postgresC
P5573,postgresC
P14655,postgresC
P15635,postgresB
P1862,postgresB
P12321,postgresC
P9038,postgresB
P9263,postgresC
P15073,postgresB
P17069,postgresB
P12645,postgresB
P10454,postgresB
P18693,postgresB
P12032,postgresB
P292,postgresB
P18017,postgresC
P4693,postgresB
P295,postgresC
P2882,postgresC
P274,postgresC
P1621,postgresB
P684,postgresC
P9272,postgresB
P11582,postgresB
P7278,postgresB
P12587,postgresB
P16548,postgresB
P3956,postgresC
P14129,postgresC
P15262,postgresC
P384,postgresB
P5143,postgresB
P15562,postgresB
P1965,postgresB
P16519,postgresC
P3651,postgresC
P16470,postgresC
P3157,postgresC
P949,postgresB
P6563,postgresC
P10625,postgresB
P6309,postgresC
P13721,postgresC
P6204,postgresB
P4492,postgresB
P15059,postgresB
P7050,postgresB
P5726,postgresB
P17602,postgresB
P11755,postgresC
P18157,postgresB
P19254,postgresC
P7674,postgresC
P13365,postgresC
P12325,postgresB
P4103,postgresC
P840,postgresC
P7971,postgresC
P2672,postgresC
P1401,postgresC
P14194,postgresC
P4590,postgresB
P10879,postgresB
P16996,postgresB
P9581,postgresB
P6673,postgresC
P5686,postgresB
P10473,postgresB
P15785,postgresB
P5775,postgresB
P9364,postgresB
P13839,postgresB
P13509,postgresC
P18868,postgresC
P12112,postgresC
P3985,postgresC
P9157,postgresB
P12725,postgresB
P7893,postgresC
P12332,postgresC
P18684,postgresB
P8683,postgresB
P15926,postgresC
P11407,postgresC
P8738,postgresC
P16361,postgresB
P807,postgresB
P10551,postgresB
P16671,postgresB
P6106,postgresC
P1657,postgresB
P17157,postgresC
P4495,postgresB
P7564,postgresB
P258,postgresB
P1342,postgresC
P2744,postgresB
P15187,postgresB
P10308,postgresC
P10917,postgresB
P16132,postgresB
P4941,postgresC
P17463,postgresB
P10789,postgresB
P4275,postgresB
P10620,postgresC
P7937,postgresB
P19403,postgresC
P20108,postgresC
P3654,postgresB
P9269,postgresC
P17747,postgresB
P2192,postgresC
P14110,postgresB
P8276,postgresC
P15990,postgresC
P8998,postgresC
P1321,postgresC
P6140,postgresC
P2911,postgresC
P11198,postgresC
P17945,postgresB
P6159,postgresB
P6589,postgresB
P8453,postgresB
P10102,postgresB
P4839,postgresB
P8013,postgresC
P6514,postgresB
P17707,postgresB
P19480,postgresC
P14886,postgresC
P17457,postgresC
P3180,postgresB
P1955,postgresC
P14501,postgresC
P2245,postgresC
P19573,postgresC
P10336,postgresB
P15965,postgresC
P600,postgresB
P6560,postgresB
P14288,postgresB
P18776,postgresB
P12749,postgresC
P9195,postgresC
P17487,postgresC
P6718,postgresC
P2932,postgresC
P2412,postgresC
P18380,postgresC
P1339,postgresC
P6586,postgresC
P1605,postgresC
P368,postgresC
P7290,postgresC
P6570,postgresC
P9415,postgresB
P12310,postgresB
P5214,postgresB
P10782,postgresB
P15491,postgresB
P19948,postgresC
P10399,postgresB
P12972,postgresC
P15741,postgresB
P6415,postgresB
P13838,postgresB
P12574,postgresB
P695,postgresB
P7183,postgresB
P16452,postgresB
P2019,postgresB
P160,postgresC
P19603,postgresC
P18297,postgresB
P10511,postgresB
P13894,postgresB
P18215,postgresC
P5128,postgresB
P12108,postgresB
P8632,postgresB
P6448,postgresB
P5593,postgresB
P11948,postgresC
P9539,postgresB
P51,postgresB
P9216,postgresC
P16921,postgresC
P9226,postgresC
P4790,postgresC
P4729,postgresB
P20046,postgresB
P8607,postgresC
P19102,postgresC
P19890,postgresC
P7069,postgresB
P13735,postgresC
P7589,postgresC
P7495,postgresB
P681,postgresB
P8106,postgresC
P3319,postgresB
P8394,postgresB
P1316,postgresC
P10854,postgresC
P6509,postgresC
P7253,postgresB
P16628,postgresC
P13546,postgresB
P4984,postgresC
P18644,postgresB
P1644,postgresC
P5778,postgresC
P4048,postgresC
P6930,postgresB
P7096,postgresB
P18623,postgresC
P9618,postgresB
P1784,postgresB
P12971,postgresB
P5545,postgresB
P17671,postgresC
P3870,postgresB
P17335,postgresB
P12800,postgresC
P3859,postgresC
P17246,postgresC
P37,postgresB
P13210,postgresB
P5051,postgresB
P15606,postgresB
P6228,postgresB
P8197,postgresB
P16457,postgresC
P1151,postgresC
P18193,postgresC
P6459,postgresC
P18670,postgresB
P17531,postgresC
P3995,postgresC
P5030,postgresC
P16360,postgresB
P19019,postgresB
P829,postgresB
P13325,postgresC
P6894,postgresB
P2255,postgresC
P11627,postgresC
P8773,postgresC
P20133,postgresB
P17486,postgresC
P3040,postgresB
P4904,postgresB
P8578,postgresB
P16350,postgresB
P6095,postgresC
P12047,postgresB
P1512,postgresC
P11024,postgresC
P4673,postgresB
P3716,postgresC
P4186,postgresB
P14980,postgresC
P13066,postgresC
P19059,postgresB
P5894,postgresC
P8640,postgresB
P15168,postgresC
P3384,postgresB
P3628,postgresC
P8329,postgresB
P14099,postgresB
P14726,postgresB
P7924,postgresC
P8594,postgresC
P9981,postgresC
P4383,postgresB
P13823,postgresB
P14022,postgresC
P1540,postgresC
P202,postgresB
P7259,postgresB
P8153,postgresB
P15455,postgresC
P14243,postgresC
P9907,postgresB
P7746,postgresB
P6852,postgresB
P12174,postgresC
P12523,postgresC
P4718,postgresC
P17227,postgresC
P14557,postgresB
P4381,postgresB
P6021,postgresB
P19636,postgresC
P1143,postgresC
P8347,postgresC
P8478,postgresC
P13862,postgresC
P4716,postgresB
P2525,postgresC
P1367,postgresB
P1726,postgresB
P11906,postgresC
P14779,postgresB
P5749,postgresB
P3642,postgresB
P11471,postgresC
P11005,postgresB
P18441,postgresC
P11133,postgresC
P18743,postgresB
P6832,postgresB
P8028,postgresB
P17021,postgresB
P11297,postgresC
P16580,postgresB
P7515,postgresC
P799,postgresC
P18037,postgresB
P10653,postgresB
P1182,postgresC
P1039,postgresC
P1469,postgresC
P88,postgresC
P4265,postgresB
P15038,postgresB
P15512,postgresC
P5451,postgresC
P17797,postgresC
P12508,postgresB
P2660,postgresB
P3357,postgresB
P17623,postgresC
P17934,postgresB
P18221,postgresB
P111,postgresC
P6905,postgresC
P8243,postgresB
P13222,postgresB
P7092,postgresC
P8125,postgresB
P10648,postgresC
P12271,postgresB
P16428,postgresB
P16635,postgresC
P3447,postgresC
P10981,postgresC
P14987,postgresB
P15750,postgresC
P8290,postgresB
P5286,postgresC
P12218,postgresB
P13688,postgresC
P11781,postgresB
P2503,postgresB
P397,postgresB
P15746,postgresB
P5657,postgresB
P5525,postgresC
P1241,postgresB
P5933,postgresB
P7491,postgresB
P6065,postgresB
P1434,postgresB
P12789,postgresC
P17328,postgresB
P20126,postgresB
P7885,postgresB
P9893,postgresC
P6002,postgresC
P2481,postgresC
P8814,postgresB
P18628,postgresB
P12662,postgresB
P15927,postgresC
P9247,postgresC
P7839,postgresC
P3346,postgresB
P15573,postgresB
P1271,postgresC
P8196,postgresC
P16267,postgresB
P5132,postgresC
P12717,postgresC
P11067,postgresC
P17938,postgresB
P19197,postgresC
P6489,postgresC
P1476,postgresC
P18242,postgresC
P19074,postgresC
P12872,postgresC
P8159,postgresB
P16670,postgresC
P9626,postgresC
P19982,postgresB
P15502,postgresB
P11812,postgresC
P4043,postgresC
P13423,postgresC
P9354,postgresB
P15375,postgresB
P11496,postgresB
P15670,postgresC
P7025,postgresC
P11159,postgresB
P3164,postgresC
P10534,postgresB
P18599,postgresB
P19391,postgresB
P19858,postgresB
P17892,postgresC
P2118,postgresB
P12491,postgresB
P16642,postgresB
P8875,postgresC
P394,postgresB
P19508,postgresB
P17366,postgresB
P672,postgresC
P915,postgresB
P11255,postgresC
P6488,postgresC
P18756,postgresC
P3938,postgresC
P14145,postgresB
P16731,postgresC
P20010,postgresB
P614,postgresB
P319,postgresC
P10693,postgresC
P19530,postgresB
P18751,postgresC
P15727,postgresC
P17589,postgresC
P7970,postgresB
P5826,postgresC
P468,postgresB
P6412,postgresC
P1228,postgresB
P20088,postgresC
P14957,postgresB
P17740,postgresC
P4572,postgresB
P9685,postgresC
P6373,postgresB
P19578,postgresC
P11835,postgresB
P2612,postgresB
P9583,postgresB
P3155,postgresC
P5767,postgresC
P9587,postgresB
P16841,postgresB
P14503,postgresB
P17954,postgresB
P18565,postgresB
P5928,postgresC
P3530,postgresC
P12446,postgresB
P17080,postgresC
P14484,postgresB
P7969,postgresB
P10491,postgresC
P14474,postgresC
P18072,postgresB
P13188,postgresC
P17442,postgresB
P11960,postgresB
P7489,postgresB
P14531,postgresC
P19244,postgresB
P17505,postgresB
P8722,postgresC
P1188,postgresB
P264,postgresB
P8820,postgresB
P10509,postgresC
P4519,postgresB
P176,postgresB
P4771,postgresC
P8871,postgresB
P924,postgresB
P11007,postgresB
P6635,postgresB
P4001,postgresB
P4399,postgresB
P12442,postgresC
P15228,postgresC
P16053,postgresC
P9371,postgresB
P7597,postgresC
P7309,postgresC
P4878,postgresB
P14323,postgresB
P1901,postgresC
P9340,postgresC
P16723,postgresB
P10394,postgresC
P30,postgresC
P2477,postgresC
P12981,postgresC
P6419,postgresC
P7487,postgresB
P16735,postgresB
P19420,postgresB
P12289,postgresB
P1323,postgresC
P11367,postgresC
P14207,postgresC
P13826,postgresB
P8990,postgresB
P14324,postgresC
P19617,postgresC
P13255,postgresC
P18337,postgresB
P8304,postgresB
P17840,postgresC
P1963,postgresC
P17032,postgresB
P4141,postgresB
P4534,postgresB
P13081,postgresC
P9701,postgresC
P14067,postgresB
P122,postgresB
P7054,postgresC
P9362,postgresC
P19848,postgresB
P14200,postgresC
P9679,postgresB
P6664,postgresC
P457,postgresB
P10945,postgresB
P16201,postgresB
P16036,postgresC
P17917,postgresB
P1152,postgresC
P9505,postgresB
P10607,postgresC
P2980,postgresC
P10602,postgresB
P10377,postgresB
P317,postgresC
P6182,postgresB
P19195,postgresB
P10674,postgresB
P4961,postgresC
P5885,postgresB
P6114,postgresB
P1812,postgresB
P11779,postgresC
P11322,postgresC
P14168,postgresB
P1411,postgresB
P9663,postgresB
P18887,postgresC
P8550,postgresB
P18881,postgresB
P13420,postgresB
P7530,postgresC
P5532,postgresB
P19416,postgresC
P17912,postgresC
P11888,postgresB
P14216,postgresC
P1396,postgresC
P7665,postgresC
P13703,postgresB
P8445,postgresB
P288,postgresC
P15552,postgresB
P2208,postgresB
P8605,postgresC
P12526,postgresB
P16725,postgresC
P7759,postgresB
P14374,postgresB
P2763,postgresB
P15257,postgresC
P12663,postgresB
P13401,postgresB
P790,postgresB
P12203,postgresC
P8680,postgresC
P15159,postgresC
P15974,postgresB
P4705,postgresC
P12957,postgresC
P1260,postgresC
P988,postgresC
P5592,postgresB
P18328,postgresC
P3038,postgresC
P5287,postgresB
P3457,postgresB
P12667,postgresB
P4445,postgresC
P14355,postgresB
P14061,postgresC
P7124,postgresB
P12243,postgresB
P15160,postgresB
P1680,postgresB
