partid,cfp,co2
P915,0.6732,0.6732
P112,0.4466,0.4466
P1424,0.3357,0.3357
P1762,0.6718,0.6718
P833,0.4144,0.4144
P1427,0.3658,0.3658
P1153,0.9431,0.9431
P482,0.5835,0.5835
P541,0.7432,0.7432
P873,0.3118,0.3118
P780,0.2306,0.2306
P61,0.9781,0.9781
P735,0.7523,0.7523
P805,0.7602,0.7602
P1252,0.195,0.195
P1757,0.2029,0.2029
P1748,0.3179,0.3179
P267,0.2893,0.2893
P1191,0.5531,0.5531
P937,0.2897,0.2897
P695,0.8634,0.8634
P195,0.1055,0.1055
P1312,0.8846,0.8846
P1556,0.9393,0.9393
P400,0.4884,0.4884
P1226,0.3908,0.3908
P1382,0.6994,0.6994
P1624,0.5945,0.5945
P755,0.8156,0.8156
P366,0.5837,0.5837
P494,0.1857,0.1857
P1186,0.9729,0.9729
P1531,0.5823,0.5823
P654,0.3766,0.3766
P1279,0.8783,0.8783
P194,0.1794,0.1794
P1836,0.6258,0.6258
P53,0.1343,0.1343
P556,0.1673,0.1673
P501,0.986,0.986
P1924,0.8324,0.8324
P676,0.4584,0.4584
P1599,0.1766,0.1766
P707,0.514,0.514
P284,0.2138,0.2138
P383,0.8146,0.8146
P958,0.6534,0.6534
P1469,0.2085,0.2085
P241,0.564,0.564
P322,0.6096,0.6096
P578,0.3327,0.3327
P15,0.4184,0.4184
P627,0.5533,0.5533
P684,0.5261,0.5261
P349,0.1855,0.1855
P999,0.1514,0.1514
P18,0.8837,0.8837
P310,0.4299,0.4299
P63,0.7367,0.7367
P571,0.3141,0.3141
P1003,0.5453,0.5453
P416,0.6508,0.6508
P1315,0.4104,0.4104
P878,0.2848,0.2848
P74,0.8292,0.8292
P1582,0.3729,0.3729
P1587,0.3087,0.3087
P174,0.4008,0.4008
P1942,0.1986,0.1986
P1408,0.8529,0.8529
P704,0.4652,0.4652
P1380,0.5996,0.5996
P1098,0.139,0.139
P1398,0.6924,0.6924
P1706,0.6631,0.6631
P1602,0.6277,0.6277
P216,0.4168,0.4168
P20,0.7044,0.7044
P127,0.3091,0.3091
P1598,0.6515,0.6515
P1848,0.2094,0.2094
P1535,0.1104,0.1104
P750,0.7339,0.7339
P1187,0.8583,0.8583
P212,0.7664,0.7664
P1679,0.8656,0.8656
P1584,0.1651,0.1651
P986,0.2603,0.2603
P827,0.4155,0.4155
P1222,0.9158,0.9158
P1056,0.8911,0.8911
P674,0.5001,0.5001
P1713,0.1312,0.1312
P1534,0.6736,0.6736
P1320,0.8653,0.8653
P1678,0.5686,0.5686
P252,0.8632,0.8632
P62,0.1996,0.1996
P1328,0.1535,0.1535
P177,0.3171,0.3171
P1552,0.8645,0.8645
P1413,0.3709,0.3709
P838,0.509,0.509
P1621,0.9779,0.9779
P1674,0.9841,0.9841
P433,0.1759,0.1759
P951,0.5545,0.5545
P1004,0.4383,0.4383
P1278,0.1855,0.1855
P1477,0.5537,0.5537
P150,0.6624,0.6624
P870,0.7296,0.7296
P743,0.6098,0.6098
P781,0.6055,0.6055
P1560,0.7976,0.7976
P1352,0.6111,0.6111
P1945,0.4949,0.4949
P25,0.125,0.125
P427,0.1544,0.1544
P139,0.121,0.121
P1659,0.7651,0.7651
P816,0.2978,0.2978
P1128,0.2616,0.2616
P867,0.4964,0.4964
P1898,0.5301,0.5301
P1060,0.5696,0.5696
P1660,0.3672,0.3672
P866,0.4933,0.4933
P605,0.1868,0.1868
P325,0.4993,0.4993
P1972,0.607,0.607
P1547,0.6069,0.6069
P917,0.9507,0.9507
P1110,0.3818,0.3818
P1487,0.9262,0.9262
P1281,0.2429,0.2429
P431,0.1082,0.1082
P534,0.6186,0.6186
P927,0.8264,0.8264
P306,0.5648,0.5648
P1044,0.3531,0.3531
P588,0.7737,0.7737
P457,0.219,0.219
P803,0.6687,0.6687
P1436,0.2867,0.2867
P753,0.9693,0.9693
P1045,0.6773,0.6773
P1594,0.3187,0.3187
P516,0.1502,0.1502
P293,0.1063,0.1063
P223,0.3644,0.3644
P1610,0.7309,0.7309
P1884,0.1893,0.1893
P1356,0.1811,0.1811
P1097,0.4845,0.4845
P336,0.329,0.329
P489,0.2212,0.2212
P969,0.3833,0.3833
P1330,0.974,0.974
P1082,0.6547,0.6547
P1569,0.6543,0.6543
P1416,0.1794,0.1794
P1673,0.4146,0.4146
P1143,0.741,0.741
P1269,0.7298,0.7298
P1319,0.1004,0.1004
P573,0.39,0.39
P513,0.14,0.14
P1773,0.6843,0.6843
P106,0.4721,0.4721
P470,0.2272,0.2272
P907,0.5783,0.5783
P1634,0.9246,0.9246
P1360,0.622,0.622
P1379,0.2604,0.2604
P727,0.7738,0.7738
P1206,0.152,0.152
P1254,0.8209,0.8209
P1237,0.2273,0.2273
P1690,0.613,0.613
P1201,0.998,0.998
P774,0.5968,0.5968
P131,0.2839,0.2839
P521,0.3916,0.3916
P1577,0.8191,0.8191
P1014,0.1653,0.1653
P997,0.5751,0.5751
P1167,0.8237,0.8237
P957,0.2466,0.2466
P1345,0.1286,0.1286
P748,0.693,0.693
P996,0.4094,0.4094
P791,0.6921,0.6921
P121,0.5598,0.5598
P429,0.2918,0.2918
P1629,0.8556,0.8556
P560,0.4481,0.4481
P225,0.2493,0.2493
P1221,0.2523,0.2523
P1218,0.6938,0.6938
P1653,0.7212,0.7212
P972,0.7745,0.7745
P524,0.1026,0.1026
P492,0.7437,0.7437
P1104,0.1497,0.1497
P170,0.7742,0.7742
P1261,0.5311,0.5311
P90,0.6299,0.6299
P1983,0.3626,0.3626
P50,0.174,0.174
P1182,0.3823,0.3823
P465,0.5754,0.5754
P1174,0.9967,0.9967
P1339,0.2372,0.2372
P938,0.901,0.901
P741,0.9494,0.9494
P1530,0.4074,0.4074
P1947,0.1791,0.1791
P979,0.9281,0.9281
P1032,0.2041,0.2041
P1539,0.8421,0.8421
P1809,0.897,0.897
P1763,0.3322,0.3322
P950,0.9586,0.9586
P520,0.1956,0.1956
P825,0.1127,0.1127
P890,0.1949,0.1949
P282,0.1087,0.1087
P1109,0.3762,0.3762
P1765,0.6286,0.6286
P696,0.2492,0.2492
P626,0.8341,0.8341
P909,0.4767,0.4767
P1631,0.1833,0.1833
P667,0.9625,0.9625
P1197,0.4725,0.4725
P1271,0.5825,0.5825
P1791,0.6847,0.6847
P376,0.2345,0.2345
P1990,0.9449,0.9449
P1164,0.412,0.412
P128,0.1421,0.1421
P1251,0.8825,0.8825
P1728,0.4022,0.4022
P1670,0.68,0.68
P1720,0.8108,0.8108
P1730,0.4406,0.4406
P1623,0.2593,0.2593
P1652,0.3812,0.3812
P1705,0.397,0.397
P855,0.8619,0.8619
P1403,0.9383,0.9383
P246,0.2127,0.2127
P1951,0.4772,0.4772
P1504,0.5558,0.5558
P700,0.7395,0.7395
P1447,0.9569,0.9569
P1342,0.7833,0.7833
P1421,0.8789,0.8789
P232,0.9847,0.9847
P1213,0.1531,0.1531
P1450,0.1717,0.1717
P248,0.1706,0.1706
P456,0.9187,0.9187
P350,0.4097,0.4097
P1667,0.2974,0.2974
P1513,0.8114,0.8114
P705,0.8723,0.8723
P290,0.4828,0.4828
P1970,0.978,0.978
P876,0.3182,0.3182
P1655,0.5214,0.5214
P749,0.2864,0.2864
P296,0.1465,0.1465
P1882,0.8482,0.8482
P476,0.7682,0.7682
P1825,0.5188,0.5188
P881,0.8989,0.8989
P149,0.7576,0.7576
P507,0.9332,0.9332
P991,0.8624,0.8624
P362,0.985,0.985
P1016,0.2753,0.2753
P346,0.2764,0.2764
P1871,0.3065,0.3065
P1517,0.1201,0.1201
P799,0.9371,0.9371
P1669,0.1551,0.1551
P1194,0.115,0.115
P647,0.585,0.585
P311,0.3874,0.3874
P811,0.416,0.416
P1392,0.374,0.374
P813,0.8415,0.8415
P737,0.3655,0.3655
P1751,0.907,0.907
P1879,0.3741,0.3741
P1696,0.588,0.588
P1729,0.1131,0.1131
P782,0.5877,0.5877
P1710,0.8896,0.8896
P1873,0.1024,0.1024
P1071,0.7984,0.7984
P546,0.8144,0.8144
P1353,0.8869,0.8869
P581,0.391,0.391
P185,0.1234,0.1234
P371,0.7905,0.7905
P1656,0.8571,0.8571
P733,0.163,0.163
P994,0.2419,0.2419
P440,0.9698,0.9698
P1753,0.2493,0.2493
P655,0.1814,0.1814
P944,0.1588,0.1588
P132,0.2226,0.2226
P840,0.1021,0.1021
P525,0.7494,0.7494
P949,0.9531,0.9531
P5,0.5542,0.5542
P656,0.7408,0.7408
P874,0.3915,0.3915
P889,0.1443,0.1443
P1332,0.5264,0.5264
P46,0.8281,0.8281
P1451,0.4718,0.4718
P1462,0.9839,0.9839
P1134,0.4833,0.4833
P775,0.8732,0.8732
P1335,0.3646,0.3646
P1662,0.2196,0.2196
P608,0.1292,0.1292
P450,0.9562,0.9562
P531,0.4382,0.4382
P646,0.3762,0.3762
P1375,0.7469,0.7469
P1093,0.1796,0.1796
P1979,0.981,0.981
P1615,0.4477,0.4477
P208,0.2257,0.2257
P529,0.6506,0.6506
P198,0.565,0.565
P51,0.6036,0.6036
P71,0.6133,0.6133
P395,0.9857,0.9857
P596,0.2041,0.2041
P548,0.1893,0.1893
P577,0.1924,0.1924
P1533,0.5276,0.5276
P1322,0.9875,0.9875
P203,0.4145,0.4145
P317,0.2687,0.2687
P887,0.3612,0.3612
P327,0.3034,0.3034
P415,0.1056,0.1056
P1455,0.9012,0.9012
P926,0.3472,0.3472
P1526,0.2961,0.2961
P947,0.8191,0.8191
P29,0.272,0.272
P1177,0.2803,0.2803
P1661,0.2051,0.2051
P1727,0.2395,0.2395
P837,0.1511,0.1511
P1941,0.6985,0.6985
P77,0.5434,0.5434
P1087,0.437,0.437
P47,0.3455,0.3455
P785,0.4704,0.4704
P1267,0.8513,0.8513
P1275,0.8252,0.8252
P699,0.8483,0.8483
P819,0.9844,0.9844
P1306,0.4893,0.4893
P1614,0.4218,0.4218
P742,0.4257,0.4257
P859,0.7294,0.7294
P461,0.4829,0.4829
P1821,0.8857,0.8857
P1262,0.1812,0.1812
P1745,0.6666,0.6666
P1122,0.4359,0.4359
P1195,0.4579,0.4579
P1755,0.7616,0.7616
P338,0.2897,0.2897
P1672,0.159,0.159
P167,0.855,0.855
P1959,0.7957,0.7957
P990,0.7147,0.7147
P1829,0.7712,0.7712
P900,0.1186,0.1186
P268,0.1165,0.1165
P390,0.4606,0.4606
P1295,0.4402,0.4402
P809,0.4174,0.4174
P918,0.84,0.84
P55,0.7132,0.7132
P178,0.5075,0.5075
P1565,0.7767,0.7767
P977,0.3599,0.3599
P202,0.9542,0.9542
P1068,0.9756,0.9756
P1906,0.4936,0.4936
P147,0.2977,0.2977
P1095,0.5597,0.5597
P321,0.2277,0.2277
P1475,0.3819,0.3819
P483,0.8974,0.8974
P1113,0.4135,0.4135
P891,0.114,0.114
P82,0.4733,0.4733
P10,0.3495,0.3495
P1284,0.836,0.836
P1953,0.1309,0.1309
P97,0.681,0.681
P1274,0.6595,0.6595
P1665,0.2853,0.2853
P1817,0.8468,0.8468
P1978,0.8646,0.8646
P166,0.7507,0.7507
P1046,0.3452,0.3452
P808,0.1716,0.1716
P980,0.8976,0.8976
P687,0.4758,0.4758
P861,0.1995,0.1995
P580,0.3602,0.3602
P1090,0.7979,0.7979
P747,0.6308,0.6308
P629,0.4607,0.4607
P1785,0.4079,0.4079
P686,0.8584,0.8584
P1324,0.157,0.157
P1878,0.3389,0.3389
P1368,0.5189,0.5189
P1536,0.5477,0.5477
P1012,0.8869,0.8869
P230,0.2405,0.2405
P611,0.6645,0.6645
P1088,0.347,0.347
P1549,0.6275,0.6275
P193,0.2148,0.2148
P1725,0.6417,0.6417
P628,0.1839,0.1839
P941,0.4128,0.4128
P1576,0.4868,0.4868
P831,0.9494,0.9494
P392,0.5057,0.5057
P1680,0.5551,0.5551
P14,0.1902,0.1902
P355,0.5554,0.5554
P1529,0.3295,0.3295
P1069,0.469,0.469
P1305,0.9358,0.9358
P1794,0.6088,0.6088
P345,0.135,0.135
P123,0.4884,0.4884
P1307,0.9458,0.9458
P181,0.8381,0.8381
P620,0.9695,0.9695
P417,0.1573,0.1573
P916,0.1787,0.1787
P851,0.9501,0.9501
P85,0.6404,0.6404
P928,0.2112,0.2112
P60,0.4924,0.4924
P729,0.3134,0.3134
P1551,0.6649,0.6649
P1378,0.9711,0.9711
P1140,0.4628,0.4628
P537,0.5996,0.5996
P830,0.379,0.379
P503,0.9429,0.9429
P826,0.9143,0.9143
P113,0.5615,0.5615
P439,0.1781,0.1781
P1703,0.9874,0.9874
P1823,0.8787,0.8787
P1308,0.9726,0.9726
P1033,0.7762,0.7762
P1280,0.2591,0.2591
P1976,0.8942,0.8942
P1047,0.357,0.357
P542,0.3269,0.3269
P666,0.7053,0.7053
P462,0.6261,0.6261
P543,0.3401,0.3401
P403,0.2403,0.2403
P898,0.8731,0.8731
P1023,0.8057,0.8057
P804,0.8621,0.8621
P964,0.2818,0.2818
P712,0.7044,0.7044
P1393,0.7867,0.7867
P1613,0.8284,0.8284
P298,0.655,0.655
P637,0.3416,0.3416
P312,0.9352,0.9352
P1779,0.5876,0.5876
P1391,0.479,0.479
P292,0.4079,0.4079
P418,0.9836,0.9836
P752,0.1426,0.1426
P1767,0.3813,0.3813
P1596,0.3984,0.3984
P1958,0.5931,0.5931
P885,0.1052,0.1052
P233,0.5898,0.5898
P550,0.1995,0.1995
P1603,0.3271,0.3271
P1693,0.7581,0.7581
P1663,0.9356,0.9356
P48,0.9864,0.9864
P1837,0.3512,0.3512
P681,0.6602,0.6602
P1593,0.6168,0.6168
P561,0.2527,0.2527
P1010,0.9741,0.9741
P576,0.7061,0.7061
P1114,0.8411,0.8411
P715,0.5743,0.5743
P218,0.2831,0.2831
P1853,0.216,0.216
P1256,0.982,0.982
P105,0.123,0.123
P386,0.4183,0.4183
P1154,0.1798,0.1798
P1037,0.2976,0.2976
P164,0.873,0.873
P911,0.9247,0.9247
P1985,0.8821,0.8821
P221,0.4886,0.4886
P1117,0.3646,0.3646
P1051,0.8271,0.8271
P1865,0.5904,0.5904
P784,0.8104,0.8104
P523,0.7714,0.7714
P1151,0.1862,0.1862
P1303,0.7036,0.7036
P1180,0.3891,0.3891
P200,0.2756,0.2756
P1230,0.5335,0.5335
P787,0.4038,0.4038
P1796,0.7168,0.7168
P1196,0.5091,0.5091
P1028,0.9828,0.9828
P1813,0.9465,0.9465
P764,0.1501,0.1501
P842,0.6076,0.6076
P1008,0.292,0.292
P201,0.9162,0.9162
P1118,0.7709,0.7709
P1695,0.2906,0.2906
P1031,0.7338,0.7338
P1418,0.4857,0.4857
P1780,0.1716,0.1716
P168,0.5925,0.5925
P136,0.6158,0.6158
P698,0.6528,0.6528
P829,0.5206,0.5206
P1927,0.4499,0.4499
P281,0.7099,0.7099
P1155,0.1607,0.1607
P1083,0.8252,0.8252
P1112,0.4443,0.4443
P1049,0.6224,0.6224
P1042,0.2185,0.2185
P332,0.8209,0.8209
P1337,0.9915,0.9915
P1231,0.8173,0.8173
P1528,0.5079,0.5079
P606,0.4447,0.4447
P685,0.8134,0.8134
P1362,0.7879,0.7879
P1170,0.41,0.41
P1966,0.4511,0.4511
P1009,0.7453,0.7453
P1963,0.7406,0.7406
P1558,0.3917,0.3917
P1172,0.995,0.995
P595,0.6692,0.6692
P1988,0.8762,0.8762
P640,0.5147,0.5147
P1199,0.2437,0.2437
P387,0.1906,0.1906
P904,0.7642,0.7642
P942,0.6353,0.6353
P1317,0.5211,0.5211
P1841,0.6454,0.6454
P114,0.5885,0.5885
P948,0.7319,0.7319
P1950,0.9851,0.9851
P40,0.1401,0.1401
P1962,0.7915,0.7915
P940,0.7801,0.7801
P1766,0.5148,0.5148
P1548,0.3647,0.3647
P1816,0.363,0.363
P1329,0.3221,0.3221
P385,0.1322,0.1322
P1441,0.5963,0.5963
P1874,0.866,0.866
P726,0.1937,0.1937
P1181,0.5855,0.5855
P1639,0.6466,0.6466
P792,0.3224,0.3224
P108,0.7113,0.7113
P444,0.9529,0.9529
P1827,0.3519,0.3519
P778,0.4223,0.4223
P485,0.8383,0.8383
P1564,0.9291,0.9291
P934,0.196,0.196
P7,0.2489,0.2489
P800,0.5136,0.5136
P614,0.873,0.873
P505,0.8916,0.8916
P80,0.4495,0.4495
P1949,0.4959,0.4959
P316,0.4615,0.4615
P1354,0.7512,0.7512
P597,0.2728,0.2728
P133,0.3292,0.3292
P1887,0.2774,0.2774
P265,0.3568,0.3568
P213,0.1482,0.1482
P351,0.797,0.797
P43,0.4951,0.4951
P1826,0.7866,0.7866
P52,0.5464,0.5464
P412,0.8074,0.8074
P250,0.6872,0.6872
P1860,0.94,0.94
P73,0.5875,0.5875
P1910,0.8076,0.8076
P1089,0.6914,0.6914
P369,0.6627,0.6627
P641,0.2648,0.2648
P1147,0.9721,0.9721
P1519,0.2697,0.2697
P1387,0.1478,0.1478
P1034,0.6445,0.6445
P1061,0.9402,0.9402
P730,0.3141,0.3141
P244,0.2546,0.2546
P773,0.2484,0.2484
P388,0.8151,0.8151
P1527,0.2121,0.2121
P1651,0.7193,0.7193
P868,0.9494,0.9494
P651,0.927,0.927
P709,0.2968,0.2968
P285,0.4515,0.4515
P728,0.1651,0.1651
P1824,0.8491,0.8491
P1960,0.575,0.575
P1894,0.5594,0.5594
P92,0.6967,0.6967
P1982,0.7816,0.7816
P126,0.3147,0.3147
P770,0.2445,0.2445
P1989,0.8947,0.8947
P1612,0.2001,0.2001
P283,0.1938,0.1938
P1684,0.2049,0.2049
P76,0.5962,0.5962
P31,0.9093,0.9093
P1897,0.9102,0.9102
P135,0.9203,0.9203
P1022,0.1535,0.1535
P455,0.908,0.908
P1389,0.7285,0.7285
P156,0.3749,0.3749
P1160,0.2201,0.2201
P1464,0.6275,0.6275
P877,0.975,0.975
P763,0.9658,0.9658
P107,0.619,0.619
P1643,0.7431,0.7431
P1250,0.611,0.611
P1568,0.5534,0.5534
P1685,0.7481,0.7481
P1001,0.162,0.162
P567,0.4338,0.4338
P1325,0.6373,0.6373
P1377,0.8611,0.8611
P967,0.2092,0.2092
P976,0.4175,0.4175
P1611,0.6302,0.6302
P1664,0.4516,0.4516
P694,0.9827,0.9827
P943,0.7681,0.7681
P496,0.9982,0.9982
P882,0.3425,0.3425
P1400,0.1015,0.1015
P1179,0.107,0.107
P1812,0.7799,0.7799
P330,0.6199,0.6199
P478,0.3997,0.3997
P1644,0.3348,0.3348
P447,0.2926,0.2926
P1562,0.6349,0.6349
P375,0.2884,0.2884
P1156,0.8289,0.8289
P266,0.409,0.409
P1692,0.9396,0.9396
P554,0.5975,0.5975
P902,0.6249,0.6249
P297,0.2602,0.2602
P732,0.1862,0.1862
P1909,0.3229,0.3229
P1754,0.4549,0.4549
P389,0.2703,0.2703
P49,0.1179,0.1179
P1148,0.8158,0.8158
P1931,0.7032,0.7032
P657,0.1854,0.1854
P903,0.5711,0.5711
P558,0.744,0.744
P486,0.9978,0.9978
P689,0.4284,0.4284
P102,0.374,0.374
P209,0.2308,0.2308
P598,0.5493,0.5493
P89,0.1574,0.1574
P1021,0.7105,0.7105
P599,0.5426,0.5426
P1867,0.1574,0.1574
P329,0.8673,0.8673
P1102,0.2328,0.2328
P1107,0.9927,0.9927
P1433,0.8982,0.8982
P1675,0.3262,0.3262
P989,0.5067,0.5067
P1096,0.4645,0.4645
P1150,0.3589,0.3589
P1969,0.6047,0.6047
P183,0.4523,0.4523
P1668,0.6215,0.6215
P545,0.508,0.508
P1050,0.8967,0.8967
P510,0.1346,0.1346
P995,0.4651,0.4651
P677,0.3735,0.3735
P103,0.5661,0.5661
P555,0.3118,0.3118
P818,0.9033,0.9033
P1579,0.9383,0.9383
P526,0.8714,0.8714
P1478,0.5996,0.5996
P314,0.4232,0.4232
P1024,0.1819,0.1819
P1445,0.8903,0.8903
P363,0.8307,0.8307
P618,0.7992,0.7992
P1169,0.865,0.865
P144,0.4812,0.4812
P1448,0.3222,0.3222
P562,0.7569,0.7569
P490,0.5894,0.5894
P1073,0.8742,0.8742
P1135,0.1065,0.1065
P1137,0.5873,0.5873
P1752,0.5567,0.5567
P682,0.5041,0.5041
