partid,assembler
P13944,postgresB
P10661,postgresB
P6727,postgresB
P2769,postgresB
P272,postgresC
P19472,postgresC
P561,postgresB
P20353,postgresB
P15928,postgresC
P10695,postgresC
P22730,postgresB
P17190,postgresB
P449,postgresB
P1845,postgresC
P16590,postgresB
P9527,postgresB
P17537,postgresB
P12344,postgresC
P1738,postgresB
P742,postgresB
P7560,postgresC
P1464,postgresB
P21121,postgresC
P9399,postgresC
P6348,postgresC
P2417,postgresB
P16887,postgresC
P6168,postgresB
P13769,postgresC
P814,postgresB
P16574,postgresB
P4988,postgresC
P22222,postgresB
P8849,postgresB
P18000,postgresB
P1348,postgresC
P2438,postgresB
P22576,postgresC
P16438,postgresB
P7149,postgresC
P11073,postgresB
P9798,postgresC
P2419,postgresC
P67,postgresB
P19411,postgresC
P20234,postgresB
P2918,postgresB
P20186,postgresC
P5125,postgresB
P21907,postgresC
P18466,postgresC
P21731,postgresC
P19978,postgresB
P18018,postgresB
P12041,postgresB
P4815,postgresB
P10239,postgresC
P5393,postgresC
P17215,postgresC
P14869,postgresC
P15454,postgresB
P16986,postgresB
P17942,postgresC
P12552,postgresB
P5122,postgresC
P5929,postgresB
P11163,postgresB
P3858,postgresC
P1545,postgresC
P18669,postgresB
P7236,postgresC
P16955,postgresC
P13091,postgresB
P1819,postgresB
P12026,postgresB
P18482,postgresB
P12743,postgresC
P5131,postgresC
P21914,postgresB
P2353,postgresB
P8083,postgresB
P22827,postgresB
P20541,postgresB
P3582,postgresB
P3231,postgresB
P4872,postgresB
P10405,postgresB
P3413,postgresC
P6704,postgresC
P1327,postgresB
P18443,postgresB
P2322,postgresC
P16489,postgresC
P11969,postgresC
P11216,postgresB
P12637,postgresB
P8908,postgresB
P22351,postgresB
P15224,postgresB
P22826,postgresB
P18407,postgresC
P7688,postgresC
P19033,postgresC
P196,postgresB
P21278,postgresB
P13568,postgresB
P19042,postgresB
P21584,postgresC
P18383,postgresC
P3045,postgresB
P5545,postgresC
P5717,postgresC
P13019,postgresB
P19066,postgresB
P16496,postgresB
P12817,postgresC
P6777,postgresC
P7492,postgresC
P3338,postgresB
P13268,postgresC
P20483,postgresB
P4749,postgresC
P6105,postgresB
P14110,postgresB
P7733,postgresC
P21905,postgresC
P6851,postgresC
P7365,postgresB
P22456,postgresC
P21270,postgresC
P12114,postgresC
P9614,postgresC
P1122,postgresC
P15573,postgresB
P19814,postgresB
P16715,postgresC
P13366,postgresC
P15670,postgresC
P16971,postgresB
P5084,postgresB
P16512,postgresB
P17558,postgresB
P3506,postgresB
P11814,postgresB
P6111,postgresC
P26,postgresC
P7011,postgresC
P1544,postgresB
P18036,postgresC
P15846,postgresC
P11340,postgresB
P8905,postgresB
P5438,postgresC
P8650,postgresB
P4228,postgresC
P14323,postgresC
P7827,postgresB
P14503,postgresC
P13576,postgresB
P18113,postgresB
P19889,postgresC
P18097,postgresC
P13540,postgresC
P4447,postgresC
P393,postgresB
P2820,postgresC
P21314,postgresC
P12880,postgresC
P11025,postgresB
P9986,postgresC
P4604,postgresB
P6417,postgresC
P5758,postgresB
P9935,postgresC
P16323,postgresB
P1299,postgresB
P9323,postgresC
P5898,postgresB
P3432,postgresC
P13906,postgresC
P645,postgresC
P431,postgresC
P20564,postgresC
P7129,postgresC
P13960,postgresB
P10906,postgresC
P16737,postgresC
P949,postgresB
P7019,postgresC
P19231,postgresC
P18559,postgresB
P18281,postgresB
P2484,postgresB
P4634,postgresB
P1292,postgresB
P5399,postgresC
P14616,postgresB
P18491,postgresC
P6977,postgresB
P19442,postgresB
P9611,postgresC
P3813,postgresB
P20905,postgresB
P781,postgresC
P16165,postgresC
P18786,postgresC
P717,postgresC
P8098,postgresB
P13243,postgresC
P12939,postgresB
P11937,postgresC
P16530,postgresB
P13490,postgresB
P2176,postgresC
P4282,postgresC
P1362,postgresC
P6883,postgresB
P2491,postgresB
P22647,postgresC
P4777,postgresC
P6674,postgresB
P22842,postgresC
P8983,postgresB
P9407,postgresB
P8559,postgresC
P14489,postgresB
P18749,postgresB
P22778,postgresC
P4727,postgresC
P17529,postgresC
P22765,postgresC
P5464,postgresB
P20945,postgresB
P15097,postgresB
P12645,postgresB
P4791,postgresB
P13236,postgresC
P11976,postgresB
P5574,postgresB
P1408,postgresC
P2737,postgresB
P17695,postgresC
P4511,postgresC
P22632,postgresB
P20134,postgresC
P20195,postgresC
P21704,postgresB
P12682,postgresB
P10568,postgresC
P13578,postgresB
P5994,postgresC
P3435,postgresB
P18906,postgresB
P20183,postgresC
P5602,postgresC
P12792,postgresB
P20528,postgresB
P22662,postgresB
P20274,postgresB
P9200,postgresB
P13777,postgresB
P20044,postgresC
P16725,postgresC
P3419,postgresC
P7195,postgresB
P731,postgresB
P3526,postgresC
P7939,postgresC
P3228,postgresB
P5656,postgresC
P556,postgresC
P12964,postgresC
P17424,postgresC
P269,postgresC
P21753,postgresB
P17745,postgresC
P6845,postgresB
P10145,postgresB
P231,postgresC
P16446,postgresC
P6029,postgresB
P20256,postgresB
P15537,postgresB
P9036,postgresC
P21982,postgresB
P20270,postgresC
P6409,postgresB
P17546,postgresB
P10545,postgresC
P1048,postgresC
P11990,postgresB
P1774,postgresC
P10054,postgresC
P498,postgresB
P20518,postgresC
P4655,postgresC
P10305,postgresB
P3022,postgresC
P4816,postgresC
P599,postgresB
P52,postgresB
P4970,postgresC
P16208,postgresC
P12146,postgresB
P7337,postgresB
P20605,postgresB
P5549,postgresB
P10221,postgresC
P7837,postgresB
P17748,postgresC
P14776,postgresC
P14565,postgresB
P16913,postgresB
P10863,postgresB
P15150,postgresB
P16796,postgresC
P182,postgresB
P14786,postgresB
P4762,postgresC
P20927,postgresB
P13342,postgresB
P16036,postgresB
P15730,postgresB
P5582,postgresB
P3878,postgresC
P18954,postgresC
P14283,postgresC
P3306,postgresB
P20918,postgresC
P10445,postgresB
P18840,postgresB
P4873,postgresC
P16285,postgresC
P10672,postgresC
P4181,postgresC
P22328,postgresC
P4122,postgresC
P21568,postgresB
P5300,postgresC
P14021,postgresC
P16268,postgresC
P12903,postgresB
P18549,postgresB
P2127,postgresC
P3518,postgresB
P6345,postgresB
P3337,postgresB
P683,postgresC
P20458,postgresC
P5801,postgresB
P11470,postgresB
P13258,postgresC
P10642,postgresB
P12284,postgresC
P973,postgresC
P20907,postgresB
P18929,postgresB
P16422,postgresC
P9340,postgresB
P6340,postgresC
P11185,postgresC
P13736,postgresB
P19844,postgresB
P6410,postgresC
P4214,postgresB
P16640,postgresC
P6608,postgresC
P1438,postgresB
P1284,postgresB
P7572,postgresC
P12548,postgresB
P17352,postgresB
P2559,postgresC
P19568,postgresB
P2485,postgresC
P4243,postgresB
P3921,postgresC
P18700,postgresC
P22302,postgresB
P5410,postgresB
P16888,postgresC
P21309,postgresC
P20093,postgresC
P6358,postgresB
P22520,postgresC
P928,postgresB
P5552,postgresC
P3493,postgresC
P7218,postgresB
P6499,postgresB
P1196,postgresC
P16710,postgresC
P19895,postgresC
P1550,postgresB
P18825,postgresC
P13333,postgresB
P8359,postgresC
P4671,postgresB
P5146,postgresC
P21381,postgresC
P10514,postgresC
P6874,postgresB
P10011,postgresC
P13513,postgresC
P3773,postgresB
P3125,postgresC
P11609,postgresC
P3848,postgresC
P13021,postgresB
P4670,postgresC
P16974,postgresC
P2802,postgresC
P19968,postgresC
P7166,postgresC
P5023,postgresB
P19592,postgresC
P11667,postgresB
P10247,postgresB
P19049,postgresC
P5972,postgresB
P10986,postgresB
P18015,postgresB
P22824,postgresC
P15266,postgresB
P811,postgresC
P2222,postgresB
P18461,postgresB
P11325,postgresB
P9680,postgresC
P2517,postgresB
P12924,postgresB
P9993,postgresB
P2218,postgresB
P4523,postgresB
P5067,postgresC
P8545,postgresC
P6472,postgresB
P4808,postgresC
P11689,postgresC
P4682,postgresC
P3496,postgresB
P14962,postgresB
P12554,postgresB
P4117,postgresB
P4937,postgresB
P9924,postgresB
P1059,postgresC
P2940,postgresC
P16719,postgresC
P20002,postgresB
P4662,postgresB
P11808,postgresC
P22701,postgresB
P10299,postgresC
P6249,postgresC
P21380,postgresB
P9786,postgresC
P20589,postgresC
P13757,postgresB
P11512,postgresB
P22027,postgresC
P17721,postgresC
P11161,postgresC
P14415,postgresC
P2724,postgresB
P3280,postgresB
P10593,postgresB
P3698,postgresB
P16289,postgresC
P8682,postgresB
P8468,postgresB
P17765,postgresB
P2574,postgresC
P14850,postgresB
P17082,postgresB
P22414,postgresC
P2359,postgresB
P18363,postgresB
P11575,postgresC
P21729,postgresB
P20385,postgresB
P8802,postgresC
P7289,postgresB
P13122,postgresB
P5947,postgresC
P12565,postgresC
P15610,postgresC
P19680,postgresC
P8746,postgresB
P17530,postgresC
P19297,postgresB
P21696,postgresC
P10155,postgresC
P20141,postgresC
P16361,postgresB
P10174,postgresC
P15101,postgresC
P13247,postgresB
P11560,postgresB
P12214,postgresB
P19920,postgresB
P766,postgresC
P13263,postgresB
P12776,postgresC
P16499,postgresB
P18619,postgresB
P15701,postgresB
P11532,postgresB
P21878,postgresC
P9619,postgresC
P13058,postgresB
P429,postgresB
P1415,postgresC
P7184,postgresC
P3281,postgresB
P10934,postgresB
P1640,postgresC
P14361,postgresB
P6679,postgresC
P19690,postgresC
P4292,postgresB
P947,postgresC
P309,postgresC
P20560,postgresB
P3642,postgresC
P6815,postgresB
P1023,postgresB
P6228,postgresB
P10756,postgresC
P661,postgresC
P2089,postgresB
P20287,postgresB
P15138,postgresB
P5690,postgresB
P11474,postgresC
P18301,postgresC
P1496,postgresC
P8405,postgresC
P15398,postgresC
P12277,postgresC
P6213,postgresB
P14272,postgresC
P13250,postgresC
P13290,postgresC
P11557,postgresB
P19121,postgresC
P3179,postgresB
P20596,postgresC
P19496,postgresB
P17890,postgresB
P357,postgresC
P13231,postgresB
P21612,postgresB
P5211,postgresB
P4778,postgresB
P1692,postgresB
P12505,postgresC
P3911,postgresB
P3133,postgresC
P609,postgresB
P12974,postgresB
P21772,postgresC
P10628,postgresC
P14826,postgresB
P15507,postgresB
P21427,postgresB
P6503,postgresC
P10956,postgresC
P21533,postgresC
P14210,postgresB
P21814,postgresC
P16231,postgresB
P1814,postgresC
P575,postgresC
P4277,postgresC
P373,postgresC
P2139,postgresB
P13780,postgresC
P1149,postgresC
P11490,postgresC
P2166,postgresB
P12668,postgresC
P2669,postgresC
P8379,postgresB
P8747,postgresB
P381,postgresC
P10941,postgresB
P7965,postgresB
P18746,postgresB
P14119,postgresC
P2772,postgresB
P18705,postgresC
P20277,postgresB
P50,postgresC
P12816,postgresC
P13195,postgresC
P13467,postgresB
P17715,postgresB
P4690,postgresB
P20587,postgresB
P18829,postgresC
P16387,postgresB
P7725,postgresC
P1507,postgresB
P20931,postgresB
P22173,postgresC
P3849,postgresB
P22139,postgresB
P13663,postgresB
P5800,postgresC
P17730,postgresB
P17448,postgresB
P2144,postgresB
P15281,postgresC
P22556,postgresC
P12071,postgresB
P18720,postgresB
P485,postgresB
P1700,postgresB
P17289,postgresB
P11008,postgresB
P21266,postgresB
P11012,postgresB
P5053,postgresB
P20398,postgresC
P9647,postgresB
P18391,postgresC
P6613,postgresC
P19847,postgresC
P22134,postgresB
P1765,postgresC
P14517,postgresB
P5939,postgresC
P18842,postgresB
P1521,postgresB
P3120,postgresC
P6392,postgresC
P8729,postgresC
P17727,postgresC
P7254,postgresC
P9236,postgresB
P13556,postgresB
P15962,postgresC
P13409,postgresB
P5388,postgresC
P22756,postgresB
P8464,postgresC
P16862,postgresB
P16683,postgresB
P22771,postgresB
P2247,postgresC
P19182,postgresC
P6200,postgresC
P22447,postgresB
P10632,postgresC
P15952,postgresC
P21167,postgresB
P15450,postgresB
P14888,postgresB
P16359,postgresB
P4019,postgresC
P14922,postgresB
P16884,postgresB
P10495,postgresC
P10032,postgresB
P401,postgresB
P8215,postgresB
P10681,postgresB
P917,postgresB
P2629,postgresC
P22191,postgresB
P20036,postgresB
P14664,postgresB
P10767,postgresB
P22553,postgresB
P3060,postgresB
P17977,postgresB
P7535,postgresC
P14007,postgresB
P1035,postgresB
P15937,postgresB
P10561,postgresB
P22126,postgresB
P10403,postgresB
P6629,postgresB
P3020,postgresB
P318,postgresC
P10472,postgresB
P20000,postgresB
P8,postgresC
P10158,postgresB
P2967,postgresC
P21853,postgresC
P16049,postgresB
P22485,postgresB
P13360,postgresB
P7093,postgresC
P6385,postgresB
P4570,postgresC
P6208,postgresB
P20159,postgresC
P7852,postgresC
P11834,postgresC
P11686,postgresB
P22125,postgresB
P13823,postgresB
P15251,postgresC
P21189,postgresC
P6448,postgresB
P15316,postgresB
P6857,postgresB
P22199,postgresB
P4519,postgresB
P21714,postgresB
P20712,postgresC
P3392,postgresB
P21164,postgresB
P4695,postgresB
P21478,postgresB
P8536,postgresC
P2000,postgresC
P8445,postgresB
P4640,postgresB
P11876,postgresC
P15664,postgresB
P8429,postgresC
P5998,postgresC
P21726,postgresC
P20522,postgresC
P8827,postgresC
P11644,postgresC
P130,postgresC
P8499,postgresB
P21086,postgresC
P14322,postgresC
P6901,postgresB
P20704,postgresB
P2905,postgresB
P22626,postgresB
P19141,postgresB
P11932,postgresB
P4449,postgresB
P7865,postgresC
P15175,postgresB
P21022,postgresB
P16578,postgresB
P10425,postgresB
P12262,postgresB
P18289,postgresB
P22040,postgresC
P1360,postgresB
P14530,postgresB
P22502,postgresC
P12116,postgresB
P13481,postgresC
P10229,postgresC
P3390,postgresC
P13164,postgresC
P5323,postgresC
P12865,postgresC
P14275,postgresB
P7908,postgresB
P19307,postgresC
P12496,postgresC
P13431,postgresB
P2694,postgresB
P11002,postgresC
P15947,postgresC
P6188,postgresC
P4622,postgresB
P713,postgresB
P19286,postgresC
P15009,postgresC
P20291,postgresC
P4612,postgresC
P20443,postgresC
P3091,postgresC
P13899,postgresB
P3714,postgresB
P11881,postgresC
P17701,postgresC
P12602,postgresB
P15999,postgresC
P2,postgresB
P19076,postgresB
P16337,postgresB
P11112,postgresB
P858,postgresB
P20373,postgresB
P3836,postgresC
P13649,postgresC
P20902,postgresB
P6067,postgresB
P13614,postgresB
P16779,postgresC
P16630,postgresB
P13873,postgresB
P21137,postgresB
P2451,postgresC
P16335,postgresB
P3298,postgresC
P12639,postgresC
P5461,postgresC
P4755,postgresC
P16236,postgresC
P6934,postgresB
P8520,postgresB
P7597,postgresC
P7099,postgresB
P17506,postgresB
P5756,postgresC
P5101,postgresB
P5773,postgresB
P20267,postgresB
P9532,postgresC
P22301,postgresB
P16677,postgresB
P20258,postgresC
P6134,postgresB
P14566,postgresC
P16135,postgresC
P8819,postgresC
P21209,postgresB
P12500,postgresC
P16055,postgresB
P15963,postgresB
P20655,postgresB
P3851,postgresB
P13065,postgresC
P15232,postgresC
P12104,postgresC
P13055,postgresC
P12692,postgresC
P20163,postgresC
P1001,postgresB
P8347,postgresC
P10396,postgresB
P13302,postgresC
P15788,postgresB
P5071,postgresC
P19764,postgresB
P2919,postgresC
P6347,postgresC
P8394,postgresC
P11603,postgresC
P17804,postgresB
P17811,postgresB
P14111,postgresB
P19271,postgresC
P9670,postgresB
P21031,postgresC
P21285,postgresB
P2921,postgresB
P2228,postgresC
P19706,postgresC
P19999,postgresB
P8752,postgresC
P21665,postgresB
P8016,postgresB
P8280,postgresB
P18045,postgresB
P1316,postgresC
P20358,postgresC
P14790,postgresC
P1778,postgresB
P17417,postgresB
P359,postgresC
P1440,postgresB
P15456,postgresC
P13865,postgresC
P3934,postgresC
P7823,postgresC
P19403,postgresB
P13687,postgresC
P14398,postgresB
P12814,postgresB
P19233,postgresC
P21248,postgresC
P22367,postgresC
P16815,postgresB
P7350,postgresB
P13239,postgresC
P15233,postgresB
P3406,postgresB
P9601,postgresB
P12068,postgresC
P15370,postgresC
P3700,postgresB
P13620,postgresC
P16229,postgresB
P17143,postgresC
P3335,postgresC
P2262,postgresB
P17594,postgresC
P1789,postgresB
P234,postgresC
P16879,postgresC
P19358,postgresC
P3089,postgresB
P7830,postgresB
P9655,postgresC
P17613,postgresB
P22065,postgresB
P4546,postgresB
P13874,postgresB
P2282,postgresC
P4925,postgresC
P16870,postgresC
P2579,postgresC
P7831,postgresC
P3984,postgresB
P4681,postgresC
P19760,postgresC
P22578,postgresC
P11370,postgresC
P16510,postgresB
P447,postgresC
P12090,postgresC
P7353,postgresB
P13989,postgresB
P13735,postgresC
P4110,postgresC
P18406,postgresB
P17328,postgresB
P4460,postgresB
P9048,postgresC
P18493,postgresB
P8061,postgresC
P6569,postgresB
P3945,postgresC
P22294,postgresC
P2009,postgresB
P2952,postgresC
P20683,postgresB
P8676,postgresB
P13492,postgresB
P20583,postgresC
P13426,postgresB
P18598,postgresC
P14069,postgresB
P132,postgresB
P13895,postgresC
P20776,postgresC
P21215,postgresC
P14580,postgresC
P8537,postgresB
P2947,postgresB
P9394,postgresB
P1145,postgresC
P17548,postgresB
P8668,postgresC
P18254,postgresB
P10458,postgresB
P21437,postgresB
P4376,postgresC
P16915,postgresC
P20726,postgresC
P16550,postgresB
P17623,postgresC
P5502,postgresC
P12633,postgresB
P11407,postgresB
P5459,postgresB
P11577,postgresB
P12588,postgresB
P12988,postgresC
P18635,postgresB
P20236,postgresB
P22162,postgresB
P9117,postgresB
P8320,postgresC
P18876,postgresC
P3259,postgresB
P14081,postgresB
P6620,postgresC
P11362,postgresB
P21681,postgresC
P3747,postgresB
P2771,postgresB
P14459,postgresB
P18345,postgresB
P17905,postgresC
P4675,postgresB
P14579,postgresB
P15711,postgresC
P14395,postgresC
P19848,postgresB
P10784,postgresB
P22323,postgresC
P10417,postgresC
P16811,postgresC
P17390,postgresC
P5301,postgresC
P13538,postgresB
P15727,postgresC
P7509,postgresC
P7085,postgresC
P7996,postgresC
P3651,postgresC
P5159,postgresB
P4212,postgresC
P21157,postgresC
P1541,postgresB
P13807,postgresC
P14942,postgresC
P7270,postgresC
P6097,postgresC
P18169,postgresC
P17999,postgresB
P2677,postgresB
P3284,postgresB
P22426,postgresB
P12740,postgresB
P9481,postgresC
P19398,postgresB
P2260,postgresC
P18747,postgresC
P14895,postgresB
P8129,postgresC
P14269,postgresB
P21330,postgresB
P10456,postgresC
P16219,postgresC
P3811,postgresB
P14729,postgresC
P18810,postgresB
P21236,postgresB
P19052,postgresB
P7962,postgresB
P8972,postgresB
P3482,postgresB
P735,postgresC
P6435,postgresC
P10734,postgresC
P21364,postgresB
P12454,postgresC
P9747,postgresB
P16909,postgresC
P6259,postgresC
P1590,postgresB
P9907,postgresC
P22574,postgresB
P17615,postgresC
P21802,postgresC
P3676,postgresC
P18311,postgresB
P10838,postgresC
P15698,postgresB
P5698,postgresB
P4603,postgresB
P10853,postgresC
P7841,postgresC
P8755,postgresB
P6375,postgresC
P21342,postgresC
P12832,postgresB
P12099,postgresC
P10336,postgresC
P5872,postgresC
P10957,postgresB
P12210,postgresB
P17992,postgresC
P7770,postgresC
P9878,postgresC
P6650,postgresC
P2360,postgresB
P11742,postgresB
P22409,postgresC
P5694,postgresB
P10608,postgresC
P3418,postgresB
P6688,postgresB
P2909,postgresC
P10563,postgresC
P16564,postgresC
P20420,postgresC
P7118,postgresB
P12064,postgresB
P3547,postgresC
P15,postgresB
P17874,postgresC
P4466,postgresB
P15877,postgresB
P21223,postgresC
P18503,postgresC
P6282,postgresC
P14134,postgresB
P2121,postgresB
P15079,postgresB
P16326,postgresC
P2175,postgresB
P1228,postgresC
P1702,postgresC
P21700,postgresB
P20923,postgresB
P15139,postgresB
P2062,postgresC
P14624,postgresC
P12699,postgresB
P94,postgresC
P4042,postgresB
P5114,postgresC
P8376,postgresB
P15006,postgresB
P11702,postgresC
P19279,postgresC
P16094,postgresB
P12403,postgresB
P5050,postgresC
P12979,postgresB
P13101,postgresC
P14093,postgresC
P20635,postgresC
P3005,postgresC
P9983,postgresC
P946,postgresC
P10569,postgresB
P10382,postgresB
P1769,postgresB
P7030,postgresC
P1337,postgresB
P18817,postgresC
P7106,postgresC
P11119,postgresB
P490,postgresB
P4320,postgresB
P11075,postgresB
P20042,postgresC
P21618,postgresB
P5622,postgresB
P21813,postgresC
P10747,postgresC
P10357,postgresB
P1999,postgresC
P733,postgresC
P15246,postgresC
P10198,postgresB
P17034,postgresB
P3429,postgresC
P9137,postgresC
P8275,postgresC
P14253,postgresB
P14796,postgresC
P19368,postgresB
P18581,postgresC
P12215,postgresC
P20205,postgresB
P13559,postgresB
P2120,postgresB
P18476,postgresB
P20998,postgresC
P380,postgresC
P17318,postgresC
P20173,postgresB
P10780,postgresB
P6051,postgresC
P20086,postgresB
P6433,postgresB
P3043,postgresC
P10618,postgresC
P16442,postgresC
P10901,postgresC
P3083,postgresC
P22253,postgresC
P18034,postgresB
P18232,postgresB
P9235,postgresB
P7580,postgresB
P19477,postgresC
P13476,postgresC
P18924,postgresB
P772,postgresC
P1540,postgresB
P8070,postgresC
P16869,postgresC
P275,postgresC
P11824,postgresB
P17287,postgresC
P12739,postgresC
P21920,postgresB
P13439,postgresB
P14497,postgresB
P20932,postgresB
P17462,postgresB
P4164,postgresC
P22256,postgresB
P16481,postgresB
P22110,postgresC
P1030,postgresC
P17843,postgresB
P21155,postgresB
P16123,postgresC
P22184,postgresC
P20627,postgresB
P6670,postgresC
P20190,postgresC
P5881,postgresC
P18845,postgresB
P10300,postgresB
P1513,postgresB
P16881,postgresB
P16449,postgresB
P17416,postgresC
P15749,postgresB
P16889,postgresB
P1740,postgresC
P14273,postgresB
P9763,postgresC
P21332,postgresC
P4985,postgresC
P15636,postgresC
P487,postgresB
P21514,postgresB
P8970,postgresB
P14851,postgresC
P19990,postgresB
P8478,postgresC
P208,postgresB
P7122,postgresB
P8244,postgresB
P7405,postgresB
P17109,postgresC
P7953,postgresB
P3488,postgresB
P7693,postgresC
P21829,postgresB
P8497,postgresB
P18803,postgresC
P19469,postgresB
P12604,postgresC
P12417,postgresC
P4643,postgresB
P5029,postgresC
P20439,postgresB
P6877,postgresC
P16991,postgresC
P3155,postgresC
P12287,postgresC
P12898,postgresC
P10026,postgresC
P1465,postgresC
P4398,postgresC
P10652,postgresC
P5428,postgresC
P14011,postgresB
P4454,postgresC
P11446,postgresC
P12147,postgresC
P172,postgresC
P21637,postgresB
P15352,postgresB
P14812,postgresB
P13939,postgresC
P12452,postgresB
P18056,postgresC
P7346,postgresC
P722,postgresB
P19834,postgresB
P6794,postgresC
P8437,postgresB
P12918,postgresB
P17776,postgresB
P16759,postgresB
P6585,postgresB
P932,postgresB
P13972,postgresC
P228,postgresC
P17968,postgresB
P11398,postgresB
P16421,postgresC
P10589,postgresC
P15470,postgresC
P18948,postgresB
P15243,postgresB
P11826,postgresB
P12608,postgresB
P1585,postgresB
P6638,postgresB
P15753,postgresB
P8477,postgresB
P748,postgresC
P17619,postgresB
P5908,postgresB
P17263,postgresC
P5234,postgresC
P7269,postgresC
P15535,postgresC
P10903,postgresC
P14432,postgresC
P4091,postgresB
P420,postgresC
P901,postgresC
P16525,postgresB
P14725,postgresB
P20182,postgresC
P21913,postgresC
P17262,postgresB
P6866,postgresB
P8463,postgresC
P5706,postgresB
P4273,postgresB
P16288,postgresC
P13863,postgresC
P868,postgresB
P1752,postgresB
P5924,postgresC
P11919,postgresB
P17783,postgresB
P15099,postgresB
P17854,postgresC
P1439,postgresB
P7526,postgresB
P21319,postgresC
P1470,postgresC
P18193,postgresC
P563,postgresC
P7317,postgresB
P5138,postgresC
P9035,postgresB
P20176,postgresB
P14232,postgresC
P3844,postgresB
P11312,postgresB
P12877,postgresC
P19308,postgresC
P1598,postgresC
P12117,postgresB
P1659,postgresC
P3048,postgresB
P8132,postgresC
P19866,postgresB
P11513,postgresB
P8261,postgresB
P13848,postgresB
P3952,postgresC
P5337,postgresC
P9586,postgresB
P13413,postgresC
P9002,postgresC
P19757,postgresB
P19946,postgresC
P6497,postgresC
P2244,postgresB
P4804,postgresC
P17107,postgresB
P2143,postgresC
P3478,postgresC
