partid,cfp,co2
P15527,0.9532,0.9532
P22270,0.6122,0.6122
P18166,0.3056,0.3056
P21787,0.9837,0.9837
P4531,0.6253,0.6253
P20175,0.1434,0.1434
P7387,0.2222,0.2222
P10771,0.4521,0.4521
P9686,0.696,0.696
P21501,0.4429,0.4429
P21314,0.4155,0.4155
P10122,0.711,0.711
P8138,0.195,0.195
P15637,0.1468,0.1468
P3502,0.6711,0.6711
P15269,0.1705,0.1705
P5426,0.3843,0.3843
P10078,0.2568,0.2568
P13670,0.3953,0.3953
P3127,0.2974,0.2974
P2,0.9513,0.9513
P944,0.8762,0.8762
P13769,0.9301,0.9301
P10299,0.5459,0.5459
P21309,0.3563,0.3563
P21039,0.955,0.955
P3446,0.511,0.511
P10131,0.7393,0.7393
P2780,0.3723,0.3723
P14791,0.4638,0.4638
P20378,0.7995,0.7995
P21704,0.1842,0.1842
P3563,0.3197,0.3197
P7776,0.9484,0.9484
P16368,0.4307,0.4307
P17037,0.6353,0.6353
P7477,0.329,0.329
P5327,0.254,0.254
P23437,0.5259,0.5259
P18457,0.7196,0.7196
P9872,0.1895,0.1895
P6474,0.4272,0.4272
P2990,0.393,0.393
P11198,0.2185,0.2185
P23570,0.2413,0.2413
P11073,0.5773,0.5773
P9930,0.6726,0.6726
P23824,0.2569,0.2569
P10052,0.2723,0.2723
P19033,0.8187,0.8187
P14088,0.4488,0.4488
P6985,0.5837,0.5837
P14741,0.74,0.74
P24216,0.6269,0.6269
P740,0.2491,0.2491
P12077,0.4759,0.4759
P14430,0.4916,0.4916
P10715,0.4879,0.4879
P20997,0.3143,0.3143
P15288,0.3563,0.3563
P13365,0.2095,0.2095
P21948,0.5486,0.5486
P3753,0.3296,0.3296
P8709,0.2764,0.2764
P19758,0.3322,0.3322
P10642,0.1811,0.1811
P4504,0.4343,0.4343
P13391,0.4592,0.4592
P5460,0.7477,0.7477
P255,0.8338,0.8338
P17886,0.9001,0.9001
P9733,0.1719,0.1719
P6772,0.1797,0.1797
P5612,0.8313,0.8313
P2064,0.849,0.849
P7659,0.7632,0.7632
P15686,0.6444,0.6444
P10121,0.1018,0.1018
P10856,0.367,0.367
P23738,0.279,0.279
P4796,0.198,0.198
P20635,0.6637,0.6637
P10785,0.2598,0.2598
P10942,0.4504,0.4504
P7277,0.1037,0.1037
P10984,0.3754,0.3754
P18326,0.8178,0.8178
P16322,0.9773,0.9773
P23923,0.1051,0.1051
P11211,0.2488,0.2488
P22403,0.8193,0.8193
P15747,0.2819,0.2819
P4719,0.2607,0.2607
P17796,0.439,0.439
P2881,0.3838,0.3838
P11850,0.7751,0.7751
P19039,0.8908,0.8908
P17690,0.5759,0.5759
P1277,0.7276,0.7276
P7595,0.5513,0.5513
P19404,0.8687,0.8687
P9374,0.2023,0.2023
P14254,0.6142,0.6142
P7191,0.6983,0.6983
P1060,0.5838,0.5838
P5417,0.8749,0.8749
P24159,0.7343,0.7343
P19875,0.7719,0.7719
P1564,0.1744,0.1744
P15236,0.4065,0.4065
P21516,0.7245,0.7245
P21148,0.3368,0.3368
P20095,0.251,0.251
P19271,0.1352,0.1352
P13755,0.5671,0.5671
P23206,0.3305,0.3305
P9157,0.892,0.892
P18325,0.904,0.904
P2298,0.931,0.931
P4395,0.3638,0.3638
P16541,0.2667,0.2667
P14993,0.4618,0.4618
P7286,0.456,0.456
P16448,0.2568,0.2568
P6456,0.2283,0.2283
P3364,0.7406,0.7406
P20898,0.9116,0.9116
P23458,0.89,0.89
P15855,0.2775,0.2775
P6206,0.9637,0.9637
P9385,0.4608,0.4608
P8467,0.9468,0.9468
P12868,0.2069,0.2069
P20642,0.6161,0.6161
P22640,0.282,0.282
P3323,0.1762,0.1762
P11171,0.3948,0.3948
P14534,0.2843,0.2843
P22790,0.1325,0.1325
P8253,0.7922,0.7922
P16010,0.3717,0.3717
P1320,0.8241,0.8241
P13140,0.9293,0.9293
P14563,0.4446,0.4446
P2672,0.8995,0.8995
P2472,0.4737,0.4737
P17743,0.5608,0.5608
P14144,0.2744,0.2744
P10492,0.42,0.42
P6187,0.7829,0.7829
P8737,0.4964,0.4964
P11760,0.9571,0.9571
P607,0.7656,0.7656
P9888,0.3629,0.3629
P2122,0.4686,0.4686
P14543,0.987,0.987
P12277,0.7535,0.7535
P12444,0.1389,0.1389
P13437,0.533,0.533
P4070,0.1252,0.1252
P17266,0.9318,0.9318
P439,0.746,0.746
P11549,0.532,0.532
P11613,0.6306,0.6306
P22004,0.7815,0.7815
P514,0.3012,0.3012
P6008,0.7376,0.7376
P15904,0.7033,0.7033
P5397,0.9153,0.9153
P15085,0.6454,0.6454
P2966,0.3626,0.3626
P23470,0.2933,0.2933
P15888,0.9363,0.9363
P7968,0.9342,0.9342
P856,0.4066,0.4066
P19441,0.9234,0.9234
P19015,0.5373,0.5373
P15910,0.3531,0.3531
P15670,0.3943,0.3943
P19972,0.3518,0.3518
P10135,0.9729,0.9729
P11431,0.937,0.937
P2722,0.9327,0.9327
P18056,0.391,0.391
P7549,0.5606,0.5606
P15829,0.5313,0.5313
P19381,0.3843,0.3843
P6880,0.2725,0.2725
P23037,0.389,0.389
P21733,0.2921,0.2921
P20641,0.2828,0.2828
P9907,0.8429,0.8429
P17363,0.5562,0.5562
P1838,0.1578,0.1578
P8160,0.7703,0.7703
P22698,0.1591,0.1591
P15728,0.6746,0.6746
P6237,0.5882,0.5882
P24128,0.3867,0.3867
P8209,0.984,0.984
P21286,0.3935,0.3935
P11774,0.1533,0.1533
P15241,0.8781,0.8781
P13787,0.7559,0.7559
P18552,0.1407,0.1407
P21931,0.6832,0.6832
P17612,0.6517,0.6517
P5921,0.8348,0.8348
P6733,0.8959,0.8959
P8527,0.1358,0.1358
P15437,0.6442,0.6442
P795,0.6821,0.6821
P13508,0.5011,0.5011
P21266,0.7784,0.7784
P6968,0.5203,0.5203
P5166,0.9945,0.9945
P12866,0.2594,0.2594
P9248,0.5015,0.5015
P5289,0.4303,0.4303
P17027,0.314,0.314
P154,0.6486,0.6486
P9607,0.4563,0.4563
P12469,0.6277,0.6277
P14309,0.5218,0.5218
P10406,0.9884,0.9884
P22962,0.434,0.434
P21185,0.7719,0.7719
P20539,0.5472,0.5472
P11293,0.1701,0.1701
P13734,0.6282,0.6282
P486,0.9041,0.9041
P12395,0.9638,0.9638
P8741,0.504,0.504
P20491,0.6374,0.6374
P22751,0.7742,0.7742
P246,0.5281,0.5281
P8596,0.6417,0.6417
P469,0.9121,0.9121
P1075,0.6853,0.6853
P14706,0.4198,0.4198
P4601,0.8465,0.8465
P17896,0.2156,0.2156
P4269,0.2885,0.2885
P5800,0.7912,0.7912
P11914,0.2889,0.2889
P18509,0.5026,0.5026
P1633,0.2845,0.2845
P1307,0.1469,0.1469
P11322,0.3914,0.3914
P21458,0.6082,0.6082
P9468,0.5807,0.5807
P22665,0.6635,0.6635
P13015,0.6416,0.6416
P820,0.232,0.232
P738,0.9853,0.9853
P2693,0.6409,0.6409
P20008,0.335,0.335
P8688,0.3924,0.3924
P23697,0.5241,0.5241
P9703,0.7671,0.7671
P801,0.6484,0.6484
P23081,0.6931,0.6931
P2319,0.5537,0.5537
P14262,0.4642,0.4642
P23369,0.1912,0.1912
P828,0.3563,0.3563
P2923,0.1942,0.1942
P7909,0.5063,0.5063
P19114,0.555,0.555
P23236,0.9169,0.9169
P17926,0.7923,0.7923
P5713,0.903,0.903
P16846,0.1275,0.1275
P20886,0.503,0.503
P16127,0.8011,0.8011
P9312,0.6233,0.6233
P12718,0.8516,0.8516
P7003,0.3077,0.3077
P1877,0.9782,0.9782
P7341,0.273,0.273
P22684,0.9374,0.9374
P1046,0.8668,0.8668
P10959,0.84,0.84
P15962,0.6771,0.6771
P22870,0.1573,0.1573
P3603,0.4348,0.4348
P1631,0.1106,0.1106
P18032,0.9624,0.9624
P13657,0.5822,0.5822
P6252,0.8773,0.8773
P14284,0.5625,0.5625
P23602,0.7938,0.7938
P13361,0.9318,0.9318
P9608,0.9188,0.9188
P6106,0.1879,0.1879
P5883,0.7018,0.7018
P4502,0.8177,0.8177
P21674,0.8034,0.8034
P21597,0.9849,0.9849
P20498,0.3121,0.3121
P17072,0.8831,0.8831
P23333,0.3238,0.3238
P21847,0.1311,0.1311
P9237,0.5332,0.5332
P19552,0.504,0.504
P11275,0.4681,0.4681
P5025,0.6895,0.6895
P14728,0.3088,0.3088
P4595,0.8811,0.8811
P12412,0.6987,0.6987
P22272,0.4522,0.4522
P14882,0.3525,0.3525
P11817,0.8173,0.8173
P16672,0.9598,0.9598
P19143,0.9755,0.9755
P15393,0.2438,0.2438
P15246,0.4184,0.4184
P24289,0.5954,0.5954
P8572,0.5109,0.5109
P11545,0.5589,0.5589
P6085,0.6798,0.6798
P20312,0.9275,0.9275
P6671,0.7575,0.7575
P17893,0.2656,0.2656
P1869,0.1265,0.1265
P11906,0.157,0.157
P4999,0.2902,0.2902
P12470,0.7274,0.7274
P19465,0.2649,0.2649
P21783,0.7971,0.7971
P1354,0.9621,0.9621
P22786,0.5599,0.5599
P8320,0.1797,0.1797
P24308,0.8046,0.8046
P17352,0.911,0.911
P23036,0.5222,0.5222
P15052,0.5752,0.5752
P1712,0.372,0.372
P5447,0.1209,0.1209
P14632,0.4052,0.4052
P5558,0.9392,0.9392
P5008,0.4394,0.4394
P6994,0.3972,0.3972
P16842,0.3101,0.3101
P21682,0.9948,0.9948
P7950,0.6957,0.6957
P24394,0.4842,0.4842
P12774,0.7129,0.7129
P5982,0.9703,0.9703
P23518,0.9147,0.9147
P1287,0.1551,0.1551
P10199,0.2314,0.2314
P9914,0.9951,0.9951
P8877,0.4854,0.4854
P11698,0.7093,0.7093
P20604,0.2402,0.2402
P22060,0.6544,0.6544
P22717,0.5953,0.5953
P8711,0.4019,0.4019
P17469,0.2204,0.2204
P18685,0.1226,0.1226
P10657,0.5744,0.5744
P14498,0.7327,0.7327
P10067,0.4414,0.4414
P9830,0.4317,0.4317
P22580,0.7826,0.7826
P4105,0.3373,0.3373
P7214,0.9695,0.9695
P16000,0.6669,0.6669
P1672,0.7311,0.7311
P6176,0.6258,0.6258
P21517,0.5097,0.5097
P11764,0.5443,0.5443
P6283,0.8021,0.8021
P1040,0.5233,0.5233
P19514,0.9804,0.9804
P214,0.8021,0.8021
P7883,0.1592,0.1592
P19177,0.1709,0.1709
P17606,0.6745,0.6745
P21695,0.6905,0.6905
P22757,0.1975,0.1975
P20706,0.2903,0.2903
P17813,0.7183,0.7183
P4920,0.8594,0.8594
P21959,0.6076,0.6076
P12883,0.5582,0.5582
P20726,0.3101,0.3101
P10046,0.4071,0.4071
P13282,0.5182,0.5182
P14176,0.6053,0.6053
P2734,0.3167,0.3167
P15071,0.6059,0.6059
P18963,0.8222,0.8222
P19019,0.3362,0.3362
P2642,0.9272,0.9272
P19742,0.5106,0.5106
P3024,0.2116,0.2116
P17837,0.7228,0.7228
P20893,0.3226,0.3226
P9184,0.1791,0.1791
P17654,0.6057,0.6057
P9596,0.3389,0.3389
P8399,0.1857,0.1857
P7125,0.8492,0.8492
P10878,0.1049,0.1049
P17974,0.7416,0.7416
P8083,0.8571,0.8571
P10196,0.2701,0.2701
P24450,0.139,0.139
P21941,0.8572,0.8572
P15234,0.207,0.207
P3672,0.7073,0.7073
P19493,0.1556,0.1556
P12919,0.901,0.901
P9043,0.777,0.777
P8133,0.969,0.969
P12708,0.1425,0.1425
P22851,0.5199,0.5199
P17639,0.9878,0.9878
P5754,0.9189,0.9189
P11664,0.7076,0.7076
P6897,0.9638,0.9638
P15075,0.6367,0.6367
P6259,0.8709,0.8709
P10615,0.5387,0.5387
P3076,0.5224,0.5224
P6290,0.3462,0.3462
P15666,0.9093,0.9093
P11040,0.948,0.948
P12366,0.2014,0.2014
P11586,0.8223,0.8223
P17817,0.9085,0.9085
P22623,0.1954,0.1954
P16137,0.7308,0.7308
P15774,0.5464,0.5464
P10593,0.3483,0.3483
P674,0.689,0.689
P5230,0.4684,0.4684
P17870,0.2816,0.2816
P11367,0.3604,0.3604
P5965,0.7132,0.7132
P18510,0.2611,0.2611
P16943,0.8056,0.8056
P18627,0.9634,0.9634
P7258,0.3569,0.3569
P18777,0.5444,0.5444
P18031,0.1237,0.1237
P17794,0.2722,0.2722
P22714,0.7354,0.7354
P3969,0.6409,0.6409
P7261,0.1888,0.1888
P10914,0.3707,0.3707
P929,0.6932,0.6932
P14982,0.6055,0.6055
P7114,0.4858,0.4858
P16968,0.4127,0.4127
P21017,0.4171,0.4171
P15832,0.3174,0.3174
P18178,0.4047,0.4047
P6871,0.8224,0.8224
P14889,0.898,0.898
P15557,0.5427,0.5427
P4114,0.1031,0.1031
P16942,0.7268,0.7268
P13894,0.1494,0.1494
P11771,0.5087,0.5087
P5,0.5448,0.5448
P11597,0.4379,0.4379
P1899,0.1412,0.1412
P20889,0.2385,0.2385
P4698,0.3904,0.3904
P558,0.4612,0.4612
P8379,0.5223,0.5223
P21531,0.5815,0.5815
P24170,0.8911,0.8911
P17312,0.7571,0.7571
P16231,0.8674,0.8674
P3972,0.3172,0.3172
P14760,0.8687,0.8687
P7254,0.1488,0.1488
P12110,0.4751,0.4751
P6218,0.3213,0.3213
P23064,0.8035,0.8035
P15969,0.7921,0.7921
P11689,0.203,0.203
P5723,0.133,0.133
P18209,0.938,0.938
P3462,0.3837,0.3837
P14219,0.626,0.626
P1590,0.4303,0.4303
P1015,0.4876,0.4876
P20402,0.1263,0.1263
P2014,0.4059,0.4059
P7161,0.5627,0.5627
P4000,0.5343,0.5343
P10021,0.7275,0.7275
P15642,0.7901,0.7901
P5574,0.6829,0.6829
P21510,0.8658,0.8658
P2127,0.8629,0.8629
P3866,0.3275,0.3275
P12710,0.1528,0.1528
P7206,0.2431,0.2431
P19063,0.8075,0.8075
P15401,0.535,0.535
P18068,0.2653,0.2653
P13865,0.9425,0.9425
P17439,0.6287,0.6287
P4493,0.4912,0.4912
P14975,0.1027,0.1027
P16134,0.2824,0.2824
P12390,0.1358,0.1358
P19509,0.6575,0.6575
P20020,0.461,0.461
P15483,0.9802,0.9802
P24504,0.1603,0.1603
P14446,0.1348,0.1348
P6018,0.9981,0.9981
P11267,0.8883,0.8883
P5753,0.9737,0.9737
P17421,0.2403,0.2403
P21073,0.4728,0.4728
P19393,0.5909,0.5909
P17286,0.7965,0.7965
P93,0.8655,0.8655
P23498,0.3283,0.3283
P1898,0.8436,0.8436
P10748,0.641,0.641
P17508,0.3042,0.3042
P382,0.6474,0.6474
P4707,0.6796,0.6796
P22518,0.3936,0.3936
P3301,0.8615,0.8615
P24008,0.8504,0.8504
P2215,0.7832,0.7832
P19198,0.8325,0.8325
P22098,0.8016,0.8016
P23841,0.2706,0.2706
P21269,0.483,0.483
P18381,0.2412,0.2412
P4711,0.2417,0.2417
P19312,0.7984,0.7984
P10818,0.7051,0.7051
P1417,0.4513,0.4513
P2416,0.4907,0.4907
P570,0.9246,0.9246
P17325,0.7825,0.7825
P12049,0.3806,0.3806
P799,0.5354,0.5354
P2133,0.1831,0.1831
P12017,0.93,0.93
P21311,0.1505,0.1505
P13947,0.704,0.704
P11280,0.6396,0.6396
P5122,0.6696,0.6696
P20389,0.766,0.766
P17504,0.5382,0.5382
P2305,0.2831,0.2831
P19452,0.7283,0.7283
P14406,0.8714,0.8714
P9322,0.7546,0.7546
P16521,0.242,0.242
P12867,0.252,0.252
P12563,0.148,0.148
P7218,0.8053,0.8053
P8803,0.2318,0.2318
P6799,0.1677,0.1677
P4602,0.3071,0.3071
P16868,0.5988,0.5988
P16826,0.4514,0.4514
P21380,0.5886,0.5886
P3216,0.3439,0.3439
P980,0.5148,0.5148
P16450,0.5758,0.5758
P106,0.4537,0.4537
P20149,0.9489,0.9489
P934,0.3522,0.3522
P15256,0.3984,0.3984
P3919,0.3201,0.3201
P22307,0.7162,0.7162
P1888,0.3546,0.3546
P8586,0.4645,0.4645
P19667,0.9889,0.9889
P2256,0.6166,0.6166
P16595,0.8036,0.8036
P15801,0.6897,0.6897
P15973,0.6372,0.6372
P21866,0.3611,0.3611
P5060,0.6551,0.6551
P4794,0.4163,0.4163
P17138,0.7041,0.7041
P7289,0.2334,0.2334
P6507,0.2943,0.2943
P9766,0.2532,0.2532
P6470,0.3751,0.3751
P2657,0.6676,0.6676
P22269,0.9265,0.9265
P15950,0.4223,0.4223
P5142,0.2223,0.2223
P1073,0.5277,0.5277
P23764,0.3423,0.3423
P22921,0.4185,0.4185
P19270,0.1344,0.1344
P12099,0.7319,0.7319
P399,0.4738,0.4738
P4524,0.2302,0.2302
P14959,0.2244,0.2244
P16531,0.4569,0.4569
P16412,0.1795,0.1795
P9140,0.4514,0.4514
P16418,0.2269,0.2269
P23227,0.1537,0.1537
P6777,0.7763,0.7763
P4685,0.3687,0.3687
P6203,0.3275,0.3275
P18019,0.9941,0.9941
P3845,0.6949,0.6949
P2063,0.2596,0.2596
P11197,0.5195,0.5195
P7567,0.6512,0.6512
P20587,0.7293,0.7293
P11363,0.9617,0.9617
P16176,0.9332,0.9332
P9548,0.1311,0.1311
P5564,0.4408,0.4408
P270,0.9354,0.9354
P6293,0.9225,0.9225
P1761,0.9645,0.9645
P21138,0.1485,0.1485
P6113,0.3196,0.3196
P7470,0.1409,0.1409
P6946,0.3891,0.3891
P21814,0.5455,0.5455
P7241,0.2394,0.2394
P8999,0.1708,0.1708
P14833,0.8061,0.8061
P12589,0.8451,0.8451
P201,0.6527,0.6527
P1813,0.5119,0.5119
P18702,0.3434,0.3434
P20407,0.6393,0.6393
P8525,0.9148,0.9148
P13728,0.5983,0.5983
P8480,0.431,0.431
P22227,0.5157,0.5157
P19014,0.3871,0.3871
P19377,0.4746,0.4746
P8646,0.873,0.873
P20814,0.9865,0.9865
P1066,0.8631,0.8631
P3791,0.5861,0.5861
P3808,0.4482,0.4482
P10735,0.6362,0.6362
P10518,0.4541,0.4541
P17528,0.7983,0.7983
P4337,0.6272,0.6272
P24069,0.753,0.753
P7050,0.6802,0.6802
P21299,0.8643,0.8643
P15957,0.9505,0.9505
P21234,0.7489,0.7489
P22762,0.2975,0.2975
P4375,0.9629,0.9629
P18941,0.5716,0.5716
P3617,0.7678,0.7678
P14511,0.1586,0.1586
P6036,0.4388,0.4388
P13737,0.2314,0.2314
P7830,0.7279,0.7279
P12365,0.6903,0.6903
P8757,0.3233,0.3233
P18676,0.5234,0.5234
P14295,0.9108,0.9108
P12295,0.6769,0.6769
P12494,0.5961,0.5961
P15051,0.5396,0.5396
P14271,0.2385,0.2385
P1415,0.8145,0.8145
P15225,0.8368,0.8368
P7350,0.5685,0.5685
P13871,0.4611,0.4611
P21066,0.5869,0.5869
P21639,0.3419,0.3419
P21788,0.4233,0.4233
P71,0.6733,0.6733
P5571,0.9974,0.9974
P618,0.9048,0.9048
P14997,0.7141,0.7141
P4415,0.2231,0.2231
P6494,0.3024,0.3024
P9656,0.3844,0.3844
P5656,0.2186,0.2186
P17175,0.6335,0.6335
P14839,0.4042,0.4042
P21122,0.8564,0.8564
P16337,0.9111,0.9111
P1352,0.4224,0.4224
P19238,0.5003,0.5003
P8739,0.8381,0.8381
P13854,0.1032,0.1032
P22448,0.2507,0.2507
P9944,0.1078,0.1078
P5986,0.3409,0.3409
P499,0.3648,0.3648
P5453,0.7801,0.7801
P6553,0.5893,0.5893
P18486,0.3071,0.3071
P22498,0.7285,0.7285
P117,0.7161,0.7161
P2448,0.889,0.889
P6676,0.1545,0.1545
P7273,0.7975,0.7975
P8226,0.5076,0.5076
P11828,0.7602,0.7602
P575,0.529,0.529
P8145,0.5555,0.5555
P7437,0.8085,0.8085
P1530,0.6881,0.6881
P12743,0.2623,0.2623
P4889,0.8297,0.8297
P14312,0.7217,0.7217
P7731,0.532,0.532
P17424,0.6012,0.6012
P14771,0.2475,0.2475
P1912,0.9749,0.9749
P20531,0.7027,0.7027
P4950,0.5707,0.5707
P10576,0.7314,0.7314
P3022,0.1237,0.1237
P18940,0.5978,0.5978
P6198,0.3547,0.3547
P20945,0.1155,0.1155
P15946,0.7267,0.7267
P4914,0.6203,0.6203
P4695,0.9981,0.9981
P1697,0.6997,0.6997
P1483,0.8135,0.8135
P23093,0.829,0.829
P4052,0.9789,0.9789
P22594,0.8157,0.8157
P17576,0.6928,0.6928
P14822,0.5524,0.5524
P16266,0.6478,0.6478
P1925,0.8471,0.8471
P22373,0.7031,0.7031
P16218,0.8876,0.8876
P4599,0.1758,0.1758
P5914,0.4754,0.4754
P390,0.8567,0.8567
P5438,0.1616,0.1616
P2607,0.6109,0.6109
P9575,0.8872,0.8872
P6467,0.1163,0.1163
P22492,0.9078,0.9078
P12006,0.4991,0.4991
P16411,0.9475,0.9475
P16743,0.5946,0.5946
P5280,0.4157,0.4157
P23010,0.5222,0.5222
P1373,0.9331,0.9331
P18592,0.264,0.264
P17409,0.2697,0.2697
P8582,0.136,0.136
P11761,0.5363,0.5363
P4578,0.4205,0.4205
P10450,0.8162,0.8162
P19563,0.9724,0.9724
P2728,0.7298,0.7298
P15650,0.6087,0.6087
P14356,0.5332,0.5332
P2232,0.431,0.431
P5070,0.382,0.382
