partid,cfp,co2
P8583,0.4881,0.4881
P24219,0.6915,0.6915
P12449,0.5872,0.5872
P10884,0.3231,0.3231
P10305,0.6246,0.6246
P21648,0.5137,0.5137
P29398,0.6428,0.6428
P22672,0.2537,0.2537
P23170,0.7216,0.7216
P13397,0.3589,0.3589
P19809,0.2208,0.2208
P17573,0.6338,0.6338
P20592,0.8817,0.8817
P25752,0.1317,0.1317
P17503,0.3173,0.3173
P9121,0.3624,0.3624
P1319,0.7607,0.7607
P16516,0.383,0.383
P776,0.4798,0.4798
P20883,0.4398,0.4398
P9758,0.2379,0.2379
P9444,0.8168,0.8168
P16853,0.2164,0.2164
P5227,0.8364,0.8364
P26494,0.1714,0.1714
P12831,0.1443,0.1443
P29597,0.4592,0.4592
P9030,0.389,0.389
P26194,0.3335,0.3335
P5636,0.3214,0.3214
P124,0.1039,0.1039
P19660,0.9483,0.9483
P28089,0.8236,0.8236
P16537,0.8697,0.8697
P18129,0.5552,0.5552
P19975,0.8291,0.8291
P22144,0.707,0.707
P24576,0.1117,0.1117
P23052,0.8632,0.8632
P16110,0.9396,0.9396
P993,0.8093,0.8093
P23480,0.789,0.789
P13640,0.3304,0.3304
P6206,0.7456,0.7456
P3555,0.6273,0.6273
P27717,0.4974,0.4974
P5938,0.1646,0.1646
P12719,0.7723,0.7723
P12153,0.7725,0.7725
P11789,0.9806,0.9806
P3935,0.8692,0.8692
P15226,0.9111,0.9111
P6004,0.1747,0.1747
P13405,0.4762,0.4762
P7953,0.4678,0.4678
P9662,0.8368,0.8368
P29770,0.1879,0.1879
P2496,0.2601,0.2601
P5293,0.2533,0.2533
P21747,0.5499,0.5499
P20229,0.703,0.703
P25361,0.667,0.667
P26041,0.9612,0.9612
P29788,0.6556,0.6556
P695,0.3422,0.3422
P7851,0.5569,0.5569
P21239,0.5371,0.5371
P16043,0.9178,0.9178
P24260,0.9488,0.9488
P3121,0.1624,0.1624
P17116,0.4975,0.4975
P19619,0.3477,0.3477
P25945,0.4644,0.4644
P2888,0.1515,0.1515
P5232,0.9628,0.9628
P24386,0.7687,0.7687
P2036,0.4491,0.4491
P13863,0.5074,0.5074
P24008,0.2626,0.2626
P27528,0.4145,0.4145
P10556,0.6323,0.6323
P19381,0.4389,0.4389
P7308,0.8223,0.8223
P23272,0.4962,0.4962
P25811,0.6395,0.6395
P197,0.1241,0.1241
P25483,0.2381,0.2381
P19794,0.6416,0.6416
P1065,0.8998,0.8998
P16791,0.6085,0.6085
P26708,0.5112,0.5112
P2760,0.1399,0.1399
P16846,0.2865,0.2865
P22675,0.2994,0.2994
P27244,0.6855,0.6855
P27529,0.106,0.106
P10903,0.3061,0.3061
P9488,0.7965,0.7965
P12909,0.8599,0.8599
P23931,0.766,0.766
P11209,0.2834,0.2834
P10971,0.2301,0.2301
P3021,0.1706,0.1706
P18749,0.6638,0.6638
P1191,0.4791,0.4791
P20661,0.139,0.139
P12744,0.736,0.736
P28556,0.2928,0.2928
P21512,0.3844,0.3844
P27376,0.5356,0.5356
P27273,0.6074,0.6074
P27819,0.5736,0.5736
P3840,0.8025,0.8025
P15064,0.9435,0.9435
P6597,0.9382,0.9382
P17924,0.9497,0.9497
P4605,0.7967,0.7967
P29474,0.4893,0.4893
P23159,0.5635,0.5635
P28193,0.3694,0.3694
P14686,0.8105,0.8105
P17969,0.8031,0.8031
P21811,0.4521,0.4521
P16547,0.3409,0.3409
P24328,0.1874,0.1874
P9381,0.2008,0.2008
P1882,0.9934,0.9934
P29696,0.8791,0.8791
P26741,0.4959,0.4959
P1760,0.919,0.919
P21996,0.7796,0.7796
P25413,0.5869,0.5869
P27017,0.7276,0.7276
P13179,0.8251,0.8251
P8516,0.121,0.121
P14126,0.8581,0.8581
P26156,0.1338,0.1338
P25416,0.1642,0.1642
P26794,0.3857,0.3857
P23099,0.3008,0.3008
P6096,0.2965,0.2965
P28769,0.7535,0.7535
P27966,0.105,0.105
P23115,0.6952,0.6952
P2172,0.3077,0.3077
P24597,0.5195,0.5195
P380,0.54,0.54
P11767,0.7747,0.7747
P11398,0.6796,0.6796
P11361,0.9425,0.9425
P20499,0.8714,0.8714
P19340,0.2259,0.2259
P7210,0.6478,0.6478
P15815,0.8657,0.8657
P27900,0.4617,0.4617
P5257,0.7332,0.7332
P3211,0.921,0.921
P14243,0.5219,0.5219
P17705,0.1112,0.1112
P5773,0.185,0.185
P9663,0.9008,0.9008
P7858,0.2502,0.2502
P3166,0.9379,0.9379
P20963,0.9099,0.9099
P5412,0.2656,0.2656
P9178,0.3273,0.3273
P21340,0.2174,0.2174
P26885,0.9046,0.9046
P23411,0.3509,0.3509
P11754,0.9104,0.9104
P13824,0.3743,0.3743
P26918,0.2637,0.2637
P5979,0.9619,0.9619
P10424,0.5459,0.5459
P13348,0.7837,0.7837
P24629,0.3497,0.3497
P28340,0.2917,0.2917
P3577,0.9987,0.9987
P13042,0.1107,0.1107
P7856,0.5496,0.5496
P29091,0.8294,0.8294
P25333,0.47,0.47
P19247,0.4494,0.4494
P20510,0.9996,0.9996
P14465,0.5474,0.5474
P18691,0.8265,0.8265
P22936,0.7429,0.7429
P22298,0.9039,0.9039
P25301,0.593,0.593
P494,0.5536,0.5536
P25183,0.8422,0.8422
P29027,0.4736,0.4736
P12797,0.4455,0.4455
P13176,0.2577,0.2577
P28852,0.6286,0.6286
P20040,0.7345,0.7345
P3739,0.9673,0.9673
P12335,0.6989,0.6989
P28434,0.5826,0.5826
P11924,0.1451,0.1451
P29374,0.247,0.247
P16424,0.4461,0.4461
P23546,0.5446,0.5446
P3157,0.4149,0.4149
P29261,0.1919,0.1919
P29470,0.1502,0.1502
P25227,0.3531,0.3531
P1686,0.3452,0.3452
P16219,0.8526,0.8526
P11880,0.8932,0.8932
P29223,0.5404,0.5404
P17120,0.4854,0.4854
P18367,0.7733,0.7733
P20861,0.677,0.677
P14865,0.1843,0.1843
P9127,0.6202,0.6202
P26677,0.5536,0.5536
P12013,0.8399,0.8399
P9389,0.9293,0.9293
P7034,0.8695,0.8695
P29988,0.1393,0.1393
P2978,0.3829,0.3829
P29453,0.118,0.118
P26218,0.3025,0.3025
P4570,0.2677,0.2677
P27753,0.8723,0.8723
P13322,0.9147,0.9147
P9395,0.5009,0.5009
P1694,0.961,0.961
P22089,0.2296,0.2296
P6106,0.3158,0.3158
P9750,0.2719,0.2719
P24319,0.184,0.184
P12306,0.1318,0.1318
P8248,0.8853,0.8853
P22432,0.3599,0.3599
P29693,0.4658,0.4658
P427,0.1492,0.1492
P23185,0.9949,0.9949
P3690,0.2865,0.2865
P16692,0.13,0.13
P14965,0.7478,0.7478
P23589,0.2657,0.2657
P29719,0.5915,0.5915
P17266,0.5903,0.5903
P26497,0.305,0.305
P8031,0.7428,0.7428
P23360,0.3205,0.3205
P1892,0.5686,0.5686
P27161,0.7685,0.7685
P20769,0.8007,0.8007
P9377,0.3349,0.3349
P27927,0.2298,0.2298
P25147,0.9226,0.9226
P8670,0.6682,0.6682
P9087,0.6599,0.6599
P8347,0.1938,0.1938
P7015,0.9474,0.9474
P18433,0.7017,0.7017
P16005,0.2672,0.2672
P12025,0.3603,0.3603
P11848,0.7389,0.7389
P1674,0.4815,0.4815
P12642,0.194,0.194
P19307,0.495,0.495
P16663,0.6905,0.6905
P11661,0.5411,0.5411
P28542,0.11,0.11
P3301,0.8341,0.8341
P21284,0.9978,0.9978
P16356,0.3786,0.3786
P9322,0.2016,0.2016
P14231,0.9669,0.9669
P27470,0.676,0.676
P4236,0.5168,0.5168
P28380,0.2697,0.2697
P10800,0.5341,0.5341
P14017,0.5966,0.5966
P16976,0.5775,0.5775
P28065,0.2596,0.2596
P25282,0.2608,0.2608
P25519,0.3492,0.3492
P13245,0.5294,0.5294
P19226,0.6575,0.6575
P20535,0.3556,0.3556
P12787,0.4661,0.4661
P4487,0.1223,0.1223
P12630,0.1595,0.1595
P19148,0.9401,0.9401
P29854,0.9187,0.9187
P27172,0.471,0.471
P9691,0.6115,0.6115
P1548,0.509,0.509
P3764,0.8636,0.8636
P6808,0.6715,0.6715
P22787,0.6025,0.6025
P8937,0.5397,0.5397
P3725,0.3069,0.3069
P2334,0.7217,0.7217
P16964,0.5065,0.5065
P125,0.8035,0.8035
P19218,0.9315,0.9315
P24648,0.209,0.209
P14594,0.3139,0.3139
P28045,0.4581,0.4581
P5119,0.6898,0.6898
P20875,0.282,0.282
P29036,0.2591,0.2591
P640,0.8347,0.8347
P18654,0.1346,0.1346
P6131,0.1003,0.1003
P14486,0.5049,0.5049
P20573,0.7532,0.7532
P13544,0.9531,0.9531
P5347,0.6277,0.6277
P15877,0.3578,0.3578
P23816,0.1307,0.1307
P14206,0.56,0.56
P3734,0.4455,0.4455
P27264,0.1903,0.1903
P12905,0.5401,0.5401
P1031,0.2254,0.2254
P248,0.7319,0.7319
P12048,0.4774,0.4774
P6566,0.7699,0.7699
P14213,0.9701,0.9701
P25512,0.8626,0.8626
P20940,0.4224,0.4224
P27641,0.5468,0.5468
P22490,0.1921,0.1921
P19937,0.3142,0.3142
P2335,0.8229,0.8229
P25354,0.8862,0.8862
P434,0.5154,0.5154
P28338,0.3033,0.3033
P4334,0.1085,0.1085
P13600,0.3944,0.3944
P15245,0.8727,0.8727
P3616,0.8431,0.8431
P17268,0.3126,0.3126
P20302,0.4485,0.4485
P13568,0.5818,0.5818
P631,0.6671,0.6671
P22958,0.6953,0.6953
P2721,0.1793,0.1793
P1940,0.6412,0.6412
P16494,0.3681,0.3681
P13253,0.2321,0.2321
P10760,0.5419,0.5419
P28315,0.6067,0.6067
P22569,0.7396,0.7396
P14903,0.2061,0.2061
P9158,0.8561,0.8561
P26310,0.573,0.573
P5200,0.8306,0.8306
P5089,0.9833,0.9833
P23393,0.5864,0.5864
P1801,0.2195,0.2195
P9728,0.3173,0.3173
P3575,0.3375,0.3375
P11243,0.5646,0.5646
P29605,0.7419,0.7419
P913,0.6848,0.6848
P11111,0.6925,0.6925
P29687,0.3566,0.3566
P17806,0.6093,0.6093
P25843,0.1727,0.1727
P22289,0.5888,0.5888
P21360,0.3479,0.3479
P22554,0.8592,0.8592
P2002,0.7316,0.7316
P19355,0.5821,0.5821
P6806,0.3226,0.3226
P24971,0.5211,0.5211
P2268,0.2569,0.2569
P20367,0.4087,0.4087
P23116,0.8065,0.8065
P7902,0.9576,0.9576
P4324,0.2586,0.2586
P10729,0.4233,0.4233
P10031,0.9977,0.9977
P16961,0.1746,0.1746
P26721,0.951,0.951
P29795,0.7867,0.7867
P15510,0.6734,0.6734
P8974,0.2028,0.2028
P9450,0.6241,0.6241
P20291,0.4789,0.4789
P18770,0.7927,0.7927
P14237,0.8374,0.8374
P17474,0.7602,0.7602
P15253,0.5626,0.5626
P13514,0.7395,0.7395
P11743,0.2055,0.2055
P11037,0.7408,0.7408
P5710,0.9467,0.9467
P21470,0.628,0.628
P28351,0.3372,0.3372
P22094,0.3617,0.3617
P13267,0.7523,0.7523
P21189,0.9793,0.9793
P29358,0.4624,0.4624
P22394,0.2554,0.2554
P27321,0.8501,0.8501
P16993,0.1583,0.1583
P10157,0.2815,0.2815
P5476,0.4199,0.4199
P16840,0.9421,0.9421
P25676,0.6677,0.6677
P12022,0.6512,0.6512
P13188,0.8776,0.8776
P1316,0.5297,0.5297
P777,0.619,0.619
P2127,0.7565,0.7565
P11376,0.595,0.595
P24701,0.3822,0.3822
P2256,0.4457,0.4457
P21158,0.9877,0.9877
P4173,0.1233,0.1233
P24291,0.7173,0.7173
P20743,0.7018,0.7018
P21305,0.6912,0.6912
P2649,0.3428,0.3428
P18172,0.4493,0.4493
P13791,0.4951,0.4951
P18472,0.1593,0.1593
P15609,0.8695,0.8695
P23676,0.5666,0.5666
P3282,0.9173,0.9173
P1400,0.4094,0.4094
P29060,0.4273,0.4273
P13115,0.1275,0.1275
P28625,0.2156,0.2156
P29860,0.6323,0.6323
P3905,0.1953,0.1953
P16540,0.4526,0.4526
P4937,0.8435,0.8435
P26787,0.6636,0.6636
P8945,0.2655,0.2655
P26362,0.6244,0.6244
P25061,0.7163,0.7163
P23248,0.6074,0.6074
P15231,0.8372,0.8372
P18223,0.162,0.162
P28687,0.2383,0.2383
P6039,0.3548,0.3548
P15008,0.445,0.445
P29655,0.2801,0.2801
P24127,0.6162,0.6162
P6360,0.3837,0.3837
P27183,0.4026,0.4026
P15382,0.6741,0.6741
P3686,0.3382,0.3382
P10234,0.6733,0.6733
P17496,0.3478,0.3478
P10992,0.4836,0.4836
P26658,0.2545,0.2545
P1207,0.6785,0.6785
P1139,0.8307,0.8307
P27250,0.1095,0.1095
P8386,0.7629,0.7629
P14416,0.4061,0.4061
P14872,0.965,0.965
P29995,0.5573,0.5573
P17944,0.1035,0.1035
P25841,0.6988,0.6988
P29639,0.8487,0.8487
P6521,0.8921,0.8921
P22747,0.3637,0.3637
P11676,0.5037,0.5037
P17602,0.447,0.447
P6717,0.4539,0.4539
P21672,0.7765,0.7765
P28728,0.9252,0.9252
P22325,0.7077,0.7077
P1570,0.3501,0.3501
P27427,0.6847,0.6847
P10882,0.8415,0.8415
P14823,0.3715,0.3715
P12502,0.431,0.431
P16132,0.7574,0.7574
P17321,0.583,0.583
P8801,0.5398,0.5398
P7197,0.8913,0.8913
P19379,0.8235,0.8235
P27440,0.8944,0.8944
P17567,0.9377,0.9377
P25716,0.2694,0.2694
P23773,0.4546,0.4546
P12330,0.6308,0.6308
P4292,0.2534,0.2534
P28474,0.1377,0.1377
P5177,0.9143,0.9143
P24061,0.3222,0.3222
P15566,0.6688,0.6688
P23752,0.8823,0.8823
P3536,0.821,0.821
P2040,0.6565,0.6565
P8155,0.7584,0.7584
P4204,0.867,0.867
P4649,0.9749,0.9749
P25671,0.9612,0.9612
P9372,0.6936,0.6936
P1712,0.4405,0.4405
P28407,0.8633,0.8633
P2188,0.993,0.993
P8445,0.4597,0.4597
P16795,0.6694,0.6694
P7936,0.563,0.563
P13758,0.5202,0.5202
P18204,0.2905,0.2905
P27920,0.3767,0.3767
P19119,0.4631,0.4631
P29230,0.7359,0.7359
P700,0.9196,0.9196
P19590,0.3907,0.3907
P15567,0.8204,0.8204
P24900,0.2142,0.2142
P11891,0.4795,0.4795
P3112,0.2494,0.2494
P16909,0.807,0.807
P6514,0.4155,0.4155
P22771,0.5785,0.5785
P12765,0.321,0.321
P20916,0.5694,0.5694
P6692,0.1581,0.1581
P22717,0.5675,0.5675
P751,0.2273,0.2273
P24056,0.5781,0.5781
P17270,0.4548,0.4548
P755,0.7051,0.7051
P8186,0.1936,0.1936
P15598,0.8945,0.8945
P21716,0.9935,0.9935
P25529,0.21,0.21
P4170,0.4219,0.4219
P22174,0.4483,0.4483
P4444,0.5963,0.5963
P1837,0.8064,0.8064
P19457,0.7504,0.7504
P11940,0.8834,0.8834
P29219,0.1289,0.1289
P16094,0.8044,0.8044
P20958,0.9358,0.9358
P28849,0.7348,0.7348
P1210,0.5621,0.5621
P7250,0.9335,0.9335
P20034,0.874,0.874
P8493,0.1827,0.1827
P21101,0.4644,0.4644
P13444,0.6052,0.6052
P14999,0.7976,0.7976
P24947,0.4615,0.4615
P24006,0.5513,0.5513
P7429,0.7325,0.7325
P26960,0.9692,0.9692
P1590,0.217,0.217
P11196,0.2967,0.2967
P18269,0.5447,0.5447
P6916,0.8551,0.8551
P8548,0.5528,0.5528
P25824,0.9463,0.9463
P7317,0.2642,0.2642
P24392,0.4949,0.4949
P14574,0.2825,0.2825
P24088,0.378,0.378
P8614,0.3845,0.3845
P15350,0.9198,0.9198
P12143,0.9097,0.9097
P20890,0.4405,0.4405
P18181,0.9001,0.9001
P14427,0.6831,0.6831
P2151,0.8533,0.8533
P7862,0.1725,0.1725
P1245,0.2774,0.2774
P26267,0.7797,0.7797
P25792,0.8811,0.8811
P16385,0.3252,0.3252
P5648,0.6964,0.6964
P9391,0.4575,0.4575
P18296,0.4817,0.4817
P24374,0.8789,0.8789
P25505,0.8207,0.8207
P19812,0.2067,0.2067
P18896,0.1113,0.1113
P12370,0.5323,0.5323
P29046,0.6089,0.6089
P28426,0.3502,0.3502
P17750,0.4024,0.4024
P28465,0.6976,0.6976
P2329,0.3053,0.3053
P10196,0.463,0.463
P18492,0.7613,0.7613
P12652,0.4627,0.4627
P1088,0.499,0.499
P8546,0.8004,0.8004
P27711,0.6151,0.6151
P23284,0.3709,0.3709
P3777,0.8969,0.8969
P4692,0.8872,0.8872
P22181,0.1512,0.1512
P6471,0.4434,0.4434
P26769,0.4959,0.4959
P3432,0.3986,0.3986
P10006,0.3425,0.3425
P15691,0.5694,0.5694
P21233,0.3433,0.3433
P12986,0.972,0.972
P17500,0.8542,0.8542
P13918,0.4827,0.4827
P25027,0.6612,0.6612
P10687,0.2004,0.2004
P2945,0.9216,0.9216
P4962,0.6914,0.6914
P15277,0.1137,0.1137
P19035,0.4724,0.4724
P4977,0.6248,0.6248
P27107,0.8158,0.8158
P4901,0.4051,0.4051
P4853,0.5299,0.5299
P8915,0.8503,0.8503
P12241,0.7858,0.7858
P10685,0.5839,0.5839
P9996,0.1478,0.1478
P21964,0.3792,0.3792
P9566,0.5518,0.5518
P16714,0.3766,0.3766
P22206,0.2467,0.2467
P20412,0.7546,0.7546
P8030,0.1949,0.1949
P22383,0.1585,0.1585
P26178,0.3198,0.3198
P26199,0.5926,0.5926
P8064,0.1739,0.1739
P15702,0.4305,0.4305
P26413,0.7602,0.7602
P3529,0.2867,0.2867
P19324,0.5071,0.5071
P13588,0.2311,0.2311
P27391,0.8556,0.8556
P8506,0.7404,0.7404
P8988,0.8144,0.8144
P11097,0.411,0.411
P18515,0.5533,0.5533
P24415,0.8005,0.8005
P27836,0.4833,0.4833
P21581,0.5927,0.5927
P9067,0.7916,0.7916
P11107,0.6156,0.6156
P10496,0.52,0.52
P4247,0.1706,0.1706
P20929,0.9566,0.9566
P17384,0.4343,0.4343
P25538,0.9346,0.9346
P23473,0.561,0.561
P1586,0.3647,0.3647
P21300,0.8771,0.8771
P20423,0.7019,0.7019
P24413,0.847,0.847
P26509,0.753,0.753
P6188,0.8281,0.8281
P12570,0.7449,0.7449
P11959,0.2022,0.2022
P574,0.3795,0.3795
P27079,0.3429,0.3429
P19978,0.4096,0.4096
P26808,0.3982,0.3982
P27513,0.2327,0.2327
P23023,0.2869,0.2869
P5608,0.7472,0.7472
P5486,0.3211,0.3211
P17523,0.1741,0.1741
P27051,0.9024,0.9024
P28382,0.3843,0.3843
P19886,0.7736,0.7736
P8616,0.319,0.319
P26192,0.5022,0.5022
P24893,0.7796,0.7796
P16624,0.3995,0.3995
P12159,0.1336,0.1336
P2806,0.8934,0.8934
P5653,0.4374,0.4374
P13815,0.2677,0.2677
P25501,0.9241,0.9241
P8777,0.1096,0.1096
P26395,0.2814,0.2814
P23772,0.3756,0.3756
P5113,0.9885,0.9885
P8517,0.7363,0.7363
P22134,0.6746,0.6746
P26977,0.3282,0.3282
P5980,0.6974,0.6974
P19075,0.8262,0.8262
P637,0.235,0.235
P17063,0.4149,0.4149
P22971,0.8708,0.8708
P15282,0.3226,0.3226
P9459,0.9211,0.9211
P23474,0.8871,0.8871
P21509,0.4304,0.4304
P3143,0.9822,0.9822
P17313,0.5339,0.5339
P11453,0.3637,0.3637
P18285,0.7232,0.7232
P29400,0.5103,0.5103
P16011,0.8086,0.8086
P22767,0.9591,0.9591
P2103,0.924,0.924
P13173,0.3388,0.3388
P21374,0.9226,0.9226
P7657,0.9457,0.9457
P16490,0.3747,0.3747
P14419,0.5553,0.5553
P4566,0.185,0.185
P11131,0.5586,0.5586
P10537,0.6684,0.6684
P26036,0.8665,0.8665
P10571,0.9342,0.9342
P10632,0.5672,0.5672
P27705,0.6218,0.6218
P15340,0.6788,0.6788
P26957,0.177,0.177
P12486,0.5771,0.5771
P11762,0.625,0.625
P12218,0.3859,0.3859
P8947,0.3933,0.3933
P25429,0.1364,0.1364
P20085,0.9996,0.9996
P25244,0.2768,0.2768
P652,0.5812,0.5812
P599,0.3596,0.3596
P10064,0.9167,0.9167
P643,0.9979,0.9979
P2443,0.1167,0.1167
P5774,0.4545,0.4545
P26354,0.9601,0.9601
P19130,0.7271,0.7271
P3019,0.8067,0.8067
P25698,0.1888,0.1888
P20965,0.3293,0.3293
P7103,0.1942,0.1942
P17126,0.9439,0.9439
P7806,0.4662,0.4662
P5859,0.9566,0.9566
P676,0.4875,0.4875
P19470,0.4927,0.4927
P8759,0.2619,0.2619
P28161,0.4833,0.4833
P23329,0.7484,0.7484
P14183,0.7059,0.7059
P5829,0.4658,0.4658
P18802,0.6325,0.6325
P21061,0.463,0.463
P24927,0.7904,0.7904
P3396,0.2404,0.2404
P28611,0.2857,0.2857
P29575,0.695,0.695
P14097,0.4907,0.4907
P26053,0.5513,0.5513
P12861,0.1758,0.1758
P25120,0.9052,0.9052
P25346,0.429,0.429
P20956,0.3204,0.3204
P9120,0.397,0.397
P14753,0.5295,0.5295
P17601,0.6235,0.6235
P17195,0.5896,0.5896
P7483,0.2437,0.2437
P4547,0.5543,0.5543
P5147,0.8028,0.8028
P23710,0.9602,0.9602
P1296,0.9035,0.9035
P29810,0.341,0.341
P13396,0.5451,0.5451
P14769,0.2276,0.2276
P20239,0.5569,0.5569
P16475,0.3232,0.3232
P8397,0.1711,0.1711
P11911,0.857,0.857
P15590,0.3791,0.3791
P27424,0.1622,0.1622
P837,0.2022,0.2022
P9010,0.6436,0.6436
P6018,0.6178,0.6178
P28701,0.8064,0.8064
P21660,0.273,0.273
P5594,0.9113,0.9113
P22074,0.5162,0.5162
P5611,0.9581,0.9581
P21922,0.4992,0.4992
P20104,0.2957,0.2957
P20119,0.4324,0.4324
P19032,0.7303,0.7303
P28560,0.3127,0.3127
P207,0.7447,0.7447
P12429,0.9991,0.9991
P2626,0.6843,0.6843
P23029,0.6384,0.6384
P7295,0.605,0.605
P7025,0.3342,0.3342
P18133,0.9195,0.9195
P9536,0.2243,0.2243
P16569,0.3927,0.3927
P3618,0.1009,0.1009
P29961,0.8488,0.8488
P4875,0.9231,0.9231
P12965,0.9906,0.9906
P459,0.9297,0.9297
P12649,0.8151,0.8151
P10754,0.3563,0.3563
P15151,0.3998,0.3998
P5985,0.3903,0.3903
P623,0.5467,0.5467
P14762,0.6283,0.6283
P20695,0.1549,0.1549
P20157,0.117,0.117
P8875,0.3081,0.3081
P6333,0.6355,0.6355
P13243,0.7387,0.7387
P16341,0.2805,0.2805
P9601,0.7065,0.7065
P5703,0.1136,0.1136
P26408,0.1516,0.1516
P29015,0.7938,0.7938
P28499,0.1344,0.1344
P25467,0.6579,0.6579
P21362,0.6449,0.6449
P12617,0.8264,0.8264
P20277,0.5985,0.5985
P262,0.8268,0.8268
P26859,0.9486,0.9486
P11757,0.847,0.847
P15785,0.5553,0.5553
P19420,0.6569,0.6569
P24934,0.1713,0.1713
P27510,0.9191,0.9191
P2608,0.2348,0.2348
P16833,0.8091,0.8091
P2974,0.8728,0.8728
P10206,0.1891,0.1891
P15457,0.1831,0.1831
P267,0.4553,0.4553
P13181,0.4615,0.4615
P8466,0.3259,0.3259
P22178,0.101,0.101
P24885,0.7394,0.7394
P3018,0.4851,0.4851
P29703,0.6265,0.6265
P29965,0.7288,0.7288
P1020,0.8263,0.8263
P3337,0.3792,0.3792
P11096,0.6816,0.6816
P21420,0.3296,0.3296
P23342,0.1726,0.1726
P9860,0.2319,0.2319
P9963,0.5358,0.5358
P19097,0.5857,0.5857
P689,0.1381,0.1381
P10223,0.9535,0.9535
P14767,0.4709,0.4709
P20068,0.7422,0.7422
P11764,0.7653,0.7653
P5300,0.2332,0.2332
P2585,0.1696,0.1696
P24004,0.3137,0.3137
P23180,0.5014,0.5014
P7650,0.3041,0.3041
P22796,0.4876,0.4876
P26268,0.1385,0.1385
P28016,0.9978,0.9978
P7684,0.8505,0.8505
P18594,0.4829,0.4829
P7219,0.3372,0.3372
P943,0.7694,0.7694
P28053,0.9131,0.9131
P6118,0.2578,0.2578
P1509,0.9043,0.9043
P2492,0.3417,0.3417
P19175,0.2004,0.2004
P13213,0.5828,0.5828
P10888,0.1719,0.1719
P3560,0.7881,0.7881
P24156,0.2789,0.2789
P12357,0.5795,0.5795
P25339,0.8011,0.8011
P11914,0.1194,0.1194
P16891,0.7131,0.7131
P19752,0.3871,0.3871
P14861,0.7276,0.7276
P29092,0.7591,0.7591
P19773,0.3379,0.3379
P1167,0.7543,0.7543
P3065,0.8051,0.8051
P29367,0.9848,0.9848
P21957,0.7465,0.7465
P14072,0.5813,0.5813
P11067,0.5882,0.5882
P4078,0.5482,0.5482
P26638,0.679,0.679
P12632,0.3417,0.3417
P13488,0.5785,0.5785
P2577,0.8889,0.8889
P19349,0.3621,0.3621
P14874,0.9405,0.9405
P16566,0.8877,0.8877
P309,0.3035,0.3035
P25652,0.1359,0.1359
P4638,0.7425,0.7425
P12763,0.7464,0.7464
P6491,0.4282,0.4282
P20011,0.818,0.818
P3259,0.8204,0.8204
P21278,0.2257,0.2257
P8797,0.3573,0.3573
P23338,0.2152,0.2152
P27515,0.8818,0.8818
P12252,0.6282,0.6282
P25043,0.8095,0.8095
P19880,0.7419,0.7419
P27503,0.7205,0.7205
P23042,0.872,0.872
P1429,0.2797,0.2797
P28909,0.5635,0.5635
P28787,0.1568,0.1568
P23077,0.5346,0.5346
P10153,0.2215,0.2215
P28464,0.6347,0.6347
P22230,0.7441,0.7441
P10357,0.229,0.229
P19630,0.1672,0.1672
P15244,0.2042,0.2042
P1086,0.4798,0.4798
P12795,0.5549,0.5549
P7310,0.1349,0.1349
P12481,0.2134,0.2134
P22881,0.5203,0.5203
P4366,0.2886,0.2886
P14326,0.4176,0.4176
P17264,0.7573,0.7573
P15055,0.5447,0.5447
