partid,cfp,co2
P18367,0.4821,0.4821
P14865,0.7674,0.7674
P4478,0.9215,0.9215
P1446,0.9208,0.9208
P26677,0.2072,0.2072
P9389,0.5256,0.5256
P7034,0.2427,0.2427
P23590,0.6346,0.6346
P29988,0.3224,0.3224
P19484,0.974,0.974
P2978,0.5638,0.5638
P25877,0.7154,0.7154
P15520,0.5216,0.5216
P12713,0.9839,0.9839
P23928,0.4185,0.4185
P27412,0.3954,0.3954
P13334,0.4827,0.4827
P19562,0.6928,0.6928
P25246,0.9436,0.9436
P6100,0.8689,0.8689
P26778,0.5098,0.5098
P211,0.7114,0.7114
P15435,0.915,0.915
P6106,0.1924,0.1924
P12452,0.7913,0.7913
P8946,0.6716,0.6716
P24319,0.7899,0.7899
P13002,0.5221,0.5221
P6036,0.9139,0.9139
P8590,0.425,0.425
P427,0.4062,0.4062
P22492,0.1314,0.1314
P8600,0.9002,0.9002
P16692,0.6209,0.6209
P23589,0.1532,0.1532
P29719,0.1913,0.1913
P18911,0.6683,0.6683
P13712,0.8612,0.8612
P26497,0.6961,0.6961
P23360,0.4338,0.4338
P26047,0.1096,0.1096
P13248,0.911,0.911
P17102,0.3324,0.3324
P14845,0.1317,0.1317
P11545,0.8301,0.8301
P2558,0.3103,0.3103
P20769,0.7627,0.7627
P9377,0.4786,0.4786
P27927,0.2908,0.2908
P25147,0.7643,0.7643
P8670,0.8402,0.8402
P9087,0.68,0.68
P8347,0.3917,0.3917
P16005,0.2478,0.2478
P1674,0.413,0.413
P2059,0.5652,0.5652
P16708,0.2919,0.2919
P19307,0.8767,0.8767
P25706,0.5241,0.5241
P16663,0.8466,0.8466
P11661,0.5544,0.5544
P5655,0.6507,0.6507
P28542,0.9083,0.9083
P3301,0.3631,0.3631
P14828,0.3886,0.3886
P21284,0.7142,0.7142
P16356,0.7709,0.7709
P20590,0.6557,0.6557
P9322,0.1102,0.1102
P4236,0.324,0.324
P16580,0.6607,0.6607
P11259,0.9671,0.9671
P27154,0.2672,0.2672
P14017,0.2682,0.2682
P23347,0.2487,0.2487
P16976,0.6169,0.6169
P26333,0.7726,0.7726
P6395,0.5841,0.5841
P13245,0.9646,0.9646
P13797,0.7058,0.7058
P5858,0.7874,0.7874
P14535,0.9443,0.9443
P29524,0.9878,0.9878
P16592,0.8724,0.8724
P4487,0.9271,0.9271
P18017,0.2345,0.2345
P12630,0.6388,0.6388
P1548,0.9606,0.9606
P3219,0.437,0.437
P446,0.4101,0.4101
P24915,0.1121,0.1121
P6243,0.3537,0.3537
P702,0.5752,0.5752
P8937,0.2966,0.2966
P3725,0.3058,0.3058
P16038,0.4025,0.4025
P16964,0.9265,0.9265
P726,0.1483,0.1483
P5158,0.4248,0.4248
P23079,0.9508,0.9508
P14594,0.2195,0.2195
P20160,0.5422,0.5422
P28045,0.1666,0.1666
P475,0.4622,0.4622
P20875,0.6276,0.6276
P29036,0.8102,0.8102
P15972,0.6078,0.6078
P16492,0.3053,0.3053
P18654,0.8965,0.8965
P6131,0.5053,0.5053
P14486,0.3877,0.3877
P5347,0.2463,0.2463
P14227,0.4751,0.4751
P3734,0.2898,0.2898
P24517,0.5771,0.5771
P27264,0.6425,0.6425
P24194,0.7458,0.7458
P12905,0.3242,0.3242
P10561,0.8998,0.8998
P12048,0.7095,0.7095
P6566,0.582,0.582
P25512,0.8072,0.8072
P27641,0.9998,0.9998
P19937,0.7901,0.7901
P14163,0.737,0.737
P20580,0.1528,0.1528
P2335,0.9216,0.9216
P19049,0.8793,0.8793
P25354,0.3266,0.3266
P434,0.413,0.413
P21480,0.58,0.58
P26022,0.893,0.893
P28338,0.4038,0.4038
P2081,0.9045,0.9045
P13600,0.5362,0.5362
P15245,0.1693,0.1693
P3616,0.5401,0.5401
P25444,0.2716,0.2716
P17268,0.9934,0.9934
P20302,0.8465,0.8465
P13568,0.2354,0.2354
P22958,0.7145,0.7145
P11723,0.1306,0.1306
P3813,0.1684,0.1684
P13253,0.7625,0.7625
P10760,0.5624,0.5624
P14903,0.6781,0.6781
P5200,0.8755,0.8755
P1801,0.7394,0.7394
P1443,0.6412,0.6412
P26017,0.4925,0.4925
P9728,0.7196,0.7196
P11243,0.999,0.999
P23299,0.4137,0.4137
P29605,0.5335,0.5335
P29687,0.2748,0.2748
P17806,0.698,0.698
P15532,0.6138,0.6138
P23649,0.5959,0.5959
P22637,0.3716,0.3716
P19409,0.9066,0.9066
P6806,0.1792,0.1792
P7638,0.992,0.992
P23305,0.84,0.84
P6158,0.2584,0.2584
P20367,0.3334,0.3334
P22314,0.8313,0.8313
P4324,0.2923,0.2923
P17187,0.6256,0.6256
P7666,0.9662,0.9662
P13045,0.1011,0.1011
P16961,0.2475,0.2475
P2594,0.9476,0.9476
P1843,0.8729,0.8729
P29795,0.3302,0.3302
P9450,0.5669,0.5669
P20291,0.4659,0.4659
P18770,0.3493,0.3493
P15253,0.2533,0.2533
P11037,0.4679,0.4679
P5710,0.5212,0.5212
P12870,0.4738,0.4738
P7552,0.8371,0.8371
P28351,0.6053,0.6053
P13267,0.605,0.605
P5488,0.5516,0.5516
P19522,0.5905,0.5905
P18788,0.2854,0.2854
P27321,0.1155,0.1155
P10157,0.9457,0.9457
P2435,0.4255,0.4255
P20434,0.5462,0.5462
P16840,0.4963,0.4963
P25676,0.1243,0.1243
P1113,0.5077,0.5077
P13188,0.8713,0.8713
P6104,0.8023,0.8023
P11376,0.6332,0.6332
P7252,0.4906,0.4906
P24701,0.3274,0.3274
P2256,0.8568,0.8568
P26016,0.6314,0.6314
P16608,0.8118,0.8118
P24291,0.1022,0.1022
P16988,0.3537,0.3537
P25766,0.2818,0.2818
P28463,0.7218,0.7218
P24853,0.7868,0.7868
P5389,0.3929,0.3929
P6662,0.129,0.129
P2649,0.5856,0.5856
P18172,0.3024,0.3024
P16443,0.9783,0.9783
P5352,0.7378,0.7378
P13791,0.6925,0.6925
P15609,0.3609,0.3609
P8280,0.2992,0.2992
P3282,0.4164,0.4164
P1400,0.5423,0.5423
P26483,0.7433,0.7433
P8945,0.155,0.155
P25061,0.6935,0.6935
P23248,0.5386,0.5386
P10204,0.3482,0.3482
P15231,0.2859,0.2859
P18223,0.3348,0.3348
P6039,0.9003,0.9003
P15008,0.1333,0.1333
P19304,0.3949,0.3949
P24127,0.2629,0.2629
P6896,0.4527,0.4527
P19779,0.2808,0.2808
P6360,0.8154,0.8154
P4530,0.4748,0.4748
P19107,0.1485,0.1485
P15382,0.4245,0.4245
P2554,0.7979,0.7979
P23414,0.2842,0.2842
P17496,0.7818,0.7818
P23320,0.749,0.749
P1139,0.4155,0.4155
P24960,0.7676,0.7676
P14648,0.1303,0.1303
P29995,0.6382,0.6382
P6038,0.1801,0.1801
P17944,0.3784,0.3784
P25841,0.4071,0.4071
P29639,0.2248,0.2248
P20019,0.6937,0.6937
P18418,0.6945,0.6945
P22747,0.3439,0.3439
P22593,0.5623,0.5623
P10932,0.8238,0.8238
P6717,0.8366,0.8366
P28728,0.4901,0.4901
P16870,0.7976,0.7976
P14329,0.8897,0.8897
P12502,0.5732,0.5732
P4286,0.282,0.282
P16132,0.3364,0.3364
P17321,0.7844,0.7844
P8801,0.1449,0.1449
P19548,0.2199,0.2199
P7197,0.4299,0.4299
P27440,0.8884,0.8884
P26398,0.4584,0.4584
P25716,0.7387,0.7387
P882,0.6494,0.6494
P3590,0.9194,0.9194
P5177,0.4243,0.4243
P12580,0.9913,0.9913
P4703,0.5404,0.5404
P15566,0.3352,0.3352
P3536,0.9713,0.9713
P127,0.8271,0.8271
P9936,0.1283,0.1283
P8155,0.1669,0.1669
P1895,0.194,0.194
P20982,0.2768,0.2768
P9372,0.1291,0.1291
P22355,0.2654,0.2654
P21807,0.7454,0.7454
P23093,0.9458,0.9458
P10319,0.1846,0.1846
P29460,0.9056,0.9056
P13758,0.935,0.935
P18204,0.6469,0.6469
P25492,0.9014,0.9014
P4340,0.5605,0.5605
P11022,0.2882,0.2882
P4191,0.3401,0.3401
P29230,0.9006,0.9006
P13306,0.3143,0.3143
P19590,0.8605,0.8605
P22050,0.6722,0.6722
P1687,0.8669,0.8669
P27658,0.158,0.158
P16909,0.7672,0.7672
P24536,0.8232,0.8232
P9709,0.3785,0.3785
P19807,0.9816,0.9816
P6236,0.8107,0.8107
P5940,0.2287,0.2287
P12765,0.8204,0.8204
P20916,0.5261,0.5261
P6692,0.2196,0.2196
P751,0.5327,0.5327
P18734,0.7791,0.7791
P17270,0.7242,0.7242
P21716,0.9547,0.9547
P25529,0.1905,0.1905
P1521,0.4589,0.4589
P4170,0.5896,0.5896
P5795,0.7495,0.7495
P19457,0.4907,0.4907
P27577,0.6091,0.6091
P11940,0.665,0.665
P11149,0.2142,0.2142
P25618,0.8594,0.8594
P29962,0.5174,0.5174
P16094,0.6447,0.6447
P28849,0.1338,0.1338
P7692,0.8329,0.8329
P2671,0.8726,0.8726
P7250,0.4951,0.4951
P20034,0.32,0.32
P8493,0.4476,0.4476
P1621,0.2047,0.2047
P13444,0.4659,0.4659
P14999,0.8207,0.8207
P22847,0.246,0.246
P24947,0.3331,0.3331
P1590,0.1012,0.1012
P11196,0.8583,0.8583
P18269,0.2635,0.2635
P23858,0.9822,0.9822
P6916,0.5818,0.5818
P7317,0.4312,0.4312
P17505,0.1018,0.1018
P14574,0.7511,0.7511
P24088,0.1265,0.1265
P15350,0.5549,0.5549
P12143,0.5711,0.5711
P20985,0.8165,0.8165
P18181,0.7908,0.7908
P14427,0.3637,0.3637
P7862,0.6462,0.6462
P1245,0.8544,0.8544
P25792,0.1917,0.1917
P6585,0.263,0.263
P5648,0.64,0.64
P4519,0.8112,0.8112
P12255,0.5143,0.5143
P3094,0.123,0.123
P22344,0.7783,0.7783
P18896,0.8805,0.8805
P19224,0.6898,0.6898
P21877,0.8012,0.8012
P28426,0.1294,0.1294
P17750,0.4681,0.4681
P10236,0.5968,0.5968
P5415,0.8934,0.8934
P28465,0.109,0.109
P18492,0.5644,0.5644
P12652,0.7847,0.7847
P15620,0.731,0.731
P8546,0.8675,0.8675
P8036,0.9791,0.9791
P27711,0.6023,0.6023
P28983,0.4181,0.4181
P27323,0.6054,0.6054
P27262,0.8185,0.8185
P18759,0.7585,0.7585
P17771,0.5792,0.5792
P27570,0.7377,0.7377
P4692,0.5777,0.5777
P22181,0.6369,0.6369
P12107,0.3399,0.3399
P3432,0.274,0.274
P21233,0.5697,0.5697
P5616,0.2089,0.2089
P11540,0.6233,0.6233
P8256,0.9338,0.9338
P25027,0.2741,0.2741
P10687,0.1705,0.1705
P20974,0.905,0.905
P2945,0.8234,0.8234
P4962,0.1891,0.1891
P19035,0.2625,0.2625
P4977,0.6648,0.6648
P24199,0.102,0.102
P4901,0.1957,0.1957
P4012,0.7471,0.7471
P8915,0.4099,0.4099
P10685,0.9709,0.9709
P21964,0.6995,0.6995
P9566,0.813,0.813
P16714,0.8872,0.8872
P22206,0.8744,0.8744
P15044,0.7133,0.7133
P20412,0.3002,0.3002
P25388,0.5739,0.5739
P26199,0.1369,0.1369
P8064,0.7424,0.7424
P26413,0.4539,0.4539
P3529,0.2487,0.2487
P27246,0.2932,0.2932
P10123,0.8602,0.8602
P13588,0.3835,0.3835
P27391,0.81,0.81
P18192,0.8326,0.8326
P25158,0.4435,0.4435
P6621,0.8451,0.8451
P27836,0.6043,0.6043
P25704,0.1004,0.1004
P24634,0.131,0.131
P28557,0.6568,0.6568
P14335,0.8294,0.8294
P11107,0.8386,0.8386
P17910,0.4558,0.4558
P4247,0.6972,0.6972
P20929,0.3786,0.3786
P22948,0.9517,0.9517
P20802,0.6419,0.6419
P25674,0.5603,0.5603
P6020,0.2846,0.2846
P3974,0.7981,0.7981
P26630,0.2007,0.2007
P20467,0.4847,0.4847
P21300,0.8297,0.8297
P24102,0.5071,0.5071
P24413,0.8191,0.8191
P26538,0.6496,0.6496
P9801,0.6166,0.6166
P20613,0.5768,0.5768
P27079,0.2928,0.2928
P1260,0.839,0.839
P25080,0.7157,0.7157
P26808,0.306,0.306
P9674,0.6251,0.6251
P23023,0.1418,0.1418
P1487,0.9444,0.9444
P17523,0.8605,0.8605
P8344,0.126,0.126
P1236,0.4834,0.4834
P27051,0.638,0.638
P17828,0.789,0.789
P7358,0.8539,0.8539
P8616,0.3485,0.3485
P12159,0.8111,0.8111
P13194,0.8778,0.8778
P2806,0.9247,0.9247
P12082,0.7201,0.7201
P20633,0.3216,0.3216
P15906,0.2373,0.2373
P19634,0.4229,0.4229
P13815,0.5589,0.5589
P8777,0.1348,0.1348
P26395,0.5233,0.5233
P5113,0.7955,0.7955
P8517,0.7921,0.7921
P26977,0.23,0.23
P14365,0.527,0.527
P5980,0.8602,0.8602
P10056,0.4812,0.4812
P11953,0.5318,0.5318
P17063,0.6967,0.6967
P5196,0.4761,0.4761
P18509,0.4661,0.4661
P21616,0.8473,0.8473
P19376,0.3703,0.3703
P23474,0.5717,0.5717
P8580,0.8459,0.8459
P15219,0.8253,0.8253
P9470,0.4864,0.4864
P21509,0.8095,0.8095
P17313,0.7578,0.7578
P20193,0.1284,0.1284
P21705,0.5049,0.5049
P5889,0.2493,0.2493
P9503,0.897,0.897
P29400,0.6439,0.6439
P29872,0.7605,0.7605
P18218,0.3796,0.3796
P26944,0.9943,0.9943
P2103,0.8592,0.8592
P13173,0.317,0.317
P17206,0.9347,0.9347
P11343,0.3114,0.3114
P21374,0.2012,0.2012
P7657,0.7152,0.7152
P16490,0.5222,0.5222
P20950,0.8056,0.8056
P14419,0.8372,0.8372
P11131,0.1302,0.1302
P4103,0.1819,0.1819
P10632,0.2119,0.2119
P27705,0.988,0.988
P26957,0.9421,0.9421
P2741,0.5243,0.5243
P11762,0.4118,0.4118
P8947,0.298,0.298
P10323,0.4008,0.4008
P21668,0.5313,0.5313
P20085,0.8991,0.8991
P4187,0.8767,0.8767
P7017,0.4414,0.4414
P652,0.6336,0.6336
P599,0.3629,0.3629
P13686,0.51,0.51
P1784,0.9615,0.9615
P643,0.5356,0.5356
P5852,0.1227,0.1227
P2443,0.2097,0.2097
P26354,0.9266,0.9266
P1359,0.8655,0.8655
P19130,0.1272,0.1272
P3019,0.6708,0.6708
P20965,0.3055,0.3055
P15217,0.7419,0.7419
P13808,0.6101,0.6101
P19470,0.1106,0.1106
P2833,0.2777,0.2777
P20162,0.9543,0.9543
P8759,0.927,0.927
P23329,0.9697,0.9697
P1994,0.6881,0.6881
P21061,0.2517,0.2517
P26934,0.5985,0.5985
P28611,0.537,0.537
P20757,0.2618,0.2618
P5046,0.4318,0.4318
P3277,0.6691,0.6691
P26053,0.4036,0.4036
P19703,0.439,0.439
P23628,0.5874,0.5874
P12861,0.1286,0.1286
P20956,0.8497,0.8497
P6286,0.834,0.834
P10486,0.5989,0.5989
P14753,0.5265,0.5265
P17601,0.4467,0.4467
P4598,0.1282,0.1282
P17195,0.2103,0.2103
P4547,0.8708,0.8708
P5147,0.3629,0.3629
P876,0.5004,0.5004
P27063,0.45,0.45
P23710,0.2507,0.2507
P1296,0.8765,0.8765
P29810,0.834,0.834
P13396,0.6483,0.6483
P3988,0.5296,0.5296
P20239,0.6147,0.6147
P15590,0.2776,0.2776
P27424,0.4735,0.4735
P6374,0.951,0.951
P837,0.6299,0.6299
P6018,0.7212,0.7212
P21660,0.619,0.619
P12292,0.1686,0.1686
P22430,0.1979,0.1979
P5594,0.5936,0.5936
P22074,0.2421,0.2421
P11866,0.6511,0.6511
P19032,0.4641,0.4641
P28560,0.8132,0.8132
P207,0.2947,0.2947
P9016,0.4282,0.4282
P12429,0.8108,0.8108
P10327,0.1294,0.1294
P15886,0.5957,0.5957
P5406,0.6836,0.6836
P24119,0.3252,0.3252
P7295,0.7525,0.7525
P23693,0.6255,0.6255
P1007,0.2072,0.2072
P16959,0.3055,0.3055
P6919,0.6436,0.6436
P459,0.9396,0.9396
P12649,0.8479,0.8479
P18083,0.5145,0.5145
P20207,0.9645,0.9645
P20720,0.6689,0.6689
P5985,0.7407,0.7407
P20784,0.9764,0.9764
P14762,0.1116,0.1116
P20695,0.1409,0.1409
P6993,0.6957,0.6957
P20157,0.5161,0.5161
P3074,0.2424,0.2424
P6333,0.8609,0.8609
P22585,0.8195,0.8195
P26408,0.3382,0.3382
P29015,0.5527,0.5527
P28499,0.7072,0.7072
P752,0.3477,0.3477
P25467,0.9139,0.9139
P2875,0.8463,0.8463
P21362,0.4762,0.4762
P16311,0.6829,0.6829
P14374,0.2574,0.2574
P26859,0.9989,0.9989
P19420,0.6114,0.6114
P13157,0.9478,0.9478
P27510,0.2384,0.2384
P2608,0.2297,0.2297
P16833,0.1325,0.1325
P5918,0.7977,0.7977
P10206,0.465,0.465
P15746,0.9585,0.9585
P11556,0.8951,0.8951
P11355,0.152,0.152
P267,0.2816,0.2816
P8466,0.2516,0.2516
P22724,0.5886,0.5886
P22178,0.7011,0.7011
P24885,0.7181,0.7181
P22602,0.6347,0.6347
P24595,0.6874,0.6874
P1020,0.9211,0.9211
P3337,0.8452,0.8452
P11096,0.5395,0.5395
P24279,0.7976,0.7976
P9860,0.4255,0.4255
P15046,0.3078,0.3078
P19097,0.5273,0.5273
P21708,0.3999,0.3999
P10223,0.5262,0.5262
P21126,0.9275,0.9275
P25616,0.981,0.981
P4617,0.315,0.315
P14767,0.6218,0.6218
P29438,0.7783,0.7783
P27918,0.5108,0.5108
P11764,0.7224,0.7224
P2585,0.5669,0.5669
P2154,0.1683,0.1683
P6628,0.2934,0.2934
P303,0.4294,0.4294
P23180,0.6315,0.6315
P7650,0.7413,0.7413
P21868,0.6096,0.6096
P7091,0.6413,0.6413
P26327,0.6306,0.6306
P22796,0.2218,0.2218
P26268,0.6504,0.6504
P25850,0.3518,0.3518
P6118,0.6649,0.6649
P1509,0.887,0.887
P18718,0.6231,0.6231
P15967,0.4917,0.4917
P23229,0.1845,0.1845
P24156,0.8418,0.8418
P16018,0.6115,0.6115
P12357,0.2251,0.2251
P11914,0.1376,0.1376
P16891,0.2954,0.2954
P19752,0.1593,0.1593
P14861,0.9936,0.9936
P1167,0.6142,0.6142
P3065,0.3547,0.3547
P21957,0.9999,0.9999
P14072,0.7405,0.7405
P12632,0.2445,0.2445
P13488,0.8837,0.8837
P14874,0.114,0.114
P16566,0.671,0.671
P21213,0.1584,0.1584
P4638,0.398,0.398
P2200,0.48,0.48
P20011,0.4293,0.4293
P26393,0.357,0.357
P21278,0.2613,0.2613
P8797,0.2519,0.2519
P23338,0.2537,0.2537
P27515,0.17,0.17
P19880,0.1087,0.1087
P27503,0.8207,0.8207
P1429,0.3505,0.3505
P18979,0.5645,0.5645
P28627,0.264,0.264
P25089,0.7218,0.7218
P6350,0.6092,0.6092
P10153,0.1526,0.1526
P28464,0.3232,0.3232
P22230,0.3639,0.3639
P18789,0.9181,0.9181
P2764,0.9091,0.9091
P1977,0.4023,0.4023
P12481,0.8925,0.8925
P4999,0.4376,0.4376
P18551,0.6063,0.6063
P1363,0.6784,0.6784
P15055,0.7514,0.7514
P11151,0.2455,0.2455
P14162,0.8088,0.8088
P25337,0.442,0.442
P2164,0.1897,0.1897
P8207,0.8654,0.8654
P7908,0.7516,0.7516
P17346,0.3103,0.3103
P4790,0.7672,0.7672
P20117,0.1121,0.1121
P3851,0.143,0.143
P24324,0.8297,0.8297
P29244,0.8513,0.8513
P22385,0.3576,0.3576
P25386,0.5264,0.5264
P3501,0.6082,0.6082
P7733,0.4439,0.4439
P7807,0.8578,0.8578
P6749,0.8241,0.8241
P2684,0.8063,0.8063
P18199,0.3416,0.3416
P27397,0.667,0.667
P19681,0.8876,0.8876
P12799,0.3451,0.3451
P29890,0.3945,0.3945
P24091,0.8051,0.8051
P29467,0.1182,0.1182
P13620,0.6941,0.6941
