partid,assembler
P11789,postgresB
P3935,postgresB
P9006,postgresC
P15226,postgresC
P2391,postgresB
P22228,postgresB
P6004,postgresC
P13405,postgresB
P7953,postgresB
P11584,postgresC
P9662,postgresC
P27351,postgresB
P29770,postgresB
P20464,postgresC
P28279,postgresB
P2496,postgresB
P11736,postgresB
P12935,postgresB
P15526,postgresC
P151,postgresC
P5293,postgresB
P17549,postgresB
P19527,postgresB
P21747,postgresC
P22689,postgresC
P29364,postgresB
P20229,postgresB
P1244,postgresC
P25361,postgresB
P27894,postgresC
P4949,postgresB
P13716,postgresB
P26041,postgresC
P29788,postgresC
P7433,postgresC
P695,postgresB
P11974,postgresC
P7851,postgresB
P16384,postgresC
P6003,postgresB
P26983,postgresC
P21239,postgresC
P16043,postgresC
P24260,postgresC
P3121,postgresB
P12869,postgresB
P17116,postgresB
P19619,postgresB
P12908,postgresC
P12578,postgresC
P25945,postgresC
P18016,postgresB
P17009,postgresC
P2888,postgresB
P5232,postgresB
P8184,postgresB
P23080,postgresC
P24386,postgresC
P2036,postgresB
P13863,postgresC
P24008,postgresB
P24656,postgresB
P17411,postgresB
P1011,postgresB
P27528,postgresC
P13018,postgresB
P10556,postgresC
P19381,postgresB
P22794,postgresB
P22465,postgresB
P26642,postgresC
P7308,postgresC
P18054,postgresB
P23272,postgresC
P23736,postgresB
P25811,postgresC
P11239,postgresC
P12224,postgresB
P197,postgresC
P25483,postgresC
P19794,postgresB
P391,postgresC
P17981,postgresC
P1065,postgresB
P16791,postgresB
P9986,postgresC
P17795,postgresC
P26708,postgresC
P19050,postgresC
P2760,postgresB
P16846,postgresB
P22675,postgresC
P27244,postgresB
P12754,postgresB
P22657,postgresC
P11055,postgresC
P27529,postgresC
P23275,postgresB
P10903,postgresB
P9488,postgresC
P12909,postgresB
P24110,postgresC
P23931,postgresC
P11209,postgresB
P10971,postgresC
P3021,postgresB
P24089,postgresC
P18749,postgresB
P5509,postgresB
P1191,postgresB
P23904,postgresB
P20661,postgresB
P12744,postgresC
P28556,postgresB
P9073,postgresB
P23570,postgresB
P1518,postgresC
P26568,postgresC
P9793,postgresC
P2201,postgresB
P21512,postgresB
P27376,postgresC
P15288,postgresB
P27273,postgresB
P27819,postgresB
P3840,postgresB
P1233,postgresB
P15064,postgresC
P2714,postgresC
P19734,postgresB
P9440,postgresB
P6597,postgresB
P18182,postgresB
P6183,postgresB
P8665,postgresB
P5818,postgresC
P20867,postgresC
P17924,postgresC
P4605,postgresC
P29474,postgresC
P23159,postgresB
P28193,postgresC
P29852,postgresC
P24938,postgresB
P14686,postgresC
P17969,postgresC
P1917,postgresB
P21811,postgresB
P13036,postgresC
P16547,postgresC
P4611,postgresB
P8717,postgresC
P24328,postgresC
P19732,postgresB
P9381,postgresB
P12421,postgresC
P6341,postgresB
P13750,postgresB
P21531,postgresB
P1882,postgresC
P29696,postgresC
P1096,postgresB
P26741,postgresC
P1760,postgresC
P22063,postgresC
P15963,postgresC
P21996,postgresC
P25413,postgresB
P27017,postgresB
P13179,postgresC
P5844,postgresC
P8516,postgresC
P6318,postgresC
P14126,postgresB
P5955,postgresC
P24941,postgresC
P25007,postgresB
P15507,postgresB
P26156,postgresB
P15255,postgresB
P11836,postgresB
P4919,postgresB
P25416,postgresB
P26794,postgresB
P23099,postgresC
P5792,postgresC
P6096,postgresC
P12126,postgresC
P4526,postgresC
P19295,postgresC
P28769,postgresC
P27966,postgresC
P23115,postgresC
P2172,postgresB
P24856,postgresC
P21935,postgresB
P22669,postgresC
P24597,postgresB
P380,postgresB
P11767,postgresB
P11398,postgresC
P11361,postgresB
P25487,postgresB
P20499,postgresB
P19340,postgresB
P20400,postgresC
P674,postgresC
P7210,postgresB
P15815,postgresC
P2325,postgresB
P27900,postgresB
P5257,postgresC
P903,postgresC
P3211,postgresB
P9489,postgresB
P14243,postgresC
P17705,postgresB
P28294,postgresC
P10432,postgresB
P14222,postgresB
P5773,postgresC
P8806,postgresB
P9663,postgresB
P15869,postgresB
P24669,postgresC
P16648,postgresC
P7858,postgresC
P19923,postgresB
P27307,postgresB
P3166,postgresB
P20963,postgresB
P5412,postgresC
P24791,postgresC
P9178,postgresB
P13328,postgresB
P27595,postgresC
P21340,postgresB
P11714,postgresC
P7945,postgresC
P26885,postgresB
P23411,postgresC
P6458,postgresC
P25378,postgresB
P11754,postgresC
P13824,postgresB
P26918,postgresC
P14082,postgresC
P5993,postgresB
P5979,postgresC
P29041,postgresB
P10424,postgresC
P7322,postgresB
P13348,postgresB
P26195,postgresC
P24629,postgresC
P28340,postgresB
P3577,postgresB
P22282,postgresC
P13042,postgresC
P21445,postgresB
P7856,postgresB
P7098,postgresB
P29091,postgresB
P8809,postgresB
P25333,postgresC
P19247,postgresB
P20510,postgresC
P6798,postgresB
P7302,postgresB
P14465,postgresB
P18691,postgresB
P22936,postgresB
P22298,postgresC
P25301,postgresB
P494,postgresB
P12094,postgresC
P2602,postgresB
P25183,postgresB
P199,postgresC
P19000,postgresB
P29027,postgresC
P5644,postgresC
P15865,postgresB
P6093,postgresB
P29579,postgresB
P19742,postgresB
P12797,postgresB
P13176,postgresB
P28852,postgresB
P24505,postgresC
P26776,postgresB
P23923,postgresB
P5222,postgresC
P660,postgresC
P20040,postgresC
P11168,postgresB
P3739,postgresB
P12335,postgresC
P28434,postgresC
P11924,postgresB
P24023,postgresB
P29374,postgresB
P16424,postgresC
P9719,postgresC
P16310,postgresB
P23546,postgresC
P3157,postgresB
P5236,postgresB
P14051,postgresB
P29261,postgresB
P29470,postgresB
P25227,postgresC
P9023,postgresB
P14876,postgresC
P18711,postgresB
P1686,postgresB
P27119,postgresC
P1423,postgresC
P16219,postgresB
P11880,postgresB
P29223,postgresB
P29888,postgresB
P17120,postgresC
P18367,postgresC
P20861,postgresB
P14865,postgresC
P4478,postgresB
P11443,postgresB
P9127,postgresB
P1446,postgresB
P26677,postgresC
P27082,postgresC
P22277,postgresC
P27490,postgresC
P4900,postgresB
P12013,postgresB
P6875,postgresB
P22378,postgresB
P9389,postgresC
P7034,postgresC
P23590,postgresB
P29988,postgresB
P28096,postgresB
P19484,postgresC
P2978,postgresC
P29453,postgresB
P25877,postgresC
P21442,postgresC
P26218,postgresC
P15520,postgresC
P7055,postgresB
P20709,postgresB
P12713,postgresC
P23928,postgresC
P27412,postgresB
P16596,postgresB
P13334,postgresB
P19562,postgresC
P25246,postgresB
P6100,postgresC
P12808,postgresC
P4570,postgresB
P8152,postgresB
P27753,postgresB
P13322,postgresC
P26778,postgresB
P211,postgresB
P9395,postgresC
P1694,postgresC
P22089,postgresC
P25045,postgresB
P15435,postgresB
P6106,postgresC
P9750,postgresB
P12452,postgresB
P8946,postgresC
P24319,postgresB
P12306,postgresC
P8248,postgresC
P13002,postgresC
P6036,postgresB
P8590,postgresB
P22432,postgresC
P29693,postgresC
P427,postgresC
P22492,postgresB
P8600,postgresB
P23185,postgresB
P3690,postgresB
P16692,postgresB
P14965,postgresC
P23589,postgresC
P29719,postgresC
P11658,postgresC
P17266,postgresC
P18911,postgresC
P13712,postgresB
P26497,postgresC
P8031,postgresC
P27512,postgresB
P23360,postgresC
P26047,postgresB
P13248,postgresB
P20853,postgresB
P17102,postgresB
P26699,postgresC
P12714,postgresC
P28735,postgresC
P5984,postgresC
P14845,postgresC
P1892,postgresC
P27161,postgresB
P8049,postgresB
P11545,postgresB
P2558,postgresB
P20769,postgresB
P9377,postgresC
P27927,postgresC
P554,postgresC
P25147,postgresC
P8670,postgresC
P9087,postgresB
P8347,postgresB
P7015,postgresC
P18433,postgresC
P16005,postgresC
P12025,postgresC
P11848,postgresB
P1674,postgresB
P2059,postgresC
P17884,postgresC
P12642,postgresB
P16708,postgresC
P19307,postgresC
P21304,postgresC
P25706,postgresB
P16663,postgresB
P11661,postgresC
P5655,postgresC
P28542,postgresB
P3301,postgresC
P14828,postgresC
P21284,postgresB
P9106,postgresB
P16356,postgresC
P20590,postgresB
P1106,postgresC
P9322,postgresC
P14231,postgresC
P27470,postgresB
P4236,postgresC
P28380,postgresC
P4051,postgresB
P10800,postgresB
P25908,postgresC
P16580,postgresC
P11259,postgresB
P27154,postgresC
P17216,postgresC
P28213,postgresB
P14017,postgresB
P23347,postgresB
P12864,postgresC
P5652,postgresB
P8813,postgresC
P16976,postgresC
P28065,postgresB
P25282,postgresC
P25519,postgresC
P26333,postgresC
P6395,postgresB
P13245,postgresB
P18881,postgresB
P13797,postgresB
P23961,postgresB
P19226,postgresC
P15368,postgresB
P5858,postgresB
P20535,postgresB
P14535,postgresB
P29524,postgresC
P12787,postgresC
P16592,postgresC
P28036,postgresB
P10575,postgresC
P4487,postgresB
P2288,postgresB
P15778,postgresC
P18017,postgresC
P18349,postgresC
P21182,postgresB
P12630,postgresC
P24775,postgresC
P22734,postgresB
P19148,postgresB
P29854,postgresB
P27172,postgresC
P9691,postgresB
P1548,postgresC
P10062,postgresB
P3219,postgresB
P3764,postgresC
P6808,postgresB
P25347,postgresC
P24961,postgresC
P24703,postgresC
P446,postgresC
P24915,postgresC
P6243,postgresB
P702,postgresB
P3476,postgresC
P22787,postgresC
P8937,postgresB
P3725,postgresC
P2334,postgresC
P5384,postgresB
P16038,postgresB
P16964,postgresC
P125,postgresB
P19726,postgresC
P4114,postgresB
P12525,postgresC
P726,postgresB
P5158,postgresB
P23079,postgresC
P17113,postgresC
P19218,postgresB
P3201,postgresB
P24648,postgresC
P14594,postgresB
P20160,postgresC
P22,postgresB
P5725,postgresB
P28045,postgresC
P4672,postgresB
P475,postgresB
P5119,postgresC
P20875,postgresB
P29036,postgresB
P17658,postgresC
P15972,postgresB
P7584,postgresB
P16812,postgresB
P640,postgresB
P16492,postgresB
P18654,postgresB
P6131,postgresC
P14486,postgresC
P20573,postgresB
P13544,postgresB
P5347,postgresB
P15877,postgresB
P14227,postgresB
P23816,postgresC
P14206,postgresC
P3734,postgresB
P24517,postgresB
P27264,postgresC
P16729,postgresB
P24194,postgresC
P12905,postgresC
P1031,postgresC
P10561,postgresC
P248,postgresB
P12048,postgresC
P6566,postgresB
P14213,postgresB
P25512,postgresC
P20940,postgresB
P27641,postgresC
P22490,postgresB
P19937,postgresC
P14163,postgresC
P20580,postgresC
P2335,postgresB
P3272,postgresB
P19049,postgresB
P23684,postgresC
P25354,postgresB
P434,postgresB
P21480,postgresC
P26022,postgresC
P28338,postgresC
P2081,postgresB
P4334,postgresC
P13600,postgresB
P15245,postgresC
P19270,postgresC
P3616,postgresB
P25444,postgresB
P17268,postgresB
P20302,postgresB
P13568,postgresB
P631,postgresC
P22958,postgresC
P2721,postgresC
P1940,postgresB
P11723,postgresC
P16494,postgresC
P3813,postgresB
P13253,postgresC
P10760,postgresC
P28315,postgresC
P9959,postgresC
P22569,postgresC
P22647,postgresB
P14903,postgresB
P543,postgresC
P9158,postgresC
P26310,postgresB
P5200,postgresC
P17679,postgresB
P5089,postgresB
P9249,postgresB
P23393,postgresC
P22916,postgresC
P1801,postgresB
P1443,postgresB
P26017,postgresC
P9728,postgresC
P3575,postgresC
P11243,postgresC
P23299,postgresB
P29605,postgresB
P913,postgresC
P11111,postgresC
P29687,postgresB
P17806,postgresC
P21331,postgresB
P4110,postgresC
P15532,postgresB
P25843,postgresB
P10718,postgresC
P23649,postgresC
P18489,postgresC
P22637,postgresB
P22289,postgresB
P6895,postgresB
P16628,postgresC
P21360,postgresC
P22554,postgresB
P2002,postgresC
P19355,postgresB
P19409,postgresC
P28942,postgresC
P15338,postgresC
P4458,postgresB
P6806,postgresC
P7638,postgresB
P23305,postgresC
P24971,postgresB
P6158,postgresB
P25502,postgresC
P24195,postgresC
P2268,postgresC
P20367,postgresC
P3782,postgresB
P9190,postgresB
P22314,postgresC
P23116,postgresC
P7902,postgresC
P4324,postgresC
P17187,postgresC
P1626,postgresB
P7666,postgresC
P13045,postgresC
P18496,postgresC
P10729,postgresC
P10031,postgresC
P15466,postgresC
P16961,postgresC
P2594,postgresB
P1843,postgresC
P26721,postgresC
P29795,postgresC
P15510,postgresB
P11961,postgresC
P13041,postgresB
P8974,postgresC
P9450,postgresC
P20291,postgresC
P18770,postgresB
P1991,postgresC
P23845,postgresC
P14237,postgresB
P21588,postgresB
P17474,postgresB
P21985,postgresC
P18792,postgresC
P15253,postgresB
P13514,postgresC
P11743,postgresB
P11037,postgresB
P5710,postgresC
P17917,postgresC
P12870,postgresC
P7552,postgresB
P21470,postgresC
P28351,postgresC
P22094,postgresC
P11667,postgresC
P13267,postgresC
P17123,postgresC
P18173,postgresC
P5488,postgresB
P19522,postgresB
P21189,postgresB
P29358,postgresB
P18788,postgresB
P18860,postgresB
P22394,postgresC
P27321,postgresC
P16993,postgresC
P10157,postgresC
P27251,postgresC
P2435,postgresB
P5476,postgresB
P22884,postgresC
P18725,postgresB
P20434,postgresC
P16840,postgresC
P25676,postgresC
P1113,postgresC
P12022,postgresC
P13188,postgresB
P25400,postgresC
P22645,postgresC
P6104,postgresB
P1316,postgresC
P8451,postgresC
P777,postgresC
P2127,postgresC
P11376,postgresC
P7252,postgresB
P24701,postgresC
P16844,postgresB
P2256,postgresB
P23483,postgresB
P26016,postgresC
P22510,postgresC
P19735,postgresB
P21158,postgresB
P16608,postgresC
P4173,postgresB
P24291,postgresC
P24665,postgresC
P16988,postgresC
P22996,postgresC
P25766,postgresC
P20743,postgresB
P1490,postgresC
P21305,postgresB
P28463,postgresB
P24853,postgresC
P5389,postgresC
P14890,postgresC
P4344,postgresC
P6662,postgresB
P2649,postgresB
P26466,postgresC
P18172,postgresB
P16443,postgresC
P24024,postgresC
P5352,postgresC
P13791,postgresB
P18472,postgresB
P12817,postgresC
P15609,postgresB
P8280,postgresC
P23676,postgresC
P3282,postgresB
P1736,postgresB
P1400,postgresB
P857,postgresC
P29060,postgresB
P13115,postgresC
P26483,postgresB
P9746,postgresC
P9265,postgresC
P28625,postgresB
P29860,postgresC
P3905,postgresB
P16540,postgresB
P2703,postgresB
P4937,postgresB
P26787,postgresC
P8945,postgresB
P26362,postgresC
P25061,postgresC
P23248,postgresB
P10204,postgresC
P15231,postgresC
P11597,postgresC
P18223,postgresB
P28687,postgresC
P6039,postgresB
P15008,postgresB
P29655,postgresB
P19304,postgresB
P24127,postgresB
P6896,postgresB
P19779,postgresC
P6360,postgresB
P4530,postgresC
P19107,postgresB
P27183,postgresC
P15382,postgresB
P2554,postgresC
P23414,postgresB
P3686,postgresC
P10234,postgresB
P17496,postgresC
P25808,postgresC
P14167,postgresC
P23320,postgresC
P14814,postgresB
P10992,postgresB
P26658,postgresB
P1207,postgresC
P1139,postgresB
P24960,postgresB
P27250,postgresB
P685,postgresB
P8386,postgresB
P14416,postgresC
P14872,postgresB
P14648,postgresB
P29995,postgresB
P6038,postgresB
P17944,postgresB
P25841,postgresC
P28902,postgresC
P29639,postgresB
P20019,postgresC
P18418,postgresC
P6521,postgresB
P22747,postgresC
P11676,postgresB
P22593,postgresC
P17602,postgresC
P10932,postgresC
P6717,postgresC
P21672,postgresB
P28728,postgresC
P22325,postgresB
P16870,postgresC
P14034,postgresC
P1570,postgresB
P27427,postgresB
P10882,postgresC
P14329,postgresC
P14823,postgresB
P12502,postgresC
P4286,postgresB
P16132,postgresB
P17321,postgresC
P8801,postgresB
P19548,postgresC
P17197,postgresC
P7197,postgresB
P17858,postgresC
P19379,postgresB
P27440,postgresC
P14902,postgresB
P3881,postgresB
P18574,postgresB
P26398,postgresC
P17567,postgresC
P25716,postgresC
P23773,postgresB
P12330,postgresC
P4292,postgresB
P11980,postgresB
P24979,postgresB
P882,postgresC
P5839,postgresB
P28474,postgresC
P3590,postgresB
P5177,postgresB
P10825,postgresB
P24061,postgresB
P12580,postgresB
P4703,postgresB
P15566,postgresB
P23752,postgresB
P3536,postgresB
P2040,postgresC
P5546,postgresC
P127,postgresC
P9936,postgresB
P8155,postgresC
P3261,postgresB
P4204,postgresB
P1895,postgresB
P4649,postgresC
P25671,postgresB
P20982,postgresC
P9372,postgresC
P22355,postgresC
P1712,postgresC
P28407,postgresC
P2188,postgresC
P8445,postgresB
P21807,postgresB
P23093,postgresB
P26913,postgresC
P10319,postgresC
P29460,postgresB
P16795,postgresC
P7936,postgresC
P13758,postgresC
P18204,postgresB
P25492,postgresB
P4340,postgresB
P27920,postgresC
P11022,postgresB
P7262,postgresB
P2497,postgresC
P19119,postgresC
P4191,postgresC
P29230,postgresC
P20578,postgresB
P700,postgresB
P13306,postgresC
P19590,postgresC
P22050,postgresC
P435,postgresC
P1687,postgresB
P15567,postgresB
P24900,postgresB
P27658,postgresC
P11891,postgresB
P3112,postgresB
P16909,postgresC
P6021,postgresB
P11020,postgresB
P6514,postgresC
P24536,postgresB
P28308,postgresC
P9709,postgresB
P22771,postgresB
P19807,postgresC
P6236,postgresB
P6772,postgresB
P5940,postgresC
P12765,postgresB
P20916,postgresB
P6692,postgresB
P15814,postgresC
P22717,postgresC
P751,postgresB
P24056,postgresB
P18734,postgresB
P12685,postgresB
P17270,postgresC
P19525,postgresB
P16255,postgresB
P755,postgresC
P8186,postgresC
P15598,postgresC
P21716,postgresC
P25529,postgresB
P1521,postgresC
P4170,postgresC
P5795,postgresC
P15638,postgresB
P22174,postgresB
P4444,postgresC
P1837,postgresB
P19457,postgresC
P27577,postgresB
P11940,postgresB
P24147,postgresB
P29219,postgresC
P11149,postgresB
P3533,postgresB
P25618,postgresC
P2223,postgresB
P29962,postgresB
P16094,postgresC
P20958,postgresB
P8253,postgresB
P28849,postgresB
P7692,postgresC
P1210,postgresB
P2671,postgresB
P7250,postgresB
P20034,postgresB
P8493,postgresB
P1621,postgresC
P16493,postgresB
P21101,postgresB
P13444,postgresC
P29812,postgresB
P14999,postgresC
P22847,postgresC
P24947,postgresC
P24006,postgresB
P7429,postgresB
P26960,postgresC
P1590,postgresB
P11196,postgresC
P18269,postgresC
P23858,postgresC
P6916,postgresC
P8548,postgresC
P25824,postgresB
P14353,postgresC
P7317,postgresC
P24392,postgresB
P10300,postgresC
P17505,postgresB
P14574,postgresB
P24088,postgresB
P8614,postgresB
P15350,postgresB
P12143,postgresB
P20985,postgresC
P20890,postgresC
P18181,postgresB
P14427,postgresC
P29939,postgresB
P2151,postgresC
P7336,postgresB
P24045,postgresB
P7862,postgresC
P1245,postgresC
P27582,postgresC
P26267,postgresC
P25792,postgresC
P16385,postgresB
P6585,postgresB
P5648,postgresC
P9391,postgresC
P18296,postgresC
P24374,postgresB
P4519,postgresC
P25505,postgresB
P12255,postgresB
P19812,postgresB
P5121,postgresC
P3094,postgresC
P22344,postgresB
P18896,postgresB
P12370,postgresB
P19224,postgresB
P29046,postgresC
P21877,postgresC
P28426,postgresC
P17750,postgresB
P10236,postgresC
P27866,postgresB
P5415,postgresC
P15916,postgresC
P17002,postgresB
P28465,postgresB
P2329,postgresC
P10196,postgresB
P18492,postgresC
P12652,postgresC
P1088,postgresB
P15620,postgresC
P17571,postgresC
P25152,postgresB
P8546,postgresB
P21858,postgresB
P20275,postgresC
P8036,postgresC
P27711,postgresC
P20338,postgresB
P28983,postgresB
P5217,postgresB
P27323,postgresB
P23284,postgresB
P27262,postgresB
P3777,postgresC
P18759,postgresC
P17771,postgresB
P27570,postgresB
P4692,postgresC
P9113,postgresB
P22181,postgresB
P6471,postgresB
P26769,postgresC
P12107,postgresB
P3432,postgresC
P10006,postgresC
P15691,postgresB
P26183,postgresC
P21233,postgresC
P5616,postgresB
P12986,postgresC
P17500,postgresC
P13918,postgresB
P11540,postgresB
P8256,postgresB
P25027,postgresC
P10687,postgresC
P20974,postgresC
P2945,postgresC
P4962,postgresB
P15277,postgresC
P14878,postgresC
P19035,postgresB
P4977,postgresC
P24199,postgresB
P27107,postgresB
P4901,postgresB
P4853,postgresC
P4012,postgresC
P8915,postgresC
P12241,postgresC
P28727,postgresB
P6535,postgresB
P10685,postgresB
P2723,postgresB
P9996,postgresC
P21964,postgresC
P9566,postgresB
P16714,postgresB
P22206,postgresB
P4382,postgresC
P27903,postgresB
P10079,postgresB
P15044,postgresB
P17706,postgresB
P2839,postgresB
P23967,postgresB
P20412,postgresB
P26410,postgresB
P8030,postgresB
P22383,postgresC
P24978,postgresB
P3441,postgresC
P26178,postgresB
P15122,postgresC
P25388,postgresC
P16611,postgresC
P26199,postgresC
P14740,postgresC
P8064,postgresB
P15702,postgresC
P26413,postgresC
P9251,postgresB
P7428,postgresB
P5699,postgresB
P27163,postgresC
P3529,postgresB
P19324,postgresC
P14154,postgresC
P27246,postgresC
P10123,postgresB
P13588,postgresB
P27391,postgresB
P8506,postgresC
P23748,postgresC
P18192,postgresB
P25158,postgresC
P8988,postgresC
P16502,postgresC
P194,postgresB
P9958,postgresB
P11097,postgresC
P6621,postgresB
P18515,postgresC
P24415,postgresC
P23471,postgresB
P27836,postgresB
P25704,postgresC
P21581,postgresC
P9067,postgresC
P24634,postgresC
P28557,postgresC
P21330,postgresC
P14335,postgresC
P10730,postgresC
P19287,postgresC
P9937,postgresB
P11107,postgresB
P17910,postgresC
P10496,postgresB
P4247,postgresC
P20929,postgresC
P22948,postgresB
P20802,postgresB
P25674,postgresC
P17384,postgresC
P6020,postgresB
P17185,postgresB
P973,postgresC
P25538,postgresC
P3974,postgresB
P23473,postgresC
P1586,postgresB
P26630,postgresB
P20467,postgresC
P21300,postgresB
P24102,postgresC
P20423,postgresC
P24413,postgresB
P24983,postgresB
P26509,postgresC
P6188,postgresC
P12570,postgresC
P26538,postgresC
P6856,postgresB
P14860,postgresC
P11959,postgresC
P5397,postgresB
P574,postgresC
P9801,postgresC
P20613,postgresC
P2235,postgresB
P10848,postgresB
P27079,postgresC
P1260,postgresC
P10952,postgresB
P25080,postgresC
P19978,postgresB
P8219,postgresB
P26808,postgresC
P11704,postgresB
P9674,postgresC
P27513,postgresC
P19622,postgresC
P23023,postgresB
P5608,postgresC
P1487,postgresB
P5486,postgresC
P7839,postgresB
P17523,postgresC
P11294,postgresB
P8344,postgresC
P1236,postgresC
P27051,postgresB
P17828,postgresC
P7196,postgresC
P28382,postgresC
P7358,postgresB
P19886,postgresB
P8616,postgresC
P26192,postgresB
P7922,postgresB
P24893,postgresC
P16624,postgresB
P12159,postgresC
P6386,postgresC
P28800,postgresB
P9184,postgresB
P13194,postgresC
P2806,postgresC
P12082,postgresC
P20633,postgresB
P15906,postgresC
P19634,postgresC
P28899,postgresB
P28934,postgresC
P5653,postgresB
P1604,postgresB
P13815,postgresB
P7737,postgresB
P25501,postgresB
P8777,postgresC
P26395,postgresC
P22460,postgresC
P23772,postgresC
P5113,postgresC
P8517,postgresC
P22134,postgresB
P26149,postgresC
P26977,postgresB
P3924,postgresC
P14365,postgresC
P5980,postgresC
P19075,postgresB
P21169,postgresC
P10056,postgresB
P6137,postgresC
P11953,postgresC
P637,postgresB
P17063,postgresB
P5196,postgresC
P22971,postgresC
P27880,postgresB
P20272,postgresB
P5920,postgresB
P15282,postgresC
P18509,postgresB
P21616,postgresB
P19376,postgresB
P7394,postgresC
P9459,postgresC
P23474,postgresC
P8580,postgresC
P25370,postgresB
P15219,postgresB
P9470,postgresC
P21509,postgresC
P3143,postgresB
P17313,postgresC
P11453,postgresB
P360,postgresB
P6423,postgresC
P29704,postgresB
P20193,postgresC
P1995,postgresC
P21705,postgresC
P1857,postgresB
P23799,postgresC
P5889,postgresC
P18285,postgresC
P27311,postgresC
P9503,postgresB
P29400,postgresB
