partid,cfp,co2
P2282,0.1273,0.1273
P1591,0.91,0.91
P2413,0.8735,0.8735
P389,0.7435,0.7435
P319,0.1752,0.1752
P1936,0.3708,0.3708
P2666,0.8663,0.8663
P1318,0.77,0.77
P963,0.3221,0.3221
P1739,0.6389,0.6389
P2761,0.1691,0.1691
P506,0.9528,0.9528
P2562,0.781,0.781
P2469,0.9048,0.9048
P1623,0.6429,0.6429
P2536,0.3983,0.3983
P1320,0.7592,0.7592
P2218,0.6495,0.6495
P2450,0.2739,0.2739
P328,0.837,0.837
P583,0.5293,0.5293
P383,0.6002,0.6002
P306,0.2277,0.2277
P2540,0.6934,0.6934
P1738,0.6551,0.6551
P1741,0.9472,0.9472
P2685,0.3907,0.3907
P1174,0.8553,0.8553
P1047,0.6866,0.6866
P2888,0.9354,0.9354
P1485,0.3813,0.3813
P993,0.9991,0.9991
P619,0.6731,0.6731
P763,0.525,0.525
P2692,0.9822,0.9822
P101,0.242,0.242
P1492,0.9793,0.9793
P1558,0.802,0.802
P2986,0.9654,0.9654
P1511,0.4989,0.4989
P1372,0.7682,0.7682
P1677,0.3542,0.3542
P324,0.9306,0.9306
P2851,0.2058,0.2058
P76,0.3797,0.3797
P546,0.7657,0.7657
P2415,0.4443,0.4443
P813,0.9725,0.9725
P668,0.3583,0.3583
P2314,0.3231,0.3231
P2365,0.7406,0.7406
P2935,0.2336,0.2336
P2186,0.4046,0.4046
P739,0.22,0.22
P1937,0.4341,0.4341
P958,0.5648,0.5648
P473,0.5908,0.5908
P574,0.2173,0.2173
P2352,0.1735,0.1735
P392,0.2669,0.2669
P517,0.3948,0.3948
P1814,0.3578,0.3578
P2756,0.2855,0.2855
P2787,0.2877,0.2877
P1434,0.951,0.951
P1432,0.8384,0.8384
P2363,0.7762,0.7762
P1635,0.9279,0.9279
P606,0.7775,0.7775
P858,0.1295,0.1295
P1633,0.1334,0.1334
P2519,0.2199,0.2199
P1428,0.7537,0.7537
P2326,0.37,0.37
P2339,0.2819,0.2819
P1448,0.5453,0.5453
P2130,0.1529,0.1529
P2534,0.2227,0.2227
P2062,0.611,0.611
P2078,0.3991,0.3991
P2931,0.6591,0.6591
P2369,0.7631,0.7631
P1208,0.8922,0.8922
P2088,0.3271,0.3271
P13,0.2459,0.2459
P1345,0.196,0.196
P390,0.227,0.227
P2825,0.2791,0.2791
P1289,0.2441,0.2441
P167,0.7898,0.7898
P492,0.1881,0.1881
P2049,0.8514,0.8514
P545,0.6407,0.6407
P2360,0.2,0.2
P2951,0.835,0.835
P1919,0.3015,0.3015
P1459,0.7235,0.7235
P2445,0.211,0.211
P2446,0.7139,0.7139
P1068,0.7273,0.7273
P149,0.7053,0.7053
P2648,0.6668,0.6668
P2937,0.2159,0.2159
P2381,0.7944,0.7944
P792,0.5655,0.5655
P2922,0.1631,0.1631
P1254,0.4856,0.4856
P2299,0.2534,0.2534
P66,0.3309,0.3309
P2971,0.3067,0.3067
P1084,0.5654,0.5654
P1551,0.5232,0.5232
P1535,0.1057,0.1057
P1292,0.2649,0.2649
P2055,0.3695,0.3695
P1271,0.2638,0.2638
P1210,0.9471,0.9471
P2467,0.355,0.355
P251,0.8771,0.8771
P2967,0.8041,0.8041
P587,0.9358,0.9358
P1648,0.4284,0.4284
P152,0.2942,0.2942
P448,0.1227,0.1227
P529,0.914,0.914
P1912,0.4025,0.4025
P351,0.6711,0.6711
P396,0.1043,0.1043
P1964,0.272,0.272
P1450,0.548,0.548
P414,0.7573,0.7573
P1867,0.403,0.403
P747,0.8655,0.8655
P176,0.1295,0.1295
P2206,0.4576,0.4576
P2772,0.8791,0.8791
P1186,0.5893,0.5893
P347,0.1984,0.1984
P1652,0.689,0.689
P682,0.4038,0.4038
P2414,0.4747,0.4747
P2635,0.6081,0.6081
P1502,0.5913,0.5913
P2382,0.1505,0.1505
P1607,0.6706,0.6706
P214,0.2097,0.2097
P1403,0.2274,0.2274
P2928,0.4603,0.4603
P1218,0.419,0.419
P1123,0.941,0.941
P855,0.6567,0.6567
P1197,0.7904,0.7904
P2225,0.5177,0.5177
P738,0.4442,0.4442
P249,0.8013,0.8013
P229,0.3382,0.3382
P550,0.368,0.368
P2274,0.9593,0.9593
P2223,0.8724,0.8724
P204,0.5267,0.5267
P551,0.6508,0.6508
P694,0.5118,0.5118
P2002,0.5171,0.5171
P2978,0.6577,0.6577
P917,0.9374,0.9374
P1162,0.5245,0.5245
P2373,0.5678,0.5678
P1900,0.4864,0.4864
P346,0.6179,0.6179
P580,0.6401,0.6401
P687,0.1846,0.1846
P2121,0.1268,0.1268
P2920,0.9883,0.9883
P1857,0.526,0.526
P2617,0.1905,0.1905
P2200,0.703,0.703
P1513,0.6716,0.6716
P131,0.9601,0.9601
P1203,0.1849,0.1849
P2409,0.4818,0.4818
P2801,0.2095,0.2095
P2235,0.2331,0.2331
P2680,0.5553,0.5553
P1950,0.7039,0.7039
P510,0.8486,0.8486
P2128,0.5168,0.5168
P981,0.9649,0.9649
P933,0.4912,0.4912
P469,0.9667,0.9667
P422,0.1603,0.1603
P1314,0.6329,0.6329
P2788,0.1119,0.1119
P1705,0.4435,0.4435
P2589,0.3562,0.3562
P2357,0.2072,0.2072
P2379,0.7046,0.7046
P2759,0.2793,0.2793
P437,0.7892,0.7892
P1389,0.5357,0.5357
P419,0.7408,0.7408
P2676,0.4348,0.4348
P704,0.3352,0.3352
P224,0.7982,0.7982
P1406,0.4731,0.4731
P2809,0.3201,0.3201
P1796,0.354,0.354
P432,0.2549,0.2549
P2251,0.8079,0.8079
P713,0.343,0.343
P127,0.4555,0.4555
P2800,0.1993,0.1993
P1710,0.2402,0.2402
P1169,0.7939,0.7939
P297,0.7873,0.7873
P1056,0.8232,0.8232
P543,0.7615,0.7615
P555,0.8623,0.8623
P327,0.4459,0.4459
P783,0.3517,0.3517
P67,0.8721,0.8721
P860,0.6367,0.6367
P2863,0.1592,0.1592
P1329,0.2032,0.2032
P2427,0.253,0.253
P1362,0.5803,0.5803
P358,0.79,0.79
P959,0.2869,0.2869
P2022,0.3029,0.3029
P485,0.6348,0.6348
P2097,0.5542,0.5542
P2762,0.6368,0.6368
P722,0.2386,0.2386
P2456,0.3774,0.3774
P635,0.8495,0.8495
P2358,0.7967,0.7967
P125,0.649,0.649
P2190,0.1973,0.1973
P2374,0.7758,0.7758
P2647,0.3489,0.3489
P2195,0.8871,0.8871
P1141,0.6004,0.6004
P2221,0.7489,0.7489
P495,0.5466,0.5466
P1262,0.3856,0.3856
P2780,0.1734,0.1734
P925,0.7276,0.7276
P2305,0.8319,0.8319
P2641,0.8551,0.8551
P2710,0.9507,0.9507
P461,0.7553,0.7553
P1874,0.3771,0.3771
P1463,0.1461,0.1461
P2160,0.3566,0.3566
P2289,0.7526,0.7526
P836,0.4242,0.4242
P136,0.5486,0.5486
P2316,0.6141,0.6141
P1180,0.1932,0.1932
P2096,0.7151,0.7151
P2798,0.7302,0.7302
P430,0.1993,0.1993
P1999,0.8157,0.8157
P2675,0.2738,0.2738
P1785,0.3187,0.3187
P1011,0.6379,0.6379
P2432,0.808,0.808
P882,0.4703,0.4703
P908,0.5329,0.5329
P1574,0.3974,0.3974
P1014,0.7963,0.7963
P2583,0.3301,0.3301
P553,0.8452,0.8452
P1065,0.5434,0.5434
P2829,0.9096,0.9096
P2650,0.9531,0.9531
P1214,0.6162,0.6162
P1220,0.8285,0.8285
P2644,0.2854,0.2854
P2890,0.8055,0.8055
P1018,0.3281,0.3281
P2643,0.9612,0.9612
P1655,0.3005,0.3005
P916,0.5576,0.5576
P1834,0.4666,0.4666
P672,0.927,0.927
P450,0.9695,0.9695
P2039,0.6027,0.6027
P1086,0.9025,0.9025
P1187,0.7061,0.7061
P2380,0.8962,0.8962
P244,0.7745,0.7745
P2545,0.6801,0.6801
P23,0.5634,0.5634
P1792,0.5845,0.5845
P2238,0.5569,0.5569
P514,0.249,0.249
P2151,0.1653,0.1653
P267,0.1245,0.1245
P90,0.6771,0.6771
P1015,0.6444,0.6444
P829,0.6105,0.6105
P750,0.2125,0.2125
P311,0.1678,0.1678
P323,0.1945,0.1945
P1371,0.5922,0.5922
P2691,0.1956,0.1956
P575,0.3999,0.3999
P36,0.5343,0.5343
P2633,0.6552,0.6552
P30,0.4845,0.4845
P1048,0.9773,0.9773
P1547,0.2347,0.2347
P1387,0.5186,0.5186
P1621,0.248,0.248
P2488,0.609,0.609
P1540,0.5812,0.5812
P1907,0.7363,0.7363
P2716,0.2503,0.2503
P2741,0.8325,0.8325
P1549,0.6094,0.6094
P2702,0.6628,0.6628
P791,0.3905,0.3905
P1807,0.5824,0.5824
P1588,0.3693,0.3693
P2181,0.1888,0.1888
P2901,0.8771,0.8771
P2597,0.5073,0.5073
P2844,0.773,0.773
P2929,0.5803,0.5803
P2401,0.9333,0.9333
P1370,0.226,0.226
P973,0.24,0.24
P590,0.9936,0.9936
P1618,0.4874,0.4874
P1742,0.3227,0.3227
P2823,0.2757,0.2757
P610,0.7995,0.7995
P1360,0.4617,0.4617
P1830,0.8851,0.8851
P1903,0.3483,0.3483
P2053,0.7509,0.7509
P1865,0.2441,0.2441
P1076,0.1198,0.1198
P407,0.7768,0.7768
P1069,0.3637,0.3637
P2942,0.9391,0.9391
P895,0.186,0.186
P427,0.3865,0.3865
P1963,0.1269,0.1269
P1191,0.6835,0.6835
P2136,0.6083,0.6083
P2436,0.1068,0.1068
P2074,0.2316,0.2316
P2835,0.8808,0.8808
P1985,0.1714,0.1714
P40,0.8658,0.8658
P2707,0.9214,0.9214
P960,0.7271,0.7271
P2789,0.3401,0.3401
P2596,0.1553,0.1553
P1615,0.7779,0.7779
P996,0.3058,0.3058
P2012,0.3828,0.3828
P1519,0.2102,0.2102
P314,0.7432,0.7432
P663,0.6333,0.6333
P804,0.5001,0.5001
P1805,0.9188,0.9188
P1619,0.5799,0.5799
P114,0.2439,0.2439
P805,0.3026,0.3026
P1593,0.7427,0.7427
P339,0.4768,0.4768
P1209,0.9396,0.9396
P1334,0.3209,0.3209
P1640,0.7657,0.7657
P1157,0.5061,0.5061
P1006,0.3708,0.3708
P890,0.5357,0.5357
P1490,0.617,0.617
P2125,0.161,0.161
P2771,0.5283,0.5283
P1175,0.3407,0.3407
P1319,0.9995,0.9995
P2182,0.919,0.919
P1034,0.2402,0.2402
P1105,0.8266,0.8266
P2903,0.2553,0.2553
P1947,0.9707,0.9707
P2960,0.2193,0.2193
P1059,0.2591,0.2591
P678,0.1239,0.1239
P1062,0.3791,0.3791
P1142,0.9917,0.9917
P503,0.2311,0.2311
P2003,0.5366,0.5366
P1247,0.7781,0.7781
P2405,0.8641,0.8641
P1766,0.3933,0.3933
P915,0.6752,0.6752
P2353,0.4861,0.4861
P1024,0.2879,0.2879
P2509,0.3414,0.3414
P443,0.681,0.681
P2109,0.1008,0.1008
P2964,0.2557,0.2557
P1646,0.8528,0.8528
P2614,0.96,0.96
P413,0.9557,0.9557
P2605,0.3496,0.3496
P89,0.9619,0.9619
P2824,0.2565,0.2565
P879,0.1397,0.1397
P201,0.2979,0.2979
P14,0.6307,0.6307
P1257,0.2553,0.2553
P135,0.4144,0.4144
P1762,0.5963,0.5963
P1514,0.9377,0.9377
P439,0.5198,0.5198
P988,0.6932,0.6932
P1219,0.8435,0.8435
P950,0.3647,0.3647
P2423,0.1973,0.1973
P1944,0.4471,0.4471
P1529,0.7207,0.7207
P1582,0.1191,0.1191
P1809,0.1005,0.1005
P337,0.5069,0.5069
P1925,0.4647,0.4647
P1007,0.2146,0.2146
P2995,0.8108,0.8108
P2507,0.2729,0.2729
P1338,0.8662,0.8662
P1632,0.6069,0.6069
P2324,0.2751,0.2751
P2603,0.4986,0.4986
P2626,0.6688,0.6688
P2060,0.1352,0.1352
P1109,0.5024,0.5024
P2241,0.4669,0.4669
P630,0.2315,0.2315
P2024,0.5628,0.5628
P2651,0.3964,0.3964
P2894,0.8677,0.8677
P1959,0.8863,0.8863
P1256,0.4484,0.4484
P391,0.2481,0.2481
P2063,0.8424,0.8424
P205,0.1565,0.1565
P1581,0.6018,0.6018
P1156,0.4042,0.4042
P1980,0.9139,0.9139
P620,0.4229,0.4229
P2778,0.912,0.912
P2891,0.6175,0.6175
P2576,0.5597,0.5597
P93,0.6471,0.6471
P2431,0.8084,0.8084
P2009,0.5037,0.5037
P720,0.4383,0.4383
P1127,0.1777,0.1777
P63,0.7575,0.7575
P1470,0.8819,0.8819
P2768,0.4913,0.4913
P85,0.1489,0.1489
P565,0.4934,0.4934
P2368,0.4614,0.4614
P445,0.2337,0.2337
P2349,0.9164,0.9164
P2399,0.1382,0.1382
P2720,0.4841,0.4841
P2962,0.7479,0.7479
P465,0.6025,0.6025
P1815,0.6197,0.6197
P1800,0.5805,0.5805
P94,0.9973,0.9973
P484,0.2025,0.2025
P745,0.3736,0.3736
P975,0.248,0.248
P1757,0.8613,0.8613
P638,0.3178,0.3178
P1341,0.639,0.639
P240,0.4733,0.4733
P841,0.4359,0.4359
P1356,0.2647,0.2647
P1957,0.744,0.744
P2277,0.5162,0.5162
P2671,0.5519,0.5519
P1750,0.3617,0.3617
P1436,0.4935,0.4935
P1522,0.2939,0.2939
P433,0.8052,0.8052
P1386,0.4739,0.4739
P2745,0.8507,0.8507
P1813,0.7799,0.7799
P1378,0.1022,0.1022
P718,0.8401,0.8401
P1051,0.2481,0.2481
P2543,0.9569,0.9569
P965,0.4584,0.4584
P283,0.2116,0.2116
P1932,0.842,0.842
P1696,0.6232,0.6232
P370,0.7823,0.7823
P1769,0.8681,0.8681
P1395,0.9296,0.9296
P1409,0.2934,0.2934
P1820,0.4175,0.4175
P379,0.8889,0.8889
P264,0.8605,0.8605
P1610,0.5434,0.5434
P2265,0.7148,0.7148
P2279,0.7289,0.7289
P974,0.8617,0.8617
P559,0.5937,0.5937
P1194,0.3282,0.3282
P92,0.7104,0.7104
P835,0.7692,0.7692
P1367,0.8137,0.8137
P2486,0.7596,0.7596
P2690,0.573,0.573
P19,0.5863,0.5863
P1087,0.6478,0.6478
P1215,0.1266,0.1266
P272,0.935,0.935
P2590,0.2417,0.2417
P2256,0.1944,0.1944
P225,0.8573,0.8573
P158,0.957,0.957
P1668,0.648,0.648
P2621,0.9583,0.9583
P633,0.2637,0.2637
P1811,0.1067,0.1067
P2697,0.309,0.309
P1527,0.2637,0.2637
P1967,0.6905,0.6905
P1569,0.437,0.437
P1102,0.286,0.286
P2317,0.733,0.733
P338,0.4021,0.4021
P1918,0.978,0.978
P567,0.8461,0.8461
P2481,0.4492,0.4492
P2516,0.899,0.899
P544,0.7081,0.7081
P1026,0.3108,0.3108
P2912,0.2185,0.2185
P709,0.1263,0.1263
P1709,0.5126,0.5126
P355,0.2926,0.2926
P2248,0.723,0.723
P1399,0.78,0.78
P2162,0.4239,0.4239
P1916,0.1465,0.1465
P754,0.9986,0.9986
P202,0.8925,0.8925
P2397,0.1929,0.1929
P2442,0.8544,0.8544
P1300,0.4501,0.4501
P873,0.5548,0.5548
P984,0.1691,0.1691
P2070,0.184,0.184
P2569,0.8562,0.8562
P2642,0.5819,0.5819
P1189,0.9642,0.9642
P1265,0.1935,0.1935
P1794,0.5161,0.5161
P412,0.1945,0.1945
P2390,0.1761,0.1761
P1960,0.6327,0.6327
P28,0.9007,0.9007
P532,0.7825,0.7825
P2183,0.2245,0.2245
P2459,0.5211,0.5211
P2855,0.5089,0.5089
P2551,0.2948,0.2948
P2736,0.721,0.721
P1192,0.7452,0.7452
P2292,0.3567,0.3567
P613,0.9498,0.9498
P1381,0.1457,0.1457
P294,0.4665,0.4665
P2747,0.6348,0.6348
P2179,0.9325,0.9325
P998,0.6001,0.6001
P2867,0.5464,0.5464
P460,0.5028,0.5028
P1212,0.9858,0.9858
P647,0.9749,0.9749
P2683,0.2759,0.2759
P305,0.2165,0.2165
P2496,0.903,0.903
P291,0.7254,0.7254
P129,0.6649,0.6649
P1669,0.1144,0.1144
P2101,0.1849,0.1849
P279,0.3444,0.3444
P1778,0.7196,0.7196
P1324,0.9425,0.9425
P2585,0.6205,0.6205
P406,0.3012,0.3012
P1837,0.1914,0.1914
P2230,0.6361,0.6361
P1263,0.8073,0.8073
P1063,0.2653,0.2653
P1897,0.6852,0.6852
P1986,0.5353,0.5353
P1458,0.2262,0.2262
P1726,0.1471,0.1471
P560,0.1342,0.1342
P1165,0.9483,0.9483
P1576,0.3693,0.3693
P2873,0.2009,0.2009
P467,0.8674,0.8674
P1542,0.9345,0.9345
P2871,0.5852,0.5852
P2193,0.4268,0.4268
P2015,0.2155,0.2155
P2856,0.8142,0.8142
P2773,0.2287,0.2287
P1344,0.2837,0.2837
P436,0.3042,0.3042
P702,0.4849,0.4849
P2983,0.2224,0.2224
P907,0.5683,0.5683
P1657,0.3399,0.3399
P2636,0.4533,0.4533
P1933,0.402,0.402
P1101,0.3653,0.3653
P1361,0.5136,0.5136
P794,0.713,0.713
P701,0.2783,0.2783
P756,0.6312,0.6312
P250,0.1933,0.1933
P2480,0.381,0.381
P134,0.5689,0.5689
P1316,0.1009,0.1009
P2175,0.7252,0.7252
P615,0.5453,0.5453
P197,0.9001,0.9001
P1323,0.5941,0.5941
P382,0.6272,0.6272
P1661,0.2466,0.2466
P21,0.3119,0.3119
P2232,0.5738,0.5738
P518,0.4353,0.4353
P1275,0.7277,0.7277
P455,0.831,0.831
P2164,0.323,0.323
P2285,0.156,0.156
P231,0.2497,0.2497
P454,0.5146,0.5146
P752,0.5868,0.5868
P995,0.5106,0.5106
P2997,0.5525,0.5525
P1138,0.8762,0.8762
P2226,0.1899,0.1899
P102,0.2746,0.2746
P1331,0.1925,0.1925
P188,0.8482,0.8482
P1243,0.6007,0.6007
P375,0.1142,0.1142
P659,0.2856,0.2856
P781,0.153,0.153
P2786,0.7381,0.7381
P1560,0.3806,0.3806
P2682,0.3548,0.3548
P985,0.4316,0.4316
P1520,0.3837,0.3837
P867,0.1956,0.1956
P1722,0.4828,0.4828
P2706,0.1355,0.1355
P821,0.234,0.234
P1235,0.1475,0.1475
P1302,0.2221,0.2221
P2433,0.8826,0.8826
P2384,0.1685,0.1685
P1438,0.1738,0.1738
P2958,0.8727,0.8727
P2310,0.7819,0.7819
P2646,0.9334,0.9334
P1771,0.4603,0.4603
P2502,0.7115,0.7115
P1712,0.2438,0.2438
P438,0.612,0.612
P98,0.2698,0.2698
P1714,0.7218,0.7218
P87,0.6379,0.6379
P2969,0.7587,0.7587
P312,0.3975,0.3975
P1315,0.2378,0.2378
P141,0.9863,0.9863
P209,0.2471,0.2471
P911,0.5939,0.5939
P2654,0.6235,0.6235
P239,0.1025,0.1025
P1427,0.4929,0.4929
P2743,0.8697,0.8697
P596,0.3971,0.3971
P1480,0.8052,0.8052
P2254,0.9874,0.9874
P601,0.942,0.942
P2133,0.2008,0.2008
P1782,0.3043,0.3043
P849,0.9273,0.9273
P2815,0.3023,0.3023
P2192,0.8948,0.8948
P571,0.6678,0.6678
P2387,0.2691,0.2691
P1461,0.7559,0.7559
P774,0.8064,0.8064
P2907,0.6939,0.6939
P651,0.271,0.271
P2134,0.5606,0.5606
P1391,0.6313,0.6313
P770,0.6572,0.6572
P2528,0.7924,0.7924
P2242,0.485,0.485
P1390,0.1489,0.1489
P329,0.491,0.491
P1486,0.9308,0.9308
P1350,0.2725,0.2725
P2946,0.5823,0.5823
P238,0.4842,0.4842
P539,0.3646,0.3646
P1055,0.9577,0.9577
P1765,0.3237,0.3237
P1408,0.4854,0.4854
P1426,0.9708,0.9708
P1546,0.12,0.12
P705,0.7669,0.7669
P1508,0.2741,0.2741
P1658,0.4035,0.4035
P2897,0.3307,0.3307
P1545,0.2934,0.2934
P2769,0.8559,0.8559
P1533,0.3093,0.3093
P1749,0.1855,0.1855
P2611,0.7727,0.7727
P697,0.1733,0.1733
P2011,0.3258,0.3258
P2207,0.7918,0.7918
P1764,0.4313,0.4313
P441,0.6818,0.6818
P2555,0.5948,0.5948
P2303,0.3079,0.3079
P365,0.8587,0.8587
P2483,0.3739,0.3739
P1326,0.2169,0.2169
P2460,0.6487,0.6487
P1788,0.862,0.862
P403,0.2735,0.2735
P1724,0.6868,0.6868
P146,0.9536,0.9536
P2868,0.4509,0.4509
P253,0.7777,0.7777
P286,0.6908,0.6908
P2297,0.9584,0.9584
P939,0.66,0.66
P137,0.6551,0.6551
P2168,0.675,0.675
P2293,0.173,0.173
P171,0.4856,0.4856
P1899,0.1831,0.1831
P913,0.8345,0.8345
P1850,0.819,0.819
P1767,0.1859,0.1859
P1416,0.4282,0.4282
P2837,0.3805,0.3805
P2802,0.1389,0.1389
P1413,0.8489,0.8489
P2406,0.2529,0.2529
P706,0.1079,0.1079
P2699,0.3447,0.3447
P309,0.7206,0.7206
P356,0.9283,0.9283
P1938,0.3066,0.3066
P724,0.4163,0.4163
P1559,0.6728,0.6728
P378,0.4121,0.4121
P976,0.7405,0.7405
P1075,0.5851,0.5851
P2470,0.5092,0.5092
P602,0.5583,0.5583
P1988,0.4912,0.4912
P464,0.474,0.474
P941,0.2439,0.2439
P2620,0.2084,0.2084
P1664,0.3933,0.3933
P2924,0.1488,0.1488
P82,0.9772,0.9772
P742,0.1772,0.1772
P801,0.4737,0.4737
P823,0.6384,0.6384
P764,0.174,0.174
P846,0.9832,0.9832
P522,0.9571,0.9571
P1161,0.266,0.266
P538,0.3725,0.3725
P796,0.2725,0.2725
P1548,0.1171,0.1171
P2899,0.6109,0.6109
P2167,0.853,0.853
P2144,0.6964,0.6964
P2991,0.9572,0.9572
P56,0.9135,0.9135
P2511,0.1024,0.1024
P2900,0.3946,0.3946
P625,0.4751,0.4751
P1945,0.5929,0.5929
P2727,0.4629,0.4629
P2245,0.2164,0.2164
P707,0.5555,0.5555
P1433,0.3038,0.3038
P1779,0.7179,0.7179
P1819,0.1396,0.1396
P900,0.2011,0.2011
P493,0.7029,0.7029
P302,0.7886,0.7886
P826,0.1633,0.1633
P341,0.8648,0.8648
P1752,0.6207,0.6207
P699,0.6684,0.6684
P451,0.6745,0.6745
P1082,0.5996,0.5996
P1234,0.5795,0.5795
P2730,0.723,0.723
P1496,0.7174,0.7174
P415,0.3177,0.3177
P1241,0.824,0.824
P2751,0.9034,0.9034
P2790,0.8882,0.8882
P220,0.5607,0.5607
P2334,0.7384,0.7384
P1143,0.4445,0.4445
P2952,0.6007,0.6007
P865,0.9258,0.9258
P2568,0.4621,0.4621
P2854,0.4092,0.4092
P1701,0.5295,0.5295
P586,0.2476,0.2476
P1328,0.8113,0.8113
P1636,0.3106,0.3106
P768,0.1241,0.1241
P1223,0.8091,0.8091
P1973,0.1604,0.1604
P1396,0.7197,0.7197
P1688,0.1019,0.1019
P1556,0.1031,0.1031
P799,0.5186,0.5186
P247,0.647,0.647
P2156,0.7245,0.7245
P1823,0.7725,0.7725
P535,0.4963,0.4963
P2398,0.5811,0.5811
P1379,0.1462,0.1462
P1500,0.5507,0.5507
P2538,0.8629,0.8629
P1509,0.3232,0.3232
P45,0.6682,0.6682
P318,0.5553,0.5553
P980,0.9842,0.9842
P952,0.1479,0.1479
P2632,0.714,0.714
P2159,0.9383,0.9383
P1991,0.4348,0.4348
P2471,0.9042,0.9042
P18,0.9592,0.9592
P2031,0.8162,0.8162
P2184,0.9707,0.9707
P1045,0.303,0.303
P1686,0.9494,0.9494
P2819,0.7896,0.7896
P2296,0.1244,0.1244
P8,0.3767,0.3767
P310,0.1001,0.1001
P2378,0.5792,0.5792
P1152,0.1004,0.1004
P174,0.1979,0.1979
P1185,0.4395,0.4395
P1880,0.4349,0.4349
P57,0.9653,0.9653
P999,0.9701,0.9701
P145,0.7585,0.7585
P1277,0.1921,0.1921
P1110,0.2078,0.2078
P2052,0.3371,0.3371
P1258,0.2728,0.2728
P683,0.3337,0.3337
P1530,0.383,0.383
P50,0.7584,0.7584
P2681,0.318,0.318
P883,0.2954,0.2954
P2404,0.1256,0.1256
P2416,0.4429,0.4429
