partid,cfp,co2
P2892,0.7921,0.7921
P1349,0.2212,0.2212
P1484,0.8007,0.8007
P2322,0.918,0.918
P402,0.4761,0.4761
P1365,0.3743,0.3743
P2075,0.2291,0.2291
P689,0.1654,0.1654
P2443,0.1913,0.1913
P1400,0.2624,0.2624
P1050,0.1372,0.1372
P2491,0.1638,0.1638
P1849,0.1101,0.1101
P25,0.8825,0.8825
P2521,0.3534,0.3534
P1114,0.3115,0.3115
P2041,0.9963,0.9963
P99,0.1702,0.1702
P696,0.6224,0.6224
P1369,0.5945,0.5945
P1608,0.6482,0.6482
P2332,0.4378,0.4378
P934,0.3066,0.3066
P88,0.8589,0.8589
P1252,0.4177,0.4177
P677,0.5739,0.5739
P1154,0.3736,0.3736
P2532,0.7222,0.7222
P1818,0.6749,0.6749
P599,0.5975,0.5975
P660,0.445,0.445
P34,0.4815,0.4815
P458,0.2477,0.2477
P1030,0.4033,0.4033
P2301,0.248,0.248
P1452,0.1956,0.1956
P1139,0.469,0.469
P731,0.6817,0.6817
P95,0.4264,0.4264
P735,0.5802,0.5802
P472,0.8098,0.8098
P1886,0.2274,0.2274
P1568,0.4916,0.4916
P1698,0.3298,0.3298
P945,0.2084,0.2084
P1969,0.9286,0.9286
P1606,0.1385,0.1385
P2887,0.8145,0.8145
P1941,0.1957,0.1957
P1363,0.5036,0.5036
P1637,0.9862,0.9862
P2394,0.5433,0.5433
P1475,0.832,0.832
P2705,0.1769,0.1769
P2850,0.8196,0.8196
P2631,0.1615,0.1615
P1968,0.3517,0.3517
P2553,0.9599,0.9599
P994,0.7116,0.7116
P1984,0.3957,0.3957
P2776,0.5116,0.5116
P482,0.4946,0.4946
P1656,0.223,0.223
P1094,0.2959,0.2959
P922,0.2342,0.2342
P1949,0.5498,0.5498
P1140,0.8024,0.8024
P1504,0.3376,0.3376
P2956,0.3729,0.3729
P2834,0.7474,0.7474
P172,0.7396,0.7396
P400,0.714,0.714
P2177,0.9949,0.9949
P887,0.3685,0.3685
P2474,0.1962,0.1962
P1736,0.169,0.169
P2098,0.1162,0.1162
P1599,0.7035,0.7035
P2329,0.256,0.256
P717,0.1745,0.1745
P163,0.3308,0.3308
P1096,0.7019,0.7019
P1298,0.6888,0.6888
P938,0.6432,0.6432
P282,0.6084,0.6084
P2542,0.7947,0.7947
P1368,0.8445,0.8445
P725,0.4131,0.4131
P1732,0.4694,0.4694
P237,0.3612,0.3612
P912,0.7782,0.7782
P227,0.9181,0.9181
P2530,0.5251,0.5251
P1597,0.2772,0.2772
P1706,0.8502,0.8502
P2124,0.8836,0.8836
P1672,0.5246,0.5246
P1325,0.3189,0.3189
P1340,0.1562,0.1562
P1609,0.5225,0.5225
P1695,0.161,0.161
P2044,0.868,0.868
P20,0.1522,0.1522
P49,0.1829,0.1829
P727,0.5039,0.5039
P2739,0.2245,0.2245
P1131,0.4527,0.4527
P537,0.3062,0.3062
P2785,0.7884,0.7884
P1565,0.1181,0.1181
P1284,0.7901,0.7901
P2501,0.4606,0.4606
P2420,0.269,0.269
P942,0.56,0.56
P301,0.35,0.35
P1989,0.9469,0.9469
P2113,0.4327,0.4327
P2347,0.7441,0.7441
P9,0.998,0.998
P1229,0.7727,0.7727
P1555,0.9621,0.9621
P1753,0.7076,0.7076
P241,0.6185,0.6185
P1862,0.6141,0.6141
P1690,0.7605,0.7605
P2684,0.2668,0.2668
P479,0.8089,0.8089
P59,0.2985,0.2985
P2217,0.3706,0.3706
P269,0.2548,0.2548
P897,0.7181,0.7181
P1028,0.3814,0.3814
P525,0.9646,0.9646
P1049,0.477,0.477
P1517,0.4222,0.4222
P287,0.315,0.315
P2240,0.8086,0.8086
P2689,0.3413,0.3413
P1613,0.944,0.944
P1784,0.2461,0.2461
P2976,0.7982,0.7982
P2848,0.6453,0.6453
P2019,0.6931,0.6931
P597,0.3902,0.3902
P43,0.9894,0.9894
P1060,0.5244,0.5244
P612,0.9584,0.9584
P1481,0.2496,0.2496
P2552,0.9442,0.9442
P594,0.1136,0.1136
P2342,0.6363,0.6363
P210,0.7678,0.7678
P527,0.4434,0.4434
P316,0.6439,0.6439
P609,0.6324,0.6324
P1861,0.7764,0.7764
P703,0.9527,0.9527
P1046,0.599,0.599
P1126,0.2121,0.2121
P2346,0.8996,0.8996
P899,0.1865,0.1865
P906,0.5551,0.5551
P275,0.1342,0.1342
P2932,0.5966,0.5966
P1832,0.2081,0.2081
P133,0.6708,0.6708
P2722,0.624,0.624
P1163,0.2336,0.2336
P1538,0.1028,0.1028
P2119,0.3205,0.3205
P2977,0.5858,0.5858
P2252,0.2236,0.2236
P533,0.4176,0.4176
P1264,0.8931,0.8931
P24,0.3096,0.3096
P871,0.4138,0.4138
P2662,0.7607,0.7607
P1828,0.8485,0.8485
P2076,0.3172,0.3172
P1107,0.1756,0.1756
P1222,0.3208,0.3208
P2728,0.5702,0.5702
P854,0.7087,0.7087
P277,0.5721,0.5721
P416,0.1344,0.1344
P1740,0.4933,0.4933
P2216,0.797,0.797
P983,0.6153,0.6153
P459,0.3573,0.3573
P2523,0.7931,0.7931
P1309,0.14,0.14
P1654,0.69,0.69
P1184,0.6678,0.6678
P1196,0.631,0.631
P940,0.2516,0.2516
P2082,0.6859,0.6859
P2023,0.5056,0.5056
P334,0.9313,0.9313
P661,0.9044,0.9044
P1691,0.1147,0.1147
P1296,0.9957,0.9957
P1821,0.4174,0.4174
P2508,0.7834,0.7834
P48,0.7886,0.7886
P51,0.9468,0.9468
P540,0.9771,0.9771
P2601,0.9637,0.9637
P2599,0.3239,0.3239
P428,0.8757,0.8757
P2038,0.8679,0.8679
P2811,0.2786,0.2786
P1355,0.7298,0.7298
P2153,0.2795,0.2795
P161,0.5792,0.5792
P1604,0.1073,0.1073
P840,0.3199,0.3199
P1929,0.3767,0.3767
P1525,0.7217,0.7217
P2107,0.5484,0.5484
P2668,0.2082,0.2082
P910,0.9232,0.9232
P817,0.4767,0.4767
P315,0.302,0.302
P150,0.9117,0.9117
P4,0.2093,0.2093
P2556,0.2999,0.2999
P1846,0.1775,0.1775
P969,0.8798,0.8798
P41,0.3867,0.3867
P71,0.6458,0.6458
P219,0.8641,0.8641
P1942,0.6896,0.6896
P410,0.3396,0.3396
P2132,0.4131,0.4131
P376,0.7523,0.7523
P1288,0.9219,0.9219
P1961,0.8434,0.8434
P2391,0.7864,0.7864
P2485,0.4442,0.4442
P2698,0.1489,0.1489
P1926,0.3175,0.3175
P1321,0.387,0.387
P2335,0.977,0.977
P481,0.284,0.284
P1981,0.973,0.973
P1707,0.5399,0.5399
P759,0.7694,0.7694
P1251,0.4381,0.4381
P1242,0.322,0.322
P162,0.4112,0.4112
P2660,0.7777,0.7777
P2367,0.6266,0.6266
P561,0.2043,0.2043
P1626,0.9852,0.9852
P1183,0.2848,0.2848
P2622,0.2048,0.2048
P2913,0.3577,0.3577
P1036,0.6209,0.6209
P77,0.5986,0.5986
P2257,0.5978,0.5978
P2199,0.1142,0.1142
P1240,0.3118,0.3118
P595,0.3596,0.3596
P953,0.2939,0.2939
P1064,0.9135,0.9135
P1317,0.6613,0.6613
P109,0.4942,0.4942
P1268,0.2919,0.2919
P1487,0.5831,0.5831
P1890,0.4085,0.4085
P2348,0.5043,0.5043
P2455,0.8225,0.8225
P1951,0.9224,0.9224
P466,0.9112,0.9112
P446,0.5275,0.5275
P2158,0.221,0.221
P1746,0.6066,0.6066
P676,0.2195,0.2195
P1342,0.1114,0.1114
P1172,0.4895,0.4895
P2325,0.9268,0.9268
P1027,0.1059,0.1059
P1053,0.7273,0.7273
P2770,0.9824,0.9824
P2013,0.9002,0.9002
P740,0.6551,0.6551
P2974,0.3331,0.3331
P62,0.9089,0.9089
P105,0.7396,0.7396
P115,0.2448,0.2448
P929,0.2172,0.2172
P891,0.5824,0.5824
P2194,0.6122,0.6122
P708,0.9838,0.9838
P276,0.7434,0.7434
P1590,0.1784,0.1784
P343,0.7505,0.7505
P749,0.5376,0.5376
P2475,0.5983,0.5983
P1003,0.2688,0.2688
P2782,0.2462,0.2462
P1483,0.8761,0.8761
P1946,0.1081,0.1081
P710,0.2313,0.2313
P2748,0.6429,0.6429
P1974,0.9264,0.9264
P2457,0.2637,0.2637
P184,0.3458,0.3458
P845,0.5764,0.5764
P1888,0.8047,0.8047
P1566,0.3656,0.3656
P2862,0.1247,0.1247
P5,0.871,0.871
P457,0.7321,0.7321
P2904,0.3116,0.3116
P785,0.3754,0.3754
P2331,0.8802,0.8802
P1544,0.3742,0.3742
P2117,0.687,0.687
P385,0.5442,0.5442
P1282,0.3023,0.3023
P531,0.439,0.439
P1225,0.4085,0.4085
P732,0.931,0.931
P1248,0.189,0.189
P1624,0.5444,0.5444
P2449,0.6366,0.6366
P888,0.3242,0.3242
P2452,0.8573,0.8573
P187,0.5278,0.5278
P408,0.6423,0.6423
P26,0.4107,0.4107
P2917,0.9478,0.9478
P42,0.5538,0.5538
P1589,0.2652,0.2652
P1910,0.2568,0.2568
P2627,0.8306,0.8306
P1680,0.643,0.643
P1453,0.8933,0.8933
P1711,0.864,0.864
P1790,0.3274,0.3274
P990,0.4395,0.4395
P1797,0.3496,0.3496
P1301,0.3338,0.3338
P1872,0.9498,0.9498
P122,0.6066,0.6066
P2700,0.9574,0.9574
P2103,0.3546,0.3546
P2008,0.5267,0.5267
P2034,0.6037,0.6037
P588,0.9164,0.9164
P2036,0.1202,0.1202
P639,0.2375,0.2375
P2028,0.5525,0.5525
P600,0.6317,0.6317
P2938,0.5571,0.5571
P333,0.858,0.858
P1647,0.3026,0.3026
P2883,0.1419,0.1419
P2836,0.8397,0.8397
P1719,0.8015,0.8015
P1279,0.4949,0.4949
P1205,0.3481,0.3481
P570,0.2179,0.2179
P2717,0.8174,0.8174
P1801,0.5069,0.5069
P1031,0.5031,0.5031
P1478,0.9344,0.9344
P2998,0.699,0.699
P221,0.519,0.519
P1896,0.5791,0.5791
P2857,0.7968,0.7968
P2808,0.6719,0.6719
P1625,0.4741,0.4741
P1193,0.2034,0.2034
P1286,0.6577,0.6577
P2278,0.785,0.785
P2561,0.3444,0.3444
P1090,0.4185,0.4185
P1414,0.1687,0.1687
P1667,0.4034,0.4034
P1622,0.8908,0.8908
P1122,0.4046,0.4046
P2805,0.5772,0.5772
P154,0.6812,0.6812
P2510,0.9972,0.9972
P1975,0.2903,0.2903
P2150,0.253,0.253
P1995,0.8551,0.8551
P1881,0.5254,0.5254
P1267,0.356,0.356
P755,0.6206,0.6206
P1614,0.9309,0.9309
P2572,0.9329,0.9329
P1776,0.5219,0.5219
P927,0.8698,0.8698
P353,0.4611,0.4611
P2091,0.4924,0.4924
P2201,0.6154,0.6154
P2749,0.3677,0.3677
P1160,0.663,0.663
P2104,0.7092,0.7092
P2418,0.3697,0.3697
P2524,0.2341,0.2341
P2412,0.665,0.665
P307,0.5474,0.5474
P2359,0.8015,0.8015
P435,0.5747,0.5747
P1843,0.5253,0.5253
P2959,0.8838,0.8838
P769,0.1377,0.1377
P2954,0.6821,0.6821
P861,0.6803,0.6803
P2678,0.3614,0.3614
P480,0.5354,0.5354
P1781,0.2481,0.2481
P411,0.875,0.875
P2434,0.9922,0.9922
P1322,0.9177,0.9177
P2157,0.9983,0.9983
P852,0.265,0.265
P258,0.777,0.777
P542,0.3235,0.3235
P1662,0.2,0.2
P623,0.71,0.71
P1025,0.6835,0.6835
P489,0.2988,0.2988
P2237,0.9609,0.9609
P1572,0.817,0.817
P2584,0.5457,0.5457
P508,0.8697,0.8697
P547,0.36,0.36
P1878,0.755,0.755
P1280,0.952,0.952
P453,0.443,0.443
P1838,0.4422,0.4422
P86,0.7804,0.7804
P1754,0.4057,0.4057
P2247,0.1498,0.1498
P1124,0.7067,0.7067
P1729,0.6442,0.6442
P1357,0.2388,0.2388
P2302,0.8689,0.8689
P344,0.9022,0.9022
P2677,0.2842,0.2842
P1956,0.2405,0.2405
P1171,0.3838,0.3838
P1543,0.2081,0.2081
P216,0.6234,0.6234
P1136,0.3147,0.3147
P1671,0.1661,0.1661
P1578,0.4145,0.4145
P1584,0.862,0.862
P1474,0.4658,0.4658
P180,0.4013,0.4013
P802,0.9143,0.9143
P956,0.4744,0.4744
P2072,0.7947,0.7947
P1727,0.1092,0.1092
P1917,0.6276,0.6276
P2205,0.2331,0.2331
P2645,0.4145,0.4145
P1920,0.897,0.897
P242,0.1838,0.1838
P1674,0.2128,0.2128
P2595,0.3665,0.3665
P1037,0.8168,0.8168
P611,0.6242,0.6242
P746,0.2228,0.2228
P2744,0.3963,0.3963
P1239,0.2402,0.2402
P1627,0.7005,0.7005
P2280,0.2318,0.2318
P2106,0.3466,0.3466
P2291,0.9983,0.9983
P2321,0.2141,0.2141
P2419,0.7177,0.7177
P2429,0.9271,0.9271
P2828,0.4181,0.4181
P192,0.762,0.762
P1532,0.5898,0.5898
P2661,0.3078,0.3078
P1868,0.3062,0.3062
P2042,0.6417,0.6417
P2203,0.8846,0.8846
P2171,0.8686,0.8686
P2395,0.8021,0.8021
P177,0.4971,0.4971
P1236,0.3908,0.3908
P2026,0.1959,0.1959
P377,0.1426,0.1426
P256,0.4808,0.4808
P1182,0.7158,0.7158
P1303,0.2597,0.2597
P1748,0.2818,0.2818
P2712,0.2534,0.2534
P169,0.195,0.195
P809,0.6837,0.6837
P2112,0.4396,0.4396
P2849,0.2558,0.2558
P2843,0.6649,0.6649
P84,0.9932,0.9932
P2372,0.7369,0.7369
P2893,0.656,0.656
P2649,0.8953,0.8953
P1641,0.6867,0.6867
P962,0.1959,0.1959
P2755,0.2665,0.2665
P2393,0.2514,0.2514
P1245,0.8913,0.8913
P447,0.1462,0.1462
P909,0.6197,0.6197
P511,0.7767,0.7767
P2116,0.5558,0.5558
P1858,0.6173,0.6173
P2219,0.3938,0.3938
P369,0.3288,0.3288
P790,0.831,0.831
P2037,0.9283,0.9283
P1812,0.3672,0.3672
P2726,0.6504,0.6504
P1694,0.3007,0.3007
P1970,0.5364,0.5364
P787,0.1746,0.1746
P2071,0.4988,0.4988
P2559,0.9757,0.9757
P468,0.7994,0.7994
P1571,0.9858,0.9858
P2120,0.5122,0.5122
P2140,0.5224,0.5224
P2994,0.7415,0.7415
P803,0.3847,0.3847
P2439,0.8486,0.8486
P206,0.9631,0.9631
P526,0.3571,0.3571
P662,0.3515,0.3515
P2916,0.8844,0.8844
P374,0.7593,0.7593
P2807,0.2324,0.2324
P743,0.5155,0.5155
P2659,0.7173,0.7173
P2557,0.5832,0.5832
P1415,0.1864,0.1864
P2270,0.1036,0.1036
P957,0.9377,0.9377
P2940,0.6601,0.6601
P153,0.4798,0.4798
P2010,0.3765,0.3765
P2145,0.6102,0.6102
P598,0.3001,0.3001
P1159,0.2486,0.2486
P1715,0.3872,0.3872
P2081,0.472,0.472
P1456,0.5541,0.5541
P429,0.6915,0.6915
P554,0.846,0.846
P1125,0.8463,0.8463
P1382,0.7337,0.7337
P825,0.8811,0.8811
P140,0.2391,0.2391
P232,0.2278,0.2278
P2284,0.4625,0.4625
P885,0.477,0.477
P1145,0.6179,0.6179
P60,0.3922,0.3922
P2775,0.756,0.756
P2574,0.3187,0.3187
P173,0.1873,0.1873
P2336,0.4551,0.4551
P104,0.9161,0.9161
P111,0.6285,0.6285
P788,0.8554,0.8554
P2100,0.148,0.148
P1882,0.6851,0.6851
P1085,0.7845,0.7845
P1402,0.995,0.995
P582,0.7403,0.7403
P2765,0.3412,0.3412
P918,0.7429,0.7429
P255,0.3864,0.3864
P12,0.7898,0.7898
P684,0.9218,0.9218
P2653,0.6763,0.6763
P896,0.6926,0.6926
P2957,0.9948,0.9948
P78,0.7899,0.7899
P1465,0.8623,0.8623
P243,0.5722,0.5722
P1213,0.9479,0.9479
P2211,0.7519,0.7519
P1725,0.2281,0.2281
P1856,0.2033,0.2033
P2086,0.1253,0.1253
P1435,0.693,0.693
P692,0.5937,0.5937
P2244,0.8542,0.8542
P1928,0.2832,0.2832
P64,0.3946,0.3946
P2077,0.1776,0.1776
P2941,0.5749,0.5749
P2407,0.336,0.336
P966,0.7712,0.7712
P2724,0.2682,0.2682
P304,0.4553,0.4553
P2667,0.1736,0.1736
P2529,0.7831,0.7831
P649,0.426,0.426
P2268,0.2374,0.2374
P2533,0.5491,0.5491
P665,0.8693,0.8693
P2672,0.5638,0.5638
P2966,0.6296,0.6296
P1168,0.762,0.762
P1966,0.9189,0.9189
P194,0.5207,0.5207
P1423,0.7823,0.7823
P1906,0.7278,0.7278
P1617,0.9979,0.9979
P1130,0.2336,0.2336
P1844,0.8452,0.8452
P79,0.2373,0.2373
P1977,0.6075,0.6075
P1954,0.9797,0.9797
P2343,0.4321,0.4321
P784,0.4011,0.4011
P1155,0.9559,0.9559
P1190,0.7031,0.7031
P1596,0.493,0.493
P1665,0.4907,0.4907
P151,0.6362,0.6362
P564,0.8573,0.8573
P1775,0.744,0.744
P1058,0.8313,0.8313
P604,0.5456,0.5456
P1833,0.2325,0.2325
P1653,0.8421,0.8421
P810,0.3781,0.3781
P2,0.4622,0.4622
P1033,0.7033,0.7033
P1730,0.245,0.245
P1377,0.6943,0.6943
P524,0.1318,0.1318
P656,0.724,0.724
P2898,0.656,0.656
P1756,0.4601,0.4601
P1681,0.2977,0.2977
P1927,0.3209,0.3209
P812,0.5037,0.5037
P614,0.1004,0.1004
P872,0.8078,0.8078
P2396,0.6881,0.6881
P475,0.6627,0.6627
P2558,0.4462,0.4462
P1270,0.5255,0.5255
P212,0.9696,0.9696
P1676,0.2321,0.2321
P2757,0.1718,0.1718
P2816,0.407,0.407
P332,0.6924,0.6924
P2243,0.5839,0.5839
P189,0.4718,0.4718
P2889,0.4893,0.4893
P851,0.8459,0.8459
P2271,0.4962,0.4962
P1493,0.1832,0.1832
P1875,0.3041,0.3041
P215,0.6822,0.6822
P2234,0.8365,0.8365
P2007,0.4802,0.4802
P2189,0.2311,0.2311
P1057,0.4206,0.4206
P989,0.3225,0.3225
P2504,0.917,0.917
P1564,0.3892,0.3892
P2505,0.8892,0.8892
P1364,0.1858,0.1858
P2139,0.6737,0.6737
P671,0.9844,0.9844
P190,0.6913,0.6913
P2506,0.9659,0.9659
P1074,0.4103,0.4103
P868,0.864,0.864
P2970,0.6702,0.6702
P308,0.7898,0.7898
P2424,0.5805,0.5805
P1859,0.3832,0.3832
P1839,0.7587,0.7587
P336,0.1573,0.1573
P2021,0.9203,0.9203
P688,0.9041,0.9041
P2174,0.3648,0.3648
P1611,0.6741,0.6741
P737,0.3119,0.3119
P1601,0.7584,0.7584
P691,0.7781,0.7781
P920,0.8422,0.8422
P2087,0.4392,0.4392
P2267,0.1225,0.1225
P2713,0.4688,0.4688
P2266,0.3489,0.3489
P880,0.675,0.675
P2180,0.7468,0.7468
P471,0.4101,0.4101
P2147,0.1352,0.1352
P2287,0.3172,0.3172
P2833,0.2434,0.2434
P1829,0.3526,0.3526
P2045,0.2982,0.2982
P2732,0.3977,0.3977
P2752,0.3423,0.3423
P2093,0.4865,0.4865
P1077,0.8853,0.8853
P2993,0.8388,0.8388
P2885,0.7338,0.7338
P354,0.4072,0.4072
P1863,0.4344,0.4344
P2499,0.975,0.975
P2018,0.6215,0.6215
P116,0.889,0.889
P2421,0.5002,0.5002
P1351,0.7214,0.7214
P1948,0.3857,0.3857
P1266,0.5246,0.5246
P1216,0.106,0.106
P2639,0.6437,0.6437
P806,0.3489,0.3489
P734,0.902,0.902
P760,0.9553,0.9553
P870,0.8485,0.8485
P926,0.833,0.833
P1359,0.6664,0.6664
P2758,0.5234,0.5234
P1577,0.1481,0.1481
P679,0.2869,0.2869
P2259,0.5223,0.5223
P2630,0.913,0.913
P698,0.9155,0.9155
P832,0.6563,0.6563
P2142,0.6254,0.6254
P368,0.7018,0.7018
P878,0.3069,0.3069
P591,0.5858,0.5858
P2915,0.3392,0.3392
P491,0.394,0.394
P2294,0.1354,0.1354
P252,0.509,0.509
P2262,0.756,0.756
P292,0.5771,0.5771
P632,0.8725,0.8725
P1343,0.839,0.839
P1437,0.3788,0.3788
P2477,0.4967,0.4967
P1983,0.7299,0.7299
P1689,0.9997,0.9997
P1098,0.2753,0.2753
P39,0.7304,0.7304
P2803,0.1373,0.1373
P222,0.2031,0.2031
P248,0.5919,0.5919
P1684,0.3782,0.3782
P178,0.2535,0.2535
P456,0.2488,0.2488
P1923,0.3514,0.3514
P108,0.8296,0.8296
P904,0.7331,0.7331
P165,0.8443,0.8443
P1113,0.1854,0.1854
P1244,0.5428,0.5428
P1020,0.1954,0.1954
P729,0.4529,0.4529
P372,0.7615,0.7615
P2686,0.1419,0.1419
P2948,0.1001,0.1001
P1692,0.2707,0.2707
P1773,0.9892,0.9892
P585,0.904,0.904
P1164,0.1063,0.1063
P839,0.2035,0.2035
P2000,0.8656,0.8656
P2767,0.8339,0.8339
P1521,0.3442,0.3442
P1552,0.6476,0.6476
P2565,0.6768,0.6768
P2141,0.1935,0.1935
P1380,0.8462,0.8462
P2579,0.9903,0.9903
P1554,0.232,0.232
P235,0.1247,0.1247
P824,0.3579,0.3579
P361,0.8757,0.8757
P1269,0.9792,0.9792
P2718,0.37,0.37
P1150,0.6001,0.6001
P96,0.749,0.749
P864,0.21,0.21
P1515,0.6859,0.6859
P2592,0.9356,0.9356
P2239,0.7524,0.7524
P1476,0.8825,0.8825
P2489,0.8697,0.8697
P2582,0.825,0.825
P303,0.8082,0.8082
P1312,0.2492,0.2492
P364,0.1276,0.1276
P1238,0.6121,0.6121
P2673,0.1766,0.1766
P2881,0.9233,0.9233
P716,0.5246,0.5246
P404,0.6686,0.6686
P2905,0.3944,0.3944
P2137,0.9274,0.9274
P1852,0.3491,0.3491
P2842,0.9311,0.9311
P641,0.9862,0.9862
P914,0.704,0.704
P2503,0.5901,0.5901
P61,0.1078,0.1078
P27,0.2897,0.2897
P296,0.5096,0.5096
P2763,0.2761,0.2761
P123,0.8525,0.8525
P2520,0.2242,0.2242
P1374,0.107,0.107
P773,0.3461,0.3461
P1770,0.6382,0.6382
P1336,0.9536,0.9536
P426,0.5388,0.5388
P2919,0.8596,0.8596
P2079,0.1864,0.1864
P1759,0.7139,0.7139
P2461,0.4243,0.4243
P2224,0.8249,0.8249
P507,0.6477,0.6477
P2696,0.4246,0.4246
P566,0.6164,0.6164
P986,0.3415,0.3415
P208,0.7787,0.7787
P284,0.5295,0.5295
P2065,0.2042,0.2042
P2058,0.1155,0.1155
P2911,0.9944,0.9944
P1600,0.9332,0.9332
P371,0.9377,0.9377
P751,0.5729,0.5729
P1259,0.4281,0.4281
P2105,0.167,0.167
P512,0.6628,0.6628
P2593,0.9899,0.9899
P1651,0.4142,0.4142
P1795,0.4567,0.4567
P2441,0.2504,0.2504
P903,0.4154,0.4154
P1430,0.2528,0.2528
P1092,0.1442,0.1442
P2451,0.8572,0.8572
P2975,0.6412,0.6412
P2307,0.2913,0.2913
P1675,0.4887,0.4887
P2874,0.6998,0.6998
P1375,0.1912,0.1912
P1211,0.7322,0.7322
P997,0.9566,0.9566
P1803,0.4229,0.4229
P1297,0.2681,0.2681
P2035,0.2875,0.2875
P2392,0.6012,0.6012
P191,0.9779,0.9779
P1744,0.9606,0.9606
P97,0.9975,0.9975
P15,0.2214,0.2214
P723,0.3404,0.3404
P534,0.8596,0.8596
P1019,0.7119,0.7119
P179,0.7095,0.7095
P1594,0.2655,0.2655
P501,0.5457,0.5457
P497,0.6692,0.6692
P266,0.4538,0.4538
P884,0.9605,0.9605
P1001,0.185,0.185
P1479,0.5112,0.5112
P1579,0.2453,0.2453
P2458,0.2559,0.2559
P862,0.1917,0.1917
P1901,0.59,0.59
P1930,0.4959,0.4959
P1078,0.2645,0.2645
P2213,0.3948,0.3948
P1067,0.6837,0.6837
P2323,0.7398,0.7398
P2610,0.5188,0.5188
P440,0.8969,0.8969
P2640,0.8988,0.8988
P321,0.5989,0.5989
P2497,0.6978,0.6978
P359,0.8448,0.8448
P982,0.1997,0.1997
