partid,cfp,co2
P10740,0.2179,0.2179
P4415,0.9504,0.9504
P10509,0.7153,0.7153
P18738,0.2679,0.2679
P15352,0.4363,0.4363
P6082,0.4652,0.4652
P21350,0.3638,0.3638
P19348,0.6513,0.6513
P15501,0.1285,0.1285
P12668,0.3214,0.3214
P16903,0.5583,0.5583
P25,0.9482,0.9482
P14923,0.6145,0.6145
P422,0.8595,0.8595
P19899,0.2669,0.2669
P12164,0.3193,0.3193
P19360,0.8436,0.8436
P1194,0.3178,0.3178
P19410,0.4436,0.4436
P12619,0.3252,0.3252
P21987,0.4138,0.4138
P5755,0.2607,0.2607
P1351,0.3554,0.3554
P21046,0.8703,0.8703
P5641,0.305,0.305
P8246,0.2426,0.2426
P9122,0.323,0.323
P11534,0.3581,0.3581
P7326,0.5156,0.5156
P6445,0.1035,0.1035
P936,0.6235,0.6235
P6380,0.3226,0.3226
P21754,0.3089,0.3089
P8892,0.3632,0.3632
P12442,0.8795,0.8795
P15083,0.9212,0.9212
P21093,0.319,0.319
P16500,0.1378,0.1378
P18824,0.723,0.723
P13816,0.7533,0.7533
P12885,0.8466,0.8466
P14908,0.4398,0.4398
P2482,0.5166,0.5166
P9800,0.4072,0.4072
P11964,0.7376,0.7376
P9960,0.6757,0.6757
P12568,0.627,0.627
P16049,0.6742,0.6742
P8442,0.9536,0.9536
P18191,0.1018,0.1018
P17818,0.107,0.107
P7133,0.4943,0.4943
P6825,0.3579,0.3579
P2279,0.6862,0.6862
P17201,0.7355,0.7355
P17017,0.6587,0.6587
P21490,0.4421,0.4421
P13362,0.4157,0.4157
P14057,0.5485,0.5485
P11815,0.9541,0.9541
P17106,0.1622,0.1622
P17139,0.9707,0.9707
P21585,0.9601,0.9601
P8527,0.6759,0.6759
P9573,0.3944,0.3944
P22128,0.1774,0.1774
P13685,0.7726,0.7726
P1623,0.2638,0.2638
P1116,0.4568,0.4568
P10637,0.8379,0.8379
P13208,0.8284,0.8284
P17395,0.6616,0.6616
P11594,0.8645,0.8645
P6197,0.1083,0.1083
P13643,0.3931,0.3931
P677,0.2832,0.2832
P7657,0.1087,0.1087
P6521,0.1217,0.1217
P20435,0.49,0.49
P22884,0.1592,0.1592
P16663,0.5239,0.5239
P22083,0.6481,0.6481
P4170,0.5663,0.5663
P2131,0.7631,0.7631
P1975,0.2493,0.2493
P98,0.2917,0.2917
P6173,0.5102,0.5102
P8949,0.5083,0.5083
P824,0.9053,0.9053
P1539,0.9822,0.9822
P13908,0.6326,0.6326
P10153,0.9809,0.9809
P12532,0.3393,0.3393
P13648,0.1146,0.1146
P12441,0.5054,0.5054
P15954,0.2478,0.2478
P7784,0.7987,0.7987
P9019,0.4332,0.4332
P4282,0.9359,0.9359
P2481,0.46,0.46
P12964,0.8476,0.8476
P11236,0.9776,0.9776
P7303,0.1827,0.1827
P11930,0.4362,0.4362
P16250,0.5771,0.5771
P16909,0.4282,0.4282
P9415,0.2213,0.2213
P847,0.5898,0.5898
P18035,0.2963,0.2963
P4401,0.6312,0.6312
P17454,0.3511,0.3511
P20147,0.1235,0.1235
P17434,0.5966,0.5966
P65,0.3937,0.3937
P4090,0.6554,0.6554
P7487,0.4754,0.4754
P18561,0.6728,0.6728
P15159,0.9926,0.9926
P6339,0.5654,0.5654
P10591,0.5065,0.5065
P14877,0.2944,0.2944
P4981,0.8413,0.8413
P17991,0.2464,0.2464
P11273,0.9001,0.9001
P11429,0.8606,0.8606
P12547,0.4666,0.4666
P10395,0.2329,0.2329
P1955,0.3767,0.3767
P19741,0.4141,0.4141
P22503,0.5042,0.5042
P8645,0.5291,0.5291
P19416,0.8341,0.8341
P17071,0.7334,0.7334
P1139,0.5883,0.5883
P21571,0.7345,0.7345
P22198,0.5419,0.5419
P7530,0.6218,0.6218
P7601,0.6354,0.6354
P19317,0.3131,0.3131
P17196,0.5543,0.5543
P20075,0.4082,0.4082
P20127,0.3906,0.3906
P21960,0.1584,0.1584
P14621,0.7079,0.7079
P17787,0.378,0.378
P7935,0.5341,0.5341
P636,0.2649,0.2649
P20657,0.282,0.282
P1833,0.8542,0.8542
P19495,0.2063,0.2063
P17284,0.4707,0.4707
P13524,0.869,0.869
P15530,0.7725,0.7725
P18018,0.3209,0.3209
P1670,0.1044,0.1044
P19738,0.882,0.882
P3475,0.3873,0.3873
P17727,0.8899,0.8899
P17415,0.5014,0.5014
P21240,0.2516,0.2516
P5503,0.8685,0.8685
P391,0.8617,0.8617
P20332,0.2357,0.2357
P11138,0.5102,0.5102
P11270,0.174,0.174
P1750,0.3229,0.3229
P14548,0.2288,0.2288
P3045,0.6167,0.6167
P21978,0.2154,0.2154
P3335,0.3146,0.3146
P12434,0.9082,0.9082
P22514,0.5867,0.5867
P9943,0.5971,0.5971
P1453,0.9078,0.9078
P8821,0.3662,0.3662
P16567,0.9272,0.9272
P1059,0.9447,0.9447
P13101,0.6529,0.6529
P13721,0.3955,0.3955
P3746,0.5189,0.5189
P4979,0.9956,0.9956
P367,0.2316,0.2316
P13844,0.167,0.167
P11013,0.9374,0.9374
P16311,0.4505,0.4505
P961,0.4896,0.4896
P1470,0.9126,0.9126
P11635,0.1651,0.1651
P5068,0.4211,0.4211
P4411,0.2362,0.2362
P4956,0.6645,0.6645
P12139,0.3671,0.3671
P21129,0.7454,0.7454
P14370,0.3533,0.3533
P11920,0.4477,0.4477
P10186,0.7723,0.7723
P19735,0.9206,0.9206
P12647,0.6796,0.6796
P17328,0.1935,0.1935
P18650,0.7958,0.7958
P9311,0.8502,0.8502
P13422,0.3846,0.3846
P17135,0.5189,0.5189
P2216,0.5533,0.5533
P20309,0.303,0.303
P20273,0.4783,0.4783
P1926,0.9639,0.9639
P19822,0.8709,0.8709
P945,0.6304,0.6304
P4900,0.3114,0.3114
P4271,0.4464,0.4464
P15414,0.966,0.966
P8772,0.8324,0.8324
P10029,0.8981,0.8981
P8057,0.3541,0.3541
P12247,0.2416,0.2416
P13825,0.4604,0.4604
P5518,0.8641,0.8641
P9511,0.4641,0.4641
P20675,0.1404,0.1404
P1111,0.149,0.149
P4220,0.2162,0.2162
P17120,0.1671,0.1671
P9684,0.4235,0.4235
P22519,0.4427,0.4427
P8480,0.4404,0.4404
P12769,0.3267,0.3267
P4141,0.3373,0.3373
P1060,0.5805,0.5805
P2228,0.7774,0.7774
P4564,0.1385,0.1385
P16278,0.3188,0.3188
P18229,0.1837,0.1837
P18696,0.4067,0.4067
P22793,0.7882,0.7882
P2770,0.8104,0.8104
P6776,0.1006,0.1006
P12496,0.846,0.846
P9700,0.3144,0.3144
P4056,0.2835,0.2835
P8184,0.1888,0.1888
P12238,0.365,0.365
P21015,0.1881,0.1881
P5601,0.7566,0.7566
P13361,0.5484,0.5484
P10662,0.1061,0.1061
P3321,0.4479,0.4479
P3867,0.8501,0.8501
P7749,0.3768,0.3768
P13471,0.6234,0.6234
P10148,0.924,0.924
P21735,0.7988,0.7988
P2572,0.3617,0.3617
P22586,0.7239,0.7239
P2199,0.3708,0.3708
P8903,0.3052,0.3052
P10329,0.7942,0.7942
P488,0.8403,0.8403
P13474,0.2865,0.2865
P14138,0.4596,0.4596
P11548,0.5586,0.5586
P19471,0.9589,0.9589
P7815,0.8118,0.8118
P2833,0.2142,0.2142
P10304,0.8666,0.8666
P19353,0.2218,0.2218
P15739,0.6442,0.6442
P1827,0.2685,0.2685
P15965,0.5877,0.5877
P6244,0.7307,0.7307
P6444,0.495,0.495
P709,0.5496,0.5496
P14311,0.5376,0.5376
P499,0.3437,0.3437
P846,0.9677,0.9677
P22810,0.9859,0.9859
P4587,0.9409,0.9409
P1450,0.7846,0.7846
P15625,0.794,0.794
P6099,0.3522,0.3522
P13038,0.8443,0.8443
P16582,0.1476,0.1476
P19387,0.4651,0.4651
P18092,0.7951,0.7951
P19223,0.1776,0.1776
P1540,0.4232,0.4232
P3235,0.753,0.753
P16583,0.725,0.725
P21232,0.1484,0.1484
P12114,0.7768,0.7768
P2892,0.7005,0.7005
P9532,0.5639,0.5639
P7648,0.137,0.137
P17473,0.2556,0.2556
P1826,0.7367,0.7367
P20249,0.2994,0.2994
P18495,0.3904,0.3904
P29,0.7462,0.7462
P4898,0.5026,0.5026
P16296,0.905,0.905
P2301,0.4786,0.4786
P14574,0.5313,0.5313
P16109,0.6093,0.6093
P6347,0.1078,0.1078
P13809,0.982,0.982
P6164,0.4254,0.4254
P4307,0.3781,0.3781
P4673,0.4851,0.4851
P16380,0.4976,0.4976
P18864,0.3952,0.3952
P9691,0.1503,0.1503
P9888,0.5397,0.5397
P16857,0.5884,0.5884
P5619,0.3814,0.3814
P12794,0.1077,0.1077
P822,0.8918,0.8918
P6855,0.2603,0.2603
P15143,0.1859,0.1859
P2646,0.2711,0.2711
P7842,0.2186,0.2186
P11974,0.2116,0.2116
P17475,0.467,0.467
P12870,0.3001,0.3001
P17443,0.2225,0.2225
P14948,0.8024,0.8024
P19408,0.9783,0.9783
P7825,0.4663,0.4663
P15706,0.3391,0.3391
P16378,0.2014,0.2014
P12113,0.9317,0.9317
P4507,0.9135,0.9135
P21792,0.5991,0.5991
P17011,0.2148,0.2148
P7728,0.476,0.476
P4762,0.9244,0.9244
P19281,0.2405,0.2405
P3407,0.5616,0.5616
P5456,0.2344,0.2344
P2578,0.8897,0.8897
P17627,0.7555,0.7555
P16969,0.6681,0.6681
P20031,0.5078,0.5078
P9629,0.1258,0.1258
P129,0.1976,0.1976
P20412,0.5807,0.5807
P69,0.2091,0.2091
P8905,0.5148,0.5148
P15416,0.4467,0.4467
P19129,0.42,0.42
P14757,0.2786,0.2786
P7205,0.2967,0.2967
P13597,0.8138,0.8138
P684,0.831,0.831
P9763,0.1862,0.1862
P13408,0.896,0.896
P9880,0.8501,0.8501
P20889,0.6042,0.6042
P14520,0.7984,0.7984
P10081,0.6227,0.6227
P10032,0.2574,0.2574
P11428,0.7567,0.7567
P5219,0.7136,0.7136
P240,0.6954,0.6954
P19187,0.2737,0.2737
P14519,0.6496,0.6496
P1208,0.1601,0.1601
P22465,0.6955,0.6955
P15574,0.8293,0.8293
P10790,0.1931,0.1931
P15782,0.1202,0.1202
P7892,0.4356,0.4356
P15079,0.1616,0.1616
P14578,0.3491,0.3491
P3022,0.6672,0.6672
P15598,0.3405,0.3405
P10326,0.533,0.533
P17751,0.8357,0.8357
P8481,0.5599,0.5599
P18056,0.7527,0.7527
P8290,0.3559,0.3559
P13603,0.3752,0.3752
P16077,0.7226,0.7226
P9355,0.9664,0.9664
P8136,0.2434,0.2434
P14056,0.1742,0.1742
P21090,0.4567,0.4567
P230,0.8743,0.8743
P22845,0.2028,0.2028
P14910,0.8179,0.8179
P16976,0.2213,0.2213
P11705,0.4148,0.4148
P2153,0.577,0.577
P20916,0.9529,0.9529
P6341,0.2244,0.2244
P15884,0.678,0.678
P10,0.8726,0.8726
P6184,0.2558,0.2558
P8850,0.7774,0.7774
P4252,0.8655,0.8655
P13424,0.4041,0.4041
P1674,0.848,0.848
P14522,0.1323,0.1323
P16043,0.239,0.239
P2822,0.6858,0.6858
P11849,0.1768,0.1768
P17734,0.8222,0.8222
P10890,0.7649,0.7649
P17755,0.5031,0.5031
P14251,0.2863,0.2863
P11479,0.1723,0.1723
P1881,0.4215,0.4215
P2746,0.4696,0.4696
P21544,0.2028,0.2028
P4983,0.5646,0.5646
P2502,0.1506,0.1506
P2950,0.9773,0.9773
P7018,0.7199,0.7199
P12461,0.3952,0.3952
P159,0.7484,0.7484
P14137,0.8885,0.8885
P10461,0.9567,0.9567
P12745,0.7268,0.7268
P7053,0.7893,0.7893
P1257,0.7628,0.7628
P6720,0.8755,0.8755
P18697,0.9244,0.9244
P5946,0.4289,0.4289
P9580,0.1703,0.1703
P13694,0.8846,0.8846
P7923,0.995,0.995
P22856,0.1813,0.1813
P19782,0.9901,0.9901
P16950,0.9933,0.9933
P2012,0.561,0.561
P16980,0.6074,0.6074
P10917,0.6747,0.6747
P13198,0.7459,0.7459
P5214,0.1531,0.1531
P11143,0.865,0.865
P4903,0.2878,0.2878
P6643,0.3434,0.3434
P13445,0.2054,0.2054
P17812,0.8777,0.8777
P21977,0.9792,0.9792
P12022,0.5655,0.5655
P22233,0.8139,0.8139
P17182,0.4018,0.4018
P2967,0.2793,0.2793
P21335,0.7571,0.7571
P12714,0.5006,0.5006
P5986,0.8981,0.8981
P11109,0.2663,0.2663
P16427,0.2481,0.2481
P14042,0.6838,0.6838
P16076,0.1735,0.1735
P4148,0.8412,0.8412
P4533,0.1644,0.1644
P17883,0.1263,0.1263
P8595,0.2792,0.2792
P21040,0.1599,0.1599
P22277,0.6177,0.6177
P21814,0.4154,0.4154
P13448,0.5608,0.5608
P3160,0.7423,0.7423
P18671,0.5492,0.5492
P5794,0.7329,0.7329
P17358,0.6756,0.6756
P20013,0.3753,0.3753
P10098,0.1741,0.1741
P4451,0.6665,0.6665
P13417,0.3544,0.3544
P1942,0.9244,0.9244
P10204,0.4323,0.4323
P21847,0.5273,0.5273
P5611,0.4304,0.4304
P1284,0.229,0.229
P22603,0.2834,0.2834
P4343,0.5052,0.5052
P14107,0.3265,0.3265
P22295,0.5819,0.5819
P13310,0.6386,0.6386
P21517,0.1866,0.1866
P1041,0.558,0.558
P18828,0.1146,0.1146
P4989,0.9026,0.9026
P9927,0.8692,0.8692
P19590,0.89,0.89
P5552,0.428,0.428
P22097,0.2093,0.2093
P14477,0.232,0.232
P14344,0.5247,0.5247
P4618,0.6392,0.6392
P4150,0.2918,0.2918
P11060,0.5561,0.5561
P16768,0.8813,0.8813
P20180,0.3966,0.3966
P4391,0.4545,0.4545
P20102,0.4563,0.4563
P19214,0.4546,0.4546
P4683,0.93,0.93
P11968,0.1337,0.1337
P13345,0.6847,0.6847
P11200,0.5872,0.5872
P11473,0.4683,0.4683
P16099,0.2788,0.2788
P3134,0.6728,0.6728
P11929,0.5053,0.5053
P21330,0.6891,0.6891
P693,0.5048,0.5048
P18284,0.451,0.451
P5557,0.4314,0.4314
P3333,0.3756,0.3756
P15431,0.7666,0.7666
P12010,0.8705,0.8705
P11450,0.7009,0.7009
P15081,0.3779,0.3779
P17088,0.177,0.177
P4697,0.607,0.607
P7884,0.8465,0.8465
P18346,0.5651,0.5651
P10091,0.2108,0.2108
P14798,0.7451,0.7451
P11931,0.4973,0.4973
P19249,0.9901,0.9901
P8629,0.7782,0.7782
P22234,0.5366,0.5366
P9562,0.733,0.733
P9886,0.686,0.686
P8813,0.4322,0.4322
P11670,0.8337,0.8337
P5234,0.5014,0.5014
P11682,0.3112,0.3112
P3909,0.1493,0.1493
P2554,0.379,0.379
P5787,0.5675,0.5675
P20849,0.7707,0.7707
P9842,0.467,0.467
P9895,0.8496,0.8496
P22589,0.5849,0.5849
P20818,0.1379,0.1379
P7099,0.5129,0.5129
P8508,0.889,0.889
P20861,0.3803,0.3803
P10472,0.1707,0.1707
P1977,0.991,0.991
P13495,0.8628,0.8628
P21641,0.8165,0.8165
P5975,0.8046,0.8046
P21920,0.769,0.769
P2715,0.1346,0.1346
P4138,0.3035,0.3035
P9242,0.4312,0.4312
P22254,0.8841,0.8841
P18746,0.8562,0.8562
P6470,0.2543,0.2543
P15619,0.9548,0.9548
P14993,0.6177,0.6177
P7518,0.8867,0.8867
P13702,0.5538,0.5538
P6992,0.3798,0.3798
P14132,0.2533,0.2533
P12369,0.3453,0.3453
P8048,0.8154,0.8154
P13529,0.2288,0.2288
P9831,0.7615,0.7615
P6893,0.395,0.395
P17149,0.1074,0.1074
P17894,0.3014,0.3014
P5067,0.4871,0.4871
P19673,0.3624,0.3624
P853,0.3752,0.3752
P446,0.3843,0.3843
P3191,0.8493,0.8493
P9644,0.4998,0.4998
P9950,0.6781,0.6781
P19932,0.8507,0.8507
P22343,0.1555,0.1555
P1262,0.2214,0.2214
P8749,0.6901,0.6901
P15545,0.2381,0.2381
P8960,0.7435,0.7435
P20959,0.4009,0.4009
P14707,0.513,0.513
P21612,0.7419,0.7419
P16347,0.6114,0.6114
P16708,0.7838,0.7838
P4436,0.5819,0.5819
P289,0.479,0.479
P9163,0.9451,0.9451
P8056,0.7,0.7
P15228,0.8776,0.8776
P21498,0.5441,0.5441
P8500,0.702,0.702
P13456,0.2008,0.2008
P11580,0.5261,0.5261
P5040,0.4951,0.4951
P878,0.7501,0.7501
P16372,0.173,0.173
P1167,0.4804,0.4804
P14065,0.1274,0.1274
P6897,0.4877,0.4877
P22594,0.8531,0.8531
P15391,0.4204,0.4204
P1550,0.6979,0.6979
P10132,0.438,0.438
P18796,0.8844,0.8844
P12115,0.29,0.29
P17123,0.5888,0.5888
P10845,0.3114,0.3114
P18559,0.9834,0.9834
P6733,0.6913,0.6913
P22447,0.9574,0.9574
P18462,0.972,0.972
P19626,0.4812,0.4812
P18509,0.3737,0.3737
P4807,0.7928,0.7928
P14047,0.6641,0.6641
P15433,0.6069,0.6069
P8043,0.7641,0.7641
P21652,0.6711,0.6711
P18501,0.7599,0.7599
