partid,cfp,co2
P13712,0.9528,0.9528
P6816,0.6503,0.6503
P5042,0.1637,0.1637
P2923,0.1879,0.1879
P21377,0.835,0.835
P7362,0.4546,0.4546
P22030,0.4716,0.4716
P21530,0.6592,0.6592
P10268,0.5954,0.5954
P4207,0.2528,0.2528
P6301,0.7695,0.7695
P18575,0.1567,0.1567
P7144,0.8016,0.8016
P14354,0.4483,0.4483
P14339,0.6439,0.6439
P21714,0.3449,0.3449
P1789,0.9161,0.9161
P20466,0.1227,0.1227
P19863,0.3799,0.3799
P18126,0.165,0.165
P22082,0.2926,0.2926
P19369,0.5533,0.5533
P11418,0.7364,0.7364
P18221,0.3242,0.3242
P10965,0.6205,0.6205
P16320,0.4146,0.4146
P1280,0.4233,0.4233
P959,0.5257,0.5257
P10371,0.5386,0.5386
P6516,0.7805,0.7805
P15830,0.3631,0.3631
P6567,0.6632,0.6632
P2979,0.3568,0.3568
P9509,0.25,0.25
P13426,0.9821,0.9821
P17849,0.7601,0.7601
P6684,0.6215,0.6215
P21048,0.5756,0.5756
P15997,0.3864,0.3864
P588,0.5778,0.5778
P11350,0.4313,0.4313
P13323,0.4714,0.4714
P3878,0.3862,0.3862
P15336,0.2689,0.2689
P2884,0.9317,0.9317
P3334,0.6408,0.6408
P5359,0.7542,0.7542
P12979,0.201,0.201
P19279,0.226,0.226
P1863,0.9903,0.9903
P4461,0.4769,0.4769
P18236,0.8202,0.8202
P3894,0.3761,0.3761
P21192,0.3432,0.3432
P5353,0.6929,0.6929
P12952,0.6604,0.6604
P2070,0.9065,0.9065
P6419,0.762,0.762
P5480,0.4044,0.4044
P6146,0.1261,0.1261
P14103,0.2596,0.2596
P17362,0.4929,0.4929
P7900,0.5882,0.5882
P18281,0.9046,0.9046
P20414,0.9591,0.9591
P9199,0.6001,0.6001
P10582,0.8929,0.8929
P13656,0.3427,0.3427
P2242,0.5773,0.5773
P22754,0.964,0.964
P22453,0.2048,0.2048
P14947,0.8293,0.8293
P13572,0.124,0.124
P20027,0.5288,0.5288
P8347,0.7452,0.7452
P6116,0.5154,0.5154
P15766,0.5352,0.5352
P20838,0.3866,0.3866
P15034,0.3222,0.3222
P16622,0.961,0.961
P4383,0.706,0.706
P18412,0.4358,0.4358
P10830,0.4683,0.4683
P7593,0.3247,0.3247
P19540,0.1464,0.1464
P2257,0.7517,0.7517
P20504,0.7706,0.7706
P13132,0.8061,0.8061
P15594,0.9591,0.9591
P15687,0.3498,0.3498
P17666,0.1928,0.1928
P5754,0.3991,0.3991
P19091,0.1652,0.1652
P888,0.3736,0.3736
P20142,0.2191,0.2191
P5025,0.4067,0.4067
P13273,0.3612,0.3612
P1277,0.155,0.155
P14205,0.5535,0.5535
P20681,0.6369,0.6369
P5725,0.6094,0.6094
P16398,0.9807,0.9807
P6605,0.349,0.349
P12280,0.7798,0.7798
P13115,0.2663,0.2663
P873,0.9168,0.9168
P6063,0.6144,0.6144
P20024,0.4258,0.4258
P7721,0.6256,0.6256
P7791,0.1765,0.1765
P14086,0.6873,0.6873
P13394,0.986,0.986
P12912,0.3902,0.3902
P17553,0.231,0.231
P19092,0.3552,0.3552
P12343,0.3434,0.3434
P8770,0.5296,0.5296
P18742,0.5296,0.5296
P4811,0.4653,0.4653
P17964,0.7003,0.7003
P18003,0.432,0.432
P19300,0.6868,0.6868
P7210,0.6355,0.6355
P19042,0.9865,0.9865
P6837,0.6988,0.6988
P6542,0.7509,0.7509
P650,0.1027,0.1027
P4105,0.8935,0.8935
P9660,0.3856,0.3856
P8470,0.5904,0.5904
P3150,0.6552,0.6552
P19787,0.6423,0.6423
P14153,0.3828,0.3828
P16183,0.6565,0.6565
P20980,0.3162,0.3162
P5029,0.3805,0.3805
P17074,0.201,0.201
P3223,0.7872,0.7872
P11423,0.8067,0.8067
P20509,0.6693,0.6693
P17057,0.4231,0.4231
P17063,0.5753,0.5753
P9762,0.6737,0.6737
P14046,0.4016,0.4016
P21581,0.5371,0.5371
P9234,0.3476,0.3476
P15422,0.8769,0.8769
P18510,0.1705,0.1705
P11902,0.839,0.839
P16774,0.3942,0.3942
P18695,0.3871,0.3871
P12066,0.3933,0.3933
P14445,0.9889,0.9889
P8950,0.2694,0.2694
P13437,0.3598,0.3598
P4322,0.2185,0.2185
P17517,0.528,0.528
P19208,0.4246,0.4246
P1366,0.4761,0.4761
P15729,0.4478,0.4478
P16141,0.7317,0.7317
P10609,0.406,0.406
P9136,0.5639,0.5639
P6303,0.6825,0.6825
P16595,0.9007,0.9007
P16552,0.4429,0.4429
P3823,0.9857,0.9857
P3620,0.6643,0.6643
P5884,0.5736,0.5736
P18590,0.4715,0.4715
P21964,0.3842,0.3842
P13454,0.6192,0.6192
P7526,0.1846,0.1846
P16452,0.9998,0.9998
P113,0.737,0.737
P16712,0.3489,0.3489
P13391,0.9031,0.9031
P18428,0.4223,0.4223
P21934,0.3987,0.3987
P547,0.3206,0.3206
P15185,0.8675,0.8675
P4652,0.2481,0.2481
P532,0.9703,0.9703
P219,0.3798,0.3798
P21060,0.8405,0.8405
P10944,0.8568,0.8568
P11805,0.6134,0.6134
P10523,0.5469,0.5469
P19597,0.5506,0.5506
P1266,0.6028,0.6028
P12907,0.2767,0.2767
P4889,0.6575,0.6575
P6689,0.6791,0.6791
P18680,0.8984,0.8984
P6843,0.9031,0.9031
P6783,0.8418,0.8418
P12486,0.1211,0.1211
P12864,0.6265,0.6265
P22882,0.6187,0.6187
P14813,0.4311,0.4311
P12541,0.4762,0.4762
P2001,0.1895,0.1895
P15104,0.9857,0.9857
P9500,0.8763,0.8763
P16668,0.3162,0.3162
P1333,0.4536,0.4536
P19090,0.5586,0.5586
P3876,0.4895,0.4895
P5052,0.2922,0.2922
P12618,0.1611,0.1611
P1214,0.6761,0.6761
P21308,0.6508,0.6508
P5640,0.1726,0.1726
P14297,0.9675,0.9675
P4641,0.4307,0.4307
P4573,0.2932,0.2932
P8985,0.3615,0.3615
P15436,0.4249,0.4249
P16932,0.635,0.635
P4432,0.2674,0.2674
P20296,0.5777,0.5777
P5179,0.9651,0.9651
P10277,0.3874,0.3874
P6172,0.5736,0.5736
P22854,0.6296,0.6296
P21870,0.73,0.73
P6104,0.4594,0.4594
P19085,0.9391,0.9391
P20689,0.3293,0.3293
P6484,0.7144,0.7144
P16849,0.8375,0.8375
P14676,0.7406,0.7406
P19573,0.9796,0.9796
P21487,0.3154,0.3154
P610,0.3634,0.3634
P15299,0.7832,0.7832
P4882,0.7067,0.7067
P6080,0.8672,0.8672
P1316,0.9758,0.9758
P6801,0.8597,0.8597
P4990,0.6142,0.6142
P11709,0.3798,0.3798
P3769,0.3494,0.3494
P18881,0.2273,0.2273
P10869,0.5597,0.5597
P19472,0.6966,0.6966
P5987,0.4182,0.4182
P12102,0.5511,0.5511
P12309,0.1658,0.1658
P13711,0.8288,0.8288
P8254,0.1184,0.1184
P19751,0.1452,0.1452
P19237,0.7439,0.7439
P5868,0.6793,0.6793
P1585,0.6504,0.6504
P21119,0.455,0.455
P21038,0.8303,0.8303
P11923,0.8924,0.8924
P22338,0.9941,0.9941
P20886,0.4319,0.4319
P1724,0.506,0.506
P20410,0.2673,0.2673
P18636,0.4168,0.4168
P16367,0.1586,0.1586
P22037,0.6238,0.6238
P967,0.5543,0.5543
P15455,0.2146,0.2146
P13342,0.7956,0.7956
P17752,0.8429,0.8429
P21929,0.2349,0.2349
P20156,0.2227,0.2227
P16809,0.5272,0.5272
P19128,0.7097,0.7097
P19627,0.6532,0.6532
P9878,0.4919,0.4919
P19811,0.5443,0.5443
P9264,0.5053,0.5053
P7627,0.5155,0.5155
P17460,0.1834,0.1834
P18448,0.1467,0.1467
P2812,0.8552,0.8552
P9257,0.5709,0.5709
P3153,0.501,0.501
P7184,0.9684,0.9684
P19038,0.7647,0.7647
P8413,0.6071,0.6071
P14241,0.867,0.867
P21000,0.7183,0.7183
P21914,0.986,0.986
P5623,0.6339,0.6339
P10365,0.3414,0.3414
P15094,0.251,0.251
P21574,0.5753,0.5753
P4352,0.5431,0.5431
P6617,0.5428,0.5428
P7710,0.666,0.666
P22428,0.8699,0.8699
P15110,0.6406,0.6406
P4843,0.3813,0.3813
P7874,0.3797,0.3797
P6243,0.8808,0.8808
P9365,0.8049,0.8049
P10535,0.1978,0.1978
P4029,0.7018,0.7018
P21020,0.8433,0.8433
P20032,0.4943,0.4943
P4333,0.5993,0.5993
P14528,0.8321,0.8321
P14541,0.6676,0.6676
P10914,0.3329,0.3329
P16770,0.5217,0.5217
P15610,0.518,0.518
P6224,0.3553,0.3553
P20214,0.7861,0.7861
P18497,0.8187,0.8187
P8862,0.1136,0.1136
P11128,0.1073,0.1073
P18842,0.128,0.128
P19801,0.3346,0.3346
P2460,0.9565,0.9565
P18616,0.2169,0.2169
P18992,0.622,0.622
P19166,0.9124,0.9124
P9045,0.2565,0.2565
P4285,0.1401,0.1401
P7623,0.887,0.887
P21454,0.6623,0.6623
P5835,0.5847,0.5847
P17190,0.458,0.458
P6519,0.2566,0.2566
P10897,0.5671,0.5671
P15003,0.8518,0.8518
P18283,0.9406,0.9406
P7972,0.6845,0.6845
P7650,0.6225,0.6225
P11011,0.576,0.576
P21428,0.7619,0.7619
P4143,0.8397,0.8397
P9336,0.4062,0.4062
P15441,0.9846,0.9846
P7616,0.5061,0.5061
P13305,0.8576,0.8576
P21492,0.1463,0.1463
P8337,0.7004,0.7004
P20809,0.446,0.446
P7796,0.5363,0.5363
P7602,0.4926,0.4926
P1243,0.6225,0.6225
P7941,0.8276,0.8276
P5060,0.431,0.431
P9896,0.5221,0.5221
P3043,0.1606,0.1606
P17871,0.2762,0.2762
P4186,0.8452,0.8452
P1173,0.427,0.427
P759,0.5322,0.5322
P15987,0.1599,0.1599
P19039,0.2296,0.2296
P17602,0.4198,0.4198
P2368,0.3746,0.3746
P15374,0.2613,0.2613
P7239,0.3066,0.3066
P8066,0.4334,0.4334
P1239,0.7704,0.7704
P2410,0.9748,0.9748
P11217,0.5332,0.5332
P17072,0.5819,0.5819
P19127,0.2531,0.2531
P21135,0.3199,0.3199
P419,0.6248,0.6248
P7773,0.3587,0.3587
P2879,0.3107,0.3107
P17212,0.4444,0.4444
P20447,0.2403,0.2403
P3369,0.5677,0.5677
P17351,0.1664,0.1664
P5031,0.965,0.965
P877,0.2151,0.2151
P3651,0.3439,0.3439
P5301,0.697,0.697
P8250,0.9107,0.9107
P11049,0.6784,0.6784
P19083,0.1489,0.1489
P18429,0.661,0.661
P2087,0.937,0.937
P946,0.3483,0.3483
P7802,0.6718,0.6718
P15853,0.7484,0.7484
P22721,0.7598,0.7598
P17381,0.5192,0.5192
P4418,0.846,0.846
P13372,0.2588,0.2588
P5004,0.8022,0.8022
P22608,0.2662,0.2662
P7800,0.709,0.709
P9566,0.8768,0.8768
P681,0.9913,0.9913
P7571,0.8704,0.8704
P2882,0.1525,0.1525
P3341,0.7442,0.7442
P11001,0.7557,0.7557
P1066,0.3474,0.3474
P7837,0.1228,0.1228
P6813,0.7137,0.7137
P7697,0.2078,0.2078
P6937,0.3835,0.3835
P11482,0.2656,0.2656
P1436,0.396,0.396
P19521,0.5203,0.5203
P19665,0.9417,0.9417
P2201,0.4568,0.4568
P18711,0.2691,0.2691
P9439,0.2943,0.2943
P5763,0.7868,0.7868
P13793,0.2087,0.2087
P20593,0.4891,0.4891
P14301,0.7791,0.7791
P22411,0.7639,0.7639
P2329,0.7154,0.7154
P2668,0.1155,0.1155
P7502,0.6188,0.6188
P22264,0.6366,0.6366
P3927,0.7892,0.7892
P3064,0.4318,0.4318
P2742,0.3208,0.3208
P22629,0.908,0.908
P15939,0.7001,0.7001
P4388,0.9421,0.9421
P13867,0.41,0.41
P14819,0.9932,0.9932
P1367,0.2883,0.2883
P5357,0.4527,0.4527
P9587,0.1611,0.1611
P4591,0.4412,0.4412
P6828,0.1962,0.1962
P12485,0.9504,0.9504
P17404,0.9637,0.9637
P10432,0.969,0.969
P17382,0.1576,0.1576
P3367,0.7647,0.7647
P17740,0.4473,0.4473
P20468,0.8765,0.8765
P7878,0.3687,0.3687
P9991,0.271,0.271
P12814,0.7902,0.7902
P19968,0.6457,0.6457
P19174,0.9917,0.9917
P2506,0.1539,0.1539
P2638,0.6534,0.6534
P11337,0.7313,0.7313
P21142,0.9657,0.9657
P5372,0.8218,0.8218
P642,0.8224,0.8224
P9559,0.4381,0.4381
P6097,0.428,0.428
P21822,0.1198,0.1198
P8170,0.6488,0.6488
P6973,0.3093,0.3093
P404,0.4787,0.4787
P7,0.818,0.818
P17613,0.1327,0.1327
P22227,0.9894,0.9894
P16803,0.8053,0.8053
P10388,0.1791,0.1791
P9295,0.4401,0.4401
P13116,0.9901,0.9901
P1821,0.1268,0.1268
P3535,0.2652,0.2652
P6520,0.2649,0.2649
P11353,0.8316,0.8316
P11056,0.8968,0.8968
P4306,0.5285,0.5285
P22318,0.3476,0.3476
P9569,0.3147,0.3147
P20334,0.1472,0.1472
P1698,0.3805,0.3805
P2571,0.7908,0.7908
P1953,0.5653,0.5653
P5729,0.1405,0.1405
P10197,0.3654,0.3654
P2751,0.8997,0.8997
P17559,0.4418,0.4418
P9224,0.8034,0.8034
P11661,0.2955,0.2955
P14687,0.5445,0.5445
P19806,0.8987,0.8987
P2591,0.9586,0.9586
P19849,0.9459,0.9459
P5809,0.6371,0.6371
P7477,0.1837,0.1837
P3403,0.1257,0.1257
P17802,0.5216,0.5216
P12008,0.7872,0.7872
P6883,0.1398,0.1398
P8460,0.3215,0.3215
P7714,0.5006,0.5006
P10406,0.6926,0.6926
P2366,0.9828,0.9828
P8987,0.7076,0.7076
P10549,0.9539,0.9539
P5642,0.5779,0.5779
P22570,0.8232,0.8232
P1364,0.1557,0.1557
P14476,0.9948,0.9948
P11185,0.9968,0.9968
P17515,0.945,0.945
P22766,0.9586,0.9586
P13218,0.3462,0.3462
P7513,0.7738,0.7738
P6465,0.4906,0.4906
P15816,0.1235,0.1235
P22860,0.8023,0.8023
P21091,0.7239,0.7239
P10680,0.315,0.315
P21647,0.2025,0.2025
P665,0.3787,0.3787
P22515,0.4676,0.4676
P5411,0.4875,0.4875
P11003,0.2003,0.2003
P4725,0.4508,0.4508
P18905,0.1371,0.1371
P20254,0.6881,0.6881
P16223,0.1143,0.1143
P12855,0.2975,0.2975
P22853,0.1122,0.1122
P11829,0.5088,0.5088
P7201,0.8116,0.8116
P21758,0.5567,0.5567
P19910,0.5924,0.5924
P4256,0.3498,0.3498
P285,0.5055,0.5055
P19769,0.7769,0.7769
P2531,0.3293,0.3293
P10247,0.7733,0.7733
P11696,0.5972,0.5972
P9087,0.4614,0.4614
P4866,0.4023,0.4023
P22816,0.7175,0.7175
P18853,0.8621,0.8621
P3273,0.1289,0.1289
P2286,0.4476,0.4476
P10829,0.2916,0.2916
P17156,0.3275,0.3275
P16227,0.6174,0.6174
P8620,0.6351,0.6351
P5250,0.652,0.652
P22451,0.6732,0.6732
P7538,0.4893,0.4893
P18856,0.3809,0.3809
P366,0.9295,0.9295
P11470,0.2144,0.2144
P15977,0.338,0.338
P13127,0.8239,0.8239
P8310,0.3075,0.3075
P20864,0.8523,0.8523
P2994,0.822,0.822
P3196,0.12,0.12
P245,0.73,0.73
P1068,0.461,0.461
P383,0.1793,0.1793
P6983,0.6039,0.6039
P10375,0.4386,0.4386
P10295,0.4649,0.4649
P9280,0.645,0.645
P11532,0.7211,0.7211
P239,0.3306,0.3306
P5919,0.1437,0.1437
P10343,0.8998,0.8998
P1526,0.1854,0.1854
P8541,0.751,0.751
P21183,0.2947,0.2947
P15883,0.9238,0.9238
P905,0.5505,0.5505
P21546,0.8396,0.8396
P12350,0.2169,0.2169
P20461,0.3792,0.3792
P7742,0.7029,0.7029
P11999,0.4253,0.4253
P5097,0.6248,0.6248
P12593,0.3995,0.3995
P3885,0.141,0.141
P22604,0.5978,0.5978
P11513,0.6054,0.6054
P11048,0.8863,0.8863
P20961,0.819,0.819
P1592,0.322,0.322
P11484,0.4908,0.4908
P9658,0.4223,0.4223
P12508,0.594,0.594
P16540,0.7016,0.7016
P7854,0.9627,0.9627
P5759,0.6235,0.6235
P16656,0.2063,0.2063
P19292,0.4849,0.4849
P20651,0.7224,0.7224
P16246,0.4382,0.4382
P22180,0.6091,0.6091
P21990,0.6156,0.6156
P3259,0.794,0.794
P12752,0.6848,0.6848
P9513,0.1011,0.1011
P13481,0.4104,0.4104
P5708,0.5752,0.5752
P14217,0.5185,0.5185
P2552,0.4473,0.4473
P14526,0.8912,0.8912
P2419,0.8083,0.8083
P2324,0.6161,0.6161
P16050,0.3991,0.3991
P21061,0.9702,0.9702
P7780,0.7306,0.7306
P11907,0.5443,0.5443
P17807,0.5997,0.5997
P4364,0.546,0.546
P9967,0.6975,0.6975
P893,0.432,0.432
P6202,0.972,0.972
P9236,0.4371,0.4371
P19705,0.3902,0.3902
P19469,0.7892,0.7892
P9899,0.8042,0.8042
P16260,0.6538,0.6538
P11193,0.2527,0.2527
P125,0.134,0.134
P20875,0.119,0.119
P14963,0.3403,0.3403
P18171,0.2875,0.2875
P14452,0.2292,0.2292
P5310,0.8658,0.8658
P11785,0.3654,0.3654
P5312,0.5463,0.5463
P743,0.3011,0.3011
P7345,0.2422,0.2422
P9668,0.3682,0.3682
P13801,0.6434,0.6434
P13433,0.3527,0.3527
P7798,0.6139,0.6139
P5550,0.4273,0.4273
P15834,0.6895,0.6895
P9093,0.1151,0.1151
P18015,0.5366,0.5366
P5224,0.643,0.643
P315,0.6538,0.6538
P17465,0.4288,0.4288
P19588,0.4106,0.4106
P2505,0.5636,0.5636
P5860,0.9252,0.9252
P8762,0.6491,0.6491
P1796,0.2883,0.2883
P15985,0.4014,0.4014
P2260,0.2793,0.2793
P3864,0.7977,0.7977
P8067,0.1792,0.1792
P16918,0.9067,0.9067
P12191,0.2915,0.2915
P16325,0.2081,0.2081
P3222,0.1261,0.1261
P16381,0.9439,0.9439
P15852,0.8902,0.8902
P5841,0.5366,0.5366
P16450,0.316,0.316
P6033,0.2561,0.2561
P12214,0.5255,0.5255
P9856,0.7143,0.7143
P870,0.7708,0.7708
P22557,0.6851,0.6851
P16068,0.5368,0.5368
P17903,0.1861,0.1861
P11154,0.2246,0.2246
P6735,0.2226,0.2226
P4223,0.8004,0.8004
P4188,0.1507,0.1507
P11409,0.13,0.13
P18335,0.5517,0.5517
P8391,0.3599,0.3599
P3116,0.1118,0.1118
P3617,0.6229,0.6229
P9037,0.4546,0.4546
P6933,0.756,0.756
P1841,0.1546,0.1546
P12799,0.2539,0.2539
P2971,0.1783,0.1783
P20211,0.6329,0.6329
P5074,0.2909,0.2909
P17597,0.5693,0.5693
P14058,0.8246,0.8246
P4015,0.2642,0.2642
P18472,0.4733,0.4733
P14437,0.388,0.388
P19671,0.3807,0.3807
P10948,0.1888,0.1888
P22435,0.9078,0.9078
P18920,0.8221,0.8221
P7541,0.1405,0.1405
P15457,0.9586,0.9586
P9932,0.672,0.672
P20381,0.1683,0.1683
P18278,0.6434,0.6434
P7781,0.6528,0.6528
P9523,0.7407,0.7407
P21214,0.8073,0.8073
P7346,0.8001,0.8001
P22144,0.1757,0.1757
P7113,0.8087,0.8087
P10747,0.3436,0.3436
P7450,0.3056,0.3056
P16558,0.3,0.3
P13066,0.1219,0.1219
P7634,0.8808,0.8808
P6691,0.2125,0.2125
P12545,0.2049,0.2049
P2105,0.7258,0.7258
P16298,0.1612,0.1612
P7122,0.7097,0.7097
P9222,0.894,0.894
P11006,0.8261,0.8261
P7561,0.951,0.951
P16816,0.3144,0.3144
P13986,0.3256,0.3256
P7158,0.7161,0.7161
P1733,0.16,0.16
P16599,0.1588,0.1588
P4422,0.7398,0.7398
P3241,0.6718,0.6718
P10654,0.2959,0.2959
P11342,0.4046,0.4046
P14587,0.4477,0.4477
P7054,0.9332,0.9332
P20924,0.2901,0.2901
P17055,0.7929,0.7929
P7971,0.1304,0.1304
P11581,0.7938,0.7938
P2427,0.584,0.584
P10262,0.7248,0.7248
P7220,0.2779,0.2779
P8699,0.3116,0.3116
P9637,0.4811,0.4811
P296,0.8872,0.8872
P7123,0.2689,0.2689
P19177,0.1445,0.1445
P12215,0.179,0.179
P4491,0.4716,0.4716
P13734,0.9217,0.9217
P2556,0.8043,0.8043
P15695,0.68,0.68
P12753,0.309,0.309
P19297,0.5423,0.5423
P9685,0.7161,0.7161
P9377,0.3538,0.3538
P16765,0.1919,0.1919
P21117,0.2704,0.2704
P19184,0.6883,0.6883
P2194,0.7198,0.7198
P166,0.5792,0.5792
P4292,0.6435,0.6435
P17537,0.4598,0.4598
P7110,0.6962,0.6962
P1179,0.3189,0.3189
P20688,0.9551,0.9551
P11365,0.3922,0.3922
P15300,0.5734,0.5734
P15730,0.6544,0.6544
P10435,0.974,0.974
P20066,0.5571,0.5571
P11654,0.4839,0.4839
P22099,0.9292,0.9292
P2663,0.5046,0.5046
P13111,0.9489,0.9489
P22137,0.1945,0.1945
P7927,0.6943,0.6943
P15028,0.7872,0.7872
P6292,0.6067,0.6067
P17753,0.6728,0.6728
P3749,0.7235,0.7235
P19983,0.1393,0.1393
P320,0.7558,0.7558
P9091,0.2472,0.2472
P21797,0.7802,0.7802
P17092,0.1461,0.1461
P17737,0.6301,0.6301
P4304,0.4628,0.4628
P3772,0.9239,0.9239
P21376,0.8558,0.8558
P18175,0.5913,0.5913
P19902,0.8287,0.8287
P4022,0.85,0.85
P6418,0.5513,0.5513
P17769,0.8712,0.8712
P17956,0.7895,0.7895
P17869,0.7501,0.7501
P20695,0.7499,0.7499
P2251,0.721,0.721
P9223,0.107,0.107
P20186,0.2317,0.2317
P5921,0.7154,0.7154
P22494,0.1939,0.1939
P8202,0.8636,0.8636
P3538,0.8756,0.8756
P20163,0.5905,0.5905
P20518,0.6152,0.6152
P17495,0.9068,0.9068
P13360,0.8433,0.8433
P12943,0.2883,0.2883
P8570,0.8061,0.8061
P10579,0.2152,0.2152
P13839,0.3864,0.3864
P12629,0.2299,0.2299
P626,0.6403,0.6403
P19793,0.9157,0.9157
P110,0.8138,0.8138
P12720,0.8301,0.8301
P9046,0.8595,0.8595
P13955,0.3146,0.3146
P2111,0.9847,0.9847
P1762,0.7188,0.7188
P1981,0.8316,0.8316
P13768,0.3195,0.3195
P4884,0.3126,0.3126
P14577,0.8164,0.8164
P4176,0.5386,0.5386
P21118,0.5454,0.5454
P10641,0.9756,0.9756
P16879,0.2901,0.2901
P18328,0.5999,0.5999
P13975,0.8084,0.8084
P6515,0.7366,0.7366
P14801,0.3559,0.3559
P1965,0.6697,0.6697
P1361,0.4714,0.4714
P1027,0.106,0.106
P11178,0.7916,0.7916
P12537,0.3166,0.3166
P5152,0.5915,0.5915
P3417,0.5686,0.5686
P9184,0.7856,0.7856
P5581,0.8891,0.8891
P22350,0.2238,0.2238
P9641,0.2499,0.2499
P10559,0.4695,0.4695
P177,0.8643,0.8643
P11874,0.4721,0.4721
P2176,0.9789,0.9789
P476,0.4217,0.4217
P13507,0.1511,0.1511
P10303,0.8466,0.8466
P176,0.2049,0.2049
P12052,0.8656,0.8656
P22620,0.2358,0.2358
P14316,0.7169,0.7169
P2110,0.6573,0.6573
P13158,0.9825,0.9825
P15716,0.2545,0.2545
P13343,0.4181,0.4181
P396,0.2052,0.2052
P13935,0.1159,0.1159
P7998,0.8273,0.8273
P3386,0.1531,0.1531
P7651,0.97,0.97
P7917,0.7159,0.7159
P13602,0.2763,0.2763
P6294,0.2217,0.2217
P13817,0.6794,0.6794
P14630,0.8259,0.8259
P12702,0.8045,0.8045
P7001,0.2475,0.2475
P14469,0.3075,0.3075
P8075,0.577,0.577
P17523,0.7344,0.7344
P7965,0.5141,0.5141
P399,0.634,0.634
P2276,0.4472,0.4472
P338,0.8432,0.8432
P2382,0.6101,0.6101
P12675,0.9276,0.9276
P13205,0.7874,0.7874
P17519,0.6835,0.6835
P15949,0.8271,0.8271
P21084,0.9593,0.9593
P15134,0.9394,0.9394
P16984,0.8214,0.8214
P5607,0.9258,0.9258
P2690,0.491,0.491
P6594,0.1783,0.1783
P8196,0.2432,0.2432
P5906,0.249,0.249
P10425,0.4762,0.4762
P14041,0.8755,0.8755
P12138,0.3397,0.3397
P380,0.7195,0.7195
P13287,0.1172,0.1172
P1988,0.6708,0.6708
P5526,0.9376,0.9376
P3229,0.7367,0.7367
P15303,0.915,0.915
P1327,0.5216,0.5216
P14760,0.5258,0.5258
P15030,0.8971,0.8971
P6387,0.9461,0.9461
P15261,0.2663,0.2663
P6939,0.6084,0.6084
P4159,0.6658,0.6658
P3019,0.71,0.71
P4667,0.2582,0.2582
P4278,0.6971,0.6971
P104,0.5286,0.5286
